time,Brazil_culex_q_map
2015.52089433738,0.318411405881246
2015.5651805813,0.326259413361549
2015.60946682523,0.32775345146656
2015.65375306915,0.324686272939046
2015.69803931307,0.400265692008866
2015.742325557,0.383802112990192
2015.78661180092,0.386233922271501
2015.83089804484,0.36119349176685
2015.87518428876,0.357885725796223
2015.91947053269,0.338877625763416
2015.96375677661,0.338324901248728
2016.00804302053,0.319998459269603
2016.05232926446,0.321538568163911
2016.09661550838,0.396557246645292
2016.1409017523,0.344104397755403
2016.18518799623,0.380375236804996
2016.22947424015,0.33560737548396
2016.27376048407,0.307703001176318
2016.31804672799,0.307978317048401
2016.36233297192,0.291432465737065
2016.40661921584,0.30191162860264
2016.45090545976,0.297957874564589
2016.49519170369,0.277052975836254
2016.53947794761,0.287371411498997
2016.58376419153,0.288445865555156
2016.62805043545,0.286835771194229
2016.67233667938,0.295201341348766
2016.7166229233,0.284387318629837
2016.76090916722,0.284107911858767
2016.80519541115,0.282136543907902
2016.84948165507,0.286709361101708
2016.89376789899,0.285360025938879
2016.93805414291,0.276721365878698
2016.98234038684,0.285356314753049
2017.02662663076,0.276700915136968
2017.07091287468,0.272567614495497
2017.11519911861,0.258896359211455
2017.15948536253,0.253600858892965
2017.20377160645,0.257856999913221
2017.24805785037,0.256868310406422
2017.2923440943,0.253873872518157
2017.33663033822,0.252229780372646
2017.38091658214,0.240671306893517
2017.42520282607,0.238299154133225
2017.46948906999,0.22940691845432
2017.51377531391,0.230189974142893
2017.55806155783,0.233736195274525
2017.60234780176,0.231901022286988
2017.64663404568,0.239534990479931
2017.6909202896,0.239505720499935
2017.73520653353,0.232451890913179
2017.77949277745,0.242969553861203
2017.82377902137,0.244827133412896
2017.8680652653,0.241328452538685
2017.91235150922,0.243583770710285
2017.95663775314,0.244264659768453
2018.00092399706,0.235938320632328
2018.04521024099,0.2311230790102
2018.08949648491,0.230696697699149
2018.13378272883,0.241812931458678
2018.17806897276,0.234351096694202
2018.22235521668,0.231902701364145
2018.2666414606,0.234306398563746
2018.31092770452,0.234762878204235
2018.35521394845,0.228934645590683
2018.39950019237,0.228927923490604
2018.44378643629,0.230668633406361
2018.48807268022,0.232518908325583
2018.53235892414,0.236553899124265
2018.57664516806,0.227829899080098
2018.62093141198,0.225605195463945
2018.66521765591,0.227061900626868
2018.70950389983,0.224939996842295
2018.75379014375,0.221168612018228
2018.79807638768,0.221137306630611
2018.8423626316,0.223270062257846
2018.88664887552,0.224587013820807
2018.93093511944,0.223989774727573
2018.97522136337,0.225590496224662
2019.01950760729,0.225253041548034
2019.06379385121,0.224004242525746
2019.10808009514,0.228489155241599
2019.15236633906,0.227961994932344
2019.19665258298,0.224942723872761
2019.24093882691,0.2245035075893
2019.28522507083,0.222670179388175
2019.32951131475,0.225588684218625
2019.37379755867,0.228155993608137
2019.4180838026,0.228688779156655
2019.46237004652,0.225633074026555
2019.50665629044,0.229124770630151
2019.55094253437,0.22927640395239
2019.59522877829,0.224535589009523
2019.63951502221,0.228707976092895
2019.68380126613,0.233776377992084
2019.72808751006,0.228944654203951
2019.77237375398,0.225902596848706
2019.8166599979,0.225464790270974
2019.86094624183,0.228931352080156
2019.90523248575,0.228269728062054
2019.94951872967,0.226731931407005
2019.99380497359,0.227874191290388
2020.03809121752,0.229181217990816
2020.08237746144,0.226629730472962
2020.12666370536,0.22217565930138
2020.17094994929,0.222760976006587
2020.21523619321,0.226543815741936
2020.25952243713,0.223927421240757
2020.30380868105,0.221628819101801
2020.34809492498,0.228371113645534
2020.3923811689,0.225581348059078
2020.43666741282,0.221241612279167
2020.48095365675,0.224541421340158
2020.52523990067,0.225535819150507
2020.56952614459,0.222814667690545
2020.61381238852,0.219053228025635
2020.65809863244,0.220815005080154
2020.70238487636,0.219679015092552
2020.74667112028,0.222092302385718
2020.79095736421,0.223403974218915
2020.83524360813,0.22561404637744
2020.87952985205,0.224618383701891
2020.92381609598,0.226876286019882
2020.9681023399,0.225977156062921
2021.01238858382,0.2281994442828
2021.05667482774,0.227306913497547
2021.10096107167,0.223990071402242
2021.14524731559,0.230010572079569
2021.18953355951,0.231229800722251
2021.23381980344,0.234687236292909
2021.27810604736,0.233965231056015
2021.32239229128,0.234577572175612
2021.3666785352,0.241155428625643
2021.41096477913,0.239470110251258
2021.45525102305,0.238742271455626
2021.49953726697,0.238797905693452
2021.5438235109,0.240251124060402
2021.58810975482,0.244281268535803
2021.63239599874,0.242463536721965
2021.67668224266,0.245629556405048
2021.72096848659,0.250031467645119
2021.76525473051,0.251550518191109
2021.80954097443,0.250001362415829
2021.85382721836,0.256032832656588
2021.89811346228,0.258655191201717
2021.9423997062,0.250457608517259
2021.98668595012,0.254793375718806
2022.03097219405,0.262537923409293
2022.07525843797,0.265584834135537
2022.11954468189,0.269310723262174
2022.16383092582,0.278598928857035
2022.20811716974,0.286094164244621
2022.25240341366,0.276325074017499
2022.29668965759,0.267761388034522
2022.34097590151,0.268612901656987
2022.38526214543,0.269814987550804
2022.42954838935,0.266519904697257
2022.47383463328,0.265559397146786
2022.5181208772,0.271494000480279
2022.56240712112,0.272114927146684
2022.60669336505,0.259729047070646
2022.65097960897,0.254119458517544
2022.69526585289,0.244389999953489
2022.73955209681,0.239738265236945
2022.78383834074,0.220490116073217
2022.82812458466,0.230475701117253
2022.87241082858,0.264539061228604
2022.91669707251,0.311927421761504
2022.96098331643,0.303925508307258
2023.00526956035,0.276872560461183
2023.04955580427,0.257850838277128
2023.0938420482,0.313464816056494
2023.13812829212,0.375346839468756
2023.18241453604,0.41897673117319
2023.22670077997,0.417090480603686
2023.27098702389,0.406310739462065
2023.31527326781,0.40263824049421
2023.35955951173,0.453251070345423
2023.40384575566,0.534699498109342
2023.44813199958,0.535703393438742
2023.4924182435,0.521229920440605
2023.53670448743,0.49988729029684
2023.58099073135,0.485110201056283
2023.62527697527,0.46761520420751
2023.6695632192,0.445519396086079
2023.71384946312,0.405149978278101
2023.75813570704,0.379544738303784
2023.80242195096,0.380491448342976
2023.84670819489,0.481138242904877
2023.89099443881,0.700894051925291
2023.93528068273,0.781417656798654
2023.97956692666,0.782990601128505
2024.02385317058,0.654139950335651
2024.0681394145,0.51547902617131
2024.11242565842,0.559142965516139
2024.15671190235,0.579536210499012
2024.20099814627,0.624937849927981
2024.24528439019,0.628582588502807
2024.28957063412,0.628234907345891
2024.33385687804,0.624384914813653
