time,Brazil_culex_q_map
2015.52089433738,0.248760163784027
2015.5651805813,0.248760163784027
2015.60946682523,0.248760163784027
2015.65375306915,0.248760163784027
2015.69803931307,0.267436124384403
2015.742325557,0.286112084984779
2015.78661180092,0.286112084984779
2015.83089804484,0.278419117132823
2015.87518428876,0.278419117132823
2015.91947053269,0.248760163784027
2015.96375677661,0.248760163784027
2016.00804302053,0.245095804333687
2016.05232926446,0.245095804333687
2016.09661550838,0.290034055709839
2016.1409017523,0.241431444883347
2016.18518799623,0.245095804333687
2016.22947424015,0.235929951071739
2016.27376048407,0.208792891353369
2016.31804672799,0.209284437820315
2016.36233297192,0.18402328590552
2016.40661921584,0.219829708337784
2016.45090545976,0.219829708337784
2016.49519170369,0.184287957847118
2016.53947794761,0.219829708337784
2016.58376419153,0.219829708337784
2016.62805043545,0.212347398201625
2016.67233667938,0.222853109240532
2016.7166229233,0.216563209891319
2016.76090916722,0.210273310542107
2016.80519541115,0.210273310542107
2016.84948165507,0.211599711328745
2016.89376789899,0.210273310542107
2016.93805414291,0.212926112115383
2016.98234038684,0.211599711328745
2017.02662663076,0.212926112115383
2017.07091287468,0.211089791730046
2017.11519911861,0.208220273256302
2017.15948536253,0.18919508655866
2017.20377160645,0.197380669414997
2017.24805785037,0.202742238839467
2017.2923440943,0.204441480338573
2017.33663033822,0.210599511861801
2017.38091658214,0.204177737236023
2017.42520282607,0.206891005237897
2017.46948906999,0.195718670884768
2017.51377531391,0.191790704925855
2017.55806155783,0.190371776620547
2017.60234780176,0.189375271399816
2017.64663404568,0.188512034714222
2017.6909202896,0.186394300311804
2017.73520653353,0.187862738966942
2017.77949277745,0.193047016859055
2017.82377902137,0.192383928224444
2017.8680652653,0.186588823795319
2017.91235150922,0.185757342725992
2017.95663775314,0.188308025399844
2018.00092399706,0.184925861656666
2018.04521024099,0.182037390768528
2018.08949648491,0.181767661124468
2018.13378272883,0.188205875456333
2018.17806897276,0.189194023609161
2018.22235521668,0.190525308251381
2018.2666414606,0.181895941495895
2018.31092770452,0.179935187101364
2018.35521394845,0.174677512298028
2018.39950019237,0.176821888114015
2018.44378643629,0.178681390980879
2018.48807268022,0.176892065132658
2018.53235892414,0.178053883214792
2018.57664516806,0.183481278518836
2018.62093141198,0.18721890822053
2018.66521765591,0.190122839063406
2018.70950389983,0.17793561394016
2018.75379014375,0.168760956575473
2018.79807638768,0.179041683673859
2018.8423626316,0.181795461724202
2018.88664887552,0.181705312182506
2018.93093511944,0.182037390768528
2018.97522136337,0.182037390768528
2019.01950760729,0.180565221235156
2019.06379385121,0.175790564157069
2019.10808009514,0.179580576717854
2019.15236633906,0.184039786458015
2019.19665258298,0.183948241174221
2019.24093882691,0.182173708453774
2019.28522507083,0.18080622702837
2019.32951131475,0.179321641723315
2019.37379755867,0.181497931480408
2019.4180838026,0.181061861415704
2019.46237004652,0.181497931480408
2019.50665629044,0.181497931480408
2019.55094253437,0.181061861415704
2019.59522877829,0.181061861415704
2019.63951502221,0.181569080799818
2019.68380126613,0.182169335583846
2019.72808751006,0.180304904778798
2019.77237375398,0.185564323017995
2019.8166599979,0.188545007258654
2019.86094624183,0.18775899335742
2019.90523248575,0.188249878585339
2019.94951872967,0.188249878585339
2019.99380497359,0.184767072399457
2020.03809121752,0.18408790230751
2020.08237746144,0.18408790230751
2020.12666370536,0.176816865801811
2020.17094994929,0.1782604282101
2020.21523619321,0.178814232349396
2020.25952243713,0.171834776178002
2020.30380868105,0.168239310383797
2020.34809492498,0.177041172981262
2020.3923811689,0.175105486065149
2020.43666741282,0.173872716724873
2020.48095365675,0.175358425825834
2020.52523990067,0.174125656485558
2020.56952614459,0.174486676851908
2020.61381238852,0.166220468779405
2020.65809863244,0.166710112243891
2020.70238487636,0.176047385670245
2020.74667112028,0.17395430803299
2020.79095736421,0.175178002566099
2020.83524360813,0.177917731925845
2020.87952985205,0.177998804176847
2020.92381609598,0.174749981611967
2020.9681023399,0.173317607492208
2021.01238858382,0.173105463385582
2021.05667482774,0.174749981611967
2021.10096107167,0.174594757457574
2021.14524731559,0.17800152550141
2021.18953355951,0.178120255470276
2021.23381980344,0.183310111363729
2021.27810604736,0.184859621028105
2021.32239229128,0.180672949180007
2021.3666785352,0.178875645001729
2021.41096477913,0.179362043117483
2021.45525102305,0.179832262918353
2021.49953726697,0.179362043117483
2021.5438235109,0.190846264362335
2021.58810975482,0.194571415583293
2021.63239599874,0.191469555720687
