time,Brazil_soil_moisture_AM
2015.52089433738,0.389604778587818
2015.5651805813,0.390900404751301
2015.60946682523,0.391723744571209
2015.65375306915,0.398386053840319
2015.69803931307,0.384233608841896
2015.742325557,0.405045852774665
2015.78661180092,0.410258501697154
2015.83089804484,0.420657323726586
2015.87518428876,0.418664097218286
2015.91947053269,0.412672560626552
2015.96375677661,0.41485489819731
2016.00804302053,0.413733888417482
2016.05232926446,0.419026519482334
2016.09661550838,0.414962263653676
2016.1409017523,0.413707919609852
2016.18518799623,0.405760557204485
2016.22947424015,0.42232181020081
2016.27376048407,0.419897578855356
2016.31804672799,0.422499567518632
2016.36233297192,0.425389946658503
2016.40661921584,0.421444994880669
2016.45090545976,0.419983184747938
2016.49519170369,0.418973784716356
2016.53947794761,0.414732258198082
2016.58376419153,0.416637628950098
2016.62805043545,0.41988388503431
2016.67233667938,0.41424385288147
2016.7166229233,0.41256428338718
2016.76090916722,0.40850725351345
2016.80519541115,0.411964386125857
2016.84948165507,0.410526756869836
2016.89376789899,0.411459759881302
2016.93805414291,0.413216187734649
2016.98234038684,0.413837617298677
2017.02662663076,0.418301898859746
2017.07091287468,0.418590608149253
2017.11519911861,0.41490112569597
2017.15948536253,0.415694482656576
2017.20377160645,0.4198566425572
2017.24805785037,0.419787409168023
2017.2923440943,0.41821244964997
2017.33663033822,0.417964546170091
2017.38091658214,0.419753411412239
2017.42520282607,0.422359920589736
2017.46948906999,0.422521646419481
2017.51377531391,0.42104306796918
2017.55806155783,0.420874357018206
2017.60234780176,0.421454618544432
2017.64663404568,0.421491916458576
2017.6909202896,0.423323740198826
2017.73520653353,0.422988385554538
2017.77949277745,0.423266315832734
2017.82377902137,0.42601810273799
2017.8680652653,0.426750334654823
2017.91235150922,0.427491930524508
2017.95663775314,0.430708566688829
2018.00092399706,0.430086286748067
2018.04521024099,0.430195812067706
2018.08949648491,0.431024547444953
2018.13378272883,0.428762186956884
2018.17806897276,0.42828936802652
2018.22235521668,0.430225737716236
2018.2666414606,0.428966954938408
2018.31092770452,0.431712948542739
2018.35521394845,0.431954639241099
2018.39950019237,0.432045735982912
2018.44378643629,0.432216754889914
2018.48807268022,0.430961615744801
2018.53235892414,0.430546438422231
2018.57664516806,0.431547874503547
2018.62093141198,0.43232775327989
2018.66521765591,0.43208701162395
2018.70950389983,0.43360935122981
2018.75379014375,0.435492763596631
2018.79807638768,0.435806861503493
2018.8423626316,0.437464564211667
2018.88664887552,0.438188320284088
2018.93093511944,0.436094834102052
2018.97522136337,0.437362912742155
2019.01950760729,0.437824320876882
2019.06379385121,0.440346110658986
2019.10808009514,0.439300733862179
2019.15236633906,0.442791102681132
2019.19665258298,0.444196118706039
2019.24093882691,0.444693181873077
2019.28522507083,0.447701746385012
2019.32951131475,0.44666275306117
2019.37379755867,0.449844785030399
2019.4180838026,0.449175228969682
2019.46237004652,0.449254109968742
2019.50665629044,0.450745539714893
2019.55094253437,0.45214706858212
2019.59522877829,0.452942223958316
2019.63951502221,0.453545388597818
2019.68380126613,0.453265899941325
2019.72808751006,0.452377480669391
2019.77237375398,0.450178317973302
2019.8166599979,0.448122395406876
2019.86094624183,0.448990295088007
2019.90523248575,0.449193638989613
2019.94951872967,0.449496139531334
2019.99380497359,0.450844363134532
2020.03809121752,0.450678781226987
2020.08237746144,0.448665519412075
2020.12666370536,0.448382719671442
2020.17094994929,0.448222054651096
2020.21523619321,0.447190247894043
2020.25952243713,0.444977844673963
2020.30380868105,0.44564962835397
2020.34809492498,0.445707378581166
2020.3923811689,0.443289237378609
2020.43666741282,0.44249491500074
2020.48095365675,0.444011685880167
2020.52523990067,0.443037735271312
2020.56952614459,0.442913860912124
2020.61381238852,0.442149281023514
2020.65809863244,0.441799542795335
2020.70238487636,0.441428615862415
2020.74667112028,0.43989640412728
2020.79095736421,0.439285334258562
2020.83524360813,0.438368224125178
2020.87952985205,0.436962001063994
2020.92381609598,0.437360054294978
2020.9681023399,0.436404563933611
2021.01238858382,0.433819412264086
2021.05667482774,0.432943342370292
2021.10096107167,0.433348255185144
2021.14524731559,0.431732484452072
2021.18953355951,0.430699483215809
2021.23381980344,0.42969756821543
2021.27810604736,0.427572694012097
2021.32239229128,0.427525839022228
2021.3666785352,0.427319532309969
2021.41096477913,0.426801657197376
2021.45525102305,0.424897864871082
2021.49953726697,0.424378289294385
2021.5438235109,0.42381679943133
2021.58810975482,0.424367575727758
2021.63239599874,0.423691109465701
2021.67668224266,0.424605115731428
2021.72096848659,0.424318755903592
2021.76525473051,0.423895763714635
2021.80954097443,0.422498877859896
2021.85382721836,0.425177617625821
2021.89811346228,0.425538916332026
2021.9423997062,0.426555203054783
2021.98668595012,0.428035883677664
2022.03097219405,0.427849318905009
2022.07525843797,0.4303327135099
2022.11954468189,0.43034786271169
2022.16383092582,0.431049064973571
2022.20811716974,0.431880653153502
2022.25240341366,0.432346695013958
2022.29668965759,0.433183226212906
2022.34097590151,0.434710552528912
2022.38526214543,0.436038536766044
2022.42954838935,0.437476105119025
2022.47383463328,0.442400455790716
2022.5181208772,0.442302238872163
2022.56240712112,0.439704061787275
2022.60669336505,0.438087089530976
2022.65097960897,0.438701150270864
2022.69526585289,0.439439284047745
2022.73955209681,0.438804454733387
2022.78383834074,0.440428108094192
2022.82812458466,0.44069266759294
2022.87241082858,0.439023128460424
2022.91669707251,0.439220855824248
2022.96098331643,0.427400210990576
2023.00526956035,0.41168083772932
2023.04955580427,0.389547937103242
2023.0938420482,0.342323019985346
2023.13812829212,0.300010128138432
2023.18241453604,0.27484883015204
2023.22670077997,0.29790229564276
2023.27098702389,0.311979367225861
2023.31527326781,0.326478718353582
2023.35955951173,0.311115673774734
2023.40384575566,0.33034763047856
2023.44813199958,0.33045664988668
2023.4924182435,0.332095350273305
2023.53670448743,0.334557505532661
2023.58099073135,0.336514883583183
2023.62527697527,0.340188375534341
2023.6695632192,0.343295941724819
2023.71384946312,0.347502158208734
2023.75813570704,0.353583118515629
2023.80242195096,0.353471292861452
2023.84670819489,0.341580429909168
2023.89099443881,0.328231901949226
2023.93528068273,0.342362337699159
2023.97956692666,0.349457274513095
2024.02385317058,0.384869237331676
2024.0681394145,0.317887211293075
2024.11242565842,0.277384960882532
2024.15671190235,0.302564138124222
2024.20099814627,0.253340992253862
2024.24528439019,0.23707699514528
2024.28957063412,0.236863516804925
2024.33385687804,0.190060077833902
