time,Brazil_culicoides_map
2015.52089433738,0.460500001907349
2015.5651805813,0.460500001907349
2015.60946682523,0.38875000551343
2015.65375306915,0.439333339532216
2015.69803931307,0.472666670878728
2015.742325557,0.458999991416931
2015.78661180092,0.478500001132488
2015.83089804484,0.478500001132488
2015.87518428876,0.460500001907349
2015.91947053269,0.390250001102686
2015.96375677661,0.390250001102686
2016.00804302053,0.357499998062849
2016.05232926446,0.315999998400609
2016.09661550838,0.381333336234093
2016.1409017523,0.418999999761581
2016.18518799623,0.437166661024094
2016.22947424015,0.377333330611388
2016.27376048407,0.375333334008853
2016.31804672799,0.359083329637845
2016.36233297192,0.292458335558573
2016.40661921584,0.286666666467984
2016.45090545976,0.303249999880791
2016.49519170369,0.262833333263795
2016.53947794761,0.232499998062849
2016.58376419153,0.23200000077486
2016.62805043545,0.265999992688497
2016.67233667938,0.281000003218651
2016.7166229233,0.261500008404255
2016.76090916722,0.25650000013411
2016.80519541115,0.250500003496806
2016.84948165507,0.259733333190282
2016.89376789899,0.252000004053116
2016.93805414291,0.263999994844198
2016.98234038684,0.252166668574015
2017.02662663076,0.265666668613752
2017.07091287468,0.265999999518196
2017.11519911861,0.245499997089307
2017.15948536253,0.249666665991147
2017.20377160645,0.247333330412706
2017.24805785037,0.256333331267039
2017.2923440943,0.261666665474574
2017.33663033822,0.264333332578341
2017.38091658214,0.252000004053116
2017.42520282607,0.241766665379206
2017.46948906999,0.235666664938132
2017.51377531391,0.212999995797873
2017.55806155783,0.205999997754892
2017.60234780176,0.209124997879068
2017.64663404568,0.236416667699814
2017.6909202896,0.199999999254942
2017.73520653353,0.222000000377496
2017.77949277745,0.223999999463558
2017.82377902137,0.213500001778205
2017.8680652653,0.227333332101504
2017.91235150922,0.205999997754892
2017.95663775314,0.226458332190911
2018.00092399706,0.222999999920527
2018.04521024099,0.207999996840954
2018.08949648491,0.206583328545094
2018.13378272883,0.21000000089407
2018.17806897276,0.196000001703699
2018.22235521668,0.199999999254942
2018.2666414606,0.198499999009073
2018.31092770452,0.20499999448657
2018.35521394845,0.207625004462898
2018.39950019237,0.199916663890084
2018.44378643629,0.200166668122013
2018.48807268022,0.19516666730245
2018.53235892414,0.201000002212822
2018.57664516806,0.188433334603906
2018.62093141198,0.185199999188383
2018.66521765591,0.187266666193803
2018.70950389983,0.184766667336226
2018.75379014375,0.189333332702518
2018.79807638768,0.190333334729075
2018.8423626316,0.182999999572833
2018.88664887552,0.185166663800677
2018.93093511944,0.192666665961345
2018.97522136337,0.196199999128779
2019.01950760729,0.187833330283562
2019.06379385121,0.18833333067596
2019.10808009514,0.19359999683996
2019.15236633906,0.191333329305053
2019.19665258298,0.190499996766448
2019.24093882691,0.19049999738733
2019.28522507083,0.195200002193451
2019.32951131475,0.194700001552701
2019.37379755867,0.187666663900018
2019.4180838026,0.187041671946645
2019.46237004652,0.184916666088005
2019.50665629044,0.182124997489154
2019.55094253437,0.190833333879709
2019.59522877829,0.191708333479861
2019.63951502221,0.18536666855216
2019.68380126613,0.190333337212602
2019.72808751006,0.187083331247171
2019.77237375398,0.194958333236476
2019.8166599979,0.207541671271125
2019.86094624183,0.197166668872039
2019.90523248575,0.193625000615915
2019.94951872967,0.197624998322378
2019.99380497359,0.202999999125799
2020.03809121752,0.199166665474574
2020.08237746144,0.192041665315628
2020.12666370536,0.195208332190911
2020.17094994929,0.197291666952272
2020.21523619321,0.199999996771415
2020.25952243713,0.197666663055619
2020.30380868105,0.202166667828957
2020.34809492498,0.205100001146396
2020.3923811689,0.202833334604899
2020.43666741282,0.19666667158405
2020.48095365675,0.190083329410603
2020.52523990067,0.193333332426846
2020.56952614459,0.195166664818923
2020.61381238852,0.196333335712552
2020.65809863244,0.192583329820385
2020.70238487636,0.189499996602535
2020.74667112028,0.191499998793006
