time,Brazil_culicoides_map
2015.52089433738,0.437500004967054
2015.5651805813,0.439700005203486
2015.60946682523,0.415910005321105
2015.65375306915,0.426016671955585
2015.69803931307,0.453583339436187
2015.742325557,0.45047619442145
2015.78661180092,0.457357147265048
2015.83089804484,0.455773811876064
2015.87518428876,0.443321430168691
2015.91947053269,0.430833334812806
2015.96375677661,0.40944047928566
2016.00804302053,0.373093753509844
2016.05232926446,0.363687504160528
2016.09661550838,0.394725005080303
2016.1409017523,0.386916668703541
2016.18518799623,0.410869049263142
2016.22947424015,0.370761460678962
2016.27376048407,0.358204167988151
2016.31804672799,0.356565000706663
2016.36233297192,0.323387879133224
2016.40661921584,0.332177536664666
2016.45090545976,0.334927536844127
2016.49519170369,0.312420833487773
2016.53947794761,0.331871505013557
2016.58376419153,0.334663978265098
2016.62805043545,0.329134408875258
2016.67233667938,0.332941920552967
2016.7166229233,0.331433333740815
2016.76090916722,0.329633333341825
2016.80519541115,0.321920075967456
2016.84948165507,0.329362499268932
2016.89376789899,0.331144898506452
2016.93805414291,0.332830818394586
2016.98234038684,0.331919644271866
2017.02662663076,0.31841491333356
2017.07091287468,0.319368392389653
2017.11519911861,0.310481667628305
2017.15948536253,0.304515054446435
2017.20377160645,0.297402646118607
2017.24805785037,0.299258205496157
2017.2923440943,0.295466154793707
2017.33663033822,0.294924243371181
2017.38091658214,0.282459904977845
2017.42520282607,0.280686807324592
2017.46948906999,0.274324202447381
2017.51377531391,0.267370271240571
2017.55806155783,0.262174667800466
2017.60234780176,0.263242763833943
2017.64663404568,0.266255770236031
2017.6909202896,0.264429060903847
2017.73520653353,0.277271085482345
2017.77949277745,0.273961743284864
2017.82377902137,0.269261364295204
2017.8680652653,0.267262921902989
2017.91235150922,0.257679074465953
2017.95663775314,0.256201666962631
2018.00092399706,0.251106593827461
2018.04521024099,0.24837912143423
2018.08949648491,0.250948085673597
2018.13378272883,0.254489048738079
2018.17806897276,0.245834202346547
2018.22235521668,0.241843815536408
2018.2666414606,0.239088776543559
2018.31092770452,0.246064479287827
2018.35521394845,0.242166786751754
2018.39950019237,0.234705024720214
2018.44378643629,0.235239834131052
2018.48807268022,0.224366833966225
2018.53235892414,0.223096167358259
2018.57664516806,0.224785167510932
2018.62093141198,0.221680405444244
2018.66521765591,0.221241762421138
2018.70950389983,0.217944166804974
2018.75379014375,0.222486500153939
2018.79807638768,0.226844833025088
2018.8423626316,0.219973500051846
2018.88664887552,0.219438928878467
2018.93093511944,0.22137633365579
2018.97522136337,0.225380000657092
2019.01950760729,0.217898167575399
2019.06379385121,0.217030334019413
2019.10808009514,0.218570333812386
2019.15236633906,0.213342166816904
2019.19665258298,0.218570833892251
2019.24093882691,0.21958650033238
2019.28522507083,0.221548166956132
2019.32951131475,0.220756167165314
2019.37379755867,0.21817100038814
2019.4180838026,0.219304904954685
2019.46237004652,0.218825000111635
2019.50665629044,0.215070333606253
2019.55094253437,0.21360800020583
2019.59522877829,0.213662833146751
2019.63951502221,0.214009666544696
2019.68380126613,0.216527833601371
2019.72808751006,0.220685500120123
2019.77237375398,0.224083166809753
2019.8166599979,0.221636666555579
2019.86094624183,0.224144500256826
2019.90523248575,0.219163571874389
2019.94951872967,0.217881333848994
2019.99380497359,0.221358500200634
2020.03809121752,0.220463500165691
2020.08237746144,0.213916214367818
2020.12666370536,0.211402833402778
2020.17094994929,0.21418807139363
2020.21523619321,0.215083309821252
2020.25952243713,0.215941714421802
2020.30380868105,0.214958833205203
2020.34809492498,0.216203237980782
2020.3923811689,0.219917999994631
2020.43666741282,0.21558457138008
2020.48095365675,0.209545238107532
2020.52523990067,0.204853333345304
2020.56952614459,0.211156476346066
2020.61381238852,0.220844309522105
2020.65809863244,0.213873833534618
2020.70238487636,0.21231011945772
2020.74667112028,0.209456833622729
2020.79095736421,0.211581333509336
2020.83524360813,0.214129167117799
2020.87952985205,0.212181500479579
2020.92381609598,0.22163645277873
2020.9681023399,0.224932143087898
2021.01238858382,0.224331666880598
2021.05667482774,0.231679666778073
2021.10096107167,0.226674024275282
2021.14524731559,0.227077834164103
2021.18953355951,0.232564834088708
2021.23381980344,0.235186524448828
2021.27810604736,0.233273333586043
2021.32239229128,0.238686714494956
2021.3666785352,0.241096857369035
2021.41096477913,0.247150143278851
2021.45525102305,0.247705333714063
2021.49953726697,0.243417500598977
2021.5438235109,0.247325834170605
2021.58810975482,0.256065667673945
2021.63239599874,0.259551667883371
2021.67668224266,0.268051620062086
2021.72096848659,0.27101292932273
2021.76525473051,0.281487300209258
2021.80954097443,0.282801090606417
2021.85382721836,0.28013692955859
2021.89811346228,0.290719350434682
2021.9423997062,0.298593069418503
2021.98668595012,0.306141579090598
2022.03097219405,0.310883819907197
2022.07525843797,0.313783045341512
