time,Brazil_culicoides_map
2015.52089433738,NA
2015.5651805813,NA
2015.60946682523,NA
2015.65375306915,NA
2015.69803931307,0.06700000166893
2015.742325557,0.0964285736637456
2015.78661180092,0.0892222233944469
2015.83089804484,0.0614999998360872
2015.87518428876,0.0584999998100102
2015.91947053269,0.0558749996125698
2015.96375677661,0.0529999993741512
2016.00804302053,0.0713749993592501
2016.05232926446,0.125428571232728
2016.09661550838,0.178571426974876
2016.1409017523,0.241875000763685
2016.18518799623,0.2136250003241
2016.22947424015,0.0817777775228024
2016.27376048407,0.0623750002123415
2016.31804672799,0.0636250013485551
2016.36233297192,0.368687506997958
2016.40661921584,0.37218750664033
2016.45090545976,0.372562506468967
2016.49519170369,0.373458339599892
2016.53947794761,0.27663889232402
2016.58376419153,0.28445238442648
2016.62805043545,0.328026785648295
2016.67233667938,0.311281251333033
2016.7166229233,0.322836310026192
2016.76090916722,0.37614999661843
2016.80519541115,0.377283329765002
2016.84948165507,0.359966664140423
2016.89376789899,0.358969997763634
2016.93805414291,0.370340000440677
2016.98234038684,0.368930560019281
2017.02662663076,0.330797622955981
2017.07091287468,0.323107145017102
2017.11519911861,0.270342593598697
2017.15948536253,0.26892222268162
2017.20377160645,0.249105000620087
2017.24805785037,0.257153334195415
2017.2923440943,0.253155556310796
2017.33663033822,0.26178333433345
2017.38091658214,0.249550001795537
2017.42520282607,0.268755208817311
2017.46948906999,0.275071875487144
2017.51377531391,0.283914911642409
2017.55806155783,0.288115788911257
2017.60234780176,0.263524998289843
2017.64663404568,0.252190579757418
2017.6909202896,0.285021793632171
2017.73520653353,0.277943208415843
2017.77949277745,0.269844796463545
2017.82377902137,0.271204300835649
2017.8680652653,0.255306770573814
2017.91235150922,0.251394949783
2017.95663775314,0.247134921567209
2018.00092399706,0.244538096306481
2018.04521024099,0.249313817006585
2018.08949648491,0.255061592567329
2018.13378272883,0.255996053713259
2018.17806897276,0.256722223247664
2018.22235521668,0.260975418033389
2018.2666414606,0.257813513029722
2018.31092770452,0.247237771907136
2018.35521394845,0.257973858796002
2018.39950019237,0.262169615645173
2018.44378643629,0.253981670452945
2018.48807268022,0.258283689191019
2018.53235892414,0.250949477907805
2018.57664516806,0.25077305462207
2018.62093141198,0.251156995888726
2018.66521765591,0.244407421387436
2018.70950389983,0.238014533447798
2018.75379014375,0.245662673077698
2018.79807638768,0.243949727121406
2018.8423626316,0.247732344241915
2018.88664887552,0.25143502926608
2018.93093511944,0.247455348542017
2018.97522136337,0.248638992407086
2019.01950760729,0.247931526908439
2019.06379385121,0.25306566370182
2019.10808009514,0.253994791169375
2019.15236633906,0.25273774360762
2019.19665258298,0.245694163830638
2019.24093882691,0.244696674136318
2019.28522507083,0.236581614712298
2019.32951131475,0.242414641779781
2019.37379755867,0.249994969512336
2019.4180838026,0.246616535408489
2019.46237004652,0.247271370270722
2019.50665629044,0.253312610228085
2019.55094253437,0.253341351687239
2019.59522877829,0.257494430675528
2019.63951502221,0.25716686242356
2019.68380126613,0.257110883761474
2019.72808751006,0.252370104463437
2019.77237375398,0.250083208400276
2019.8166599979,0.254358708037269
2019.86094624183,0.257352330173942
2019.90523248575,0.256874196326579
2019.94951872967,0.263345019619584
2019.99380497359,0.269397485174337
2020.03809121752,0.271264506920101
2020.08237746144,0.269036003730976
2020.12666370536,0.268810124387324
2020.17094994929,0.271077160007552
2020.21523619321,0.26709952249816
2020.25952243713,0.267182170397099
2020.30380868105,0.261223475693503
2020.34809492498,0.254746141877912
2020.3923811689,0.251415665613576
2020.43666741282,0.247149379592862
2020.48095365675,0.244138045895135
2020.52523990067,0.245303776109872
2020.56952614459,0.240725117707655
