time	diffusion_coefficient	number_of_branches
2016.75794025546	0.362358529348152	0
2016.79602576797	0.646156979484049	0
2016.83411128047	0.929955491861622	0
2016.87219679297	1.21375463891252	0
2016.91028230548	1.69495003745471	0
2016.94836781798	2.01424502239548	0
2016.98645333049	1.26997657633624	0
2017.02453884299	9.88776527672591	0
2017.06262435549	51.5324771008457	0
2017.100709868	70.9694465688723	0
2017.1387953805	135.226481080185	0
2017.17688089301	198.90432302443	0
2017.21496640551	260.575774850752	0
2017.25305191801	153.707274504296	0
2017.29113743052	10.0549502135942	0
2017.32922294302	74.7033682913103	0
2017.36730845553	67.6077773400071	0
2017.40539396803	59.4676825358044	0
2017.44347948053	0.428502519268118	0
2017.48156499304	2.10382224353634	0
2017.51965050554	48.5554013975388	0
2017.55773601805	115.845469121053	0
2017.59582153055	189.672283286565	0
2017.63390704305	266.38379032779	0
2017.67199255556	344.62059981289	0
2017.71007806806	108.761471761429	0
2017.74816358056	105.400806619516	0
2017.78624909307	233.517042227288	0
2017.82433460557	79.2299750420946	0
2017.86242011808	101.140363126392	0
2017.90050563058	144.336641117262	0
2017.93859114308	58.1836346957434	0
2017.97667665559	90.615128514533	0
2018.01476216809	71.5168225784572	0
2018.0528476806	6.21648105139865	0
2018.0909331931	99.9873721180916	0
2018.1290187056	1.29174743847773	0
2018.16710421811	1.35057422128157	0
2018.20518973061	10.3230672125389	0
2018.24327524312	28.7427444340111	0
2018.28136075562	74.9713738369886	0
2018.31944626812	127.018678990985	0
2018.35753178063	184.412549387074	0
2018.39561729313	201.195461699293	0
2018.43370280564	319.105056837758	0
2018.47178831814	354.660279559718	0
2018.50987383064	319.368770617934	0
2018.54795934315	159.986439097886	0
2018.58604485565	227.692469918747	0
2018.62413036816	265.440119549438	0
2018.66221588066	441.465645263114	0
2018.70030139316	552.161814403985	0
2018.73838690567	629.227482511921	0
2018.77647241817	738.899665840084	0
2018.81455793068	755.32323472467	0
2018.85264344318	942.113570406135	0
2018.89072895568	767.823810136696	0
2018.92881446819	898.606408565212	0
2018.96689998069	498.739491131898	1
2019.0049854932	294.629102441109	2
2019.0430710057	417.842773518923	2
2019.0811565182	717.641115583796	2
2019.11924203071	1046.33828024638	2
2019.15732754321	1296.12677321532	0
2019.19541305571	1545.9040378861	0
2019.23349856822	1651.7965424595	1
2019.27158408072	1903.42164341051	0
2019.30966959323	1030.09329383088	0
2019.34775510573	1222.42715224206	0
2019.38584061823	1042.65926979386	0
2019.42392613074	1142.18565774449	0
2019.46201164324	598.143346621044	0
2019.50009715575	957.46911775278	0
2019.53818266825	648.980377218494	0
2019.57626818075	816.737398710267	0
2019.61435369326	1026.77122099414	0
2019.65243920576	1132.62574781147	0
2019.69052471827	1335.91915433223	0
2019.72861023077	1545.81657464574	0
