time	diffusion_coefficient	number_of_branches
2015.01403646248	33.8533339928752	0.06
2015.06086334738	75.9788011104582	0.1
2015.10769023228	145.740129110807	0.1
2015.15451711718	215.506420397916	0.1
2015.20134400208	285.277647931506	0.1
2015.24817088698	316.355039772734	0.12
2015.29499777188	349.736527655184	0.14
2015.34182465678	431.528453402519	0.14
2015.38865154168	513.322121024825	0.14
2015.43547842658	595.117486863188	0.14
2015.48230531148	676.914505424123	0.14
2015.52913219638	885.110416087037	0.12
2015.57595908128	854.875275232598	0.14
2015.62278596618	743.849564366833	0.18
2015.66961285108	678.707510929225	0.22
2015.71643973598	651.192669798878	0.26
2015.76326662088	677.726685641053	0.28
2015.81009350578	560.096564767463	0.38
2015.85692039068	627.890798734254	0.38
2015.90374727558	634.131063133442	0.42
2015.95057416048	677.388416221467	0.42
2015.99740104538	757.12860242699	0.42
2016.04422793028	474.820898261152	0.46
2016.09105481518	499.617104553553	0.52
2016.13788170008	582.076133106691	0.52
2016.18470858498	664.538288710906	0.52
2016.23153546988	501.954840371158	0.62
2016.27836235478	564.005842570054	0.62
2016.32518923968	559.234631919364	0.74
2016.37201612458	605.886991659865	0.8
2016.41884300948	665.831499101811	0.84
2016.46566989438	705.885288296681	0.9
2016.51249677928	735.28296087172	0.98
2016.55932366418	772.640376567286	0.98
2016.60615054907	859.874996845615	0.98
2016.65297743397	935.87114428525	0.98
2016.69980431887	936.427914222377	0.98
2016.74663120377	1031.26204945025	0.98
2016.79345808867	1109.91081293684	0.94
2016.84028497357	1216.45813588531	0.9
2016.88711185847	1201.48689655587	0.94
2016.93393874337	1192.91763279628	0.94
2016.98076562827	1254.7182395611	0.98
2017.02759251317	1332.87681355313	0.96
2017.07441939807	1265.88082931388	0.88
2017.12124628297	1334.22471168551	0.9
2017.16807316787	1383.00695010831	0.94
2017.21490005277	1477.62588028745	0.9
2017.26172693767	1315.69328771617	0.86
2017.30855382257	1053.61045916717	0.88
2017.35538070747	1174.11446394164	0.86
2017.40220759237	1300.24327806709	0.78
2017.44903447727	1375.77907107488	0.8
2017.49586136217	1230.28431106748	0.72
2017.54268824707	1349.50672498491	0.68
2017.58951513197	1433.17843560732	0.66
2017.63634201687	1408.13833677405	0.66
2017.68316890177	1344.13306948166	0.66
2017.72999578667	1461.34177617459	0.66
2017.77682267157	1564.07029830675	0.64
2017.82364955647	1680.73964935679	0.66
2017.87047644137	1744.99985672495	0.7
2017.91730332627	1539.18668196643	0.62
2017.96413021117	1790.80122078037	0.58
2018.01095709607	1983.95659511896	0.54
2018.05778398097	2182.97175387411	0.52
2018.10461086587	2430.91444838531	0.5
2018.15143775077	2654.76922600732	0.48
2018.19826463567	2910.12708851041	0.44
2018.24509152057	3180.5143712845	0.38
2018.29191840547	3371.43493374789	0.26
2018.33874529037	3158.60585625214	0.24
2018.38557217527	3374.62505532627	0.24
2018.43239906017	3917.00693668863	0.22
2018.47922594507	4497.86720780097	0.2
2018.52605282997	3091.07514221784	0.18
2018.57287971487	3274.50466744039	0.18
2018.61970659977	3646.9140742574	0.16
2018.66653348467	4863.18598954548	0.12
2018.71336036957	4416.19615452495	0.08
2018.76018725447	3118.82856431263	0.06
2018.80701413937	1958.26866598295	0.04
2018.85384102427	2003.48249688829	0.02
2018.90066790917	NA	0
2018.94749479407	NA	0
2018.99432167897	NA	0
2019.04114856387	NA	0
2019.08797544877	NA	0
2019.13480233367	NA	0
2019.18162921857	NA	0
2019.22845610347	NA	0
2019.27528298837	NA	0
2019.32210987327	NA	0
2019.36893675817	NA	0
2019.41576364307	NA	0
2019.46259052797	NA	0
2019.50941741287	4.18462482012738	0.03
2019.55624429777	21.1746758437841	0.03
2019.60307118267	49.7109395628892	0.03
2019.64989806757	88.404559860022	0.03
2019.69672495247	136.080907198086	0.03
2019.74355183736	191.73980606772	0.03
2019.79037872226	254.52430675977	0.03
2019.83720560716	323.695934029214	0.03
2019.88403249206	398.614894691066	0.03
2019.93085937696	478.724128491787	0.03
2019.97768626186	563.536351665797	0.03
2020.02451314676	652.623463189465	0.03
2020.07134003166	745.607825299584	0.03
2020.11816691656	842.155038095481	0.03
2020.16499380146	941.967926535907	0.03
2020.21182068636	1044.78149584426	0.03
2020.25864757126	1150.35869439102	0.03
2020.30547445616	1258.48682208141	0.03
2020.35230134106	1368.97448112871	0.03
2020.39912822596	1481.64897858105	0.03
2020.44595511086	1596.35408518374	0.03
2020.49278199576	NA	0
2020.53960888066	NA	0
2020.58643576556	NA	0
2020.63326265046	NA	0
2020.68008953536	37667.471948593	0.03
2020.72691642026	32709.2252920017	0.03
2020.77374330516	28321.8339106119	0.03
2020.82057019006	22334.26435817	0.06
2020.86739707496	19279.5381318791	0.06
2020.91422395986	16575.3160318552	0.06
2020.96105084476	14181.3831802284	0.06
2021.00787772966	12063.4706723014	0.06
2021.05470461456	10192.1924254212	0.06
2021.10153149946	8542.20288688867	0.06
2021.14835838436	7091.52374614983	0.06
2021.19518526926	5742.67575913699	0.12
2021.24201215416	4225.83762007545	0.15
2021.28883903906	3380.05398891085	0.18
2021.33566592396	3430.36450694009	0.18
2021.38249280886	3665.84576456549	0.18
2021.42931969376	3855.16472859327	0.21
2021.47614657866	4652.18092343526	0.21
2021.52297346356	4974.7037850588	0.24
2021.56980034846	6148.53700085116	0.24
2021.61662723336	7322.28017714991	0.3
2021.66345411826	8113.88636556629	0.35
2021.71028100316	10339.3969672484	0.47
2021.75710788806	10454.4824261685	0.56
2021.80393477296	11035.9427536623	0.68
2021.85076165786	13918.2440092798	0.74
2021.89758854276	17612.352162865	0.8
2021.94441542766	18974.4890647435	1.01
2021.99124231256	21467.2746798148	1.25
2022.03806919746	26429.4727322469	1.37
2022.08489608236	29803.9671990915	1.67
2022.13172296726	37333.0868132562	1.91
2022.17854985216	48022.1161536214	2.5
2022.22537673706	57759.033445672	3.18
2022.27220362196	76543.5577437638	3.91
2022.31903050686	98267.7807640816	5.88
2022.36585739176	102574.456455662	7.7
2022.41268427666	119135.089164452	9.04
2022.45951116156	142091.480097771	12.03
2022.50633804646	160992.473526999	17.88
2022.55316493136	176433.860124876	23.84
2022.59999181626	230512.783471451	32.35
2022.64681870116	427508.253352446	45.83
2022.69364558606	518816.532252757	63.47
2022.74047247096	559319.138603711	69.85
2022.78729935586	588731.837545566	70.79
2022.83412624075	582801.391915218	71.59
2022.88095312565	570019.054169119	72.18
2022.92778001055	560259.754471354	72.25
2022.97460689545	549969.869809858	72.32
2023.02143378035	537795.121498026	72.38
2023.06826066525	526510.080878828	72.59
2023.11508755015	514180.847303156	72.63
2023.16191443505	496029.584775405	72.78
2023.20874131995	475923.746504063	73.07
2023.25556820485	453462.655866419	73.49
2023.30239508975	427516.428451242	74.61
2023.34922197465	416140.888517311	76
2023.39604885955	413448.318550121	93.39
2023.44287574445	428662.729037705	194.62
2023.48970262935	445630.40040241	440.65
2023.53652951425	502941.452428354	584.3
2023.58335639915	881700.539162182	699.83
2023.63018328405	2060554.51917924	724.18
2023.67701016895	2004402.9346211	742.56
2023.72383705385	2219561.52186479	766.91
2023.77066393875	2656992.11554992	873.88
2023.81749082365	2718288.21754799	908.63
2023.86431770855	2711575.29506963	906.77
2023.91114459345	2741832.62861482	906.71
2023.95797147835	2773104.62148512	906.65
2024.00479836325	2805454.66595172	906.6
2024.05162524815	2838546.60502003	906.42
2024.09845213305	2872333.34906701	906.34
2024.14527901795	2907034.66532432	906.25
2024.19210590285	2941828.05918847	906
2024.23893278775	2974711.69853424	905.66
2024.28575967265	3005222.853321	905.1
2024.33258655755	3028106.5873675	903.79
