time	diffusion_coefficient	number_of_branches
2023.6443673219	5904743.39875203	780.2
2023.68749657512	5197148.50519489	792.65
2023.73062582834	5046780.32778187	828.44
2023.77375508156	4516042.76933378	903.07
2023.81688433477	4216828.25473046	914.57
2023.86001358799	3907218.35748168	909.68
2023.90314284121	3880449.88445751	909.36
2023.94627209443	3863466.13460437	909.08
2023.98940134765	3854002.48878092	908.79
2024.03253060086	3851990.44462623	908.44
2024.07565985408	3856159.5391577	908.08
2024.1187891073	3865912.43704862	907.51
2024.16191836052	3883856.36504772	906.93
2024.20504761374	3907094.15653377	905.92
2024.24817686695	3935160.917374	904.83
2024.29130612017	3962491.88802724	902.84
2024.33443537339	3985638.34469787	899.43
