mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
3982.94369844829	897.51087218356	16.8945956235806	654901.632884373	216447.985008309	17.2418853261144	0.707022495172611	0.506832162355932	0.546162455703357
2222.37925089534	893.348879251275	7.18741015123399	346337.771425186	204573.423167653	9.51712714939684	0.712115974515068	0.412329696594499	0.468682642481738
3005.26144813189	948.994848844832	7.10246535860478	485494.624881014	226073.316796654	12.5129704444167	0.699976358137907	0.434395325600897	0.466399251649672
2223.01429396129	932.294524003056	6.29983429328563	344752.407981577	216199.874915877	7.99581032948389	0.698244229317462	0.357170016825782	0.413675769773694
6768.84869378258	904.288741412578	21.9804807852493	373624.39458651	204476.706963604	8.83214058902811	0.668594838763347	0.364615487507682	0.413678706136853
3906.53521274951	765.256199812316	9.48562164954826	927955.79152727	177160.068897769	15.763693442968	0.670811525502757	0.375824830112198	0.436131397652737
1676.57566190273	930.61891972391	5.41581524914299	250892.51361649	209421.842518503	8.81135472631753	0.704032822494822	0.52112291105208	0.57037163824309
4741.81231333035	918.109457540982	12.002982383947	929163.751615625	208588.683928032	15.2806345964033	0.719371793257646	0.426392464841346	0.481912191399092
2637.33349867541	960.275438772931	6.02421828765542	463526.086903507	237127.939301456	8.44268645888218	0.708743501073749	0.46005502034534	0.513375098671621
1990.70012595123	790.858262196871	5.48855709878581	279140.740685129	174330.830280979	7.35823992711383	0.706254866955154	0.300938190028138	0.365272782842683
1957.36122015384	912.211582016668	7.12024189311114	305010.427541515	211765.242578787	9.05866446667503	0.712681097372669	0.57763951699837	0.599413887616958
2348.26691832806	1067.06419950821	7.41477718690888	391350.305659088	265244.068907327	9.51400478325647	0.730417518130897	0.408768401712759	0.467003986423149
1784.62893820798	820.041427315037	5.74089401286746	278159.20176745	202693.434693885	8.58661111277059	0.683578262160319	0.334538307908355	0.395288592140799
2577.930641318	1056.98692183629	6.588904689749	415066.575996916	243066.205451172	10.2548044105938	0.689613104830896	0.556129407450273	0.582981099008218
2419.93550939279	822.779980945115	7.85498202743246	355897.306263419	189893.755139174	9.80446832392417	0.705453654325188	0.284162929102327	0.344081325311764
2497.15764954133	891.371305098278	9.79271274701656	348058.867974759	206077.977738934	9.41356724328802	0.688967811405168	0.49540236798806	0.536631635520655
1915.0547480698	942.434510454361	8.09756194507031	286899.593867882	215629.764762599	9.4966125895505	0.684490021914072	0.562848754545898	0.590569725617011
3245.75971400408	1050.49080529136	9.52663872215925	441435.435499894	256936.986541193	8.97287957741946	0.725896048888281	0.408077218852489	0.462280167589439
2034.14672149645	922.800877365325	5.6638020806819	369392.274853307	228406.770329733	10.9762183992311	0.727107031588362	0.42555956113152	0.490489147928213
2682.00474571834	853.614808558058	9.89340090209488	433941.263760322	198316.644846194	11.5399949518395	0.700220984651871	0.393416094038785	0.449921780413636
8001.21179035414	877.992734702394	25.0979467695774	1409613.04422526	204050.561592284	25.4927959927955	0.698705255473759	0.492962045722314	0.530743003249943
1877.85243306857	911.505283643154	5.20910785925522	271541.745691228	211683.272632217	7.97897490688686	0.692374110285684	0.413443789236211	0.469711583591412
2244.42471761381	805.241714421814	5.73951341548912	345068.652951391	181261.93648046	8.21805251149327	0.708615819955159	0.309215009493114	0.369929123246999
3324.80457360623	794.914007725947	8.36127037969623	485092.88503474	195850.957715366	9.467517414657	0.708942629107695	0.284859321267743	0.348065522968801
2077.99862238788	924.871448096772	6.05813932720666	305369.929466781	220774.275683208	8.76171090345518	0.714609776573194	0.436215831410233	0.491097063056615
2654.5313610495	801.190801033091	6.53746836587372	414423.852553988	191780.789420185	8.9634726044651	0.707040402034678	0.288654781378287	0.348837231340242
2847.90979065913	997.468182436313	8.36170726874451	411573.391846983	235862.357222807	8.4561987982849	0.690577021410879	0.522993023048144	0.56288340604385
2355.76324564098	1021.97332945244	6.7022499878791	304590.485090237	231436.052891262	8.00844014970068	0.721281148257552	0.533113733143313	0.576934351764195
4059.75373883565	935.264525886493	8.67681661420935	660745.515642078	216346.467864378	10.1344679867248	0.671126065101033	0.47645658076231	0.527411594972297
2268.04016830719	998.306083285306	7.08754139902905	355691.028962703	238137.707325571	8.87039754952747	0.72438485491214	0.566608924281914	0.593795591986759
2905.21074885361	961.447749084607	7.91586980795621	595370.221256805	217038.841210005	14.3015009792927	0.724561831010129	0.440137177884879	0.488393743421573
2588.5447255293	876.251501722243	6.13882092388151	385683.481748745	199540.517912373	7.35241437427125	0.704606575130304	0.305329834885576	0.363986915711113
2161.9837667614	1050.77332096951	6.06013772897424	347373.091076578	242125.972190021	7.86150685821259	0.715804988063842	0.421064788662723	0.474137734463657
2797.74262186382	970.43696585274	7.76803020428258	491063.913883653	224812.904625841	8.87615546136823	0.668319208301788	0.532795064326262	0.581166258262389
6869.59068725842	860.181281058947	20.2715813994166	1248287.93846242	206215.05868126	20.317100182616	0.70035468928182	0.330193863619631	0.389797773870655
2479.99116007555	936.982734924472	6.17042637576537	351638.160933994	216106.502711403	8.18685030443983	0.705701708063338	0.448031683535109	0.504508158603649
2579.88654158646	964.643336724316	8.7247681564015	364121.054939364	238035.345452083	8.3177376251707	0.717653577445349	0.477330565513475	0.535548107596624
2673.99723084512	884.746750268079	9.91304823699681	418825.76350718	204902.741043268	11.454278348191	0.719140998773529	0.399831827828471	0.457386506736638
3392.17910424213	915.669379239431	10.2099592498049	499301.124378427	217850.009983648	9.30464249186589	0.695899209807244	0.376133220171675	0.440431979816824
2567.33439133162	1014.38701011539	6.68979742909876	371864.547051103	233860.170827901	8.73763009149904	0.726235584947193	0.423671227237714	0.476822110207582
2903.83715318819	920.387471835749	14.36289492415	591332.743571065	213643.268518701	19.1610101623939	0.706498820144897	0.50811922082492	0.561925609078803
2623.03362481921	919.475912482048	6.44520147782445	376655.14610727	220911.060104193	8.40873334448155	0.700118364316567	0.343233380123196	0.398383595296245
2850.49928907573	889.843707588889	8.81904189312329	457463.183840212	200286.547586463	10.5810293226293	0.670628647464446	0.450929526775221	0.510986139247226
1813.32514525114	1010.4301279895	5.66786048080013	276195.841304078	234426.374199257	8.81516618864607	0.730159870291864	0.583790080624867	0.588293899173704
2297.52880186692	868.203689178789	6.87451125012419	307660.550173913	219136.415662004	8.4598762663832	0.672858648888947	0.410223785708679	0.443728105678667
2885.00609664158	953.517623732064	8.48125261303715	432854.673841677	221043.497888662	9.05299381238716	0.689502857321937	0.361358858437141	0.421254732603108
2240.90405203572	844.004123472646	5.87620338065813	360562.854925815	197894.170641951	9.00010925587262	0.708794545984274	0.345248010910125	0.399976522167219
2601.61364406382	921.971735892697	7.62013248422518	353836.643959624	209714.3274763	8.45759016847108	0.725323757856313	0.375184802337955	0.440151201068783
5165.93842498651	790.298466240863	14.1199626048353	682749.312001737	184663.047093064	13.165412123086	0.720705653931455	0.332945597030691	0.391467787284187
2577.45926301727	1051.5256047002	6.95465192897656	436213.663587766	248781.224224586	9.78822863805354	0.708170734047396	0.450007697967929	0.503552782506021
2960.40122495008	950.798646617188	8.25531981872923	431425.255856557	218359.535012928	8.91334096783217	0.709030324987832	0.474377428608034	0.495577519543828
2260.25613078153	1058.54227641815	5.87095493443656	332741.271040825	245394.0845003	7.18715784715236	0.715972896206695	0.604847589368692	0.626159603578551
16017.6460960124	854.586931777764	26.0435875743746	2586356.0367098	198416.678983632	26.2043218565783	0.714215249755333	0.423058835639659	0.476279452846285
2171.48213845268	848.487864822066	5.52780328652802	411491.180313318	204411.613673547	11.083282899305	0.690905654643474	0.390792068287502	0.470293735663723
2122.41795626056	884.78532990913	5.24494083000311	322671.881407678	218114.113000248	7.90238896890363	0.699378576311823	0.443041628116378	0.506800126567334
3407.92431290248	1010.72824038293	10.5364378394232	600832.983718826	237951.684175975	15.2636469750276	0.679703427732873	0.484785939411028	0.530442457810276
1701.02015738761	791.423482926709	5.29100997617679	270234.553958187	180670.44913909	8.38217489036316	0.684061670918797	0.321343124629749	0.396429375255976
1973.82947365842	847.349126859475	5.50362340858394	293937.175757556	197397.847149947	7.95265357976418	0.712826748438454	0.530348176328328	0.539432553002556
2102.80059765204	871.382640921934	6.24142250709638	300724.38930363	211195.058698094	7.35096237518783	0.704014593199808	0.402224136734666	0.458516299404239
3381.7159007265	898.107871968584	7.87597222103037	500387.55314474	216466.542849101	9.07612557525213	0.719361120082787	0.314948850215125	0.371081909600857
2675.82008297443	924.716246221551	7.42275806718544	620686.47958618	212612.64069326	16.9554622076383	0.677215652425318	0.43072811330427	0.478440445904763
2848.36533179714	880.111930241248	7.25205724904728	452628.298686854	203723.111045091	8.49064020593351	0.742780970175276	0.550746972628884	0.562887008084798
1966.50497478115	990.77846765542	5.49365360110588	356050.962135729	245467.468260328	9.53845857091256	0.717560268348273	0.559205551885109	0.58484103587897
2644.0039644843	824.417356445363	6.69825886430174	393159.051688152	187795.444654203	8.09343308749781	0.709394916427499	0.363977142282302	0.417895480410783
3262.45759887471	1013.84454604152	9.1753933470915	492420.874060698	244410.697444093	10.7212038170257	0.705811678376395	0.435060055370344	0.483538013785943
1958.40382475419	871.302259554294	7.82588993681252	297627.41991557	199380.141101722	10.9837636176748	0.694656093501309	0.413343084188074	0.469718850406482
2098.03855978319	815.418982141384	6.28419269610591	383318.820694141	194606.215519553	11.226672207911	0.689165062553584	0.439059491583644	0.49833219270877
2002.82203358132	839.417544426907	9.42273346284135	319802.200838465	207657.470398678	9.94039296647468	0.668322277296296	0.369169779979294	0.429426974409602
5534.44112527763	989.485448154203	19.4820110737152	806544.346245698	230806.01451778	21.695261845942	0.690087994029132	0.456255655302581	0.501131024206186
