time	diffusion_coefficient	number_of_branches
2015.01403646248	35.7666670688735	0
2015.06086334738	99.9668108600341	0
2015.10769023228	134.304847405117	0
2015.15451711718	168.641406588638	0
2015.20134400208	202.976490733208	0
2015.24817088698	180.085736947048	0
2015.29499777188	271.642218078672	0
2015.34182465678	305.972857374463	0
2015.38865154168	340.302010276133	0
2015.43547842658	374.62967494762	0
2015.48230531148	408.955848733462	0
2015.52913219638	841.954105285193	0
2015.57595908128	477.60371501796	0
2015.62278596618	275.646470088098	0
2015.66961285108	312.907974005326	0
2015.71643973598	206.11425712629	0
2015.76326662088	232.725274592143	0
2015.81009350578	92.1567061162769	0
2015.85692039068	124.166208765853	0
2015.90374727558	151.548258494882	0
2015.95057416048	181.857283124231	0
2015.99740104538	220.188047029143	0
2016.04422793028	232.498370513774	0
2016.09105481518	270.229036312522	0
2016.13788170008	313.093422821839	0
2016.18470858498	350.115066484891	0
2016.23153546988	335.501393943353	0
2016.27836235478	361.254698498115	0
2016.32518923968	387.009019230961	0
2016.37201612458	451.058691064035	0
2016.41884300948	481.832758907068	0
2016.46566989438	473.144855583521	0
2016.51249677928	490.036433614605	0
2016.55932366418	523.447526159637	0
2016.60615054907	564.894047310279	0
2016.65297743397	611.24585168681	0
2016.69980431887	652.513983928492	0
2016.74663120377	712.369691293716	0
2016.79345808867	742.962700375721	0
2016.84028497357	786.873464151575	0
2016.88711185847	705.295858144223	0
2016.93393874337	643.371282282648	0
2016.98076562827	680.354719011484	0
2017.02759251317	693.842613309593	0
2017.07441939807	713.677899711581	0
2017.12124628297	796.816112316869	0
2017.16807316787	784.355153432955	0
2017.21490005277	839.872684896045	0
2017.26172693767	548.73130820496	0
2017.30855382257	536.537906881045	0
2017.35538070747	577.599543348044	0
2017.40220759237	642.267819565649	0
2017.44903447727	708.431983277672	0
2017.49586136217	727.98675503839	0
2017.54268824707	729.728240596786	0
2017.58951513197	810.682818810664	0
2017.63634201687	877.732175729692	0
2017.68316890177	897.873062858475	0
2017.72999578667	971.755930242027	0
2017.77682267157	917.821007001974	0
2017.82364955647	1027.64736623897	0
2017.87047644137	1099.63991085695	0
2017.91730332627	1087.12110053207	0
2017.96413021117	1182.85635606879	0
2018.01095709607	1258.39713173211	0
2018.05778398097	1328.85952134136	0
2018.10461086587	1409.95280216453	0
2018.15143775077	1483.3171387354	0
2018.19826463567	1524.83556823177	0
2018.24509152057	1504.477684246	0
2018.29191840547	948.305179611311	0
2018.33874529037	1001.54715315756	0
2018.38557217527	1097.21724372364	0
2018.43239906017	1237.42413331461	0
2018.47922594507	1504.59250022799	0
2018.52605282997	1430.13535237478	0
2018.57287971487	1526.48048575488	0
2018.61970659977	1575.5749025714	0
2018.66653348467	3401.64739196111	0
2018.71336036957	3586.58781318631	0
2018.76018725447	1911.79078526009	0
