node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
521,522,5.085371530935,-3.3820419892335,-65.8156209035168,-3.34966696899562,-65.8126809564553,5.085371530935,0,2017.58852081448,2022.67389234541,3.61889135964886
522,523,0.3418777739591,-3.34966696899562,-65.8126809564553,-3.34992416189917,-65.8291696513534,5.4272493048941,5.085371530935,2022.67389234541,2023.01577011937,1.83267276133318
523,3,0.1083262950298,-3.34992416189917,-65.8291696513534,-9.65913700612953,-70.110986761541,5.5355755999239,5.4272493048941,2023.01577011937,2023.1240964144,846.981786334573
523,2,0.1083262950298,-3.34992416189917,-65.8291696513534,-3.33961285651296,-65.8287088269904,5.5355755999239,5.4272493048941,2023.01577011937,2023.1240964144,1.14903631354988
522,524,0.06568211955845,-3.34966696899562,-65.8126809564553,-3.35446261561335,-65.8081340172803,5.15105365049345,5.085371530935,2022.67389234541,2022.73957446497,0.735093349138329
524,525,0.2600989024696,-3.35446261561335,-65.8081340172803,-2.51539943806183,-65.7537391268179,5.41115255296305,5.15105365049345,2022.73957446497,2022.99967336744,93.6033203223277
525,526,0.0942684614441,-2.51539943806183,-65.7537391268179,-2.51510687760856,-65.7570015766842,5.50542101440715,5.41115255296305,2022.99967336744,2023.09394182889,0.364297440671835
526,4,0.02467513346195,-2.51510687760856,-65.7570015766842,-2.48318310705725,-68.4793699901534,5.5300961478691,5.50542101440715,2023.09394182889,2023.11861696235,302.79713676462
526,5,0.02467513346195,-2.51510687760856,-65.7570015766842,-2.5096548248808,-65.7557192806386,5.5300961478691,5.50542101440715,2023.09394182889,2023.11861696235,0.623473337286284
525,6,0.009354553810161,-2.51539943806183,-65.7537391268179,-2.55266580011318,-65.7872053274337,5.42050710677321,5.41115255296305,2022.99967336744,2023.00902792125,5.57351272759433
524,1,0.2694534562798,-3.35446261561335,-65.8081340172803,-3.35088637516192,-65.8081006224524,5.42050710677325,5.15105365049345,2022.73957446497,2023.00902792125,0.39813822038278
521,527,1.884431969855,-3.3820419892335,-65.8156209035168,-3.37022841372798,-65.860386058868,1.884431969855,0,2017.58852081448,2019.47295278433,5.14568016978498
527,528,1.562111127631,-3.37022841372798,-65.860386058868,-9.70153330476865,-67.9163991025923,3.446543097486,1.884431969855,2019.47295278433,2021.03506391196,740.562533161695
528,529,1.72369650295,-9.70153330476865,-67.9163991025923,-9.70013503244554,-67.9168023646001,5.170239600436,3.446543097486,2021.03506391196,2022.75876041491,0.161828638065485
529,9,0.3269798351042,-9.70013503244554,-67.9168023646001,-9.68755268999505,-67.913574663505,5.4972194355402,5.170239600436,2022.75876041491,2023.08574025002,1.44480207415215
529,530,0.02375101498792,-9.70013503244554,-67.9168023646001,-9.70024079957865,-67.9187228391025,5.19399061542392,5.170239600436,2022.75876041491,2022.7825114299,0.211066661491594
530,531,0.2775200943992,-9.70024079957865,-67.9187228391025,-9.69152730812011,-67.9183794108541,5.47151070982312,5.19399061542392,2022.7825114299,2023.0600315243,0.970751371831204
531,12,0.03940735585417,-9.69152730812011,-67.9183794108541,-9.68184086798103,-67.9051830768671,5.51091806567729,5.47151070982312,2023.0600315243,2023.09943888016,1.80550741130426
531,13,0.03940735585417,-9.69152730812011,-67.9183794108541,-5.9659098763036,-66.7521593170941,5.51091806567729,5.47151070982312,2023.0600315243,2023.09943888016,434.228208277281
530,532,0.247385231484,-9.70024079957865,-67.9187228391025,-9.68697433339087,-67.9117300374414,5.44137584690792,5.19399061542392,2022.7825114299,2023.02989666139,1.66432734363773
532,533,0.0003073427149045,-9.68697433339087,-67.9117300374414,-9.68706486078888,-67.9115421133603,5.44168318962282,5.44137584690792,2023.02989666139,2023.0302040041,0.0229528215921382
533,534,0.1776665765931,-9.68706486078888,-67.9115421133603,-9.17988274609146,-60.7782560216256,5.61934976621592,5.44168318962282,2023.0302040041,2023.20787058069,785.381772484158
534,14,0.1463628200094,-9.17988274609146,-60.7782560216256,-9.11227635900943,-60.4297210055522,5.76571258622532,5.61934976621592,2023.20787058069,2023.3542334007,39.0393079686557
534,15,0.1463628200094,-9.17988274609146,-60.7782560216256,-9.15196720643219,-60.8260954046253,5.76571258622532,5.61934976621592,2023.20787058069,2023.3542334007,6.10742217226855
533,535,0.01337764147612,-9.68706486078888,-67.9115421133603,-9.68999930998237,-67.9110048001944,5.45506083109894,5.44168318962282,2023.0302040041,2023.04358164558,0.331952789586806
535,10,0.02298052224956,-9.68999930998237,-67.9110048001944,-8.48479315106717,-64.9808460767449,5.4780413533485,5.45506083109894,2023.04358164558,2023.06656216783,348.921725123259
535,11,0.02298052224956,-9.68999930998237,-67.9110048001944,-9.69193502786314,-67.9102586192937,5.4780413533485,5.45506083109894,2023.04358164558,2023.06656216783,0.230524118780735
532,536,0.1074457286167,-9.68697433339087,-67.9117300374414,-9.68419718920267,-67.9119206565381,5.54882157552462,5.44137584690792,2023.02989666139,2023.13734239,0.309869290247129
536,17,0.02784991481032,-9.68419718920267,-67.9119206565381,-7.17629877538958,-68.3346021110304,5.57667149033494,5.54882157552462,2023.13734239,2023.16519230481,283.041777507641
536,16,0.02784991481032,-9.68419718920267,-67.9119206565381,-9.68497376931245,-67.913211732118,5.57667149033494,5.54882157552462,2023.13734239,2023.16519230481,0.165972707297512
528,537,1.709975249925,-9.70153330476865,-67.9163991025923,-9.69969326820509,-67.9200447180758,5.156518347411,3.446543097486,2021.03506391196,2022.74503916189,0.449435580690068
537,538,0.04929186480705,-9.69969326820509,-67.9200447180758,-9.70086899235661,-67.9146201734651,5.20581021221805,5.156518347411,2022.74503916189,2022.7943310267,0.609467519705254
538,539,0.02344598484486,-9.70086899235661,-67.9146201734651,-9.83795013818302,-66.5710393797821,5.22925619706291,5.20581021221805,2022.7943310267,2022.81777701154,148.191307914834
539,18,0.01316871792937,-9.83795013818302,-66.5710393797821,-9.8385171086518,-66.5699845886629,5.24242491499228,5.22925619706291,2022.81777701154,2022.83094572947,0.131793411238554
539,540,0.00908441012708,-9.83795013818302,-66.5710393797821,-9.83569367713572,-66.5647272411521,5.23834060718999,5.22925619706291,2022.81777701154,2022.82686142167,0.736521624745863
540,541,0.01906169669151,-9.83569367713572,-66.5647272411521,-9.8386859859359,-66.5648696449518,5.2574023038815,5.23834060718999,2022.82686142167,2022.84592311836,0.333481408486178
541,542,0.141205381295,-9.8386859859359,-66.5648696449518,-9.8331987321929,-66.5735352556211,5.3986076851765,5.2574023038815,2022.84592311836,2022.98712849966,1.12987640903457
542,543,0.02606775992992,-9.8331987321929,-66.5735352556211,-9.83326642071002,-66.5716210445493,5.42467544510642,5.3986076851765,2022.98712849966,2023.01319625958,0.210101951939062
543,378,0.009530291803595,-9.83326642071002,-66.5716210445493,-9.83274393018079,-66.5740662907379,5.43420573691002,5.42467544510642,2023.01319625958,2023.02272655139,0.274449872848498
