node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
521,522,2.65546379328,-3.42890081401248,-65.8502346467801,-3.4091936208585,-65.8445292373098,2.65546379328,0,2018.19582916074,2020.85129295402,2.28365770339571
522,523,2.027478554039,-3.4091936208585,-65.8445292373098,-3.423113410351,-65.8331802230115,4.682942347319,2.65546379328,2020.85129295402,2022.87877150806,1.99795595845931
523,524,0.1142828981223,-3.423113410351,-65.8331802230115,-7.40229899179949,-67.1444255441776,4.7972252454413,4.682942347319,2022.87877150806,2022.99305440618,466.196930548967
524,525,0.1081243857625,-7.40229899179949,-67.1444255441776,-7.4139970421678,-67.161195370046,4.9053496312038,4.7972252454413,2022.99305440618,2023.10117879195,2.26345314956246
525,4,0.0174381704015,-7.4139970421678,-67.161195370046,-5.61985255624399,-64.7438258700999,4.9227878016053,4.9053496312038,2023.10117879195,2023.11861696235,333.727606991663
525,5,0.0174381704015,-7.4139970421678,-67.161195370046,-7.41656150184444,-67.1591463511376,4.9227878016053,4.9053496312038,2023.10117879195,2023.11861696235,0.36423497069006
524,6,0.01597351506815,-7.40229899179949,-67.1444255441776,-7.40134037211903,-67.1455666955593,4.81319876050945,4.7972252454413,2022.99305440618,2023.00902792125,0.165103687486707
523,526,0.1269753118432,-3.423113410351,-65.8331802230115,-3.41805910268591,-65.8099454402684,4.8099176591622,4.682942347319,2022.87877150806,2023.0057468199,2.6425748072078
526,1,0.003281101347235,-3.41805910268591,-65.8099454402684,-3.41645506937271,-65.8111781504324,4.81319876050943,4.8099176591622,2023.0057468199,2023.00902792125,0.22505868792708
526,527,0.09229713483411,-3.41805910268591,-65.8099454402684,-3.4161572842224,-65.8109106077423,4.90221479399631,4.8099176591622,2023.0057468199,2023.09804395474,0.237335374917113
527,2,0.02605245966373,-3.4161572842224,-65.8109106077423,-3.41260104471981,-65.8105534754084,4.92826725366004,4.90221479399631,2023.09804395474,2023.1240964144,0.397878588566847
527,3,0.02605245966373,-3.4161572842224,-65.8109106077423,-3.96810952670178,-68.4115141223534,4.92826725366004,4.90221479399631,2023.09804395474,2023.1240964144,295.369049978953
522,528,1.735442747493,-3.4091936208585,-65.8445292373098,-19.4955127658001,-57.4533016095803,4.390906540773,2.65546379328,2020.85129295402,2022.58673570152,2009.70125802798
