node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
521,522,3.176801300355,-3.42443918661053,-65.8630791972073,-3.36842995041444,-65.9321027323898,3.176801300355,0,2019.16155121937,2022.33835251972,9.88500856236501
522,523,0.6667400357809,-3.36842995041444,-65.9321027323898,-1.03217521599935,-62.9564960592758,3.8435413361359,3.176801300355,2022.33835251972,2023.0050925555,420.94611093188
523,524,0.1106893559134,-1.03217521599935,-62.9564960592758,-1.04140107968355,-62.9579261601428,3.9542306920493,3.8435413361359,2023.0050925555,2023.11578191142,1.03932076420763
524,4,0.002835050931578,-1.04140107968355,-62.9579261601428,-2.34585268053564,-61.3883520501422,3.95706574298088,3.9542306920493,2023.11578191142,2023.11861696235,227.136117085795
524,5,0.002835050931578,-1.04140107968355,-62.9579261601428,-1.04032711532974,-62.9585069837525,3.95706574298088,3.9542306920493,2023.11578191142,2023.11861696235,0.135917496600004
523,6,0.003935365749086,-1.03217521599935,-62.9564960592758,-1.03385557543585,-62.9556333760196,3.84747670188499,3.8435413361359,2023.0050925555,2023.00902792125,0.21026922730469
522,525,0.6545867483482,-3.36842995041444,-65.9321027323898,-3.3722989432116,-65.9266379879612,3.8313880487032,3.176801300355,2022.33835251972,2022.99293926807,0.744533869974746
525,1,0.0160886531818,-3.3722989432116,-65.9266379879612,-3.37477766710295,-65.9257252117843,3.847476701885,3.8313880487032,2022.99293926807,2023.00902792125,0.293995127163279
525,526,0.1288160418543,-3.3722989432116,-65.9266379879612,-3.37118627829743,-65.9238294072538,3.9602040905575,3.8313880487032,2022.99293926807,2023.12175530992,0.335800896744047
526,3,0.002341104478115,-3.37118627829743,-65.9238294072538,-9.75670598667079,-61.730263389924,3.96254519503562,3.9602040905575,2023.12175530992,2023.1240964144,848.63751757127
526,2,0.002341104478115,-3.37118627829743,-65.9238294072538,-3.37141912552243,-65.923818841307,3.96254519503562,3.9602040905575,2023.12175530992,2023.1240964144,0.0259479130765266
521,527,3.344724139271,-3.42443918661053,-65.8630791972073,-3.43224384030092,-65.8515329819413,3.344724139271,0,2019.16155121937,2022.50627535864,1.54956656788464
527,528,0.1977294802331,-3.43224384030092,-65.8515329819413,-6.39504884816796,-62.8603285102402,3.5424536195041,3.344724139271,2022.50627535864,2022.70400483887,467.796585106382
528,529,0.2134288338608,-6.39504884816796,-62.8603285102402,-6.3909205774772,-62.8531811732476,3.7558824533649,3.5424536195041,2022.70400483887,2022.91743367273,0.914576174155958
529,530,0.1096016480713,-6.3909205774772,-62.8531811732476,-6.38643540625721,-62.8517036420778,3.8654841014362,3.7558824533649,2022.91743367273,2023.0270353208,0.525382972101521
530,531,0.001815463003693,-6.38643540625721,-62.8517036420778,-6.38557504825856,-62.8511158462675,3.86729956443989,3.8654841014362,2023.0270353208,2023.02885078381,0.115768559655653
531,532,0.02011654411176,-6.38557504825856,-62.8511158462675,-6.38647922916944,-62.8515239034074,3.88741610855165,3.86729956443989,2023.02885078381,2023.04896732792,0.110317032430927
532,533,0.2284313131719,-6.38647922916944,-62.8515239034074,0.344454934815227,-63.9391175561336,4.11584742172355,3.88741610855165,2023.04896732792,2023.27739864109,758.994374815525
533,14,0.07683475961372,0.344454934815227,-63.9391175561336,0.348555939847658,-63.9440311222766,4.19268218133727,4.11584742172355,2023.27739864109,2023.3542334007,0.712477052378492
533,15,0.07683475961372,0.344454934815227,-63.9391175561336,-1.81044317160951,-64.0306472847509,4.19268218133727,4.11584742172355,2023.27739864109,2023.3542334007,240.107840984024
532,534,0.04199746059549,-6.38647922916944,-62.8515239034074,-6.38799354814319,-62.8515360839926,3.92941356914714,3.88741610855165,2023.04896732792,2023.09096478851,0.168585281264558
534,12,0.008474091642005,-6.38799354814319,-62.8515360839926,-6.3876160975984,-62.8525505578619,3.93788766078915,3.92941356914714,2023.09096478851,2023.09943888016,0.119841982777939
534,13,0.008474091642005,-6.38799354814319,-62.8515360839926,-9.92431717299183,-63.0733779863766,3.93788766078915,3.92941356914714,2023.09096478851,2023.09943888016,394.435288497786
531,535,0.1068120183006,-6.38557504825856,-62.8511158462675,-6.39290054425798,-62.8562674929729,3.97411158274049,3.86729956443989,2023.02885078381,2023.13566280211,0.994924660153261
535,16,0.02952950270641,-6.39290054425798,-62.8562674929729,-6.39264643125845,-62.8573048306907,4.0036410854469,3.97411158274049,2023.13566280211,2023.16519230481,0.118197605023011
535,17,0.02952950270641,-6.39290054425798,-62.8562674929729,-6.85902629359878,-61.7725104384989,4.0036410854469,3.97411158274049,2023.13566280211,2023.16519230481,130.593744234617
