Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
0,0,1,0,0,0,0,0.00699999928474426,-0.159985184669495,0.0402429103851318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130915641784668,-0.0450000762939453
0,0,3,0,0,0,0,0.0349999964237213,-0.0130617618560791,-0.0231421589851379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133929252624512,0.0833320617675781
0,0,2,0,0,0,0.0105943530797958,-0.0370000004768372,-0.141424834728241,-0.133751451969147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.576601028442383,0,0,0.374545097351074,-0.0699996948242188
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-24,0,0,0,0.029939591884613,0.0639999955892563,0.0607799291610718,-0.0163394808769226,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310866832733154,0,93,-0.0695805549621582,0.0666656494140625
0,0,3,0,0,0,0,0.0600000023841858,0,-0.000771045684814453,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-0.0163335800170898,-0.10333251953125
0,0,0,0,0,6,0,0,0.0656132102012634,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0.10333251953125
0,0,-7,0,0,38,0,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168333053588867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,-5,0,0,0.0656132102012634,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,-0.073333740234375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-25,0,0,-12,-0.0159673467278481,-0.05799999833107,-0.0197271108627319,-0.0485177636146545,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499039649963379,9.99999974737875e-05,-70,-0.410228729248047,0.128334045410156
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168333053588867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168333053588867
0,0,15,9,0,-37,0.0703167989850044,-0.171000003814697,0.0157322287559509,-0.0566514134407043,0,47,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.00660943984985352,0,-88,-0.975269317626953,0.138332366943359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
0,0,4,0,0,-38,0.0525256022810936,-0.208000004291534,0.0676291584968567,-0.0894823372364044,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57089328765869,0,-95,-0.0490093231201172,-0.296667098999023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0
19,0,107,0,0,-38,0.20167850703001,-0.149000003933907,0.0330981016159058,-0.189468026161194,0,41,21,1,0,11,1,3,0,0,0,0,0,1.12148523330688,10.7182216644287,0,1605.50846862793,0.370599985122681,-96,-3.84572553634644,-0.0866680145263672
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
