Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
0,0,-6,0,0,0,0,0.0419999957084656,-0.265629351139069,0.0134430527687073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163698673248291,0,0,-0.107220649719238,0.00500106811523438
0,0,103,0,0,0,0.147570200264454,-0.0700000002980232,-0.216414719820023,-0.237014949321747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.203983306885,0,0,-2.75638437271118,-0.22166633605957
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029998779296875
0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029998779296875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,0,0,0,0,0,-0.0152068734169006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.000806063413619995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116672515869141
0,0,-8,0,0,0,0,0,-0.0144554376602173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333000011742115,0,0,0.00666618347167969
0,0,179,0,0,0,-0.0441330969333649,-0.00100000202655792,-0.214319989085197,-0.0739244818687439,0,0,0,0,0,5,0,0,0,0,0,0,0,0,33.447338104248,0,-502.037902832031,-0.0319000012241304,0,-0.494076728820801,-1.29999923706055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-88,0,6,0,0.0182552933692932,0.0140000060200691,0.248179510235786,-0.0789379626512527,0,-6,0,0,0,0,0,0,0,0,1.55540609359741,0,0.0307261180132627,16.9225292205811,481.213428497314,0,1857.52069091797,0.0400999984703958,0,-0.137139320373535,1.09166717529297
0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116653442382812
0,0,380,0,0,0,-0.148015230894089,0.0120000019669533,-0.0361960232257843,0.0396484136581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-859.84895324707,-0.0333000011742115,0,1.30351400375366,-1.19500160217285
0,0,-141,0,0,0,0,-0.00100000202655792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111958503723145,0.663333892822266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-384,0,0,13,0.120550110936165,0.319999992847443,0.436746180057526,0.133878499269485,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.8829945325851,0.000600000028498471,91,0.873617172241211,1.0533332824707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
