Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
1,0,82,0,0,0,0.0882483497262001,0.149000003933907,0.909692347049713,0.553363740444183,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53527212142944,0,0,7.77031469345093,27.0033340454102
1,0,160,0,0,0,0.146374970674515,0.127000004053116,0.633021771907806,0.405477434396744,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.549652099609,0,0,6.301185131073,26.8099994659424
1,0,82,0,0,0,0.0882483497262001,0.149000003933907,0.909692347049713,0.553363740444183,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53527212142944,0,0,7.77031469345093,27.0416660308838
1,0,77,0,0,0,0.0882483497262001,0.149000003933907,0.943112015724182,0.553363740444183,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53527212142944,0,0,7.77031469345093,27.0283336639404
1,0,141,0,0,0,0.0770114883780479,0.0540000014007092,0.887505769729614,0.371774196624756,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.10856628418,0,0,6.23360013961792,27.5349998474121
1,0,141,0,0,0,0.0770114883780479,0.0540000014007092,0.887505769729614,0.371774196624756,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.10856628418,0,0,6.23360013961792,27.5349998474121
1,0,145,0,0,0,0.0770114883780479,0.0540000014007092,0.887505769729614,0.371774196624756,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.10856628418,0,0,6.23360013961792,27.4249992370605
1,0,145,0,0,0,0.0770114883780479,0.0540000014007092,0.887505769729614,0.371774196624756,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.10856628418,0,0,6.23360013961792,27.4249992370605
1,0,145,0,0,0,0.0770114883780479,0.0540000014007092,0.887505769729614,0.371774196624756,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.10856628418,0,0,6.3112006187439,27.4249992370605
1,0,143,0,0,0,0.0770114883780479,0.0540000014007092,0.887505769729614,0.371774196624756,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.10856628418,0,0,6.3112006187439,27.4249992370605
