Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
0,0,115,0,39,0,0.0880121365189552,0.204000011086464,-0.347060263156891,-0.17198982834816,0,-41,2,0,0,0,0,0,0,3.44035577774048,7.23696756362915,0,0.1938766092062,80.4746780395508,0,1.84315121173859,767.579359054565,0.0766000002622604,0,-2.0763087272644,-0.604999542236328
0,0,0,0,0,0,0,0,-0.223635017871857,0.0364562273025513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720920562744141,0,0,0.0626726150512695,-0.13166618347168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18,0,-39,0,0,0,0,0,0,41,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148334503173828
0,0,18,0,-39,0,0,0,0,0,0,41,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148334503173828
0,0,-128,0,0,0,-0.061222031712532,-0.30400001257658,0.418128907680511,0.0814442038536072,0,0,0,0,0,0,0,0,0,-3.44035577774048,-7.23696756362915,0,-0.1938766092062,-80.4746780395508,0,-1.84315121173859,-679.308815002441,-0.0766000002622604,0,-0.816981792449951,0.254999160766602
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-5,0,17,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148334503173828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,2,0,0,0,0,0,0,-19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196999981999397,0,0.0612826347351074,0
0,0,5,0,-17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148334503173828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-36,0,0,0,0.0071270540356636,-0.0610000044107437,0.283139288425446,-0.107601583003998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.324823379517,0,0,-0.327313423156738,-0.0916671752929688
0,0,-104,0,-17,0,0.0688403248786926,-0.27300001680851,0.364528298377991,0.119546800851822,0,17,0,0,0,0,1,2,0,-3.44035577774048,-7.23696756362915,0,-0.1938766092062,-80.4746780395508,0,-1.84315121173859,-675.821800231934,-0.0766000002622604,0,-1.16067504882812,0.27833366394043
0,0,-54,0,-41,0,-0.0307253301143646,-0.203000009059906,-0.0870213806629181,0.0327487289905548,0,60,-19,0,0,0,0,0,0,-3.44035577774048,-7.23696756362915,0.0133073031902313,-0.1735396143049,-80.4746780395508,0,-1.84315121173859,-756.218132019043,-0.0962999984622002,0,0.106127262115479,0.423334121704102
0,0,85,0,0,0,0.0370926782488823,-0.109000004827976,0.202563226222992,-0.0989589989185333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26442527770996,0.0007999999797903,0,-3.38573026657104,0.0666675567626953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,-24,0,0,0,0,0,0,43,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612826347351074,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13166618347168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0.00248432159423828,0,0.100913524627686,-0.00582396984100342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266647338867188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.00450485944747925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449981689453125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,-14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612826347351074,0.0933341979980469
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533332824707031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,77,0,18,0,0.108269080519676,0.228000000119209,-0.517412930727005,-0.16386404633522,0,-28,10,0,0,5,-1,-2,0,1.283806681633,14.0895071029663,0,0,171.629333496094,3.75264763832092,2.57491898536682,2876.86666107178,0.00410000002011657,0,-0.13632869720459,0.513332366943359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,0,0,0,0,0.24066436290741,0,0,0,0,0,0,0,0,0,0,-3.44035577774048,-3.67901945114136,0,-0.134515408426523,-40.6468086242676,0,-1.84315121173859,-158.97900390625,0,0,0,0.0800018310546875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-37,0,0,0,0.00638960301876068,-0.0370000079274178,0.157398194074631,0.0379310548305511,0,0,0,0,0,0,0,0,0,0,0,-0.0133073031902313,-0.0203369949012995,0,0,0,4.96247291564941,0,0,-0.39160680770874,-0.00500106811523438
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601000003516674,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466670989990234
