time,95%HPD_lower_value,95%HPD_higher_value
2018.0325,1,20.2825386047363
2018.0975,1,14.7722465515137
2018.1625,1,16.1207723617554
2018.2275,1,12.5146193504333
2018.2925,1,14.5285309155782
2018.3575,1,15.8709829648336
2018.4225,1,24.5195920467377
2018.4875,1,15.6848489522934
2018.5525,1,15.3933200836182
2018.6175,1,12.2240877151489
2018.6825,1,15.0129776000977
2018.7475,1,48.4521500269572
2018.8125,1,24.840282201767
2018.8775,1,23.1138814290365
2018.9425,1,36.567153596878
2019.0075,1,46.3843718369802
2019.0725,1,30.5013251304626
2019.1375,1,19.7191371917725
2019.2025,1,23.1138814290365
2019.2675,1,23.6401599645615
2019.3325,1,35.0382788777351
2019.3975,1,31.1868799527486
2019.4625,1,19.835546875
2019.5275,1,23.016695022583
2019.5925,1,23.1138814290365
2019.6575,1,23.1138814290365
2019.7225,1,23.1138814290365
2019.7875,1,32.910982131958
2019.8525,1,31.2277696728706
2019.9175,1,29.477253595988
2019.9825,1,29.7119197249413
2020.0475,1,28.4902095317841
2020.1125,1,31.6499546051025
2020.1775,1,32.2480710347493
2020.2425,1,34.4925848642985
2020.3075,1,30.1482894420624
2020.3725,1,32.555136680603
2020.4375,1,27.3573030471802
2020.5025,1,32.3062832355499
2020.5675,1,29.7984975179036
2020.6325,1,29.6028326352437
2020.6975,1,33.3553929328918
2020.7625,1,33.3553929328918
2020.8275,1,40.8024281263351
2020.8925,1,28.3125534057617
2020.9575,1,23.501710096995
2021.0225,1,23.1138814290365
2021.0875,1,23.1138814290365
2021.1525,1,31.6499546051025
2021.2175,1,25.9396862983704
2021.2825,1,34.4340280294418
2021.3475,1,23.1138814290365
2021.4125,1,20.7332747578621
2021.4775,1,17.5854110717773
2021.5425,1,19.0050939491817
2021.6075,1,20.6920520067215
2021.6725,1,21.1956362724304
2021.7375,1,23.1138814290365
2021.8025,1,22.1969442367554
2021.8675,1,18.9649138450623
2021.9325,1,23.1138814290365
2021.9975,1,23.1138814290365
2022.0625,1,17.5854110717773
2022.1275,1,23.1138814290365
2022.1925,1,18.9649138450623
2022.2575,1,18.9649138450623
2022.3225,1,18.3118556141853
2022.3875,1,19.100115865469
2022.4525,1,26.5366224142221
2022.5175,1,30.5493768692017
2022.5825,1,19.4431161880493
2022.6475,1,14.2683288574219
2022.7125,1,12.4520572934832
2022.7775,1,12.012692945845
2022.8425,1,11.9841102298937
2022.9075,1,16.0936730231269
2022.9725,2.43042362794913,9.23082714092913
2023.0375,3.73481992769846,10.4673427560426
2023.1025,4.15410614393176,8.01348723715674
2023.1675,6.21452064970706,7.40783366231294
2023.2325,2.81530296891483,6.65827278792858
2023.2975,1.36046311497688,10.8828812559446
2023.3625,1.07094251602254,13.1493334752672
2023.4275,1.10031580924988,39.4181519269943
2023.4925,1.11399523778395,31.7863323259354
2023.5575,1.0759968251893,33.4870787113905
2023.6225,1.2279904755679,39.1038008587701
2023.6875,1.38141791259541,34.7331313071427
2023.7525,1.36033189296722,14.5512434208032
2023.8175,1.52710203738774,11.2449919349056
2023.8825,2.49754657839121,6.28033281636128
2023.9475,8.36380536911333,12.2379014364493
2024.0125,13.2526980348626,19.6579439127914
2024.0775,21.1692615651176,46.3720524811549
2024.1425,19.1765783221577,133.182683803187
2024.2075,69.3060534028557,161.925276562474
2024.2725,68.1306248009205,142.799134120251
2024.3375,110.410057595798,185.324844761899
2024.4025,NA,NA
2024.4675,NA,NA
