node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
830,487,0.0010926126762,-62.9388982127259,-6.97410366627761,-62.9365882151869,-6.97394950504215,6.86200496417235,6.86091235149615,2023.16135996611,2023.16245257879,PP154167_SegS_LACENAC_ILMD_0093_Brazil_Acre_2023-03-01,BR.AC,BR.AC
830,831,0.001537222454072,-62.9388982127259,-6.97410366627761,-63.4734201857465,-6.46596299141305,6.86244957395022,6.86091235149615,2023.16135996611,2023.16289718856,NA,BR.AC,BR.AC
855,341,0.05764384000743,-69.6547225954915,-8.96105363188867,-69.6549335426317,-8.9606045461197,6.86474469020015,6.80710085019272,2023.10754846481,2023.16519230481,PP153948_SegS_LVM_ILMD_ZDC125_Brazil_Rondonia_2023-03-02,BR.AC,BR.AC
493,10,0.02373860276179,-61.0281216117719,-4.33687665676872,-60.7725698955803,-4.66066850917558,6.86474469019989,6.8410060874381,2023.14145370205,2023.16519230481,PP154017_SegS_LACENRO_ILMD_09_Brazil_Rondonia_2023-03-02,BR.RO,BR.RO
829,486,0.01018917206898,-62.9399204178228,-6.973762183732,-62.9416120580072,-6.97236957521448,6.86474469019993,6.85455551813095,2023.15500313274,2023.16519230481,PP154164_SegS_LACENAC_ILMD_0096_Brazil_Acre_2023-03-02,BR.AC,BR.AC
831,484,0.01325402035914,-63.4734201857465,-6.46596299141305,-63.4677198018102,-6.47339575809328,6.87570359430936,6.86244957395022,2023.16289718856,2023.17615120892,PP154155_SegS_LACENAC_ILMD_0504_Brazil_Acre_2023-03-06,BR.AC,BR.AC
856,857,0.05143160277854,-69.6520769645926,-8.96205858836658,-69.6499567160716,-8.96259248867385,6.88101152441078,6.82957992163224,2023.13002753625,2023.18145913902,NA,BR.AC,BR.AC
856,340,0.05160312473228,-69.6520769645926,-8.96205858836658,-69.6530950079785,-8.96516662803802,6.88118304636452,6.82957992163224,2023.13002753625,2023.18163066098,PP153963_SegS_LVM_ILMD_ZCD142_Brazil_Rondonia_2023-03-08,BR.AC,BR.AC
857,342,0.002911247981099,-69.6499567160716,-8.96259248867385,-69.6480125729507,-8.96392014812134,6.88392277239188,6.88101152441078,2023.18145913902,2023.18437038701,PP153960_SegS_LVM_ILMD_ZCD155_Brazil_Rondonia_2023-03-09,BR.AC,BR.AC
827,846,0.08858249233753,-66.7189868805017,-7.3911050435356,-66.7233289678527,-7.3840931612933,6.89019917703651,6.80161668469898,2023.10206429931,2023.19064679165,NA,BR.RO,BR.RO
846,848,1.740105909187e-05,-66.7233289678527,-7.3840931612933,-66.7234021864283,-7.38417301236585,6.8902165780956,6.89019917703651,2023.19064679165,2023.19066419271,NA,BR.RO,BR.RO
831,832,0.03096469035369,-63.4734201857465,-6.46596299141305,-63.4735138542919,-6.46750913524934,6.89341426430391,6.86244957395022,2023.16289718856,2023.19386187892,NA,BR.AC,BR.AC
857,858,0.01379796812348,-69.6499567160716,-8.96259248867385,-69.6473851538509,-8.96310875885847,6.89480949253426,6.88101152441078,2023.18145913902,2023.19525710715,NA,BR.AC,BR.AC
832,489,0.001467412197184,-63.4735138542919,-6.46750913524934,-63.4740178104136,-6.46944790593015,6.8948816765011,6.89341426430391,2023.19386187892,2023.19532929111,PP154152_SegS_LACENAC_ILMD_0545_Brazil_Acre_2023-03-13,BR.AC,BR.AC
493,494,0.05520458927213,-61.0281216117719,-4.33687665676872,-61.0275207134736,-4.33245251686102,6.89621067671023,6.8410060874381,2023.14145370205,2023.19665829132,NA,BR.RO,BR.RO
848,4,0.007404824433079,-66.7234021864283,-7.38417301236585,-66.7232424127519,-7.3814066875895,6.89762140252868,6.8902165780956,2023.19066419271,2023.19806901714,PP154026_SegS_LACENRO_ILMD_05_Brazil_Rondonia_2023-03-14,BR.RO,BR.RO
858,343,0.00281190999463,-69.6473851538509,-8.96310875885847,-69.6479658868482,-8.96352172909233,6.89762140252889,6.89480949253426,2023.19525710715,2023.19806901714,PP153957_SegS_LVM_ILMD_ZCD166_Brazil_Rondonia_2023-03-14,BR.AC,BR.AC
826,3,0.1444737287559,-66.7274460481252,-7.38934262565556,-66.7281537790036,-7.39223244277567,6.90310085458341,6.75862712582751,2023.05907474044,2023.2035484692,PP154023_SegS_LACENRO_ILMD_06_Brazil_Rondonia_2023-03-16,BR.RO,BR.RO
