node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
490,491,7.099042881974,-3.05061371041607,-60.1143897769257,-2.98032480271323,-60.1727457929434,7.099042881974,0,2015.71729927582,2022.81634215779,10.1643820221175
491,492,0.1864766737114,-2.98032480271323,-60.1727457929434,-2.89728224285907,-59.1649950456533,7.2855195556854,7.099042881974,2022.81634215779,2023.0028188315,112.419911175169
492,338,0.006209089749017,-2.89728224285907,-59.1649950456533,-2.89824055599898,-59.1633100277736,7.29172864543442,7.2855195556854,2023.0028188315,2023.00902792125,0.215589004079403
492,493,0.09700651394966,-2.89728224285907,-59.1649950456533,-2.8960085147346,-59.1621826495846,7.38252606963506,7.2855195556854,2023.0028188315,2023.09982534545,0.343335436730673
493,337,0.01879161689524,-2.8960085147346,-59.1621826495846,-2.89415570335637,-59.1619083138583,7.4013176865303,7.38252606963506,2023.09982534545,2023.11861696235,0.208505146473898
493,336,0.02427106894995,-2.8960085147346,-59.1621826495846,-2.89410547469048,-59.1634995134708,7.40679713858501,7.38252606963506,2023.09982534545,2023.1240964144,0.257523386544026
491,494,0.1471282655128,-2.98032480271323,-60.1727457929434,-2.97913810483633,-60.1718316757392,7.2461711474868,7.099042881974,2022.81634215779,2022.9634704233,0.166674004927536
494,13,0.01542051164618,-2.97913810483633,-60.1718316757392,-2.97833948940325,-60.1717316695429,7.26159165913298,7.2461711474868,2022.9634704233,2022.97889093495,0.0895975079968649
494,495,0.8526854126502,-2.97913810483633,-60.1718316757392,-2.9931382235107,-60.1942275409812,8.098856560137,7.2461711474868,2022.9634704233,2023.81615583595,2.93738306849781
495,496,0.03528169383773,-2.9931382235107,-60.1942275409812,-2.99342201211332,-60.1940843049624,8.13413825397473,8.098856560137,2023.81615583595,2023.85143752979,0.035378594935588
496,497,0.04531218933588,-2.99342201211332,-60.1940843049624,-2.99410244347348,-60.1937034690218,8.17945044331061,8.13413825397473,2023.85143752979,2023.89674971913,0.0867774800283888
497,498,0.03154586344651,-2.99410244347348,-60.1937034690218,-2.99565750566835,-60.1973603923056,8.21099630675712,8.17945044331061,2023.89674971913,2023.92829558257,0.441870260101063
498,499,0.04710208547894,-2.99565750566835,-60.1973603923056,-2.98913049815849,-60.1962718667925,8.25809839223606,8.21099630675712,2023.92829558257,2023.97539766805,0.736619936470861
499,330,0.0007535408693591,-2.98913049815849,-60.1962718667925,-2.98839370021066,-60.1966958473979,8.25885193310542,8.25809839223606,2023.97539766805,2023.97615120892,0.0946018213827337
499,329,0.01445217100637,-2.98913049815849,-60.1962718667925,-2.99009689013993,-60.1923391069129,8.27255056324243,8.25809839223606,2023.97539766805,2023.98984983906,0.450255753850064
498,331,0.009499461964838,-2.99565750566835,-60.1973603923056,-2.99607702031211,-60.1977313846941,8.22049576872196,8.21099630675712,2023.92829558257,2023.93779504454,0.06230680077485
497,500,0.03604652019201,-2.99410244347348,-60.1937034690218,-2.99850640595211,-60.1983999248478,8.21549696350262,8.17945044331061,2023.89674971913,2023.93279623932,0.71621419651936
500,501,0.000499733696972,-2.99850640595211,-60.1983999248478,-2.99905892162635,-60.198678251018,8.21599669719959,8.21549696350262,2023.93279623932,2023.93329597302,0.0688524297163024
501,197,0.01545797563203,-2.99905892162635,-60.198678251018,-2.99933727700581,-60.2001485475814,8.23145467283162,8.21599669719959,2023.93329597302,2023.94875394865,0.166366274931693
501,201,0.007238797549731,-2.99905892162635,-60.198678251018,-2.99923553206463,-60.1988289634074,8.22323549474932,8.21599669719959,2023.93329597302,2023.94053477057,0.0258317207767839
500,199,0.002259079191988,-2.99850640595211,-60.1983999248478,-2.99789867148712,-60.1988363769136,8.21775604269461,8.21549696350262,2023.93279623932,2023.93505531851,0.0832557993464493
496,502,0.003386697757988,-2.99342201211332,-60.1940843049624,-2.99603787858032,-60.1923931958727,8.13752495173272,8.13413825397473,2023.85143752979,2023.85482422755,0.346623323137106
502,503,0.04169516249751,-2.99603787858032,-60.1923931958727,-2.99590422443598,-60.1925193827649,8.17922011423023,8.13752495173272,2023.85482422755,2023.89651939005,0.0204497832749481
503,504,0.007091927975721,-2.99590422443598,-60.1925193827649,-2.99532037158336,-60.1915357659571,8.18631204220595,8.17922011423023,2023.89651939005,2023.90361131802,0.127208833597166
504,176,0.01774537035164,-2.99532037158336,-60.1915357659571,-3.00282223583598,-60.1954915374444,8.20405741255759,8.18631204220595,2023.90361131802,2023.92135668837,0.943848270520809
504,195,0.009526192269343,-2.99532037158336,-60.1915357659571,-2.99248668013807,-60.1902231513688,8.19583823447529,8.18631204220595,2023.90361131802,2023.91313751029,0.347574160587193
503,181,0.01661812024506,-2.99590422443598,-60.1925193827649,-2.99611949975611,-60.1845698104764,8.19583823447529,8.17922011423023,2023.89651939005,2023.91313751029,0.884092436186984
502,505,0.03264345107404,-2.99603787858032,-60.1923931958727,-2.99438673500643,-60.1893927630376,8.17016840280676,8.13752495173272,2023.85482422755,2023.88746767862,0.380856095655314
505,506,0.007079685350137,-2.99438673500643,-60.1893927630376,-2.99404807944553,-60.1889512708215,8.1772480881569,8.17016840280676,2023.88746767862,2023.89454736397,0.0618896564801052
506,507,0.004634613031881,-2.99404807944553,-60.1889512708215,-2.99352860408138,-60.1884432795441,8.18188270118878,8.1772480881569,2023.89454736397,2023.89918197701,0.0808311710539986
507,160,0.0440925195879,-2.99352860408138,-60.1884432795441,-2.99404494696284,-60.1870155961349,8.22597522077668,8.18188270118878,2023.89918197701,2023.94327449659,0.168806441842727
507,508,0.01309399820675,-2.99352860408138,-60.1884432795441,-2.99344881466192,-60.1870453440891,8.19497669939553,8.18188270118878,2023.89918197701,2023.91227597521,0.155664905451811
508,509,0.006888117941893,-2.99344881466192,-60.1870453440891,-2.99412074792605,-60.1862388215869,8.20186481733742,8.19497669939553,2023.91227597521,2023.91916409315,0.116768007150733
509,510,0.005923880774788,-2.99412074792605,-60.1862388215869,-2.9929586241092,-60.1846357274231,8.20778869811221,8.20186481733742,2023.91916409315,2023.92508797393,0.220225352496544
510,511,0.03170194684852,-2.9929586241092,-60.1846357274231,-2.99738393472965,-60.1840082175792,8.23949064496073,8.20778869811221,2023.92508797393,2023.95678992078,0.497557530410772
511,512,0.01345904615755,-2.99738393472965,-60.1840082175792,-3.0028503459206,-60.1843906581494,8.25294969111828,8.23949064496073,2023.95678992078,2023.97024896694,0.610025474304507
512,110,0.003162515959788,-3.0028503459206,-60.1843906581494,-3.00430097858307,-60.182750352616,8.25611220707806,8.25294969111828,2023.97024896694,2023.9734114829,0.243581859112163
512,513,0.005872517167614,-3.0028503459206,-60.1843906581494,-2.98885098353818,-60.1913475485171,8.25882220828589,8.25294969111828,2023.97024896694,2023.9761214841,1.73981892563785
513,109,2.972481953151e-05,-2.98885098353818,-60.1913475485171,-2.98884121846851,-60.1914447235407,8.25885193310542,8.25882220828589,2023.9761214841,2023.97615120892,0.010857661617362
513,514,0.01427816039616,-2.98885098353818,-60.1913475485171,-2.98869138369484,-60.2025977288053,8.27310036868205,8.25882220828589,2023.9761214841,2023.9903996445,1.25083624672977
514,115,0.0158735795443,-2.98869138369484,-60.2025977288053,-2.99405019088108,-60.2058298159033,8.28897394822635,8.27310036868205,2023.9903996445,2024.00627322404,0.696417370705825
514,515,0.01832383667696,-2.98869138369484,-60.2025977288053,-2.99031458281956,-60.1895996748009,8.29142420535901,8.27310036868205,2023.9903996445,2024.00872348118,1.45627900766393
515,516,0.01468581878719,-2.99031458281956,-60.1895996748009,-2.99138786234872,-60.189741648918,8.3061100241462,8.29142420535901,2024.00872348118,2024.02340929996,0.120519612960289
516,517,0.06845398655612,-2.99138786234872,-60.189741648918,-2.99177545844945,-60.1893680066031,8.37456401070232,8.3061100241462,2024.02340929996,2024.09186328652,0.0598937543627225
517,111,0.01003835282458,-2.99177545844945,-60.1893680066031,-2.98559922862543,-60.1836556185557,8.3846023635269,8.37456401070232,2024.09186328652,2024.10190163934,0.935971524858818
517,113,0.01003835282458,-2.99177545844945,-60.1893680066031,-2.9880516885706,-60.189890373196,8.3846023635269,8.37456401070232,2024.09186328652,2024.10190163934,0.418592350894926
