node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
490,491,4.803863387782,-3.09281062632705,-60.0404960641227,-3.09434961912083,-60.0628700485099,4.803863387782,0,2018.14862635932,2022.95248974711,2.49302279913868
491,13,0.02640118784496,-3.09434961912083,-60.0628700485099,-3.09734319113144,-60.0664607904947,4.83026457562696,4.803863387782,2022.95248974711,2022.97889093495,0.51998252801197
491,492,0.8809681800201,-3.09434961912083,-60.0628700485099,-3.08920164129409,-60.0605662755061,5.6848315678021,4.803863387782,2022.95248974711,2023.83345792713,0.6277087691027
492,493,0.08202006561332,-3.08920164129409,-60.0605662755061,-3.09179094035349,-60.0602509986317,5.76685163341542,5.6848315678021,2023.83345792713,2023.91547799274,0.290373537293556
493,494,0.003825897291221,-3.09179094035349,-60.0602509986317,-3.09254075664906,-60.0631950087655,5.77067753070664,5.76685163341542,2023.91547799274,2023.91930389003,0.337739101293897
494,495,0.006142625784871,-3.09254075664906,-60.0631950087655,-3.09225610196061,-60.0623794410785,5.77682015649151,5.77067753070664,2023.91930389003,2023.92544651582,0.0960386495551338
495,14,0.01782798077915,-3.09225610196061,-60.0623794410785,-3.09182768776655,-60.0619649427694,5.79464813727066,5.77682015649151,2023.92544651582,2023.94327449659,0.0663147138663672
495,177,0.004129350642135,-3.09225610196061,-60.0623794410785,-3.09225782616745,-60.0617178782283,5.78094950713365,5.77682015649151,2023.92544651582,2023.92957586646,0.0735407507400892
494,496,0.00455138042901,-3.09254075664906,-60.0631950087655,-3.09303444177495,-60.0641254228456,5.77522891113565,5.77067753070664,2023.91930389003,2023.92385527046,0.117121797739189
496,324,0.01667950010765,-3.09303444177495,-60.0641254228456,-3.09303443070157,-60.0638456456087,5.7919084112433,5.77522891113565,2023.92385527046,2023.94053477057,0.0311004717119824
496,328,0.0002411439432806,-3.09303444177495,-60.0641254228456,-3.09314814503706,-60.0640816452115,5.77547005507893,5.77522891113565,2023.92385527046,2023.9240964144,0.0135608819410031
493,497,0.009586668844662,-3.09179094035349,-60.0602509986317,-3.093774773721,-60.0545894982943,5.77643830226008,5.76685163341542,2023.91547799274,2023.92506466158,0.666967300388812
497,498,0.02305198118269,-3.093774773721,-60.0545894982943,-3.09447880671508,-60.056076700926,5.79949028344277,5.77643830226008,2023.92506466158,2023.94811664277,0.182957335174703
498,499,0.01830155166248,-3.09447880671508,-60.056076700926,-3.09055470487761,-60.0552561356346,5.81779183510525,5.79949028344277,2023.94811664277,2023.96641819443,0.446267711482662
499,500,0.004707551919159,-3.09055470487761,-60.0552561356346,-3.09066532496175,-60.0559676421801,5.82249938702441,5.81779183510525,2023.96641819443,2023.97112574635,0.0800453724800485
500,501,0.0002782989338911,-3.09066532496175,-60.0559676421801,-3.09051934207223,-60.0556054338147,5.8227776859583,5.82249938702441,2023.97112574635,2023.97140404528,0.0434197250343571
501,323,0.007486889668684,-3.09051934207223,-60.0556054338147,-3.09111811756991,-60.0559281122643,5.83026457562699,5.8227776859583,2023.97140404528,2023.97889093495,0.0756961780043969
501,502,0.004877536289037,-3.09051934207223,-60.0556054338147,-3.09360162200561,-60.0577490685008,5.82765522224734,5.8227776859583,2023.97140404528,2023.97628158157,0.417757543751993
502,60,0.01082853146172,-3.09360162200561,-60.0577490685008,-3.09434947050481,-60.0595615855361,5.83848375370906,5.82765522224734,2023.97628158157,2023.98711011303,0.218005115052355
502,43,0.002609353379646,-3.09360162200561,-60.0577490685008,-3.09221657487288,-60.0572933464545,5.83026457562699,5.82765522224734,2023.97628158157,2023.97889093495,0.16229756267757
500,503,0.007525342167232,-3.09066532496175,-60.0559676421801,-3.0908532683473,-60.0677378622536,5.83002472919164,5.82249938702441,2023.97112574635,2023.97865108852,1.30856773891432
503,504,0.025346907306,-3.0908532683473,-60.0677378622536,-3.09448799600674,-60.0677917401644,5.85537163649764,5.83002472919164,2023.97865108852,2024.00399799582,0.404676262205641
504,284,0.005007468659811,-3.09448799600674,-60.0677917401644,-3.0939575084326,-60.0706118601887,5.86037910515745,5.85537163649764,2024.00399799582,2024.00900546448,0.319003048146301
504,36,0.007739709097165,-3.09448799600674,-60.0677917401644,-3.0948145562706,-60.0670204148977,5.86311134559481,5.85537163649764,2024.00399799582,2024.01173770492,0.0931302705913779
503,505,0.01320438169823,-3.0908532683473,-60.0677378622536,-3.09108638457412,-60.0656649415363,5.84322911088987,5.83002472919164,2023.97865108852,2023.99185547021,0.231886555018382
505,227,0.000734094873895,-3.09108638457412,-60.0656649415363,-3.08938077997386,-60.0652053208595,5.84396320576377,5.84322911088987,2023.99185547021,2023.99258956509,0.196628463851246
505,106,0.000734094873895,-3.09108638457412,-60.0656649415363,-3.0915033990193,-60.065399837684,5.84396320576377,5.84322911088987,2023.99185547021,2023.99258956509,0.0549873506738834
499,97,0.01247274052173,-3.09055470487761,-60.0552561356346,-3.09270394403869,-60.0542407872612,5.83026457562698,5.81779183510525,2023.96641819443,2023.97889093495,0.264547359234073
498,506,0.00267532573081,-3.09447880671508,-60.056076700926,-3.09304778558619,-60.0553077638207,5.80216560917358,5.79949028344277,2023.94811664277,2023.9507919685,0.180789569402909
506,15,0.003441432206733,-3.09304778558619,-60.0553077638207,-3.0942357075007,-60.0552334426933,5.80560704138032,5.80216560917358,2023.9507919685,2023.9542334007,0.132501895232001
506,507,0.005013967019511,-3.09304778558619,-60.0553077638207,-3.09271138507251,-60.0544750661422,5.80717957619309,5.80216560917358,2023.9507919685,2023.95580593552,0.0998527230063601
507,508,0.004637624814847,-3.09271138507251,-60.0544750661422,-3.09310810287109,-60.0546993372311,5.81181720100794,5.80717957619309,2023.95580593552,2023.96044356033,0.0507147974749838
508,509,0.0304996145817,-3.09310810287109,-60.0546993372311,-3.08950893375056,-60.0521186839559,5.84231681558964,5.81181720100794,2023.96044356033,2023.99094317491,0.492781646985566
509,510,0.001495565354112,-3.08950893375056,-60.0521186839559,-3.08856266689645,-60.0520465848087,5.84381238094375,5.84231681558964,2023.99094317491,2023.99243874027,0.105646529188766
510,38,0.02749568596244,-3.08856266689645,-60.0520465848087,-3.08827495300292,-60.0497821994783,5.87130806690619,5.84381238094375,2023.99243874027,2024.01993442623,0.253743649117251
510,20,0.002890550847611,-3.08856266689645,-60.0520465848087,-3.08794552321437,-60.0520772036535,5.84670293179136,5.84381238094375,2023.99243874027,2023.99532929112,0.0687870597322602
509,225,0.001646390174138,-3.08950893375056,-60.0521186839559,-3.08793026132265,-60.0514392026526,5.84396320576378,5.84231681558964,2023.99094317491,2023.99258956509,0.19128802247308
508,235,0.0129679225641,-3.09310810287109,-60.0546993372311,-3.09224193702287,-60.0557721628418,5.82478512357204,5.81181720100794,2023.96044356033,2023.9734114829,0.15336247039532
507,511,0.004671161780271,-3.09271138507251,-60.0544750661422,-3.0921845046054,-60.0535607811603,5.81185073797336,5.80717957619309,2023.95580593552,2023.9604770973,0.117344376778412
511,512,0.004565324986796,-3.0921845046054,-60.0535607811603,-3.09182303428488,-60.0547714446625,5.81641606296016,5.81185073797336,2023.9604770973,2023.96504242228,0.140466793631755
512,59,0.01658823869418,-3.09182303428488,-60.0547714446625,-3.08691545052597,-60.051779640752,5.83300430165434,5.81641606296016,2023.96504242228,2023.98163066098,0.639596770455548
512,162,0.0001498825298119,-3.09182303428488,-60.0547714446625,-3.09197814264303,-60.0546657328308,5.81656594548997,5.81641606296016,2023.96504242228,2023.96519230481,0.020886210440823
511,513,0.005637015055335,-3.0921845046054,-60.0535607811603,-3.09102754184078,-60.0505194101801,5.8174877530287,5.81185073797336,2023.9604770973,2023.96611411235,0.361787081786999
513,514,0.008878048820981,-3.09102754184078,-60.0505194101801,-3.09509465395951,-60.0496566078252,5.82636580184968,5.8174877530287,2023.96611411235,2023.97499216117,0.462813685611003
514,62,0.006638499804663,-3.09509465395951,-60.0496566078252,-3.09107265924779,-60.052185293899,5.83300430165434,5.82636580184968,2023.97499216117,2023.98163066098,0.528666250320375
514,45,0.006638499804663,-3.09509465395951,-60.0496566078252,-3.0963714027783,-60.0491933589113,5.83300430165434,5.82636580184968,2023.97499216117,2023.98163066098,0.151173625730762
513,515,0.0198738137032,-3.09102754184078,-60.0505194101801,-3.20734606131969,-60.0317731884421,5.8373615667319,5.8174877530287,2023.96611411235,2023.98598792606,13.115614314304
515,243,0.003861913004515,-3.20734606131969,-60.0317731884421,-3.20611728342437,-60.0348335161052,5.84122347973641,5.8373615667319,2023.98598792606,2023.98984983906,0.366629153522164
515,516,0.008299403519839,-3.20734606131969,-60.0317731884421,-3.20912599028654,-60.0300826653789,5.84566097025174,5.8373615667319,2023.98598792606,2023.99428732958,0.273074182215797
516,517,0.003876600935609,-3.20912599028654,-60.0300826653789,-3.20945169153986,-60.0298041426455,5.84953757118735,5.84566097025174,2023.99428732958,2023.99816393051,0.0476764187685118
517,518,0.007202923002928,-3.20945169153986,-60.0298041426455,-3.20963375565179,-60.0275617244522,5.85674049419027,5.84953757118735,2023.99816393051,2024.00536685351,0.250065842113983
518,519,0.002790635519091,-3.20963375565179,-60.0275617244522,-3.21090176718598,-60.0273190396159,5.85953112970937,5.85674049419027,2024.00536685351,2024.00815748903,0.143714095050716
519,520,0.0003990640276906,-3.21090176718598,-60.0273190396159,-3.21002258223767,-60.0273098474229,5.85993019373706,5.85953112970937,2024.00815748903,2024.00855655306,0.097879538190688
520,266,0.008645632731998,-3.21002258223767,-60.0273098474229,-3.2082291451319,-60.0281575621528,5.86857582646905,5.85993019373706,2024.00855655306,2024.01720218579,0.220769138493009
520,521,0.001584277369472,-3.21002258223767,-60.0273098474229,-3.2102526292698,-60.0273268275396,5.86151447110653,5.85993019373706,2024.00855655306,2024.01014083043,0.0256791460898379
521,522,0.006720090352738,-3.2102526292698,-60.0273268275396,-3.21016266054689,-60.0283207090628,5.86823456145927,5.86151447110653,2024.01014083043,2024.01686092078,0.110922202517533
522,268,0.0003412650097885,-3.21016266054689,-60.0283207090628,-3.21015497898769,-60.0283829721908,5.86857582646905,5.86823456145927,2024.01686092078,2024.01720218579,0.00697273071955051
522,269,0.0003412650097885,-3.21016266054689,-60.0283207090628,-3.20987968436172,-60.0287569195869,5.86857582646905,5.86823456145927,2024.01686092078,2024.01720218579,0.0578197896594475
521,523,0.0008688585034782,-3.2102526292698,-60.0273268275396,-3.20875242719617,-60.0264719411634,5.86238332961001,5.86151447110653,2024.01014083043,2024.01100968893,0.192147245288976
523,248,0.0007280159847959,-3.20875242719617,-60.0264719411634,-3.20885697547581,-60.0273127153741,5.8631113455948,5.86238332961001,2024.01100968893,2024.01173770492,0.0941734335753912
523,524,0.004888011520922,-3.20875242719617,-60.0264719411634,-3.20965887042381,-60.0273626364736,5.86727134113093,5.86238332961001,2024.01100968893,2024.01589770046,0.141363392333979
524,267,0.004036725775252,-3.20965887042381,-60.0273626364736,-3.2102335728194,-60.0263762257279,5.87130806690618,5.86727134113093,2024.01589770046,2024.01993442623,0.126940365408314
524,273,0.001304485338126,-3.20965887042381,-60.0273626364736,-3.2100587409472,-60.0279915752346,5.86857582646905,5.86727134113093,2024.01589770046,2024.01720218579,0.0828761991381258
519,525,0.006698063107728,-3.21090176718598,-60.0273190396159,-3.20745773587454,-60.0253017993171,5.8662291928171,5.85953112970937,2024.00815748903,2024.01485555214,0.444150961465304
525,246,0.005078874089087,-3.20745773587454,-60.0253017993171,-3.20987360914356,-60.0268014557987,5.87130806690618,5.8662291928171,2024.01485555214,2024.01993442623,0.316409921610222
525,245,0.005078874089087,-3.20745773587454,-60.0253017993171,-3.2060062471388,-60.023549067918,5.87130806690618,5.8662291928171,2024.01485555214,2024.01993442623,0.253106385101643
518,247,0.01456757271591,-3.20963375565179,-60.0275617244522,-3.20916344574432,-60.0251696318873,5.87130806690618,5.85674049419027,2024.00536685351,2024.01993442623,0.270985351648752
517,526,0.0007079326489792,-3.20945169153986,-60.0298041426455,-3.20935804693644,-60.0298397272683,5.85024550383633,5.84953757118735,2023.99816393051,2023.99887186316,0.0111499218525523
526,527,0.004256285399867,-3.20935804693644,-60.0298397272683,-3.20960562454288,-60.0313666109416,5.85450178923619,5.85024550383633,2023.99887186316,2024.00312814856,0.171935398867775
527,272,0.005877315921257,-3.20960562454288,-60.0313666109416,-3.21310954428979,-60.03300633449,5.86037910515745,5.85450178923619,2024.00312814856,2024.00900546448,0.43054726640996
527,528,0.04199453894862,-3.20960562454288,-60.0313666109416,-3.20996101643335,-60.0287347044158,5.89649632818481,5.85450178923619,2024.00312814856,2024.04512268751,0.295197632209563
528,529,0.0251593150461,-3.20996101643335,-60.0287347044158,-3.20771154648521,-60.0268385614326,5.92165564323091,5.89649632818481,2024.04512268751,2024.07028200255,0.327303693696904
529,530,0.004304253081158,-3.20771154648521,-60.0268385614326,-3.21015563904404,-60.0251038509673,5.92595989631207,5.92165564323091,2024.07028200255,2024.07458625564,0.333477345134875
530,531,0.007942599454756,-3.21015563904404,-60.0251038509673,-3.21023483657468,-60.0251820153998,5.93390249576683,5.92595989631207,2024.07458625564,2024.08252885509,0.012378179431296
531,277,0.000247101193931,-3.21023483657468,-60.0251820153998,-3.20969309697474,-60.0262193338151,5.93414959696076,5.93390249576683,2024.08252885509,2024.08277595628,0.130117448245578
531,280,0.002979341631057,-3.21023483657468,-60.0251820153998,-3.20999547520786,-60.0226821366093,5.93688183739788,5.93390249576683,2024.08252885509,2024.08550819672,0.279134290997639
530,532,0.0023815614455,-3.21015563904404,-60.0251038509673,-3.21185880088806,-60.0274273802146,5.92834145775757,5.92595989631207,2024.07458625564,2024.07696781708,0.320384806584088
532,533,0.0008430578993514,-3.21185880088806,-60.0274273802146,-3.21199355660085,-60.0277941832917,5.92918451565692,5.92834145775757,2024.07696781708,2024.07781087498,0.0434421890012141
533,534,0.0535507516529,-3.21199355660085,-60.0277941832917,-3.53083740978729,-60.7044629157978,5.98273526730982,5.92918451565692,2024.07781087498,2024.13136162663,83.1550739250866
534,297,0.01152361926839,-3.53083740978729,-60.7044629157978,-3.53150496484184,-60.7050186328332,5.99425888657821,5.98273526730982,2024.13136162663,2024.1428852459,0.0966197959307265
534,296,0.01972034058,-3.53083740978729,-60.7044629157978,-3.53342584004899,-60.7081512662156,6.00245560788982,5.98273526730982,2024.13136162663,2024.15108196721,0.500985438042527
533,278,0.007697321740961,-3.21199355660085,-60.0277941832917,-3.20633813260768,-60.0354451775548,5.93688183739788,5.92918451565692,2024.07781087498,2024.08550819672,1.05809274506555
532,281,0.005808139203186,-3.21185880088806,-60.0274273802146,-3.21167199812766,-60.0229351283153,5.93414959696076,5.92834145775757,2024.07696781708,2024.08277595628,0.499742240787448
529,282,0.01249395372984,-3.20771154648521,-60.0268385614326,-3.20848972378487,-60.0270380327656,5.93414959696075,5.92165564323091,2024.07028200255,2024.08277595628,0.0894218507305436
528,535,0.008363324313578,-3.20996101643335,-60.0287347044158,-3.20957187434232,-60.0282902294357,5.90485965249839,5.89649632818481,2024.04512268751,2024.05348601182,0.0657065476925584
535,536,0.005330482238833,-3.20957187434232,-60.0282902294357,-3.21023919738699,-60.0279618280298,5.91019013473722,5.90485965249839,2024.05348601182,2024.05881649406,0.0827720372978368
536,279,0.02395946222354,-3.21023919738699,-60.0279618280298,-3.21200968492056,-60.0259279987912,5.93414959696076,5.91019013473722,2024.05881649406,2024.08277595628,0.299916289581468
536,283,0.02395946222354,-3.21023919738699,-60.0279618280298,-3.20948052644898,-60.0167127394819,5.93414959696076,5.91019013473722,2024.05881649406,2024.08277595628,1.25317670492358
535,537,0.00430756684094,-3.20957187434232,-60.0282902294357,-2.18152418542577,-60.5496717904233,5.90916721933933,5.90485965249839,2024.05348601182,2024.05779357866,128.293805839452
537,253,0.0113211754358,-2.18152418542577,-60.5496717904233,-2.18039216852526,-60.5506412564409,5.92048839477513,5.90916721933933,2024.05779357866,2024.0691147541,0.165867518332658
537,538,0.003228791505455,-2.18152418542577,-60.5496717904233,-2.18159454066208,-60.549000755788,5.91239601084479,5.90916721933933,2024.05779357866,2024.06102237017,0.0750577585325252
538,254,0.002627903055865,-2.18159454066208,-60.549000755788,-2.18160715407372,-60.5493608460503,5.91502391390065,5.91239601084479,2024.06102237017,2024.06365027322,0.0400821173918274
538,539,0.001845351143768,-2.18159454066208,-60.549000755788,-2.16970561445161,-60.5503742192283,5.91424136198855,5.91239601084479,2024.06102237017,2024.06286772131,1.33231119014407
539,250,0.006247032786577,-2.16970561445161,-60.5503742192283,-2.16539369206637,-60.5494659533684,5.92048839477513,5.91424136198855,2024.06286772131,2024.0691147541,0.490538527888734
539,540,0.00401840765793,-2.16970561445161,-60.5503742192283,-2.16957216876988,-60.5508865186537,5.91825976964648,5.91424136198855,2024.06286772131,2024.06688612897,0.0588947117356445
540,251,0.01042534644003,-2.16957216876988,-60.5508865186537,-2.16859203475655,-60.5510500913174,5.92868511608651,5.91825976964648,2024.06688612897,2024.07731147541,0.11061919425907
540,252,0.01042534644003,-2.16957216876988,-60.5508865186537,-2.17241807486279,-60.550202760053,5.92868511608651,5.91825976964648,2024.06688612897,2024.07731147541,0.325820399683833
526,541,0.001000428815258,-3.20935804693644,-60.0298397272683,-3.2100309017539,-60.0295496649785,5.85124593265158,5.85024550383633,2023.99887186316,2023.99987229198,0.0815484441943632
541,542,0.0003999201974274,-3.2100309017539,-60.0295496649785,-3.20987416980235,-60.0283321629816,5.85164585284901,5.85124593265158,2023.99987229198,2024.00027221217,0.136444597775615
542,543,0.007990375989868,-3.20987416980235,-60.0283321629816,-3.20652064705418,-60.0270022008691,5.85963622883888,5.85164585284901,2024.00027221217,2024.00826258816,0.401528630843159
543,270,0.0007428763185705,-3.20652064705418,-60.0270022008691,-3.20616921610952,-60.0267425770154,5.86037910515745,5.85963622883888,2024.00826258816,2024.00900546448,0.0486140202220796
543,271,0.0007428763185705,-3.20652064705418,-60.0270022008691,-3.20584366654437,-60.0294718617076,5.86037910515745,5.85963622883888,2024.00826258816,2024.00900546448,0.284659492387686
542,249,0.01146549274579,-3.20987416980235,-60.0283321629816,-3.20986938104085,-60.0268028042333,5.8631113455948,5.85164585284901,2024.00027221217,2024.01173770492,0.169987898775735
