node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
490,491,5.317657519804,-64.7110376771499,-7.31686008479366,-64.7337970804298,-7.30823440807486,5.317657519804,0,2017.16228800503,2022.47994552483,NA,BR.AM,BR.AM
491,492,0.1064011528885,-64.7337970804298,-7.30823440807486,-64.7626149526477,-7.265487546887,5.4240586726925,5.317657519804,2022.47994552483,2022.58634667772,NA,BR.AM,BR.AM
492,493,0.1779561085293,-64.7626149526477,-7.265487546887,-69.5366071887471,-8.95059392372452,5.6020147812218,5.4240586726925,2022.58634667772,2022.76430278625,NA,BR.AM,BR.AC
493,494,0.01942638843631,-69.5366071887471,-8.95059392372452,-69.538698202946,-8.95169973260685,5.62144116965811,5.6020147812218,2022.76430278625,2022.78372917469,NA,BR.AC,BR.AC
494,339,0.04721655478488,-69.538698202946,-8.95169973260685,-69.5393602476532,-8.95194177713809,5.66865772444299,5.62144116965811,2022.78372917469,2022.83094572947,PP153977_SegS_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.AC,BR.AC
490,976,5.752508231557,-64.7110376771499,-7.31686008479366,-61.3040510630076,-5.8105551670929,5.752508231557,0,2017.16228800503,2022.91479623658,NA,BR.AM,BR.AM
494,495,0.1514976115092,-69.538698202946,-8.95169973260685,-69.5366617136422,-8.95567534788681,5.77293878116731,5.62144116965811,2022.78372917469,2022.9352267862,NA,BR.AC,BR.AC
495,496,0.003766209642653,-69.5366617136422,-8.95567534788681,-69.5395775883889,-8.95627331948041,5.77670499080996,5.77293878116731,2022.9352267862,2022.93899299584,NA,BR.AC,BR.AC
493,641,0.1812030714922,-69.5366071887471,-8.95059392372452,-69.5397684335712,-8.95086977827971,5.783217852714,5.6020147812218,2022.76430278625,2022.94550585774,NA,BR.AC,BR.AC
491,651,0.4934654566758,-64.7337970804298,-7.30823440807486,-60.0299699802002,-3.10595830300016,5.8111229764798,5.317657519804,2022.47994552483,2022.97341098151,NA,BR.AM,BR.AM
651,13,0.005479953442724,-60.0299699802002,-3.10595830300016,-60.0285551908087,-3.10683331403552,5.81660292992252,5.8111229764798,2022.97341098151,2022.97889093495,PP154128_SegS_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
492,643,0.4085485161445,-64.7626149526477,-7.265487546887,-64.7948284405784,-7.25548757478614,5.832607188837,5.4240586726925,2022.58634667772,2022.99489519386,NA,BR.AM,BR.AM
496,498,0.05789571133367,-69.5395775883889,-8.95627331948041,-67.6334088120368,-9.57599841152662,5.83460070214363,5.77670499080996,2022.93899299584,2022.99688870717,NA,BR.AC,BR.AC
641,642,0.05288262399377,-69.5397684335712,-8.95086977827971,-69.5421985662553,-8.95056300878672,5.83610047670777,5.783217852714,2022.94550585774,2022.99838848174,NA,BR.AC,BR.AC
976,338,0.09423168466658,-61.3040510630076,-5.8105551670929,-61.3048239437158,-5.81365676216902,5.84673991622358,5.752508231557,2022.91479623658,2023.00902792125,PP154149_SegS_LACENAM_ILMD_0002AFS_Brazil_Amazonas_2023-01-04,BR.AM,BR.AM
642,464,0.02433806965301,-69.5421985662553,-8.95056300878672,-69.5443683998083,-8.95182563317561,5.86043854636078,5.83610047670777,2022.99838848174,2023.02272655139,PP153951_SegS_LVM_ILMD_ZDC089_Brazil_Rondonia_2023-01-09,BR.AC,BR.AC
643,6,0.049749165743,-64.7948284405784,-7.25548757478614,-64.7954379057186,-7.25507119738482,5.88235635458,5.832607188837,2022.99489519386,2023.04464435961,PP154146_SegS_LACENAM_ILMD_0021CSO_Brazil_Amazonas_2023-01-17,BR.AM,BR.AM
651,652,0.08418147589148,-60.0299699802002,-3.10595830300016,-60.0213479657087,-3.1152255910581,5.89530445237128,5.8111229764798,2022.97341098151,2023.0575924574,NA,BR.AM,BR.AM
642,462,0.06817368609142,-69.5421985662553,-8.95056300878672,-69.5372387545342,-8.94911908166671,5.90427416279919,5.83610047670777,2022.99838848174,2023.06656216783,PP153975_SegS_LVM_ILMD_ZCD103_Brazil_Rondonia_2023-01-25,BR.AC,BR.AC
496,497,0.1344813707153,-69.5395775883889,-8.95627331948041,-69.5384956906985,-8.9514977349638,5.91118636152526,5.77670499080996,2022.93899299584,2023.07347436655,NA,BR.AC,BR.AC
