Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
-131,0,375,0,0,-23,-0.622580341994762,-0.587000019848347,-0.411078453063965,-0.216063588857651,0,66,0,-2.54999995231628,0,-1.70000004768372,0,11.4500000476837,0,0,0,-23.9683513641357,-0.108532831072807,0,0,0,1702.37951660156,-9.99999974737875e-05,-52,-0.753193855285645,-1.16666793823242
30,0,-290,0,0,0,-0.0115748271346092,-0.0199999995529652,0.435510158538818,0.13587287068367,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,-1664.7610244751,0,0,1.09035396575928,0.885000228881836
-30,0,193,0,6,0,0.144840478897095,0.48999997600913,-0.170711636543274,-0.244854941964149,0,-6,0,0,0,1,0,25,0,136.979370117188,33.1317443847656,0.0692102611064911,0,0,0,0,2638.73892974854,0.011400000192225,0,-0.888007164001465,-0.523332595825195
0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015999999595806,0,0,-0.0249996185302734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-138,0,0,0,0.00216829031705856,0.0410000011324883,0.0529496669769287,0.0964851379394531,0,0,0,0,0,0,0,-12.9199999570847,0,0,0,1.34133946895599,0.264954745769501,0,0,0,-1264.8229675293,0,0,0.131194591522217,0.630001068115234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333328247070312
0,86,16,0,0,-23,0.220812439918518,0,-0.0365567207336426,-0.261429697275162,0,-34,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,-9.99999974737875e-05,-52,0.276250839233398,0.831666946411133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
