Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
0,0,152,0,0,0,-0.0434228479862213,-0.0960000157356262,-0.613132297992706,0.00798606872558594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8936462402344,0,0,-1.2288088798523,-0.238332748413086
0,0,-15,0,20,0,0.0215303748846054,0.274999976158142,-0.0811418294906616,0.0121618807315826,0,-42,22,0,0,0,0,0,0,36.9217910766602,26.9032535552979,0.414032965898514,3.09884905815125,108.98836517334,0,2.89147472381592,202.352020263672,0.0417000018060207,0,1.26486778259277,0.0266666412353516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283336639404297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,100,-14,0,-20,0,0.736962601542473,0.118000030517578,0.236538827419281,-0.13764688372612,0,-58,-22,2.54999995231628,0,1.70000004768372,0,2.54999995231628,0,-36.9217910766602,-26.9032535552979,23.5543183982372,-2.99031622707844,-108.98836517334,0,-2.89147472381592,-416.956329345703,-0.0398000017739832,0,-2.27019500732422,1.03000068664551
0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017613410949707,-0.0283336639404297
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
0,0,5,0,0,0,-0.0448211431503296,0,0.0338069498538971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,-18,0,-20,22,0.0355859249830246,-0.0169999599456787,0.130368649959564,-0.0295217633247375,0,-58,-22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222000014036894,96,-0.0417671203613281,0.258333206176758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0
0,35,-155,6,18,0,0.248994588851929,0.291999995708466,0.623194843530655,0.0161671936511993,14,-82,0,0,6,0,1.12000000476837,0,0,35.5843772888184,50.5396881103516,0,0.0564836524426937,291.563537597656,0,66.3416442871094,783.271087646484,0.0135000003501773,65,-0.420432090759277,0.343332290649414
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017613410949707,0
