Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
135,0,82,0,0,0,0.125611379742622,0.100000001490116,0.971866190433502,0.435870170593262,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2471160888672,0,0,5.50346374511719,26.9333324432373
1,0,482,0,0,0,0.148153603076935,0.303000003099442,0.432968586683273,0.432569444179535,0,100,0,0,0,0,0,4,0,4.82914590835571,9.31899356842041,0.0237463302910328,0.290324211120605,0,0,7.20222854614258,975.591613769531,0,0,5.88153886795044,25.4133338928223
45,0,365,0,0,0,0.0983525738120079,0.0780000016093254,0.255881100893021,0.44570854306221,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.186706542969,0,0,4.16881227493286,25.9316673278809
45,0,365,0,0,0,0.0983525738120079,0.0780000016093254,0.255881100893021,0.44570854306221,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.186706542969,0,0,4.16881227493286,25.9316673278809
1,0,485,0,0,0,0.148153603076935,0.303000003099442,0.432968586683273,0.432569444179535,0,100,0,0,0,0,0,4,0,4.82914590835571,9.31899356842041,0.0237463302910328,0.290324211120605,0,0,7.20222854614258,975.591613769531,0,0,5.88153886795044,25.3566665649414
135,0,80,0,0,0,0.125611379742622,0.100000001490116,0.971674084663391,0.435870170593262,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2471160888672,0,0,5.50346374511719,26.8649997711182
1,0,106,0,0,0,0.0982072353363037,0.0480000004172325,0.845082819461823,0.490072131156921,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6104545593262,0,0,5.90030574798584,26.8666667938232
135,0,80,0,0,0,0.125611379742622,0.100000001490116,0.971674084663391,0.435870170593262,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2471160888672,0,0,5.50346374511719,26.8649997711182
1,0,80,0,0,0,0.0982072353363037,0.0520000010728836,0.862251162528992,0.480578124523163,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8208351135254,0,0,5.73884010314941,26.8600006103516
1,0,80,0,0,0,0.0982072353363037,0.0520000010728836,0.862251162528992,0.480578124523163,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8208351135254,0,0,5.73884010314941,26.8600006103516
20,0,340,0,0,0,0.0983525738120079,0.0700000002980232,0.255881100893021,0.436758697032928,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.186706542969,0,0,4.21717643737793,25.9933338165283
20,0,357,0,0,0,0.0983525738120079,0.0700000002980232,0.255881100893021,0.436758697032928,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.186706542969,0,0,4.21717643737793,25.9566669464111
1,0,489,0,0,0,0.148153603076935,0.303000003099442,0.432968586683273,0.432569444179535,0,100,0,0,0,0,0,4,0,4.82914590835571,9.31899356842041,0.0237463302910328,0.290324211120605,0,0,7.20222854614258,975.591613769531,0,0,5.88153886795044,25.3516674041748
