node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
521,522,0.813315348692,-7.12896646933783,-64.8490830885381,-5.22496994478922,-67.720110175907,0.813315348692,0,2019.43106598956,2020.24438133825,381.952362054919
522,523,2.503704975773,-5.22496994478922,-67.720110175907,-5.21245963966902,-67.7305443819799,3.317020324465,0.813315348692,2020.24438133825,2022.74808631402,1.81044123760002
523,524,0.1945490243751,-5.21245963966902,-67.7305443819799,-5.21178548249485,-67.7256692668819,3.5115693488401,3.317020324465,2022.74808631402,2022.9426353384,0.545658476700413
524,525,0.2278812434135,-5.21178548249485,-67.7256692668819,-5.21011726837392,-67.7179975823939,3.7394505922536,3.5115693488401,2022.9426353384,2023.17051658181,0.870551246792118
525,482,0.02755243533299,-5.21011726837392,-67.7179975823939,-5.21166324862921,-67.7187347375049,3.76700302758659,3.7394505922536,2023.17051658181,2023.19806901714,0.190522267057725
525,483,0.02755243533299,-5.21011726837392,-67.7179975823939,-6.00974934677551,-67.4721753687549,3.76700302758659,3.7394505922536,2023.17051658181,2023.19806901714,93.0910927719763
524,526,0.1572050706428,-5.21178548249485,-67.7256692668819,-5.2211741932782,-67.7225473634383,3.6687744194829,3.5115693488401,2022.9426353384,2023.09984040904,1.1010015638898
526,527,0.005944535979604,-5.2211741932782,-67.7225473634383,-5.22044480304461,-67.7221387596387,3.6747189554625,3.6687744194829,2023.09984040904,2023.10578494502,0.0929794105791627
527,528,0.03823668548328,-5.22044480304461,-67.7221387596387,-5.22979778706699,-67.7235457847974,3.71295564094578,3.6747189554625,2023.10578494502,2023.1440216305,1.05282964506956
528,486,0.07870492088732,-5.22979778706699,-67.7235457847974,-5.23324105205049,-67.7212817154982,3.7916605618331,3.71295564094578,2023.1440216305,2023.22272655139,0.458182141383546
528,529,0.03757430204213,-5.22979778706699,-67.7235457847974,-5.22675887997544,-67.724483502854,3.75052994298791,3.71295564094578,2023.1440216305,2023.18159593254,0.35391484787459
529,496,0.01647308459875,-5.22675887997544,-67.724483502854,-5.22747663066995,-67.7248382694943,3.76700302758666,3.75052994298791,2023.18159593254,2023.19806901714,0.0890577311891591
529,497,0.02195253665346,-5.22675887997544,-67.724483502854,-5.08150127602242,-67.7977726370353,3.77248247964137,3.75052994298791,2023.18159593254,2023.2035484692,18.0974809664575
527,530,0.006733491646122,-5.22044480304461,-67.7221387596387,-5.21994852381745,-67.7215265739566,3.68145244710863,3.6747189554625,2023.10578494502,2023.11251843666,0.0875122891488846
530,531,0.1034181466351,-5.21994852381745,-67.7215265739566,-8.49149487925017,-62.5217761512172,3.78487059374373,3.68145244710863,2023.11251843666,2023.2159365833,680.32771001464
531,494,0.02596805028107,-8.49149487925017,-62.5217761512172,-8.47614813883014,-62.5259447850173,3.8108386440248,3.78487059374373,2023.2159365833,2023.24190463358,1.76904009230886
531,493,0.001310516034622,-8.49149487925017,-62.5217761512172,-8.48835003946473,-62.5180037903431,3.78618110977835,3.78487059374373,2023.2159365833,2023.21724709933,0.543216562579976
530,532,0.03193369981714,-5.21994852381745,-67.7215265739566,-5.21984287251914,-67.7181819023692,3.71338614692577,3.68145244710863,2023.11251843666,2023.14445213648,0.370984125341385
532,504,0.02074016833215,-5.21984287251914,-67.7181819023692,-5.22641497121725,-67.7099832294031,3.73412631525792,3.71338614692577,2023.14445213648,2023.16519230481,1.16679772192171
532,505,0.02074016833215,-5.21984287251914,-67.7181819023692,-6.69247359739106,-66.7957612297122,3.73412631525792,3.71338614692577,2023.14445213648,2023.16519230481,193.149044664557
526,533,0.01159466194946,-5.2211741932782,-67.7225473634383,-5.22302596546577,-67.7227990541021,3.68036908143236,3.6687744194829,2023.09984040904,2023.11143507099,0.208026259439252
533,534,0.00345199644347,-5.22302596546577,-67.7227990541021,-5.22356684117084,-67.7248061706682,3.68382107787583,3.68036908143236,2023.11143507099,2023.11488706743,0.230515027139868
534,535,0.06266400228596,-5.22356684117084,-67.7248061706682,-5.22482060788472,-67.7231303427267,3.74648508016179,3.68382107787583,2023.11488706743,2023.17755106972,0.232372308658123
535,484,0.02599739947959,-5.22482060788472,-67.7231303427267,-5.2266295766966,-67.719816935829,3.77248247964138,3.74648508016179,2023.17755106972,2023.2035484692,0.41890861911401
535,536,0.002008467002504,-5.22482060788472,-67.7231303427267,-5.22282531466216,-67.7249220973336,3.74849354716429,3.74648508016179,2023.17755106972,2023.17955953672,0.297985662450873
536,537,0.03830082244196,-5.22282531466216,-67.7249220973336,-5.22856830877186,-67.7170529728602,3.78679436960625,3.74849354716429,2023.17955953672,2023.21786035916,1.08156984203263
537,538,0.02345703150572,-5.22856830877186,-67.7170529728602,-5.22335740683555,-67.72827184965,3.81025140111197,3.78679436960625,2023.21786035916,2023.24131739067,1.37236871281305
538,487,0.01702559907723,-5.22335740683555,-67.72827184965,-6.12795452495724,-68.6990392177782,3.8272770001892,3.81025140111197,2023.24131739067,2023.25834298975,147.328549992098
538,488,0.01702559907723,-5.22335740683555,-67.72827184965,-5.22410092142658,-67.7278506640304,3.8272770001892,3.81025140111197,2023.24131739067,2023.25834298975,0.0950330785709989
537,539,0.3379175757755,-5.22856830877186,-67.7170529728602,0.271078154988055,-58.3111347022126,4.12471194538175,3.78679436960625,2023.21786035916,2023.55577793494,1211.76089359517
539,540,0.008033146203855,0.271078154988055,-58.3111347022126,0.272555192514603,-58.3103265095336,4.13274509158561,4.12471194538175,2023.55577793494,2023.56381108114,0.187434517108331
540,541,0.1901504071429,0.272555192514603,-58.3103265095336,0.269125983021321,-58.309914999642,4.32289549872851,4.13274509158561,2023.56381108114,2023.75396148828,0.384491687594402
541,542,0.2080427698925,0.269125983021321,-58.309914999642,0.269217302736893,-58.3072204148749,4.53093826862101,4.32289549872851,2023.75396148828,2023.96200425818,0.30014051305682
542,543,0.01726253131456,0.269217302736893,-58.3072204148749,0.268509039390286,-58.3034781570174,4.54820079993557,4.53093826862101,2023.96200425818,2023.97926678949,0.423993767574326
543,434,0.02154195367845,0.268509039390286,-58.3034781570174,0.323659015059351,-57.9159309083117,4.56974275361402,4.54820079993557,2023.97926678949,2024.00080874317,43.5773406074627
543,544,0.01599448809275,0.268509039390286,-58.3034781570174,0.122938151781207,-58.290451665233,4.56419528802832,4.54820079993557,2023.97926678949,2023.99526127758,16.2702687969396
544,545,0.01240610432996,0.122938151781207,-58.290451665233,0.126534323725799,-58.2889260301248,4.57660139235828,4.56419528802832,2023.99526127758,2024.00766738191,0.434876201514849
545,436,0.001338082567124,0.126534323725799,-58.2889260301248,0.126026945004442,-58.2882489779264,4.5779394749254,4.57660139235828,2024.00766738191,2024.00900546448,0.0941875335559
545,437,0.004070323004478,0.126534323725799,-58.2889260301248,0.125558348119945,-58.2882304874086,4.58067171536276,4.57660139235828,2024.00766738191,2024.01173770492,0.133417151013466
544,546,0.01220607770083,0.122938151781207,-58.290451665233,0.12866520148162,-58.280830960464,4.57640136572915,4.56419528802832,2023.99526127758,2024.00746735529,1.24641287409897
546,435,0.009734830507861,0.12866520148162,-58.280830960464,0.125188014612943,-58.2880874692404,4.58613619623701,4.57640136572915,2024.00746735529,2024.01720218579,0.895776721785804
546,438,0.009734830507861,0.12866520148162,-58.280830960464,0.126055770764827,-58.280346479104,4.58613619623701,4.57640136572915,2024.00746735529,2024.01720218579,0.295456350202635
542,547,0.002111394486095,0.269217302736893,-58.3072204148749,0.269616917049137,-58.3076038801289,4.5330496631071,4.53093826862101,2023.96200425818,2023.96411565266,0.0616551598935872
547,433,0.01477528228783,0.269616917049137,-58.3076038801289,0.26606566281962,-58.3100489765911,4.54782494539493,4.5330496631071,2023.96411565266,2023.97889093495,0.4799824265828
547,439,0.04488981181829,0.269616917049137,-58.3076038801289,0.267617887032444,-58.3094724795074,4.57793947492539,4.5330496631071,2023.96411565266,2024.00900546448,0.304623062583194
541,548,0.1085342281367,0.269125983021321,-58.309914999642,0.272421001357749,-58.3098340233336,4.43142972686521,4.32289549872851,2023.75396148828,2023.86249571642,0.366924932152776
548,549,0.01396191425883,0.272421001357749,-58.3098340233336,0.273467810292289,-58.3097636984664,4.44539164112404,4.43142972686521,2023.86249571642,2023.87645763068,0.116797517740692
549,550,0.09271857247816,0.273467810292289,-58.3097636984664,0.270189451554148,-58.3233504061164,4.5381102136022,4.44539164112404,2023.87645763068,2023.96917620316,1.55591631534652
550,551,0.008650278238159,0.270189451554148,-58.3233504061164,0.272370972300032,-58.3245233152953,4.54676049184036,4.5381102136022,2023.96917620316,2023.9778264814,0.275730994548095
551,443,0.02844674264795,0.272370972300032,-58.3245233152953,0.286101295468746,-58.3150227044819,4.57520723448831,4.54676049184036,2023.9778264814,2024.00627322404,1.85874610628503
551,442,0.001064453554607,0.272370972300032,-58.3245233152953,0.265428778455641,-58.3213117500045,4.54782494539497,4.54676049184036,2023.9778264814,2023.97889093495,0.851521962472308
550,552,0.03434914213192,0.270189451554148,-58.3233504061164,0.270550551574451,-58.3222455406875,4.57245935573412,4.5381102136022,2023.96917620316,2024.00352534529,0.129399050885544
552,444,0.005480119191312,0.270550551574451,-58.3222455406875,0.271914986197512,-58.3219016460311,4.57793947492543,4.57245935573412,2024.00352534529,2024.00900546448,0.156644372461556
552,445,0.01640908094004,0.270550551574451,-58.3222455406875,0.270955387039041,-58.3215589411926,4.58886843667416,4.57245935573412,2024.00352534529,2024.01993442623,0.08873152544255
549,553,0.0391121993963,0.273467810292289,-58.3097636984664,0.273615969615191,-58.3108133269678,4.48450384052034,4.44539164112404,2023.87645763068,2023.91556983008,0.118005767513726
553,554,0.02429703302526,0.273615969615191,-58.3108133269678,0.273918025727306,-58.3107764500252,4.5088008735456,4.48450384052034,2023.91556983008,2023.9398668631,0.0338757815786202
554,449,0.0006679074656712,0.273918025727306,-58.3107764500252,0.27379671280164,-58.310899769417,4.50946878101127,4.5088008735456,2023.9398668631,2023.94053477057,0.0192574246339708
554,555,0.0003893695889308,0.273918025727306,-58.3107764500252,0.273931960618148,-58.3110456702491,4.50919024313453,4.5088008735456,2023.9398668631,2023.94025623269,0.0300104212660019
555,447,0.2026290132117,0.273931960618148,-58.3110456702491,1.75236359210331,-56.3719756934428,4.71181925634623,4.50919024313453,2023.94025623269,2024.1428852459,271.419562951418
555,446,0.0002785378767404,0.273931960618148,-58.3110456702491,-7.86936742073661,-72.1525526842261,4.50946878101127,4.50919024313453,2023.94025623269,2023.94053477057,1783.72069655201
553,448,0.03866357062795,0.273615969615191,-58.3108133269678,0.277505544146152,-58.3058684118351,4.52316741114829,4.48450384052034,2023.91556983008,2023.9542334007,0.700371476147215
548,556,0.05926471268792,0.272421001357749,-58.3098340233336,0.273338168511313,-58.3108417464207,4.49069443955313,4.43142972686521,2023.86249571642,2023.92176042911,0.151689878076164
556,440,0.05713050584183,0.273338168511313,-58.3108417464207,0.274574346658031,-58.3077222195082,4.54782494539496,4.49069443955313,2023.92176042911,2023.97889093495,0.373546947184248
556,557,0.01842456545621,0.273338168511313,-58.3108417464207,0.277288122982006,-58.313265738455,4.50911900500934,4.49069443955313,2023.92176042911,2023.94018499457,0.515920302754149
