Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
0,3,3,8,-12,0,0,0,-0.00365543365478516,0,0,0,-5,0,6,0,0,0,0,26.2899017333984,16.7622756958008,0,0.0203606933355331,80.9723968505859,0,5.27095365524292,701.17626953125,0,-4,0,0
-95,-37,8,-12,-29,0,-0.467624053359032,-0.55699997395277,-0.185245156288147,0.190301641821861,0,100,0,-1.00999999046326,-22,-11.1099996566772,0,-3.02999997138977,0,-99.7365036010742,-79.5924911499023,0,-0.252865046262741,-323.356964111328,0,-10.2867441177368,-3791.58764648438,0.173599993344396,0,0.368112087249756,-1.24833297729492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11833381652832
0,0,4,0,0,0,0,0,-0.108303248882294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139999985694885,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783329010009766
0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783329010009766
0,0,74,0,0,0,-0.0903527140617371,0.0450000017881393,-0.0343813300132751,-0.0974903702735901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-450.557250976562,-0.164299994707108,0,1.14130878448486,-0.139999389648438
0,0,-5,0,0,0,0,0,0.0379182696342468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974999964237213,0,0,-0.0183334350585938
0,0,-59,0,0,0,-0.077330194413662,-0.00199999660253525,0.117796838283539,0.0544729828834534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-605.02783203125,-0.178299993276596,0,0.779008865356445,-0.0316658020019531
0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663108825683594,0
0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663108825683594,-0.0650005340576172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663108825683594,-0.141668319702148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141668319702148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141668319702148
0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663108825683594,0.0766677856445312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141668319702148
0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663108825683594,0
0,0,21,0,0,0,0.0139347985386848,-0.0210000053048134,-0.0622285604476929,-0.062062531709671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268.506425857544,0,0,2.03435850143433,0.134998321533203
