Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
96,23,157,2,29,0,0.66248345375061,0.623000025749207,0.926072657108307,0.232254907488823,0,23,8,1.00999999046326,14,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,6,4.05807447433472,27.5383338928223
96,36,149,5,39,0,0.66248345375061,0.626999974250793,0.931549549102783,0.232254907488823,0,1,0,1.00999999046326,18,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.00039999998989515,0,4.02507972717285,28.3449993133545
96,36,149,5,39,0,0.66248345375061,0.626999974250793,0.931549549102783,0.232254907488823,0,1,0,1.00999999046326,18,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.00039999998989515,0,4.02507972717285,28.3983345031738
1,0,106,0,0,0,0.15910467505455,0.0489999987185001,0.853892207145691,0.444700002670288,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015999999595806,0,4.17276620864868,26.908332824707
96,36,149,5,39,0,0.66248345375061,0.626999974250793,0.931549549102783,0.232254907488823,0,1,0,1.00999999046326,18,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.00039999998989515,0,4.02507972717285,28.0266666412354
96,36,149,5,39,0,0.66248345375061,0.626999974250793,0.931549549102783,0.232254907488823,0,1,0,1.00999999046326,18,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.00039999998989515,0,4.02507972717285,28.3449993133545
96,36,149,5,39,0,0.66248345375061,0.626999974250793,0.931549549102783,0.232254907488823,0,1,0,1.00999999046326,18,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.00039999998989515,0,4.02507972717285,28.3449993133545
58,0,205,0,82,0,NA,0.547999978065491,0.706542015075684,0.229984104633331,0,9,10,NA,0,NA,NA,NA,0,17.8517913818359,120.177032470703,1.01002383232117,19.5095176696777,1021.95623779297,0,8.37284088134766,8041.21435546875,0.0120999999344349,8,3.27516794204712,26.4583339691162
96,36,149,5,39,0,0.66248345375061,0.626999974250793,0.931549549102783,0.232254907488823,0,1,0,1.00999999046326,18,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.00039999998989515,0,4.02507972717285,28.3983345031738
96,35,149,28,11,0,0.66248345375061,0.623000025749207,0.926072657108307,0.232254907488823,0,1,0,1.00999999046326,25,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,6,3.97838854789734,27.8666667938232
96,0,148,0,38,0,0.518191397190094,0.623000025749207,0.784020066261292,0.232254907488823,0,34,19,1.00999999046326,9,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,7,4.05807447433472,27.3333339691162
96,0,156,0,53,0,0.518191397190094,0.623000025749207,0.784020066261292,0.230415061116219,0,0,14,1.00999999046326,33,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,8,4.05807447433472,27.4966659545898
96,0,156,0,53,0,0.518191397190094,0.623000025749207,0.784020066261292,0.230415061116219,0,0,14,1.00999999046326,33,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0194000005722046,8,4.05807447433472,27.4966659545898
96,0,156,0,53,0,0.518191397190094,0.623000025749207,0.784020066261292,0.230415061116219,0,0,14,1.00999999046326,33,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0194000005722046,8,4.05807447433472,27.4966659545898
96,23,157,2,29,0,0.66248345375061,0.623000025749207,0.926072657108307,0.230415061116219,0,23,8,1.00999999046326,14,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,0,4.05807447433472,27.4966659545898
96,23,157,2,29,0,0.66248345375061,0.623000025749207,0.926072657108307,0.232254907488823,0,23,8,1.00999999046326,14,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,6,4.05807447433472,27.8666667938232
96,32,160,0,29,0,0.66248345375061,0.623000025749207,0.926072657108307,0.230415061116219,0,24,0,1.00999999046326,15,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0194000005722046,0,4.05807447433472,27.6533336639404
96,0,152,0,44,0,0.66248345375061,0.623000025749207,0.926072657108307,0.230415061116219,0,11,31,1.00999999046326,15,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0194000005722046,0,4.05807447433472,27.2583332061768
96,32,160,0,29,0,0.66248345375061,0.623000025749207,0.926072657108307,0.230415061116219,0,24,0,1.00999999046326,15,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0194000005722046,0,4.05807447433472,27.4966659545898
96,23,157,2,29,0,0.66248345375061,0.623000025749207,0.926072657108307,0.232254907488823,0,23,8,1.00999999046326,14,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,6,4.05807447433472,27.8666667938232
31,0,192,0,0,0,0.194859400391579,0.437000006437302,0.63386595249176,0.320277631282806,0,100,0,0,0,0,0,0,0,4.38405084609985,19.8932247161865,0,0.146501705050468,134.429244995117,0,3.31006026268005,5448.947265625,0.0794000029563904,0,4.13215017318726,26.7800006866455
96,23,157,2,29,0,0.66248345375061,0.623000025749207,0.926072657108307,0.232254907488823,0,23,8,1.00999999046326,14,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,6,4.05807447433472,27.8666667938232
96,0,156,0,53,0,0.518191397190094,0.623000025749207,0.784020066261292,0.230415061116219,0,0,14,1.00999999046326,33,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,8,4.05807447433472,27.1616668701172
96,23,157,2,29,0,0.66248345375061,0.623000025749207,0.926072657108307,0.232254907488823,0,23,8,1.00999999046326,14,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,6,4.05807447433472,27.8666667938232
96,37,143,18,24,0,0.66248345375061,0.626999974250793,0.926072657108307,0.232254907488823,0,1,0,1.00999999046326,20,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,60,4.02507972717285,27.8666667938232
96,23,157,2,29,0,0.66248345375061,0.623000025749207,0.926072657108307,0.232254907488823,0,23,8,1.00999999046326,14,11.1099996566772,0,3.02999997138977,0,73.4466018676758,62.8302154541016,0,0.232504352927208,242.384567260742,0,5.0157904624939,3966.2041015625,0.0280000008642673,6,4.05807447433472,27.8666667938232
88,0,205,0,0,0,0.362510770559311,0.598999977111816,0.730629324913025,0.247581899166107,0,94,6,0,0,10,1,0,0,88.9579315185547,96.8866348266602,0,5.67742681503296,0,0,85.8451919555664,6174.5810546875,0.0926000028848648,0,4.07449626922607,26.8466663360596
88,0,202,0,0,0,0.362510770559311,0.598999977111816,0.730629324913025,0.247581899166107,0,83,17,0,0,10,1,0,0,88.9579315185547,96.8866348266602,0,5.67742681503296,0,0,85.8451919555664,6174.5810546875,0.0926000028848648,0,4.07449626922607,26.7999992370605
88,0,195,0,0,0,0.262284815311432,0.598999977111816,0.603329658508301,0.247581899166107,0,100,0,0,0,4,1,0,0,92.5998001098633,100.702484130859,0,2.43987631797791,0,0,83.6492614746094,8212.560546875,0.0926000028848648,0,4.13580846786499,26.8233337402344
88,0,195,0,0,0,0.262284815311432,0.598999977111816,0.603329658508301,0.247581899166107,0,100,0,0,0,4,1,0,0,92.5998001098633,100.702484130859,0,2.43987631797791,0,0,83.6492614746094,8212.560546875,0.0926000028848648,0,4.13580846786499,26.8233337402344
88,0,195,0,0,0,0.262284815311432,0.598999977111816,0.603329658508301,0.247581899166107,0,100,0,0,0,4,1,0,0,92.5998001098633,100.702484130859,0,2.43987631797791,0,0,83.6492614746094,8212.560546875,0.0926000028848648,0,4.13580846786499,26.8233337402344
88,0,197,0,0,0,0.262284815311432,0.598999977111816,0.603329658508301,0.247581899166107,0,87,13,0,0,4,1,0,0,92.5998001098633,100.702484130859,0,2.43987631797791,0,0,83.6492614746094,8212.560546875,0.0926000028848648,0,4.13580846786499,26.6550006866455
