Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
1,0,139,0,0,0,0.115803688764572,0.0610000006854534,0.487709283828735,0.391403824090958,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.873992919922,0,0,5.65995121002197,26.908332824707
1,0,117,0,0,0,0.115803688764572,0.0610000006854534,0.487190812826157,0.419327557086945,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.466354370117,0,0,5.45185804367065,26.8016662597656
1,0,114,0,0,0,0.115803688764572,0.0610000006854534,0.487190812826157,0.419327557086945,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.466354370117,0,0,5.45185804367065,26.8600006103516
1,0,126,0,0,0,0.100418128073215,0.0949999988079071,0.784561097621918,0.455851256847382,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5473556518555,0,0,5.61304426193237,26.8950004577637
31,0,301,0,39,0,0.134744912385941,0.0979999974370003,0.426351279020309,0.32914862036705,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.72875976562,0,0,4.33389472961426,26.4349994659424
1,0,134,0,0,0,0.100418128073215,0.0949999988079071,0.784561097621918,0.455851256847382,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5473556518555,0,0,5.61304426193237,26.9233341217041
31,0,299,0,20,0,0.134744912385941,0.0979999974370003,0.426351279020309,0.32914862036705,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.72875976562,0,0,4.33389472961426,26.4349994659424
1,0,126,0,0,0,0.100418128073215,0.0949999988079071,0.784561097621918,0.455851256847382,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5473556518555,0,0,5.61304426193237,26.8950004577637
1,0,126,0,0,0,0.100418128073215,0.0949999988079071,0.784561097621918,0.455851256847382,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5473556518555,0,0,5.61304426193237,26.8950004577637
1,0,347,0,100,0,0.430022031068802,0.14300000667572,0.421770036220551,0.186127439141273,0,0,0,4,0,28,1,4,96,0,20.7660007476807,0,0,263.571716308594,2417.68530273438,0,773.716125488281,0.00460000010207295,0,6.07332563400269,26.9183330535889
31,0,299,0,20,0,0.134744912385941,0.0979999974370003,0.426351279020309,0.32914862036705,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.72875976562,0,0,4.33389472961426,26.4349994659424
1,0,356,0,100,0,0.430022031068802,0.14300000667572,0.421770036220551,0.186127439141273,0,0,0,4,0,28,1,4,96,0,20.7660007476807,0,0,263.571716308594,2417.68530273438,0,773.716125488281,0.00460000010207295,0,6.18180274963379,26.875
1,0,364,0,100,0,0.430022031068802,0.142000004649162,0.421770036220551,0.186127439141273,0,0,0,4,0,28,1,4,74,0,20.7660007476807,0,0,263.571716308594,2417.68530273438,0,773.716125488281,0.00460000010207295,0,6.07332563400269,26.875
1,0,355,0,100,0,0.430022031068802,0.142000004649162,0.421770036220551,0.186127439141273,0,0,0,4,0,28,1,4,74,0,20.7660007476807,0,0,263.571716308594,2417.68530273438,0,773.716125488281,0.00460000010207295,0,6.07332563400269,26.9183330535889
1,0,364,0,100,0,0.430022031068802,0.142000004649162,0.421770036220551,0.186127439141273,0,0,0,4,0,28,1,4,74,0,20.7660007476807,0,0,263.571716308594,2417.68530273438,0,773.716125488281,0.00460000010207295,0,6.07332563400269,26.875
1,0,357,0,0,0,0.100906245410442,0.0489999987185001,0.120064221322536,0.486255168914795,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.480743408203,0,0,5.71835517883301,26.2766666412354
1,0,356,0,100,0,0.430022031068802,0.14300000667572,0.421770036220551,0.186127439141273,0,0,0,4,0,28,1,4,96,0,20.7660007476807,0,0,263.571716308594,2417.68530273438,0,773.716125488281,0.00460000010207295,0,6.18180274963379,26.875
1,0,364,0,100,0,0.430022031068802,0.142000004649162,0.421770036220551,0.186127439141273,0,0,0,4,0,28,1,4,74,0,20.7660007476807,0,0,263.571716308594,2417.68530273438,0,773.716125488281,0.00460000010207295,0,6.07332563400269,26.875
31,0,299,0,20,0,0.134744912385941,0.0979999974370003,0.426351279020309,0.32914862036705,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.72875976562,0,0,4.33389472961426,26.4349994659424
1,0,104,3,43,0,0.526123642921448,0.158000007271767,0.880181193351746,0.305814385414124,0,14,28,13,14,42,11,5,0,0,1.0725075006485,0,0,3.67340660095215,0,0,2550.83984375,0,0,2.90863108634949,27.4466667175293
31,0,299,0,20,0,0.134744912385941,0.0979999974370003,0.426351279020309,0.32914862036705,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.72875976562,0,0,4.33389472961426,26.4349994659424
1,0,347,0,100,0,0.430022031068802,0.14300000667572,0.421770036220551,0.186127439141273,0,0,0,4,0,28,1,4,96,0,20.7660007476807,0,0,263.571716308594,2417.68530273438,0,773.716125488281,9.99999974737875e-05,0,6.18180274963379,26.9116668701172
1,0,104,3,43,0,0.526123642921448,0.158000007271767,0.880181193351746,0.305814385414124,0,14,28,13,14,42,11,5,0,0,1.0725075006485,0,0,3.67340660095215,0,0,2550.83984375,0.00039999998989515,0,2.90863108634949,27.5066661834717
1,0,26,0,0,0,0.0928910821676254,0.0930000022053719,0.764976561069489,0.460387945175171,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.456481933594,0,59,7.80380487442017,26.9200000762939
1,0,130,0,0,0,0.100418128073215,0.0949999988079071,0.784561097621918,0.455851256847382,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5473556518555,0,0,5.61304426193237,26.9233341217041
31,0,299,0,20,0,0.134744912385941,0.0979999974370003,0.426351279020309,0.32914862036705,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.72875976562,0,0,4.33389472961426,26.4349994659424
61,0,386,12,30,0,0.641251683235168,0.319999992847443,0.244786515831947,0.184127792716026,0,34,25,0,0,35,0,0,6,2.47379302978516,87.1655731201172,0,0,529.033508300781,0,9.2178201675415,9766.5546875,0.0148000000044703,0,4.34950876235962,26.031665802002
1,0,130,0,0,0,0.100418128073215,0.0949999988079071,0.784561097621918,0.455851256847382,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5473556518555,0,0,5.61304426193237,26.9500007629395
1,0,126,0,0,0,0.100418128073215,0.0949999988079071,0.784561097621918,0.455851256847382,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5473556518555,0,0,5.61304426193237,26.8950004577637
1,0,26,0,0,0,0.0928910821676254,0.0930000022053719,0.764976561069489,0.460387945175171,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.456481933594,0,59,7.80380487442017,26.9200000762939
39,0,99,0,0,0,0.210662975907326,0.153999999165535,0.203453689813614,0.448176831007004,0,100,0,0,0,0,0,0,0,1.04295718669891,11.479998588562,0,0,25.134895324707,0,0,2452.36865234375,0.0410000011324883,56,4.38413953781128,26.8800010681152
1,0,26,0,0,0,0.0928910821676254,0.0930000022053719,0.764976561069489,0.460387945175171,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.456481933594,0,59,7.80380487442017,26.9116668701172
31,0,327,0,42,0,0.134744912385941,0.0979999974370003,0.426351279020309,0.32914862036705,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.72875976562,0,0,4.33389472961426,26.6283340454102
1,0,26,0,0,0,0.0928910821676254,0.0930000022053719,0.764976561069489,0.460387945175171,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.456481933594,0,58,7.80380487442017,26.9200000762939
31,0,327,0,42,0,0.134744912385941,0.0979999974370003,0.426351279020309,0.32914862036705,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.72875976562,0,0,4.33389472961426,26.5716667175293
31,0,316,0,39,0,0.134744912385941,0.0979999974370003,0.426351279020309,0.32914862036705,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.72875976562,0,0,4.33389472961426,26.4349994659424
20,0,521,0,100,0,0.53709888458252,0.0500000007450581,0.873000025749207,0.202966704964638,0,0,0,1,0,17,7,12,99,0,10.0485715866089,0,1.70858001708984,78.0606231689453,1900.71533203125,107.280723571777,1104.50402832031,0,0,4.24777412414551,25.6849994659424
