Human_population,Urban_&_built-up_areas,Elevation,Herbaceous_vegetation,Cultivated_managed_vegetation,Regularly_flooded_vegetation,Culex_q_map,Culicoides_map,A_aegypti,Soil_moisture_AM,Deciduous_broadleaf_trees,Evergreen_broadleaf_trees,Mixed_trees,Grasslands,Shrublands,Savannas,Woody_savannas,Cropland_&_natural_vegetation,Croplands_2019,Banana_harvested_area,Cassava_harvested_area,Cocoa_harvested_area,Coffee_harvested_area,Maize_harvested_area,Soybean_harvested_area,Sugarcane_harvested_area,Cattle_production,Forest_loss_2020-2023,Waterbodies,Precipitation_mean_2023,Annual_mean_temperature_2020
0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255742073059082,-0.0883331298828125
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-0.0255742073059082,0.144998550415039
0,0,3,0,0,0,0.131581358611584,-0.0510000064969063,-0.194731712341309,-0.0997640192508698,0,0,0,0,0,0,1.04999995231628,0,0,0,0,0,0,0,0,0,281.696691989899,0,-19,-2.8119945526123,-0.110000610351562
49,0,74,0,14,0,0.0303778648376465,0.034000001847744,-0.579774677753448,-0.0478486716747284,0,-14,0,0,0,0,-1.04999995231628,0,0,0,7.52688694000244,0,45.0953063964844,36.6656036376953,9.72247886657715,0,2844.08737182617,0.0364000014960766,8,-0.2518630027771,0.370000839233398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183200005441904,0,0,0
0,0,62,0,0,0,0.025173045694828,-0.00200000405311584,-0.0525943636894226,-0.100153923034668,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31940412521362,0,0,71.1438889503479,0,0,-1.89703464508057,0.0416660308837891
0,0,-6,0,0,0,0,0,-0.0868801474571228,-0.0117059946060181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600000028498471,0,0,0.0766658782958984
0,0,1,0,-14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883331298828125
0,0,-1,0,14,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866661071777344
-30,0,-1,0,-11,0,0,0.0830000042915344,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183200005441904,0,0.0496311187744141,-0.0966663360595703
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163333892822266
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113332748413086
0,0,-21,0,0,0,0,0.0850000008940697,-0.0247986912727356,-0.00905296206474304,0,0,0,0,0,0,0,0,0,1.24980247020721,1.50373446941376,0,0,8.54786396026611,0,1.77202546596527,34.1781311035156,0,26,-0.0296707153320312,-0.138332366943359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0.0061318576335907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300000014249235,1,0,0.0816669464111328
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450000762939453
99,0,27,0,0,0,0.724356256425381,0.346000000834465,-0.141481637954712,-0.235139906406403,0,0,0,2.10999989509583,0,1.39999997615814,0,2.80999994277954,0,13.0805644989014,79.4176559448242,0,9.49828815460205,221.614501953125,0,13.6214275360107,2945.63806772232,0.113900001044385,0,-4.16054034233093,-0.0883331298828125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450000762939453
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,0,0
0,0,17,0,0,0,0.157144077122211,-0.0930000022053719,-0.0920117497444153,-0.122430145740509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.53527212142944,-0.000600000028498471,0,-3.67583274841309,-0.158332824707031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400009155273438
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883331298828125
-19,0,0,0,-3,0,-0.0595277100801468,-0.0470000058412552,0.415925741195679,-0.00666680932044983,0,3,0,0,0,0,0,0,0,1.42788815498352,-3.30410671234131,0,-45.0953063964844,-24.2584409713745,-9.72247886657715,3.59683966636658,-1890.41821289062,-0.0344000014010817,0,0.817983150482178,-0.861667633056641
0,0,0,0,-3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-9,0,0,0,0,0,0,-0.0061318576335907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000300000014249235,-1,0,0.0149993896484375
0,0,-25,0,0,0,-0.016543373465538,0.406999975442886,0.128513991832733,-0.0262813568115234,0,0,0,0,0,0,-1.04999995231628,0,0,0.18598997592926,-1.50373446941376,0,0,-8.54786396026611,0,-1.77202546596527,-313.510468482971,0.0059999999939464,35,2.21154689788818,0.133333206176758
0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051666259765625
0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883331298828125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,36,0,0,0,0.058531790971756,0.195999994874001,-0.151381433010101,-0.149959027767181,0,0,0,0,0,0,0,0,0,1.61063587665558,5.33449268341064,0,0,21.5479474067688,0,1.24911868572235,6561.88871002197,0.0119000002741814,0,-2.16667556762695,0.341665267944336
-30,0,-8,0,2,0,0,0.0830000042915344,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0496311187744141,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883331298828125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116672515869141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1,0,14,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,-0.0716667175292969
25,0,189,0,1,0,-0.0174375176429749,0.00800000131130219,0.174247086048126,-0.133772760629654,0,-22,20,0,0,8,0,1,0,0,-7.52688694000244,0,-45.0580231398344,-20.763596534729,115.784280776978,0,-2222.88305664062,-0.0173000022768974,-8,-0.712107181549072,-1.27666664123535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283336639404297
-19,0,42,0,-16,0,-0.0619136989116669,-0.111000001430511,0.295984447002411,-0.0019192099571228,0,16,0,0,0,0,0,0,0,0,-7.52688694000244,0,-45.0953063964844,-36.6656036376953,-9.72247886657715,0,-2502.337890625,-0.0216000014916062,-18,0.135735511779785,-0.468332290649414
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.0133342742919922
0,0,38,0,-4,0,-0.0582292228937149,-0.0370000004768372,0.0963461995124817,0.167796850204468,0,25,-20,0,0,0,0,0,0,0,0,0,-0.037283256649971,-15.9020071029663,-125.506759643555,0,-178.476745605469,-0.0147999990731478,0,0.136791229248047,-0.393333435058594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450000762939453
0,0,5,0,-14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,-0.0149993896484375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,-17,0,0,0,0.3651167973876,0.332000002264977,-0.060552716255188,-0.280021011829376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.804846286774,0.00170000002253801,0,-1.740797996521,-0.0583343505859375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,15,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44,0,-98,0,12,0,0.128438919782639,0.0630000084638596,0.074365884065628,-0.0547434538602829,0,-1,-10,0,0,5,0,-1,0,1.41987943649292,21.0372257232666,0.0502162538468838,1.34016244113445,89.7904214859009,-125.506759643555,0,1581.36010742188,-0.0133999991230667,0,0.169504165649414,0.329999923706055
0,0,0,0,0,0,0,0,0,0.0061318576335907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300000014249235,0,0,-0.0149993896484375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116672515869141
0,0,1,0,0,21,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0.18889331817627,0.25666618347168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256204605102539,0
0,0,4,0,0,0,0,0,-0.0435324311256409,-0.0384284853935242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.553444862365723,0,-19,0,-0.0900001525878906
0,0,3,0,0,0,0,0,-0.11296808719635,0,0,0,0,0,0,0,0,0,0,-1.24980247020721,-1.50373446941376,0,0.0149866342544556,-6.06292510032654,0,-1.77202546596527,113.076324462891,0.0697999969124794,5,0,0.136667251586914
0,0,63,0,0,0,-0.106140740215778,-0.0829999968409538,0.0260950326919556,0.0517108738422394,0,0,0,0,0,0,-1.04999995231628,0,0,-1.24980247020721,-1.50373446941376,0,0,-8.54786396026611,0,-1.77202546596527,-307.37202835083,-0.000300000014249235,-26,2.55189180374146,0.0933322906494141
0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,0,15,0,0,0,0,0,0,-12,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595798492431641,0.0900001525878906
