time,95%HPD_lower_value,95%HPD_higher_value
2018.0325,1,1.11220769324035
2018.0975,1,1.09525833403071
2018.1625,1,1.10827272757888
2018.2275,1,1.08778333302568
2018.2925,1,1.06888999976218
2018.3575,1,1.06244999915361
2018.4225,1,1.06244999915361
2018.4875,1,1.06337500084192
2018.5525,1,1.06100000012666
2018.6175,1,1.06244999915361
2018.6825,1,1.06244999915361
2018.7475,1,1.10045000165701
2018.8125,1,1.07390000215835
2018.8775,1,1.09507999960333
2018.9425,1,1.07699999931668
2019.0075,1,1.07953333420058
2019.0725,1,1.06696666777134
2019.1375,1,1.06696666777134
2019.2025,1,1.06096000038087
2019.2675,1,1.04828571421759
2019.3325,1,1.06244999915361
2019.3975,1,1.04601428577943
2019.4625,1,1.02600000053644
2019.5275,1,1.06244999915361
2019.5925,1,1.04263333226239
2019.6575,1,1.02632999904454
2019.7225,1,1.03926000110805
2019.7875,1,1.04852500138804
2019.8525,1,1.05046666630854
2019.9175,1,1.03590000001714
2019.9825,1,1.0789199989289
2020.0475,1,1.10053999731317
2020.1125,1,1.1085800032597
2020.1775,1,1.07601666636765
2020.2425,1,1.07796666776994
2020.3075,1,1.06440000009995
2020.3725,1,1.0436624995491
2020.4375,1,1.03092500008643
2020.5025,1,1.04237500019372
2020.5675,1,1.04704999981914
2020.6325,1,1.03731999993324
2020.6975,1,1.03590000001714
2020.7625,1,1.03731666691601
2020.8275,1,1.03590000001714
2020.8925,1,1.02835000050254
2020.9575,1,1.03058333287481
2021.0225,1,1.03601999935927
2021.0875,1,1.04615000094054
2021.1525,1,1.04450000170618
2021.2175,1,1.0816888876919
2021.2825,1,1.07695000106469
2021.3475,1,1.07176666644712
2021.4125,1,1.09653999996372
2021.4775,1,1.06812499882653
2021.5425,1,1.06105000029008
2021.6075,1,1.0701999993374
2021.6725,1,1.06024999807899
2021.7375,1,1.08651666731263
2021.8025,1,1.07569999863497
2021.8675,1,1.06476000156254
2021.9325,1,1.06046666624801
2021.9975,1,1.06579999886453
2022.0625,1,1.08568571507931
2022.1275,1,1.1050600014627
2022.1925,1,1.11945555503998
2022.2575,1.00001052631552,1.08985000138637
2022.3225,1,1.08643260817221
2022.3875,1,1.10272499965504
2022.4525,1.00004642857337,1.10492499754764
2022.5175,1.00036266666837,1.11000000260537
2022.5825,1.00008461538807,1.10124999741674
2022.6475,1.00015000000712,1.09917999878526
2022.7125,1,1.08114749963406
2022.7775,1.00001428571392,1.06629834698635
2022.8425,1,1.0658838711679
2022.9075,1.00050000000435,1.06083600045647
2022.9725,1.00306119403277,1.04687727260104
2023.0375,1.00514601232095,1.0641320514374
2023.1025,1.01952082334027,1.05334952372439
2023.1675,1.01625334307813,1.04784288123809
2023.2325,1.01223225814035,1.03744784351931
2023.2975,1.01255789486076,1.03906813076156
2023.3625,1.00068571430165,1.0315850001396
2023.4275,1.00042000000831,1.04518437512161
2023.4925,1.00024285714608,1.06379333407773
2023.5575,1.00031875000423,1.09490000106267
2023.6225,1.00035714286579,1.1024272721155
2023.6875,1.00030000000593,1.10010344919283
2023.7525,1.00042000000831,1.08774166666262
2023.8175,1.02224137929894,1.08741645556963
2023.8825,1.01950895529428,1.06621067178631
2023.9475,1.01188713961556,1.02977307969274
2024.0125,1.01270879794102,1.02162717813132
2024.0775,1.01764552226217,1.02152435265876
2024.1425,1.01023880363224,1.02809432591221
2024.2075,1.01349436888658,1.03863057485515
2024.2725,1.01704716214003,1.02413366329257
2024.3375,1.01186129046677,1.01678750001695
2024.4025,NA,NA
2024.4675,NA,NA
