time,95%HPD_lower_value,95%HPD_higher_value
2018.0325,1,2.70000004768372
2018.0975,1,2.70000004768372
2018.1625,1,2.70000004768372
2018.2275,1,2.70000004768372
2018.2925,1,2.70000004768372
2018.3575,1,2.70000004768372
2018.4225,1,2.70000004768372
2018.4875,1,2.70000004768372
2018.5525,1,2.70000004768372
2018.6175,1,2.70000004768372
2018.6825,1,2.70000004768372
2018.7475,1,2.70000004768372
2018.8125,1,2.70000004768372
2018.8775,1,2.70000004768372
2018.9425,1,2.70000004768372
2019.0075,1,2.70000004768372
2019.0725,1,2.70000004768372
2019.1375,1,2.70000004768372
2019.2025,1,2.70000004768372
2019.2675,1,2.70000004768372
2019.3325,1,2.70000004768372
2019.3975,1,2.70000004768372
2019.4625,1,2.70000004768372
2019.5275,1,2.70000004768372
2019.5925,1,2.70000004768372
2019.6575,1,2.70000004768372
2019.7225,1,2.70000004768372
2019.7875,1,2.70000004768372
2019.8525,1,2.70000004768372
2019.9175,1,2.70000004768372
2019.9825,1,2.70000004768372
2020.0475,1,2.70000004768372
2020.1125,1,2.70000004768372
2020.1775,1,2.70000004768372
2020.2425,1,2.70000004768372
2020.3075,1,2.70000004768372
2020.3725,1,2.89999997615814
2020.4375,1,2.89999997615814
2020.5025,1,2.70000004768372
2020.5675,1,2.70000004768372
2020.6325,1,2.70000004768372
2020.6975,1,2.70000004768372
2020.7625,1,2.70000004768372
2020.8275,1,2.70000004768372
2020.8925,1,3.5
2020.9575,1,2.70000004768372
2021.0225,1,2.70000004768372
2021.0875,1,3.33333333333333
2021.1525,1,4
2021.2175,1,5.5
2021.2825,1,4
2021.3475,1,4
2021.4125,1,2.70000004768372
2021.4775,1,2.70000004768372
2021.5425,1,2.70000004768372
2021.6075,1,2.70000004768372
2021.6725,1,2.70000004768372
2021.7375,1,2.70000004768372
2021.8025,1,2.70000004768372
2021.8675,1,4.33333333333333
2021.9325,1,5
2021.9975,1,5.5
2022.0625,1,5
2022.1275,1,4.66666666666667
2022.1925,1,4
2022.2575,1,5.5
2022.3225,1,5.5
2022.3875,1,5.625
2022.4525,1,2.70000004768372
2022.5175,1,2.55
2022.5825,1,4.40900001525879
2022.6475,1,3.2
2022.7125,1,2.625
2022.7775,1,2.13333336512248
2022.8425,1,1.84666666984558
2022.9075,1,3.20714284692492
2022.9725,1.04250000119209,3.10952380725316
2023.0375,1.03035714370864,11.8125454534184
2023.1025,2.24592591803751,18.2739725945747
2023.1675,8.63011361523108,22.3299999713898
2023.2325,7.43899997075399,17.6595651792443
2023.2975,3.66666665077209,6.65111107296414
2023.3625,4.20111107826233,6.36199994087219
2023.4275,2.82999995776585,5.30166661739349
2023.4925,2.2809999704361,6.98399987220764
2023.5575,2.16454542766918,6.98399987220764
2023.6225,1.98538459264315,6.62874987721443
2023.6875,2.16454542766918,7.1533332268397
2023.7525,1.85399998029073,6.97999984025955
2023.8175,1.59424242106351,4.86866660118103
2023.8825,2.51225490196078,3.87132526593036
2023.9475,2.59501115250959,2.95387343454964
2024.0125,1.91690173464962,2.13227502822876
2024.0775,7.41452480470836,9.05154217783226
2024.1425,1.73144331052131,12.7371223247308
2024.2075,17.8307042205838,26.2753846217425
2024.2725,31.4767054245454,37.4601818185864
2024.3375,30.5454545454545,33.24
2024.4025,NA,NA
2024.4675,NA,NA
