time,95%HPD_lower_value,95%HPD_higher_value
2018.0325,1,22.8687836329142
2018.0975,1,2.44781595468521
2018.1625,1,2.55068511962891
2018.2275,1,3.47720712423325
2018.2925,1,2.69302697181702
2018.3575,1,2.55068511962891
2018.4225,1,3.47720712423325
2018.4875,1,5.36014811197917
2018.5525,1,2.57743299007416
2018.6175,1,2.22675123214722
2018.6825,1,1.91030492782593
2018.7475,1,2.55068511962891
2018.8125,1,3.47720712423325
2018.8775,1,14.1212701797485
2018.9425,1,3.70309340953827
2019.0075,1,2.9817656993866
2019.0725,1,2.9817656993866
2019.1375,1,3.44828915596008
2019.2025,1,2.9817656993866
2019.2675,1,3.47720712423325
2019.3325,1,2.69302697181702
2019.3975,1,12.2789357105891
2019.4625,1,12.2789357105891
2019.5275,1,12.2789357105891
2019.5925,1,4.24371209144592
2019.6575,1,12.2789357105891
2019.7225,1,12.7023957967758
2019.7875,1,12.3549437522888
2019.8525,1,2.39902237483433
2019.9175,1,2.6514714161555
2019.9825,1,4.04423589706421
2020.0475,1,2.41085580984751
2020.1125,1,1.75858743985494
2020.1775,1,2.17913964816502
2020.2425,1,2.10763222830636
2020.3075,1,3.31693720817566
2020.3725,1,2.02229269345601
2020.4375,1,2.41554692813328
2020.5025,1,2.41554692813328
2020.5675,1,3.28228643536568
2020.6325,1,3.31693720817566
2020.6975,1,2.41554692813328
2020.7625,1,2.41554692813328
2020.8275,1,10.6676591805049
2020.8925,1,2.03174719214439
2020.9575,1,3.0273200571537
2021.0225,1,1.82732340267726
2021.0875,1,1.52950736454555
2021.1525,1,1.52950736454555
2021.2175,1,1.41793743769328
2021.2825,1,1.31345307826996
2021.3475,1,1.31345307826996
2021.4125,1,1.22939196499911
2021.4775,1,1.09749418955583
2021.5425,1,1.63830544267382
2021.6075,1,1.51591750291678
2021.6725,1,1.19969517389933
2021.7375,1,1.25076246261597
2021.8025,1,1.26475368227277
2021.8675,1,1.52318886915843
2021.9325,1,1.52318886915843
2021.9975,1,1.62782664299011
2022.0625,1,1.96041185515268
2022.1275,1,2.04637773831685
2022.1925,1,1.78478330373764
2022.2575,1,2.68072074651718
2022.3225,1,2.34457659721375
2022.3875,1,2.12048049767812
2022.4525,1,9.79415455460548
2022.5175,1,13.1419091545618
2022.5825,1,21.4095528423786
2022.6475,1,19.1628173106426
2022.7125,1,24.6595631432983
2022.7775,1,21.3588602288825
2022.8425,1,16.4135750979185
2022.9075,1,12.8270287381278
2022.9725,2.06277532891913,11.9746491901889
2023.0375,8.68050706425909,18.4402852260973
2023.1025,10.8145851944829,16.274381286165
2023.1675,18.0401713801025,25.3952143587781
2023.2325,20.4145995233632,29.7324030097326
2023.2975,11.0551074557834,29.7192000513896
2023.3625,5.70252326556614,20.8292874558633
2023.4275,1,7.01022815704346
2023.4925,1,8.20367042376445
2023.5575,1,10.8803209066391
2023.6225,1,14.3725407868624
2023.6875,1,19.8926297173356
2023.7525,1,22.4657881780104
2023.8175,3.85415392387204,24.3440559187601
2023.8825,8.77995552731232,15.2419500773953
2023.9475,5.61571564119567,8.14636504460894
2024.0125,7.59963486927344,13.1442173365684
2024.0775,11.3059166710078,17.6077529950325
2024.1425,23.2112772901478,30.6697744007883
2024.2075,27.5931757211685,36.9726680589133
2024.2725,29.7076268763588,40.5182324466326
2024.3375,19.0256541437573,30.3163176727295
2024.4025,NA,NA
2024.4675,NA,NA
