time,pop_2020_raw
2018.0325,2.18806515618739
2018.0975,5.19238207814953
2018.1625,1.56165223126694
2018.2275,1.06866212842464
2018.2925,1.07785980837571
2018.3575,1.10822781534195
2018.4225,1.14632727740475
2018.4875,1.13379835964515
2018.5525,1.13780717175922
2018.6175,17.3481640387439
2018.6825,13.7380194560892
2018.7475,1.17313354006373
2018.8125,1.17163825229853
2018.8775,1.19325271475337
2018.9425,1.20973065545309
2019.0075,1.17144847649242
2019.0725,21.7886171289203
2019.1375,10.7983024765589
2019.2025,1.11038086007216
2019.2675,1.1287152337076
2019.3325,1.14210085631066
2019.3975,1.17749086821374
2019.4625,1.18497454443995
2019.5275,1.17159899076573
2019.5925,1.18826245073479
2019.6575,2.75270021111649
2019.7225,8.16759853313877
2019.7875,1.32092685118922
2019.8525,1.18433666508888
2019.9175,1.16099382463008
2019.9825,1.18233022160794
2020.0475,1.15698408646255
2020.1125,1.16448201287949
2020.1775,1.16109230427756
2020.2425,1.19286465738486
2020.3075,1.20848036192573
2020.3725,1.1764809886646
2020.4375,3.39305564015901
2020.5025,1.20539221858708
2020.5675,1.16910873581583
2020.6325,1.13867153901173
2020.6975,1.13274027002813
2020.7625,1.14430056665258
2020.8275,1.14461571258839
2020.8925,1.13473059713961
2020.9575,1.12600592297819
2021.0225,1.09982983181652
2021.0875,1.10300670095261
2021.1525,1.10069835341792
2021.2175,1.08452297052539
2021.2825,1.07688357453517
2021.3475,1.07914014002047
2021.4125,1.0989895125309
2021.4775,1.12311439065607
2021.5425,1.1297048995083
2021.6075,4.17780370917914
2021.6725,1.06662254656285
2021.7375,1.05346644506966
2021.8025,1.04633701813762
2021.8675,1.06121285340413
2021.9325,1.08968071468129
2021.9975,3.88909455479576
2022.0625,1.72097929427621
2022.1275,1.14114107863678
2022.1925,1.27134895447923
2022.2575,5.16865555326681
2022.3225,1.47396916008137
2022.3875,1.2768837284748
2022.4525,8.8029819755164
2022.5175,4.64848882801966
2022.5825,4.11027984785611
2022.6475,6.37450295933612
2022.7125,7.07495331579664
2022.7775,14.4000745937369
2022.8425,24.7108647705183
2022.9075,39.2293477331468
2022.9725,114.194361462793
2023.0375,32.7402601529158
2023.1025,16.4434429035253
2023.1675,30.4425269652923
2023.2325,24.6250606267797
2023.2975,16.8181285235767
2023.3625,17.8963821573378
2023.4275,666.756381629181
2023.4925,841.365403754339
2023.5575,1324.76716832694
2023.6225,1432.5190680049
2023.6875,1240.03457691781
2023.7525,933.70517221717
2023.8175,1416.85805447024
2023.8825,2862.94739991105
2023.9475,1628.21787117134
2024.0125,535.65802554358
2024.0775,221.055032215623
2024.1425,132.248658160338
2024.2075,312.078186284897
2024.2725,914.734293498626
2024.3375,1217.57352067273
2024.4025,NA
2024.4675,NA
