node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
537,538,0.497690691315109,-63.5900985633514,-10.1160285421785,-67.4511327907471,-9.93620908363096,4.56126904538557,4.06357835407047,2022.52986074803,2023.02755143934,NA
536,13,0.0180195933434992,-65.2414647223804,-5.64319688592104,-65.8594632713246,-3.41496651215163,4.57836196564962,4.56034237230612,2023.02662476626,2023.04464435961,PP154146_SegM_LACENAM_ILMD_0021CSO_Brazil_Amazonas_2023-01-17
536,14,0.0180195933434992,-65.2414647223804,-5.64319688592104,-64.7924704919259,-7.25415859048212,4.57836196564962,4.56034237230612,2023.02662476626,2023.04464435961,PP154147_SegM_LACENAM_ILMD_0021CSO_Brazil_Amazonas_2023-01-17
1024,1026,0.0279421043131463,-63.3061827805991,-10.8319709299933,-63.306433186651,-10.8331118479625,4.58156774653559,4.55362564222244,2023.01990803618,2023.04785014049,NA
1030,1031,0.0782890600109747,-69.5430670093039,-8.94948876961777,-69.5418879593308,-8.95316584196751,4.59413351177087,4.51584445175989,2022.98212684572,2023.06041590573,NA
662,663,0.148864150684858,-63.3031375456177,-10.8319402154326,-63.3016416113682,-10.8323695619177,4.59704228962031,4.44817813893545,2022.91446053289,2023.06332468358,NA
533,534,0.100910496742653,-64.7949751992188,-7.25787836686383,-64.7968576836555,-7.26078787298742,4.59712288599199,4.49621238924933,2022.96249478321,2023.06340527995,NA
1026,505,0.018712027333126,-63.306433186651,-10.8331118479625,-63.3075341302734,-10.8333233729751,4.60027977386871,4.58156774653559,2023.04785014049,2023.06656216783,PP153975_SegM_LVM_ILMD_ZCD103_Brazil_Rondonia_2023-01-25
1026,506,0.018712027333126,-63.306433186651,-10.8331118479625,-69.5406320318704,-8.94840195744914,4.60027977386871,4.58156774653559,2023.04785014049,2023.06656216783,PP153980_SegM_LVM_ILMD_ZCD103_Brazil_Rondonia_2023-01-25
1036,1037,-0.0369767167398112,-69.5415232857749,-8.94721643670568,-69.5414329316657,-8.94726633693298,4.61357884510337,4.65055556184318,2023.1168379558,2023.07986123906,NA
1031,1032,0.0216235674675298,-69.5418879593308,-8.95316584196751,-66.9232072510921,-9.74051197986989,4.6157570792384,4.59413351177087,2023.06041590573,2023.0820394732,NA
1031,512,0.0253243442895679,-69.5418879593308,-8.95316584196751,-69.5412908292224,-8.95065955143444,4.61945785606043,4.59413351177087,2023.06041590573,2023.08574025002,PP153973_SegM_LVM_ILMD_ZCD117_Brazil_Rondonia_2023-02-01
1030,1033,0.106885379657003,-69.5430670093039,-8.94948876961777,-69.5414921869908,-8.94768434235596,4.62272983141689,4.51584445175989,2022.98212684572,2023.08901222538,NA
538,539,0.0636265634290409,-67.4511327907471,-9.93620908363096,-67.0757666928248,-9.95277258848047,4.62489560881462,4.56126904538557,2023.02755143934,2023.09117800277,NA
538,542,0.0653827139737366,-67.4511327907471,-9.93620908363096,-67.7622661810673,-9.90526534746787,4.62665175935931,4.56126904538557,2023.02755143934,2023.09293415332,NA
663,664,0.0305777726285363,-63.3016416113682,-10.8323695619177,-63.3018247393418,-10.8305474405511,4.62762006224884,4.59704228962031,2023.06332468358,2023.09390245621,NA
528,530,0.100999024348872,-65.8561023246456,-3.42071331945485,-65.854423097952,-3.41691649385285,4.62985151198169,4.52885248763282,2022.99513488159,2023.09613390594,NA
1032,510,0.0173994069590568,-66.9232072510921,-9.74051197986989,-63.3019775085615,-10.8269653438746,4.63315648619745,4.6157570792384,2023.0820394732,2023.09943888016,PP153969_SegM_LVM_ILMD_ZCD121_Brazil_Rondonia_2023-02-06
1032,511,0.0173994069590568,-66.9232072510921,-9.74051197986989,-69.5439503924045,-8.95213372062054,4.63315648619745,4.6157570792384,2023.0820394732,2023.09943888016,PP153970_SegM_LVM_ILMD_ZCD121_Brazil_Rondonia_2023-02-06
534,535,0.0471835558939746,-64.7968576836555,-7.26078787298742,-65.2433744688298,-5.64677666316545,4.64430644188596,4.59712288599199,2023.06340527995,2023.11058883584,NA
1033,1036,0.0278257304262857,-69.5414921869908,-8.94768434235596,-69.5415232857749,-8.94721643670568,4.65055556184318,4.62272983141689,2023.08901222538,2023.1168379558,NA
530,5,0.0224830564077259,-65.854423097952,-3.41691649385285,-65.8542863710206,-3.4158583134074,4.65233456838942,4.62985151198169,2023.09613390594,2023.11861696235,PP154143_SegM_LACENAM_ILMD_0044NGF_Brazil_Amazonas_2023-02-13
530,6,0.0224830564077259,-65.854423097952,-3.41691649385285,-61.3023350434758,-5.81000316086064,4.65233456838942,4.62985151198169,2023.09613390594,2023.11861696235,PP154144_SegM_LACENAM_ILMD_0044NGF_Brazil_Amazonas_2023-02-13
663,500,0.058032004796452,-63.3016416113682,-10.8323695619177,-63.3000419750729,-10.8340728687258,4.65507429441676,4.59704228962031,2023.06332468358,2023.12135668838,PP153966_SegM_LVM_ILMD_ZCD123_Brazil_Rondonia_2023-02-14
1037,516,0.041495449313397,-69.5414329316657,-8.94726633693298,-69.5416569892156,-8.946302395915,4.65507429441677,4.61357884510337,2023.07986123906,2023.12135668838,PP153967_SegM_LVM_ILMD_ZCD123_Brazil_Rondonia_2023-02-14
532,15,0.162338012096757,-64.7957170323219,-7.25679645691173,-64.7973018284923,-7.2542049297587,4.65781402044411,4.49547600834735,2022.96175840231,2023.1240964144,PP154138_SegM_LACENAM_ILMD_0153JPS_Brazil_Amazonas_2023-02-15
529,3,0.124893136970915,-65.8569953628215,-3.4213015088916,-65.858211612902,-3.42132533406013,4.65781402044413,4.53292088347322,2022.99920327743,2023.1240964144,PP154140_SegM_LACENAM_ILMD_0051JSL_Brazil_Amazonas_2023-02-15
527,1,0.121734889039003,-61.3032468231064,-5.80949992266571,-61.3057600125335,-5.80921630705786,4.65781402044413,4.53607913140512,2023.00236152536,2023.1240964144,PP154141_SegM_LACENAM_ILMD_0051JSL_Brazil_Amazonas_2023-02-15
524,9,0.297284796081195,-65.8558137621467,-3.4178090853616,-65.8552427831888,-3.41574000225729,4.66055374647151,4.36326895039032,2022.82955134435,2023.12683614043,PP154131_SegM_LACENAM_ILMD_0165GAS_Brazil_Amazonas_2023-02-16
534,10,0.0634308604794811,-64.7968576836555,-7.26078787298742,-64.7978955224056,-7.26166897506881,4.66055374647147,4.59712288599199,2023.06340527995,2023.12683614043,PP154132_SegM_LACENAM_ILMD_0165GAS_Brazil_Amazonas_2023-02-16
535,11,0.0162473045855163,-65.2433744688298,-5.64677666316545,-65.8579729620731,-3.41581052728789,4.66055374647148,4.64430644188596,2023.11058883584,2023.12683614043,PP154134_SegM_LACENAM_ILMD_0160ISS_Brazil_Amazonas_2023-02-16
535,12,0.0162473045855163,-65.2433744688298,-5.64677666316545,-64.7979404959186,-7.25961529006189,4.66055374647148,4.64430644188596,2023.11058883584,2023.12683614043,PP154135_SegM_LACENAM_ILMD_0160ISS_Brazil_Amazonas_2023-02-16
539,540,0.0394390636227895,-67.0757666928248,-9.95277258848047,-67.0755054977922,-9.95290835369294,4.6643346724374,4.62489560881462,2023.09117800277,2023.1306170664,NA
664,665,0.037434645681522,-63.3018247393418,-10.8305474405511,-63.3014363119767,-10.8317003531471,4.66505470793037,4.62762006224884,2023.09390245621,2023.13133710189,NA
542,658,0.0434285568839936,-67.7622661810673,-9.90526534746787,-67.8087862118401,-9.97316919516171,4.6700803162433,4.62665175935931,2023.09293415332,2023.1363627102,NA
1022,1023,0.144054476213039,-63.3049081300717,-10.8316592099674,-63.3024719089814,-10.8315482524561,4.67540461855286,4.53135014233982,2022.9976325363,2023.14168701251,NA
664,1021,0.0540972624324505,-63.3018247393418,-10.8305474405511,-63.3029792720016,-10.8307728542324,4.68171732468129,4.62762006224884,2023.09390245621,2023.14799971864,NA
542,543,0.0563311665528792,-67.7622661810673,-9.90526534746787,-67.8098156061781,-9.97211981403917,4.68298292591219,4.62665175935931,2023.09293415332,2023.14926531987,NA
1033,1034,0.0653639151993257,-69.5414921869908,-8.94768434235596,-69.5398204919571,-8.94838740130678,4.68809374661622,4.62272983141689,2023.08901222538,2023.15437614057,NA
658,659,0.0233595831696114,-67.8087862118401,-9.97316919516171,-67.809326507948,-9.9708472844965,4.69343989941292,4.6700803162433,2023.1363627102,2023.15972229337,NA
539,19,0.0712745760129554,-67.0757666928248,-9.95277258848047,-67.0764531548148,-9.95158564338346,4.69617018482757,4.62489560881462,2023.09117800277,2023.16245257879,PP154168_SegM_LACENAC_ILMD_0093_Brazil_Acre_2023-03-01
540,16,0.0345752384177529,-67.0755054977922,-9.95290835369294,-67.0745431765118,-9.95192138414318,4.69890991085516,4.6643346724374,2023.1306170664,2023.16519230481,PP154165_SegM_LACENAC_ILMD_0096_Brazil_Acre_2023-03-02
1023,501,0.0235052923023136,-63.3024719089814,-10.8315482524561,-63.3019800550709,-10.8320633368045,4.69890991085517,4.67540461855286,2023.14168701251,2023.16519230481,PP153948_SegM_LVM_ILMD_ZDC125_Brazil_Rondonia_2023-03-02
1023,502,0.0235052923023136,-63.3024719089814,-10.8315482524561,-69.5412455531052,-8.94727764750524,4.69890991085517,4.67540461855286,2023.14168701251,2023.16519230481,PP153949_SegM_LVM_ILMD_ZDC125_Brazil_Rondonia_2023-03-02
1021,498,0.0171925861738762,-63.3029792720016,-10.8307728542324,-63.3033276023423,-10.830441719451,4.69890991085517,4.68171732468129,2023.14799971864,2023.16519230481,PP154017_SegM_LACENRO_ILMD_09_Brazil_Rondonia_2023-03-02
1021,499,0.0171925861738762,-63.3029792720016,-10.8307728542324,-60.5444399999999,-13.12667,4.69890991085517,4.68171732468129,2023.14799971864,2023.16519230481,PP154018_SegM_LACENRO_ILMD_09_Brazil_Rondonia_2023-03-02
1036,1039,0.049670312429904,-69.5415232857749,-8.94721643670568,-69.540595436231,-8.94696573443661,4.70022587427308,4.65055556184318,2023.1168379558,2023.16650826823,NA
665,666,0.0355839949668835,-63.3014363119767,-10.8317003531471,-63.3022042496612,-10.8304447245502,4.70063870289725,4.66505470793037,2023.13133710189,2023.16692109686,NA
674,675,-0.0121363675054971,-63.297692885039,-10.8319272786061,-63.3001865333244,-10.83354201711,4.70084711224596,4.71298347975146,2023.17926587371,2023.1671295062,NA
665,672,0.0360419402125041,-63.3014363119767,-10.8317003531471,-63.2998768378642,-10.834047595454,4.70109664814287,4.66505470793037,2023.13133710189,2023.1673790421,NA
666,667,0.00320155613216255,-63.3022042496612,-10.8304447245502,-63.3019475810164,-10.8280127157691,4.70384025902941,4.70063870289725,2023.16692109686,2023.17012265299,NA
673,677,-0.00209653163614831,-63.2984837544042,-10.832841467233,-63.2997285156415,-10.8310957144034,4.70757461049564,4.70967114213179,2023.17595353609,2023.17385700445,NA
1037,1038,0.0946805642251949,-69.5414329316657,-8.94726633693298,-69.5422666540502,-8.94562168343804,4.70825940932856,4.61357884510337,2023.07986123906,2023.17454180329,NA
672,673,0.00857449398892118,-63.2998768378642,-10.834047595454,-63.2984837544042,-10.832841467233,4.70967114213179,4.70109664814287,2023.1673790421,2023.17595353609,NA
659,136,0.0164289155516752,-67.809326507948,-9.9708472844965,-67.8096876983392,-9.97080340674958,4.70986881496459,4.69343989941292,2023.15972229337,2023.17615120892,PP154156_SegM_LACENAC_ILMD_0504_Brazil_Acre_2023-03-06
659,137,0.0164289155516735,-67.809326507948,-9.9708472844965,-70.81133167106,-9.02207148332511,4.70986881496459,4.69343989941292,2023.15972229337,2023.17615120892,PP154155_SegM_LACENAC_ILMD_0504_Brazil_Acre_2023-03-06
673,674,0.00331233761966399,-63.2984837544042,-10.832841467233,-63.297692885039,-10.8319272786061,4.71298347975146,4.70967114213179,2023.17595353609,2023.17926587371,NA
543,657,0.0309691568611965,-67.8098156061781,-9.97211981403917,-67.8099973715062,-9.97286300617832,4.71395208277339,4.68298292591219,2023.14926531987,2023.18023447673,NA
1039,519,0.0151223927464494,-69.540595436231,-8.94696573443661,-63.3046565705741,-10.8322998140289,4.71534826701953,4.70022587427308,2023.16650826823,2023.18163066098,PP153963_SegM_LVM_ILMD_ZCD142_Brazil_Rondonia_2023-03-08
1039,520,0.0151223927464494,-69.540595436231,-8.94696573443661,-69.5403293021855,-8.94628339745878,4.71534826701953,4.70022587427308,2023.16650826823,2023.18163066098,PP153964_SegM_LVM_ILMD_ZCD142_Brazil_Rondonia_2023-03-08
675,676,0.0156921955873455,-63.3001865333244,-10.83354201711,-63.3010293719039,-10.8329974563841,4.7165393078333,4.70084711224596,2023.1671295062,2023.18282170179,NA
1034,513,0.0299942464306711,-69.5398204919571,-8.94838740130678,-69.5409317032855,-8.94853553878685,4.71808799304689,4.68809374661622,2023.15437614057,2023.18437038701,PP153961_SegM_LVM_ILMD_ZCD155_Brazil_Rondonia_2023-03-09
674,148,0.00510451329543526,-63.297692885039,-10.8319272786061,-63.2989662697499,-10.8304028300835,4.71808799304689,4.71298347975146,2023.17926587371,2023.18437038701,PP153960_SegM_LVM_ILMD_ZCD155_Brazil_Rondonia_2023-03-09
657,134,0.0150948143829319,-67.8099973715062,-9.97286300617832,-70.81086284679,-9.02506362959451,4.72904689715632,4.71395208277339,2023.18023447673,2023.19532929111,PP154152_SegM_LACENAC_ILMD_0545_Brazil_Acre_2023-03-13
657,135,0.0150948143829319,-67.8099973715062,-9.97286300617832,-67.8101209270194,-9.97303121278981,4.72904689715632,4.71395208277339,2023.18023447673,2023.19532929111,PP154153_SegM_LACENAC_ILMD_0545_Brazil_Acre_2023-03-13
667,669,0.0267639587615172,-63.3019475810164,-10.8280127157691,-63.3044034820462,-10.8308645875376,4.73060421779093,4.70384025902941,2023.17012265299,2023.19688661175,NA
677,152,0.0242120126882566,-63.2997285156415,-10.8310957144034,-63.3011523587506,-10.8297086115954,4.7317866231839,4.70757461049564,2023.17385700445,2023.19806901714,PP153957_SegM_LVM_ILMD_ZCD166_Brazil_Rondonia_2023-03-14
1038,518,0.023527213855346,-69.5422666540502,-8.94562168343804,-69.5427629873805,-8.94501441684836,4.73178662318391,4.70825940932856,2023.17454180329,2023.19806901714,PP153958_SegM_LVM_ILMD_ZCD166_Brazil_Rondonia_2023-03-14
676,150,0.0152473153505923,-63.3010293719039,-10.8329974563841,-63.2928112656574,-10.3153896380509,4.7317866231839,4.7165393078333,2023.18282170179,2023.19806901714,PP154027_SegM_LACENRO_ILMD_05_Brazil_Rondonia_2023-03-14
676,151,0.0152473153505954,-63.3010293719039,-10.8329974563841,-63.2996989680791,-10.8337851587394,4.7317866231839,4.7165393078333,2023.18282170179,2023.19806901714,PP154026_SegM_LACENRO_ILMD_05_Brazil_Rondonia_2023-03-14
666,147,0.0366273723413617,-63.3022042496612,-10.8304447245502,-63.3047880922822,-10.8295711650492,4.73726607523861,4.70063870289725,2023.16692109686,2023.2035484692,PP154023_SegM_LACENRO_ILMD_06_Brazil_Rondonia_2023-03-16
672,497,0.0361694270957371,-63.2998768378642,-10.834047595454,-63.2928205616197,-10.3152939047301,4.73726607523861,4.70109664814287,2023.1673790421,2023.2035484692,PP154024_SegM_LACENRO_ILMD_06_Brazil_Rondonia_2023-03-16
669,671,0.00888019146418384,-63.3044034820462,-10.8308645875376,-63.3039958549115,-10.8291433343893,4.73948440925511,4.73060421779093,2023.19688661175,2023.20576680321,NA
667,668,0.0359228359999568,-63.3019475810164,-10.8280127157691,-60.9459617015093,-12.9967677707693,4.73976309502937,4.70384025902941,2023.17012265299,2023.20604548899,NA
658,660,0.0706507749748253,-67.8087862118401,-9.97316919516171,-67.7313985397595,-9.65829743312793,4.74073109121813,4.6700803162433,2023.1363627102,2023.20701348518,NA
540,541,0.084668078814764,-67.0755054977922,-9.95290835369294,-67.0760647470698,-9.95506451068514,4.74900275125217,4.6643346724374,2023.1306170664,2023.21528514521,NA
671,146,0.0114802961205116,-63.3039958549115,-10.8291433343893,-63.3049226620178,-10.8274420020373,4.75096470537562,4.73948440925511,2023.20576680321,2023.21724709933,PP154029_SegM_LACENRO_ILMD_04_Brazil_Rondonia_2023-03-21
668,142,0.0112016103462611,-60.9459617015093,-12.9967677707693,-60.9447330459854,-12.99418117043,4.75096470537563,4.73976309502937,2023.20604548899,2023.21724709933,PP154030_SegM_LACENRO_ILMD_04_Brazil_Rondonia_2023-03-21
677,678,0.0442397754289536,-63.2997285156415,-10.8310957144034,-63.3024191944146,-10.8334932517044,4.7518143859246,4.70757461049564,2023.17385700445,2023.21809677988,NA
675,149,0.0555970451843848,-63.3001865333244,-10.83354201711,-63.3025597203199,-10.8328581124638,4.75644415743034,4.70084711224596,2023.1671295062,2023.22272655139,PP153954_SegM_LVM_ILMD_ZCD208_Brazil_Rondonia_2023-03-23
1038,517,0.0481847481017885,-69.5422666540502,-8.94562168343804,-69.5431013794017,-8.94726543469867,4.75644415743035,4.70825940932856,2023.17454180329,2023.22272655139,PP153955_SegM_LVM_ILMD_ZCD208_Brazil_Rondonia_2023-03-23
678,679,0.0205485744882155,-63.3024191944146,-10.8334932517044,-63.3605068633908,-11.0961774151037,4.77236296041281,4.7518143859246,2023.21809677988,2023.23864535437,NA
671,145,0.036137830366956,-63.3039958549115,-10.8291433343893,-63.3050893416195,-10.8323967193858,4.77562223962207,4.73948440925511,2023.20576680321,2023.24190463358,PP154032_SegM_LACENRO_ILMD_03_Brazil_Rondonia_2023-03-30
668,141,0.0358591445927077,-60.9459617015093,-12.9967677707693,-60.9481889889647,-13.0011552451918,4.77562223962208,4.73976309502937,2023.20604548899,2023.24190463358,PP154033_SegM_LACENRO_ILMD_03_Brazil_Rondonia_2023-03-30
660,138,0.0348911484039607,-67.7313985397595,-9.65829743312793,-70.8141172622181,-9.0213920879482,4.77562223962209,4.74073109121813,2023.20701348518,2023.24190463358,PP154158_SegM_LACENAC_ILMD_0244_Brazil_Acre_2023-03-30
660,139,0.0348911484039607,-67.7313985397595,-9.65829743312793,-67.5569400000001,-9.58333000000002,4.77562223962209,4.74073109121813,2023.20701348518,2023.24190463358,PP154159_SegM_LACENAC_ILMD_0244_Brazil_Acre_2023-03-30
541,17,0.0293592143974941,-67.0760647470698,-9.95506451068514,-70.8110892847698,-9.02659805439924,4.77836196564966,4.74900275125217,2023.21528514521,2023.24464435961,PP154161_SegM_LACENAC_ILMD_0151_Brazil_Acre_2023-03-31
541,18,0.0293592143974941,-67.0760647470698,-9.95506451068514,-67.0764121822026,-9.95659895845345,4.77836196564966,4.74900275125217,2023.21528514521,2023.24464435961,PP154162_SegM_LACENAC_ILMD_0151_Brazil_Acre_2023-03-31
678,153,0.0402462098618519,-63.3024191944146,-10.8334932517044,-63.3025817085291,-10.8338204775727,4.79206059578645,4.7518143859246,2023.21809677988,2023.25834298974,PP154035_SegM_LACENRO_ILMD_02_Brazil_Rondonia_2023-04-05
679,154,0.0196976353736364,-63.3605068633908,-11.0961774151037,-63.5675000000001,-12.05278,4.79206059578645,4.77236296041281,2023.23864535437,2023.25834298974,PP154036_SegM_LACENRO_ILMD_02_Brazil_Rondonia_2023-04-05
669,670,0.0672323471468745,-63.3044034820462,-10.8308645875376,-63.303070786491,-10.8330265577601,4.7978365649378,4.73060421779093,2023.19688661175,2023.2641189589,NA
670,143,0.0298404692049676,-63.303070786491,-10.8330265577601,-63.3032938539583,-10.8332367922957,4.82767703414277,4.7978365649378,2023.2641189589,2023.2939594281,PP154020_SegM_LACENRO_ILMD_08_Brazil_Rondonia_2023-04-18
670,144,0.0298404692049676,-63.303070786491,-10.8330265577601,-64.2280600000001,-12.43417,4.82767703414277,4.7978365649378,2023.2641189589,2023.2939594281,PP154021_SegM_LACENRO_ILMD_08_Brazil_Rondonia_2023-04-18
1024,1025,0.284772254285625,-63.3061827805991,-10.8319709299933,-63.301524875466,-10.8314471470634,4.83839789650806,4.55362564222244,2023.01990803618,2023.30468029047,NA
1034,1035,0.159564177031561,-69.5398204919571,-8.94838740130678,-69.5380723149075,-8.94537727236689,4.84765792364778,4.68809374661622,2023.15437614057,2023.31394031761,NA
1025,503,0.0495531102374971,-63.301524875466,-10.8314471470634,-63.300565995357,-10.8314006204655,4.88795100674556,4.83839789650806,2023.30468029047,2023.3542334007,PP154038_SegM_LACENRO_ILMD_01_Brazil_Rondonia_2023-05-10
1025,504,0.0495531102374971,-63.301524875466,-10.8314471470634,-62.9041699999999,-10.34833,4.88795100674556,4.83839789650806,2023.30468029047,2023.3542334007,PP154039_SegM_LACENRO_ILMD_01_Brazil_Rondonia_2023-05-10
1035,514,0.0430328091251191,-69.5380723149075,-8.94537727236689,-63.3031477945231,-10.8292342216366,4.8906907327729,4.84765792364778,2023.31394031761,2023.35697312673,PP153945_SegM_LVM_ILMD_ZDC388_Brazil_Rondonia_2023-05-11
1035,515,0.0430328091251191,-69.5380723149075,-8.94537727236689,-69.5379232049171,-8.94583857323572,4.8906907327729,4.84765792364778,2023.31394031761,2023.35697312673,PP153946_SegM_LVM_ILMD_ZDC388_Brazil_Rondonia_2023-05-11
679,680,0.269911666016389,-63.3605068633908,-11.0961774151037,-60.0251492593237,-3.10165721678604,5.0422746264292,4.77236296041281,2023.23864535437,2023.50855702039,NA
543,544,0.448966040495244,-67.8098156061781,-9.97211981403917,-67.8096770473458,-9.9742609528665,5.13194896640743,4.68298292591219,2023.14926531987,2023.59823136037,NA
680,681,0.0927605242493241,-60.0251492593237,-3.10165721678604,-60.023393739458,-3.1015308970175,5.13503515067853,5.0422746264292,2023.50855702039,2023.60131754464,NA
544,547,0.102617208429936,-67.8096770473458,-9.9742609528665,-67.8322360293097,-9.9800048900074,5.23456617483737,5.13194896640743,2023.59823136037,2023.7008485688,NA
547,640,0.0702990326655624,-67.8322360293097,-9.9800048900074,-67.81496941156,-9.97219733992855,5.30486520750293,5.23456617483737,2023.7008485688,2023.77114760146,NA
681,746,0.175801015381924,-60.023393739458,-3.1015308970175,-60.0241965596227,-3.10207280052379,5.31083616606045,5.13503515067853,2023.60131754464,2023.77711856002,NA
680,1004,0.281866887362111,-60.0251492593237,-3.10165721678604,-60.0237296001541,-3.10240082991857,5.32414151379131,5.0422746264292,2023.50855702039,2023.79042390775,NA
640,654,0.0432762442786991,-67.81496941156,-9.97219733992855,-67.8224015877612,-9.96957757276833,5.34814145178163,5.30486520750293,2023.77114760146,2023.81442384574,NA
