state	joint	prior	likelihood	treeModel.rootHeight	age.root.	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	Location.precision.col11	Location.precision.col12	Location.precision.col21	Location.precision.col22	correlation	Location.varCovar.Location.precision.col11	Location.varCovar.Location.precision.col12	Location.varCovar.Location.precision.col21	Location.varCovar.Location.precision.col22	Location.diffusionRate	treeLikelihood	branchRates	Location.traitLikelihood	coalescent	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3
486000000	-6771.7384705469	-7965.94325442842	1194.20478388152	6.61307660924012	2017.74211464759	30.7688313257983	0.480378528241239	27.4820522239382	0.28213132646723	0.220402535187741	0.253378810530264	0.244087327814781	0.645533619271168	0.0845530349241667	0.0199431991251718	0.0345894767685248	0.00857915457120253	1.67371427943554	0.0353173068384925	126.419242881499	1.21301406533579	1.21301406533579	127.76853331933	-0.00954437049368732	0.00791090881824554	-7.51049058545388e-05	-7.51049058545388e-05	0.00782736623271446	563.798827349687	-2537.94199279703	-6718.25948433918	3732.14677667855	-87.895076886834	3889.77236055598	3931.28845044711	37.3230251721379
79000000	-6810.80278577207	-7958.31704562452	1147.51425985245	5.99005311675822	2018.36513814007	27.3281692097222	0.448037913168929	14.1581215492425	0.297615717089527	0.189023445807308	0.262412779279819	0.25094805782336	0.593355915142525	0.340912476986165	0.0186237130074884	0.041258856661652	0.00869719628705438	1.75378768685159	0.0346927086789511	114.090429841004	-11.896394564057	-11.896394564057	125.560071542741	0.0993950998754622	0.00885243366532846	0.000838738322150768	0.000838738322150768	0.00804378294474374	605.108968692985	-2525.47770628651	-6718.25948433918	3672.99196613896	-82.9920101115899	3117.8825719049	3431.32688110484	-325.106683632169
243200000	-6707.61650639613	-7879.81609541781	1172.19958902168	7.49685777678754	2016.85833348004	30.7770156543804	0.413300673956248	17.191345842781	0.259431633298605	0.211225471744524	0.252521562151143	0.276821332805744	0.376586120670609	0.0921327921089462	0.0197746781385415	0.0424962822373163	0.00833372833922627	2.01369747280229	0.0302772559050017	138.450167101947	-17.5030426800601	-17.5030426800601	121.832885140461	0.134767305473104	0.00735642445476342	0.00105685596344464	0.00105685596344464	0.00835979706021592	502.38646979026	-2531.51173823924	-6718.25948433918	3703.71132726092	-73.1337242338823	4261.08296024822	3749.6526131863	-538.6914185635
210800000	-6690.0038017924	-7868.53257182704	1178.52877003464	6.14853201985804	2018.20665923697	26.5550233997108	0.351659298373753	12.3298589727023	0.278648903405132	0.228790510519577	0.209585732274985	0.282974853800323	0.878355632709543	0.292590068822699	0.0227311404020005	0.0407631857572807	0.0110323800565464	1.60300337764326	-0.0176623118618336	131.430669523443	-2.16663556725318	-2.16663556725318	92.8193914319089	0.0196163476533516	0.00761150310541256	0.000177671422900276	0.000177671422900276	0.0107777581148871	561.950972580986	-2525.57300269973	-6718.25948433918	3704.10177273437	23.6121545851833	3490.14450463468	2464.82111142125	-57.5350581870538
109800000	-6874.71815928143	-8041.44048044767	1166.72232116624	7.49218930649057	2016.86300195034	31.5448831572802	0.436381352381865	18.2584474957901	0.246761456772839	0.219038037767425	0.252593467855185	0.281607037604566	1.98671125091791	0.403235499610371	0.0142150945209774	0.0225609412071239	0.00708367877560623	1.35122703530658	0.0212242298222877	125.615763795784	2.34179031541399	2.34179031541399	100.023051789271	-0.0208918011425332	0.0079642604376338	-0.000186463296496679	-0.000186463296496679	0.0100020609254119	522.78115090827	-2528.71259627688	-6718.25948433918	3695.43491744312	-136.74796903175	3962.53459165053	3155.21548172715	73.8715018785846
460200000	-6705.24622576205	-7864.97537362744	1159.72914786539	6.51734821050676	2017.83784304632	27.5764262658741	0.385573639127243	23.9172805888475	0.278976404993864	0.213892304604464	0.257908153557034	0.249223136844655	1.26178847132657	0.394723486078169	0.0166056240171955	0.0276090391119514	0.0079470149720294	1.40029268749946	-0.0369760675485458	112.517507122824	-1.82021589669778	-1.82021589669778	110.938589378996	0.0162918923740562	0.00888986542454037	0.00014585974507006	0.00014585974507006	0.00901638917373911	531.316082981208	-2536.51530541114	-6718.25948433918	3696.24445327653	11.6712959929289	3102.83073879251	3059.28983004996	-50.1950494632583
269800000	-6642.03846567527	-7825.34509985854	1183.30663418327	7.4541099187556	2016.90108133807	28.1630665485306	0.348639924261666	33.5677045174564	0.247301057301165	0.228341720009587	0.274218838126406	0.250138384562853	0.66790580523582	0.297247011011818	0.0260383559737049	0.052733830568099	0.00977872141233587	1.56334755012769	0.0119226449288954	112.828825636507	-10.2911300312114	-10.2911300312114	117.139577778331	0.0895161106772296	0.00893457728894766	0.000784934506324279	0.000784934506324279	0.00860578364878698	545.33229294467	-2530.7271137306	-6718.25948433918	3714.03374791387	42.3608898394372	3177.60572499349	3299.0097244379	-289.829779928588
341000000	-6676.891464601	-7897.9493066154	1221.0578420144	6.68566006161596	2017.66953119521	27.6156133810333	0.38142388728334	24.432881418911	0.284853123727874	0.223889634738596	0.244212136684842	0.247045104848704	0.425421131115993	0.201929683533021	0.0219288020599522	0.0574612042551163	0.00876485579400115	2.21070596471397	0.00833713635494465	119.862043832726	-7.0445509501543	-7.0445509501543	138.3967708004	0.0546952355105615	0.00836795797111915	0.000425938451709369	0.000425938451709369	0.00724728286161572	544.22360457199	-2512.47991622715	-6718.25948433918	3733.53775824155	5.00678416058522	3310.06386154504	3821.91171560731	-194.539595482452
334200000	-6772.61395790138	-7947.99234588673	1175.37838798535	6.23993650438977	2018.11525475244	27.7305478198424	0.445430626811492	18.7130764088703	0.280411878491259	0.210779338422201	0.236507449910249	0.272301333176305	0.645713123344231	0.144762959835263	0.0205069184971959	0.0266408329792009	0.0104074638796628	1.22565800956552	0.0595131699839018	133.141091532468	-11.7423132331938	-11.7423132331938	117.11610465319	0.0940349493918941	0.00757783678012035	0.000759770258460062	0.000759770258460062	0.00861471155779788	623.188787637099	-2525.66858824676	-6718.25948433918	3701.04697623211	-75.9080344177085	3692.07540552711	3247.69374055896	-325.620778628649
7800000	-6604.67240591441	-7796.30599365254	1191.63358773812	6.24636197210242	2018.10882928473	24.832014036147	0.318526607270801	31.0016582562043	0.275889536070696	0.197382515457246	0.261370453507371	0.265357494964698	2.33799001580076	0.543072115252926	0.0264754466913313	0.0752356162633265	0.00915596411817587	2.3742845826416	-0.0244528532667893	120.552864106577	-20.3660542296036	-20.3660542296036	112.04749048668	0.175233470542289	0.00855790157572886	0.00155550728379432	0.00155550728379432	0.00920752032209902	616.153591246094	-2514.7130813807	-6718.25948433918	3706.34666911882	87.6475936950265	2993.57041359223	2782.36485648027	-505.730144490448
