node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
898,903,0.078437046772238,-64.7932564444552,-7.25619691545432,-64.7924858640073,-7.25606400585594,4.22352807659375,4.14509102982151,2022.9404585284,2023.01889557517
1034,513,0.0327419112749059,-69.5403127341379,-8.94534813369164,-69.5401266404546,-8.9453968115074,4.22735905281384,4.19461714153894,2022.98998464011,2023.02272655139
543,26,0.0313445981306666,-63.3004257769144,-10.8303831667347,-63.3000644789038,-10.8299204078819,4.22735905281385,4.19601445468318,2022.99138195326,2023.02272655139
899,900,0.0655405430563929,-64.7941010728081,-7.25640726733653,-64.7942182575487,-7.25738518640276,4.23794559687803,4.17240505382164,2022.9677725524,2023.03331309545
550,552,0.0223517976333889,-63.3031311298539,-10.831179009815,-63.3033098362947,-10.8308984569548,4.24352967891363,4.22117788128024,2023.01654537985,2023.03889717749
532,533,0.0956486598310229,-69.5410160227084,-8.95231601820606,-69.5424461024283,-8.95260654496348,4.24713819878606,4.15148953895504,2022.94685703753,2023.04250569736
552,553,0.00473221238983657,-63.3033098362947,-10.8308984569548,-63.3041593283204,-10.8306751837947,4.24826189130347,4.24352967891363,2023.03889717749,2023.04362938988
903,381,0.0257487844394075,-64.7924858640073,-7.25606400585594,-65.8535796575983,-3.41973065571002,4.24927686103316,4.22352807659375,2023.01889557517,2023.04464435961
903,382,0.0257487844394075,-64.7924858640073,-7.25606400585594,-64.7921852627472,-7.25604101966744,4.24927686103316,4.22352807659375,2023.01889557517,2023.04464435961
543,544,0.0613230365928314,-63.3004257769144,-10.8303831667347,-63.3011713598251,-10.8308225134104,4.25733749127601,4.19601445468318,2022.99138195326,2023.05270498985
553,554,0.0153519105631406,-63.3041593283204,-10.8306751837947,-63.3036374442947,-10.8297116124474,4.26361380186661,4.24826189130347,2023.04362938988,2023.05898130044
906,907,0.0629258127079888,-69.5445288666037,-8.94805580936237,-69.5450142834693,-8.9481841373186,4.26384142344603,4.20091561073805,2022.99628310931,2023.05920892202
544,545,0.0134286565184474,-63.3011713598251,-10.8308225134104,-63.3012977053423,-10.8314270171004,4.27076614779446,4.25733749127601,2023.05270498985,2023.06613364637
533,9,0.0240564704661912,-69.5424461024283,-8.95260654496348,-63.3067746276016,-10.8272277580861,4.27119466925225,4.24713819878606,2023.04250569736,2023.06656216783
533,10,0.0240564704661912,-69.5424461024283,-8.95260654496348,-69.5427957719927,-8.95321371330285,4.27119466925225,4.24713819878606,2023.04250569736,2023.06656216783
534,536,0.099710384460947,-69.5400827902657,-8.95171896643439,-69.5393258000441,-8.95198011888083,4.2764021609789,4.17669177651795,2022.97205927509,2023.07176965955
1022,1023,0.086839296473614,-69.5425869718184,-8.94910926539822,-69.5417149456546,-8.94992943271315,4.28166016283441,4.1948208663608,2022.99018836494,2023.07702766141
525,526,0.139228099106903,-65.8593277708576,-3.4153004080128,-65.8575144587698,-3.41458789952652,4.28493022930994,4.14570213020303,2022.94106962878,2023.08029772788
527,528,0.107150429163128,-61.3048367773014,-5.81472650383169,-61.3004152965252,-5.81215799675245,4.28769005067952,4.1805396215164,2022.97590712009,2023.08305754925
530,17,0.468274943113356,-69.5418946989182,-8.94915120287651,-69.5408591452868,-8.94456456233829,4.29037275144397,3.82209780833062,2022.61746530691,2023.08574025002
906,1021,0.102282882490545,-69.5445288666037,-8.94805580936237,-69.5453080227619,-8.94715022390846,4.30319849322859,4.20091561073805,2022.99628310931,2023.0985659918
536,13,0.0276692206020954,-69.5393258000441,-8.95198011888083,-69.5383839447751,-8.95202022691991,4.30407138158099,4.2764021609789,2023.07176965955,2023.09943888016
536,14,0.0276692206020954,-69.5393258000441,-8.95198011888083,-63.3038090911838,-10.8311876090302,4.30407138158099,4.2764021609789,2023.07176965955,2023.09943888016
900,902,0.0667292430911135,-64.7942182575487,-7.25738518640276,-64.7972413176871,-7.25605533567991,4.30467483996914,4.23794559687803,2023.03331309545,2023.10004233854
900,901,0.0684571081008101,-64.7942182575487,-7.25738518640276,-64.7911737921497,-7.26071445469969,4.30640270497884,4.23794559687803,2023.03331309545,2023.10177020355
1023,1024,0.04111342028737,-69.5417149456546,-8.94992943271315,-62.3224852220147,-11.6452752298766,4.32277358312178,4.28166016283441,2023.07702766141,2023.1181410817
528,6,0.0355594130934087,-61.3004152965252,-5.81215799675245,-65.8517723838166,-3.42084056556991,4.32324946377293,4.28769005067952,2023.08305754925,2023.11861696235
528,7,0.0355594130934087,-61.3004152965252,-5.81215799675245,-61.298331765439,-5.81056973805958,4.32324946377293,4.28769005067952,2023.08305754925,2023.11861696235
1021,498,0.0227906965717211,-69.5453080227619,-8.94715022390846,-63.3067907378457,-10.8312470163573,4.32598918980031,4.30319849322859,2023.0985659918,2023.12135668838
1021,499,0.0227906965717211,-69.5453080227619,-8.94715022390846,-69.5461916284512,-8.9468053145535,4.32598918980031,4.30319849322859,2023.0985659918,2023.12135668838
899,376,0.156323862006029,-64.7941010728081,-7.25640726733653,-64.7949389405643,-7.25497723989613,4.32872891582767,4.17240505382164,2022.9677725524,2023.1240964144
526,3,0.0437986865177105,-65.8575144587698,-3.41458789952652,-61.3070357166029,-5.80723453256682,4.32872891582765,4.28493022930994,2023.08029772788,2023.1240964144
526,4,0.0437986865177105,-65.8575144587698,-3.41458789952652,-65.8565387636598,-3.41381729730055,4.32872891582765,4.28493022930994,2023.08029772788,2023.1240964144
902,379,0.0267938018858802,-64.7972413176871,-7.25605533567991,-65.8591272343772,-3.41862660712673,4.33146864185502,4.30467483996914,2023.10004233854,2023.12683614043
902,380,0.0267938018858802,-64.7972413176871,-7.25605533567991,-64.7991212585186,-7.25530467355932,4.33146864185502,4.30467483996914,2023.10004233854,2023.12683614043
901,377,0.0250659368761852,-64.7911737921497,-7.26071445469969,-65.8585018765467,-3.4212262245364,4.33146864185503,4.30640270497884,2023.10177020355,2023.12683614043
901,378,0.0250659368761852,-64.7911737921497,-7.26071445469969,-64.7896063642113,-7.26257904007303,4.33146864185503,4.30640270497884,2023.10177020355,2023.12683614043
531,537,0.186905046891616,-69.5419355063793,-8.95117842372793,-69.544184640343,-8.9507426486714,4.33389830752758,4.14699326063596,2022.94236075921,2023.1292658061
1024,1025,0.0113332827126289,-62.3224852220147,-11.6452752298766,-63.3041093325646,-10.8302789153408,4.33410686583441,4.32277358312178,2023.1181410817,2023.12947436441
1025,1026,0.00314427828531039,-63.3041093325646,-10.8302789153408,-63.3035543022671,-10.8296820203516,4.33725114411972,4.33410686583441,2023.12947436441,2023.13261864269
1035,1036,0.125763970020286,-67.3747469669382,-9.90552399064358,-67.0758036606447,-9.95295624462317,4.34177078028934,4.21600681026906,2023.01137430884,2023.13713827886
1038,1039,0.126419604784925,-67.0766972172205,-9.95440479534421,-68.2604743340599,-9.65835066803846,4.34924351827171,4.22282391348678,2023.01819141206,2023.14461101685
1026,1028,0.021916342469976,-63.3035543022671,-10.8296820203516,-63.3013475251649,-10.8289490199993,4.3591674865897,4.33725114411972,2023.13261864269,2023.15453498516
1022,1030,0.169295868770842,-69.5425869718184,-8.94910926539822,-70.7514572028929,-9.019513387678,4.36411673513164,4.1948208663608,2022.99018836494,2023.15948423371
545,546,0.0938214202296574,-63.3012977053423,-10.8314270171004,-63.3000021840468,-10.8316814430134,4.36458756802412,4.27076614779446,2023.06613364637,2023.1599550666
1038,520,0.144261166724342,-67.0766972172205,-9.95440479534421,-67.0775987124824,-9.95530884472076,4.36708508021113,4.22282391348678,2023.01819141206,2023.16245257879
545,547,0.097623618957611,-63.3012977053423,-10.8314270171004,-63.303526268583,-10.8317308544725,4.36838976675207,4.27076614779446,2023.06613364637,2023.16375726533
1024,506,0.0470512231169229,-62.3224852220147,-11.6452752298766,-60.5444399999985,-13.1266700000006,4.3698248062387,4.32277358312178,2023.1181410817,2023.16519230481
537,15,0.0359264987111223,-69.544184640343,-8.9507426486714,-69.5451626539087,-8.95046518865746,4.3698248062387,4.33389830752758,2023.1292658061,2023.16519230481
537,16,0.0359264987111223,-69.544184640343,-8.9507426486714,-63.3051396863587,-10.8321698426544,4.3698248062387,4.33389830752758,2023.1292658061,2023.16519230481
1025,500,0.0357179404042935,-63.3041093325646,-10.8302789153408,-63.3063621993909,-10.8325567072171,4.3698248062387,4.33410686583441,2023.12947436441,2023.16519230481
1036,515,0.0280540259493656,-67.0758036606447,-9.95295624462317,-67.0759676618624,-9.95161463051765,4.36982480623871,4.34177078028934,2023.13713827886,2023.16519230481
1026,1027,0.0361686702759105,-63.3035543022671,-10.8296820203516,-63.3042820850033,-10.829555865982,4.37341981439563,4.33725114411972,2023.13261864269,2023.16878731297
1039,518,0.0315401920764276,-68.2604743340599,-9.65835066803846,-67.8143363656097,-9.9750500426211,4.38078371034814,4.34924351827171,2023.14461101685,2023.17615120892
1039,519,0.0315401920764276,-68.2604743340599,-9.65835066803846,-70.8153517186561,-9.0287209946292,4.38078371034814,4.34924351827171,2023.14461101685,2023.17615120892
550,551,0.162865281703516,-63.3031311298539,-10.831179009815,-63.2918471059343,-10.3134410242976,4.38404316298376,4.22117788128024,2023.01654537985,2023.17941066156
1027,501,0.0128433480074526,-63.3042820850033,-10.829555865982,-69.5404990872775,-8.95098998026629,4.38626316240308,4.37341981439563,2023.16878731297,2023.18163066098
1027,502,0.0128433480074526,-63.3042820850033,-10.829555865982,-63.3042906985333,-10.8290300717598,4.38626316240308,4.37341981439563,2023.16878731297,2023.18163066098
546,19,0.0244153204063242,-63.3000021840468,-10.8316814430134,-63.29957340364,-10.8320991679612,4.38900288843044,4.36458756802412,2023.1599550666,2023.18437038701
546,20,0.0244153204063242,-63.3000021840468,-10.8316814430134,-69.542814162851,-8.9531139012044,4.38900288843044,4.36458756802412,2023.1599550666,2023.18437038701
1030,508,0.0358450574082296,-70.7514572028929,-9.019513387678,-70.8129008778196,-9.02291925188409,4.39996179253987,4.36411673513164,2023.15948423371,2023.19532929111
1030,509,0.0358450574082296,-70.7514572028929,-9.019513387678,-67.810761567188,-9.97052737300698,4.39996179253987,4.36411673513164,2023.15948423371,2023.19532929111
547,548,0.0336293492021267,-63.303526268583,-10.8317308544725,-63.3047609901447,-10.8310040864537,4.4020191159542,4.36838976675207,2023.16375726533,2023.19738661453
554,30,0.139087716700843,-63.3036374442947,-10.8297116124474,-63.3034576639578,-10.8290352731464,4.40270151856745,4.26361380186661,2023.05898130044,2023.19806901714
1023,507,0.121041355733038,-69.5417149456546,-8.94992943271315,-69.540703212833,-8.95075797133548,4.40270151856745,4.28166016283441,2023.07702766141,2023.19806901714
1028,505,0.0435340319777517,-63.3013475251649,-10.8289490199993,-63.2992609699461,-10.8281300762134,4.40270151856745,4.3591674865897,2023.15453498516,2023.19806901714
551,27,0.0186583555836921,-63.2918471059343,-10.3134410242976,-63.2918120355075,-10.3109523443854,4.40270151856745,4.38404316298376,2023.17941066156,2023.19806901714
552,29,0.164651291708535,-63.3033098362947,-10.8308984569548,-63.306585066166,-10.8331135781043,4.40818097062217,4.24352967891363,2023.03889717749,2023.2035484692
551,28,0.0241378076384058,-63.2918471059343,-10.3134410242976,-63.2917753730756,-10.3172359327509,4.40818097062216,4.38404316298376,2023.17941066156,2023.2035484692
907,1020,0.146950839579513,-69.5450142834693,-8.9481841373186,-70.5292614978902,-9.04241069627299,4.41079226302555,4.26384142344603,2023.05920892202,2023.2061597616
1036,1037,0.0740884576397192,-67.0758036606447,-9.95295624462317,-67.0740492089265,-9.95388810527828,4.41585923792906,4.34177078028934,2023.13713827886,2023.2112267365
547,549,0.0506613284667596,-63.303526268583,-10.8317308544725,-63.3038725246109,-10.8339661594553,4.41905109521883,4.36838976675207,2023.16375726533,2023.21441859379
548,21,0.0198604848049868,-63.3047609901447,-10.8310040864537,-63.3054470293766,-10.8305867966746,4.42187960075918,4.4020191159542,2023.19738661453,2023.21724709933
548,22,0.0198604848049868,-63.3047609901447,-10.8310040864537,-60.951137568207,-13.0021054147192,4.42187960075918,4.4020191159542,2023.19738661453,2023.21724709933
1034,514,0.23274191127496,-69.5403127341379,-8.94534813369164,-69.5396479424677,-8.94454710876008,4.4273590528139,4.19461714153894,2022.98998464011,2023.22272655139
544,25,0.170021561537887,-63.3011713598251,-10.8308225134104,-63.3014702070789,-10.8291507876793,4.4273590528139,4.25733749127601,2023.05270498985,2023.22272655139
553,897,0.185540979429321,-63.3041593283204,-10.8306751837947,-63.302474572732,-10.8316888886905,4.43380287073279,4.24826189130347,2023.04362938988,2023.22917036931
1020,496,0.0357448719800753,-70.5292614978902,-9.04241069627299,-70.8138479147724,-9.02092938218009,4.44653713500562,4.41079226302555,2023.2061597616,2023.24190463358
1020,497,0.0357448719800753,-70.5292614978902,-9.04241069627299,-67.5569399999999,-9.58333000000023,4.44653713500562,4.41079226302555,2023.2061597616,2023.24190463358
549,23,0.0274860397867953,-63.3038725246109,-10.8339661594553,-63.3040229987133,-10.8354209177633,4.44653713500562,4.41905109521883,2023.21441859379,2023.24190463358
549,24,0.0274860397867951,-63.3038725246109,-10.8339661594553,-60.9520225926137,-13.0005878183392,4.44653713500562,4.41905109521883,2023.21441859379,2023.24190463358
1037,516,0.0334176231041512,-67.0740492089265,-9.95388810527828,-67.0726647700244,-9.95470709474709,4.44927686103321,4.41585923792906,2023.2112267365,2023.24464435961
1037,517,0.0334176231041512,-67.0740492089265,-9.95388810527828,-70.8160676614405,-9.02091460744354,4.44927686103321,4.41585923792906,2023.2112267365,2023.24464435961
1028,1029,0.0981748671903229,-63.3013475251649,-10.8289490199993,-63.3033813003114,-10.8284875641608,4.45734235378002,4.3591674865897,2023.15453498516,2023.25270985235
897,374,0.0291726204372094,-63.302474572732,-10.8316888886905,-63.5675000000021,-12.0527800000008,4.46297549117,4.43380287073279,2023.22917036931,2023.25834298974
897,375,0.0291726204372094,-63.302474572732,-10.8316888886905,-63.301987569342,-10.831866132863,4.46297549117,4.43380287073279,2023.22917036931,2023.25834298974
534,535,0.31150099890415,-69.5400827902657,-8.95171896643439,-63.0533413223687,-10.524798484606,4.4881927754221,4.17669177651795,2022.97205927509,2023.283560274
1029,503,0.0412495757463029,-63.3033813003114,-10.8284875641608,-63.3036485894215,-10.8279825565198,4.49859192952632,4.45734235378002,2023.25270985235,2023.2939594281
1029,504,0.0412495757463029,-63.3033813003114,-10.8284875641608,-64.228059999997,-12.4341700000004,4.49859192952632,4.45734235378002,2023.25270985235,2023.2939594281
1032,1033,0.317202604882677,-69.5408895154606,-8.94564937245388,-69.5420666883503,-8.9464773137099,4.50736641588293,4.19016381100026,2022.98553130957,2023.30273391446
535,11,0.0706731267069929,-63.0533413223687,-10.524798484606,-63.3029461650907,-10.8275156449974,4.55886590212909,4.4881927754221,2023.283560274,2023.3542334007
535,12,0.0706731267069929,-63.0533413223687,-10.524798484606,-62.9041699999974,-10.3483300000004,4.55886590212909,4.4881927754221,2023.283560274,2023.3542334007
1033,511,0.0542392122735158,-69.5420666883503,-8.9464773137099,-63.3019438682265,-10.8288087451572,4.56160562815645,4.50736641588293,2023.30273391446,2023.35697312673
1033,512,0.0542392122735158,-69.5420666883503,-8.9464773137099,-69.5426851342896,-8.94708188846926,4.56160562815645,4.50736641588293,2023.30273391446,2023.35697312673
907,908,0.43272680972488,-69.5450142834693,-8.9481841373186,-69.5424416656856,-8.9491778994745,4.69656823317092,4.26384142344603,2023.05920892202,2023.49193573175
908,1015,0.049278237287257,-69.5424416656856,-8.9491778994745,-69.541838516056,-8.94945565824145,4.74584647045817,4.69656823317092,2023.49193573175,2023.54121396903
554,555,0.515927787237138,-63.3036374442947,-10.8297116124474,-60.0381854532237,-3.11746029019756,4.77954158910375,4.26361380186661,2023.05898130044,2023.57490908768
1015,1016,0.0426975857213862,-69.541838516056,-8.94945565824145,-69.5425056971675,-8.94984716466162,4.78854405617956,4.74584647045817,2023.54121396903,2023.58391155475
555,556,0.036689343789586,-60.0381854532237,-3.11746029019756,-60.0253073948096,-3.10180581315362,4.81623093289333,4.77954158910375,2023.57490908768,2023.61159843147
908,909,0.174780613379301,-69.5424416656856,-8.9491778994745,-67.436705497068,-8.7576771301873,4.87134884655022,4.69656823317092,2023.49193573175,2023.66671634512
909,910,0.0288749677070858,-67.436705497068,-8.7576771301873,-67.3990883794126,-8.75556660035667,4.9002238142573,4.87134884655022,2023.66671634512,2023.69559131283
910,911,0.0126110230315667,-67.3990883794126,-8.75556660035667,-67.3989103259628,-8.75607141404451,4.91283483728887,4.9002238142573,2023.69559131283,2023.70820233586
911,912,0.0179413491326104,-67.3989103259628,-8.75607141404451,-67.3978719489015,-8.75676428245667,4.93077618642148,4.91283483728887,2023.70820233586,2023.726143685
555,638,0.177007372328267,-60.0381854532237,-3.11746029019756,-60.0253480798913,-3.10239713776772,4.95654896143201,4.77954158910375,2023.57490908768,2023.75191646001
638,655,0.00170181720895735,-60.0253480798913,-3.10239713776772,-60.0254153314523,-3.10288869631623,4.95825077864097,4.95654896143201,2023.75191646001,2023.75361827722
556,620,0.14934835883451,-60.0253073948096,-3.10180581315362,-60.0249635182939,-3.10163947635917,4.96557929172784,4.81623093289333,2023.61159843147,2023.7609467903
655,656,0.0225793683358862,-60.0254153314523,-3.10288869631623,-60.0259533204914,-3.10258731428867,4.98083014697686,4.95825077864097,2023.75361827722,2023.77619764555
656,684,0.00881272679524625,-60.0259533204914,-3.10258731428867,-60.0258928166683,-3.10329473789974,4.9896428737721,4.98083014697686,2023.77619764555,2023.78501037235
909,1005,0.1262261127552,-67.436705497068,-8.7576771301873,-67.3990072964366,-8.75369507985066,4.99757495930542,4.87134884655022,2023.66671634512,2023.79294245788
1005,1007,0.00702243246105283,-67.3990072964366,-8.75369507985066,-67.3997047388953,-8.75367683991204,5.00459739176647,4.99757495930542,2023.79294245788,2023.79996489034
1007,1008,0.00124588985929397,-67.3997047388953,-8.75367683991204,-67.400972185246,-8.75389251575076,5.00584328162576,5.00459739176647,2023.79996489034,2023.8012107802
655,760,0.0531072611590179,-60.0254153314523,-3.10288869631623,-60.0251581691721,-3.10203904300758,5.01135803979999,4.95825077864097,2023.75361827722,2023.80672553837
684,704,0.035167577092554,-60.0258928166683,-3.10329473789974,-60.0250644038243,-3.10303866872859,5.02481045086466,4.9896428737721,2023.78501037235,2023.82017794944
1008,1009,0.0201864254705826,-67.400972185246,-8.75389251575076,-67.4000477643518,-8.75220714826398,5.02602970709635,5.00584328162576,2023.8012107802,2023.82139720567
1008,1010,0.026525923293122,-67.400972185246,-8.75389251575076,-67.398628245381,-8.75430650649015,5.03236920491889,5.00584328162576,2023.8012107802,2023.82773670349
760,761,0.0235197276599467,-60.0251581691721,-3.10203904300758,-60.025298380955,-3.1017094125641,5.03487776745994,5.01135803979999,2023.80672553837,2023.83024526603
620,633,0.0743357111977716,-60.0249635182939,-3.10163947635917,-60.0246692905935,-3.10104930289048,5.03991500292561,4.96557929172784,2023.7609467903,2023.8352825015
656,657,0.0608361143073007,-60.0259533204914,-3.10258731428867,-60.0258716675393,-3.10302165188482,5.04166626128416,4.98083014697686,2023.77619764555,2023.83703375986
556,557,0.228140812272706,-60.0253073948096,-3.10180581315362,-60.0250988870445,-3.10108063958412,5.04437174516604,4.81623093289333,2023.61159843147,2023.83973924374
633,634,0.00698473501235508,-60.0246692905935,-3.10104930289048,-60.0248797416802,-3.10023319903563,5.04689973793797,5.03991500292561,2023.8352825015,2023.84226723651
761,787,0.0137272052322568,-60.025298380955,-3.1017094125641,-60.0221578188231,-3.0983010739216,5.04860497269219,5.03487776745994,2023.83024526603,2023.84397247127
1010,1012,0.0163000671564527,-67.398628245381,-8.75430650649015,-67.3986826021825,-8.75514301520509,5.04866927207534,5.03236920491889,2023.82773670349,2023.84403677065
787,788,0.000781036275630864,-60.0221578188231,-3.0983010739216,-60.0258421241469,-3.10027737386542,5.04938600896782,5.04860497269219,2023.84397247127,2023.84475350754
760,820,0.0398175669236759,-60.0251581691721,-3.10203904300758,-60.0247854671432,-3.10188664618922,5.05117560672366,5.01135803979999,2023.80672553837,2023.8465431053
1016,1017,0.266889718691404,-69.5425056971675,-8.94984716466162,-70.7660721022256,-8.16007015320426,5.05543377487096,4.78854405617956,2023.58391155475,2023.85080127345
820,858,0.00443893752238478,-60.0247854671432,-3.10188664618922,-60.0246655712126,-3.10195130346887,5.05561454424605,5.05117560672366,2023.8465431053,2023.85098204282
1012,1014,0.00899053505816538,-67.3986826021825,-8.75514301520509,-67.3982719513375,-8.7552306556748,5.0576598071335,5.04866927207534,2023.84403677065,2023.85302730571
858,859,0.0022558155198531,-60.0246655712126,-3.10195130346887,-60.0263028954847,-3.10412059322272,5.0578703597659,5.05561454424605,2023.85098204282,2023.85323785834
859,867,0.0034829918764675,-60.0263028954847,-3.10412059322272,-60.0273324770554,-3.10284250009023,5.06135335164237,5.0578703597659,2023.85323785834,2023.85672085022
867,868,0.000873382360849162,-60.0273324770554,-3.10284250009023,-60.0272252717639,-3.1033657869194,5.06222673400322,5.06135335164237,2023.85672085022,2023.85759423258
868,869,0.00306532500587892,-60.0272252717639,-3.1033657869194,-60.0244429908169,-3.10446918932003,5.0652920590091,5.06222673400322,2023.85759423258,2023.86065955758
761,762,0.030978273456008,-60.025298380955,-3.1017094125641,-60.0280453049481,-3.10281043936997,5.06585604091594,5.03487776745994,2023.83024526603,2023.86122353949
869,871,0.00421387968841636,-60.0244429908169,-3.10446918932003,-60.0248460933214,-3.10445569729084,5.06950593869751,5.0652920590091,2023.86065955758,2023.86487343727
858,878,0.0144254989226386,-60.0246655712126,-3.10195130346887,-60.025102875821,-3.10271777159655,5.07004004316869,5.05561454424605,2023.85098204282,2023.86540754174
878,879,0.0023392711583482,-60.025102875821,-3.10271777159655,-60.0259357511164,-3.09752528362739,5.07237931432704,5.07004004316869,2023.86540754174,2023.8677468129
879,880,0.00148775312131516,-60.0259357511164,-3.09752528362739,-60.026556864154,-3.09775063292914,5.07386706744835,5.07237931432704,2023.8677468129,2023.86923456602
620,621,0.10856582797471,-60.0249635182939,-3.10163947635917,-60.0249341163124,-3.1025959272594,5.07414511970255,4.96557929172784,2023.7609467903,2023.86951261828
859,860,0.0165569298583479,-60.0263028954847,-3.10412059322272,-60.0278111652717,-3.1001680584462,5.07442728962425,5.0578703597659,2023.85323785834,2023.8697947882
