node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
899,375,0.108315645395907,-67.0756924629642,-9.95242379688403,-67.0763491400595,-9.95168285879751,4.81214029218584,4.70382464678994,2023.05413693339,2023.16245257879
900,376,0.0385512937205086,-67.0751879624493,-9.95277039687442,-67.0744961945112,-9.95196739759204,4.81488001821343,4.77632872449292,2023.12664101109,2023.16519230481
890,368,0.030747867148909,-63.3024415548617,-10.8321334833964,-63.3017134321324,-10.8322616326457,4.81488001821344,4.78413215106453,2023.13444443766,2023.16519230481
890,369,0.030747867148909,-63.3024415548617,-10.8321334833964,-69.5412265182837,-8.94737233338403,4.81488001821344,4.78413215106453,2023.13444443766,2023.16519230481
883,359,0.0207277153675223,-63.3029994502972,-10.8308974380552,-63.3036877218782,-10.830449513085,4.81488001821344,4.79415230284592,2023.14446458945,2023.16519230481
883,360,0.0207277153675223,-63.3029994502972,-10.8308974380552,-60.5444399999987,-13.1266700000003,4.81488001821344,4.79415230284592,2023.14446458945,2023.16519230481
1017,1019,0.487884210464519,-67.809975745055,-9.97202270244268,-67.8103068966603,-9.97290462472745,4.82264133505262,4.3347571245881,2022.68506941119,2023.17295362165
1016,493,0.125597049828388,-67.8095514133022,-9.97118807124706,-67.8093682408129,-9.97085425241423,4.82583892232286,4.70024187249447,2023.05055415909,2023.17615120892
1016,494,0.125597049828386,-67.8095514133022,-9.97118807124706,-70.8111688379118,-9.02210956929396,4.82583892232286,4.70024187249447,2023.05055415909,2023.17615120892
1028,505,0.0210511708658476,-69.5407423801183,-8.94659045550752,-63.3046162815727,-10.8327041840443,4.8313183743778,4.81026720351195,2023.16057949011,2023.18163066098
1028,506,0.0210511708658476,-69.5407423801183,-8.94659045550752,-69.5404162083506,-8.94618079313435,4.8313183743778,4.81026720351195,2023.16057949011,2023.18163066098
538,357,0.427623900060774,-63.3016422304377,-10.8303244495378,-63.2988862874857,-10.8306040710597,4.83405810040517,4.40643420034439,2022.75674648694,2023.18437038701
1029,510,0.124782191961659,-69.5413102100374,-8.94744607392249,-69.5411909808056,-8.94860259988667,4.83405810040516,4.7092759084435,2023.05958819504,2023.18437038701
1019,497,0.0223756694619677,-67.8103068966603,-9.97290462472745,-70.8106519099014,-9.02500734295427,4.84501700451459,4.82264133505262,2023.17295362165,2023.19532929111
1019,498,0.0223756694619677,-67.8103068966603,-9.97290462472745,-67.8104125888201,-9.97309649438969,4.84501700451459,4.82264133505262,2023.17295362165,2023.19532929111
529,7,0.376772443652663,-63.3001487070676,-10.8313435924463,-63.3009666995133,-10.8297573089663,4.84775673054218,4.47098428688952,2022.82129657349,2023.19806901714
1026,504,0.200148786610476,-69.5412426312538,-8.94704531620711,-69.5425158039461,-8.94509951047911,4.84775673054217,4.64760794393169,2022.99792023053,2023.19806901714
536,8,0.0606601895278944,-63.3005247725235,-10.8325356026433,-63.2997548994775,-10.8336945812047,4.84775673054218,4.78709654101429,2023.13740882761,2023.19806901714
536,9,0.0606601895278942,-63.3005247725235,-10.8325356026433,-63.2928954846201,-10.3154010413279,4.84775673054218,4.78709654101429,2023.13740882761,2023.19806901714
530,534,0.369928973417851,-63.3040321520468,-10.8341512883195,-60.9459856541354,-12.996683766663,4.84844653723413,4.47851756381628,2022.82882985042,2023.19875882383
539,12,0.414947446128105,-63.3037362179343,-10.8304296267184,-63.3049890003265,-10.8296347345174,4.8532361825969,4.43828873646879,2022.78860102307,2023.2035484692
531,1,0.177489138935417,-63.3018050518036,-10.8335092613522,-63.2927596882097,-10.3151093347003,4.8532361825969,4.67574704366148,2023.02605933026,2023.2035484692
1017,1018,0.519990514215715,-67.809975745055,-9.97202270244268,-67.6894080489273,-9.6700213667397,4.85474763880382,4.3347571245881,2022.68506941119,2023.2050599254
900,901,0.0870152012334724,-67.0751879624493,-9.95277039687442,-67.075907066422,-9.95519713188101,4.86334392572639,4.77632872449292,2023.12664101109,2023.21365621233
537,10,0.0866833744818434,-63.3046079341654,-10.8296743972311,-63.304910562665,-10.827455981562,4.86693481273391,4.78025143825207,2023.13056372485,2023.21724709933
534,5,0.018488275499779,-60.9459856541354,-12.996683766663,-60.9446707884122,-12.9940448707715,4.86693481273391,4.84844653723413,2023.19875882383,2023.21724709933
540,882,0.333683849406318,-63.3022425296262,-10.8327970185171,-63.3019898674124,-10.832941030364,4.87054927046214,4.53686542105582,2022.88717770766,2023.22086155706
1030,509,0.126547577393761,-69.5418079495787,-8.94685338774913,-69.5431284994026,-8.94711966421477,4.87241426478861,4.74586668739485,2023.096178974,2023.22272655139
532,4,0.112671882256435,-63.3023562623845,-10.8326975383646,-63.3025683320676,-10.8328523494608,4.87241426478863,4.75974238253219,2023.11005466913,2023.22272655139
537,11,0.111340908728288,-63.3046079341654,-10.8296743972311,-63.3053066675554,-10.8323476094101,4.89159234698035,4.78025143825207,2023.13056372485,2023.24190463358
534,6,0.0431458097462236,-60.9459856541354,-12.996683766663,-60.9481692509655,-13.0010909224048,4.89159234698035,4.84844653723413,2023.19875882383,2023.24190463358
1018,495,0.0368447081765253,-67.6894080489273,-9.6700213667397,-70.814381821468,-9.02130984335544,4.89159234698034,4.85474763880382,2023.2050599254,2023.24190463358
1018,496,0.0368447081765253,-67.6894080489273,-9.6700213667397,-67.5569399999981,-9.58332999999991,4.89159234698034,4.85474763880382,2023.2050599254,2023.24190463358
901,377,0.0309881472815374,-67.075907066422,-9.95519713188101,-70.8107436284365,-9.02646493130321,4.89433207300793,4.86334392572639,2023.21365621233,2023.24464435961
901,378,0.0309881472815374,-67.075907066422,-9.95519713188101,-67.076348467372,-9.95653217943711,4.89433207300793,4.86334392572639,2023.21365621233,2023.24464435961
532,533,0.145883852964159,-63.3023562623845,-10.8326975383646,-63.3032901157662,-10.8327672489713,4.90562623549635,4.75974238253219,2023.11005466913,2023.2559385221
882,355,0.0374814326825892,-63.3019898674124,-10.832941030364,-63.5675000000014,-12.0527800000004,4.90803070314473,4.87054927046214,2023.22086155706,2023.25834298974
882,356,0.0374814326825894,-63.3019898674124,-10.832941030364,-63.3024042156787,-10.8336581107585,4.90803070314473,4.87054927046214,2023.22086155706,2023.25834298974
891,892,0.308232974771378,-63.3050243633731,-10.8323461361666,-63.3018359555634,-10.8313241443354,4.94008795983004,4.63185498505867,2022.98216727166,2023.29040024643
533,2,0.0380209060047052,-63.3032901157662,-10.8327672489713,-63.3033398907922,-10.833302354521,4.94364714150106,4.90562623549635,2023.2559385221,2023.2939594281
533,3,0.0380209060047052,-63.3032901157662,-10.8327672489713,-64.2280599999979,-12.4341700000004,4.94364714150106,4.90562623549635,2023.2559385221,2023.2939594281
1030,1031,0.207373191136305,-69.5418079495787,-8.94685338774913,-69.5390376229092,-8.94622648154206,4.95323987853116,4.74586668739485,2023.096178974,2023.30355216513
892,370,0.0638331542737838,-63.3018359555634,-10.8313241443354,-63.3007025730823,-10.8311565047255,5.00392111410383,4.94008795983004,2023.29040024643,2023.3542334007
892,371,0.0638331542737838,-63.3018359555634,-10.8313241443354,-62.9041699999983,-10.3483300000003,5.00392111410383,4.94008795983004,2023.29040024643,2023.3542334007
1031,507,0.0534209616000154,-69.5390376229092,-8.94622648154206,-63.3030335295078,-10.8293204090372,5.00666084013117,4.95323987853116,2023.30355216513,2023.35697312673
1031,508,0.0534209616000154,-69.5390376229092,-8.94622648154206,-69.5379268454552,-8.94595529523479,5.00666084013117,4.95323987853116,2023.30355216513,2023.35697312673
540,541,0.624396167168207,-63.3022425296262,-10.8327970185171,-60.024236596791,-3.10186987289508,5.16126158822403,4.53686542105582,2022.88717770766,2023.51157387482
541,542,0.0268329436452448,-60.024236596791,-3.10186987289508,-60.024506483743,-3.10164293935445,5.18809453186927,5.16126158822403,2023.51157387482,2023.53840681847
902,903,0.584252689211436,-67.809610400003,-9.97162466859565,-67.8112184538356,-9.97433834071196,5.21966737908574,4.6354146898743,2022.98572697647,2023.56997966569
903,910,0.012153106119541,-67.8112184538356,-9.97433834071196,-67.8120927635516,-9.97694806562123,5.23182048520528,5.21966737908574,2023.56997966569,2023.58213277181
910,912,0.00918536536468528,-67.8120927635516,-9.97694806562123,-67.8106728576098,-9.99001369913585,5.24100585056996,5.23182048520528,2023.58213277181,2023.59131813717
903,904,0.0572572813047996,-67.8112184538356,-9.97433834071196,-68.7569717177891,-9.11865586808352,5.27692466039054,5.21966737908574,2023.56997966569,2023.62723694699
904,905,0.000994557559345299,-68.7569717177891,-9.11865586808352,-68.6672315795212,-9.06801245472126,5.27791921794988,5.27692466039054,2023.62723694699,2023.62823150455
912,913,0.0697263277013803,-67.8106728576098,-9.99001369913585,-67.8152854197323,-9.97429930102284,5.31073217827134,5.24100585056996,2023.59131813717,2023.66104446487
913,914,0.0341104665472493,-67.8152854197323,-9.97429930102284,-68.326109754004,-10.4820309410116,5.34484264481859,5.31073217827134,2023.66104446487,2023.69515493142
542,801,0.18970574412587,-60.024506483743,-3.10164293935445,-60.024390760447,-3.10183346571893,5.37780027599514,5.18809453186927,2023.53840681847,2023.7281125626
905,907,0.118912573271809,-68.6672315795212,-9.06801245472126,-68.671021252126,-9.06784190562057,5.39683179122169,5.27791921794988,2023.62823150455,2023.74714407782
910,911,0.180699409952948,-67.8120927635516,-9.97694806562123,-67.8133894391237,-9.97401958421086,5.41251989515823,5.23182048520528,2023.58213277181,2023.76283218176
542,543,0.225019777890475,-60.024506483743,-3.10164293935445,-60.0243832505112,-3.10206296246931,5.41311430975975,5.18809453186927,2023.53840681847,2023.76342659636
912,923,0.187046540853811,-67.8106728576098,-9.99001369913585,-70.7297948594792,-8.18054901485219,5.42805239142377,5.24100585056996,2023.59131813717,2023.77836467802
543,722,0.0333005696145087,-60.0243832505112,-3.10206296246931,-60.0235663993153,-3.10134221740831,5.44641487937425,5.41311430975975,2023.76342659636,2023.79672716597
543,544,0.042255847210385,-60.0243832505112,-3.10206296246931,-60.0241967270062,-3.10268946952852,5.45537015697013,5.41311430975975,2023.76342659636,2023.80568244357
544,545,0.00374863951148252,-60.0241967270062,-3.10268946952852,-60.0244949607432,-3.10349887998368,5.45911879648161,5.45537015697013,2023.80568244357,2023.80943108308
545,548,0.000634625550005596,-60.0244949607432,-3.10349887998368,-60.0268969823122,-3.10202719469441,5.45975342203162,5.45911879648161,2023.80943108308,2023.81006570863
541,818,0.307133246818473,-60.024236596791,-3.10186987289508,-60.0242728619449,-3.10145794872625,5.4683948350425,5.16126158822403,2023.51157387482,2023.81870712164
548,565,0.00888261182233108,-60.0268969823122,-3.10202719469441,-60.0279984940402,-3.10542999209661,5.46863603385395,5.45975342203162,2023.81006570863,2023.81894832045
565,591,0.00187896658103981,-60.0279984940402,-3.10542999209661,-60.0253202398533,-3.10452379244099,5.47051500043499,5.46863603385395,2023.81894832045,2023.82082728703
722,726,0.029863838289232,-60.0235663993153,-3.10134221740831,-60.0244293436505,-3.10166539159918,5.47627871766349,5.44641487937425,2023.79672716597,2023.82659100426
726,727,0.0021035655322782,-60.0244293436505,-3.10166539159918,-60.0262583798126,-3.10332751224557,5.47838228319576,5.47627871766349,2023.82659100426,2023.8286945698
727,728,0.000383084985924653,-60.0262583798126,-3.10332751224557,-60.0260331930115,-3.10237446450797,5.47876536818169,5.47838228319576,2023.8286945698,2023.82907765478
728,729,0.000262431721487766,-60.0260331930115,-3.10237446450797,-60.0267682006633,-3.10272780088721,5.47902779990318,5.47876536818169,2023.82907765478,2023.8293400865
729,731,0.000741526596315767,-60.0267682006633,-3.10272780088721,-60.0258331377913,-3.10396267863097,5.47976932649949,5.47902779990318,2023.8293400865,2023.8300816131
731,732,0.000750623361251757,-60.0258331377913,-3.10396267863097,-60.0269351869106,-3.10296201532705,5.48051994986074,5.47976932649949,2023.8300816131,2023.83083223646
913,918,0.169848555258109,-67.8152854197323,-9.97429930102284,-67.8109806995601,-9.97694402557318,5.48058073352945,5.31073217827134,2023.66104446487,2023.83089302013
732,733,0.00185054455570921,-60.0269351869106,-3.10296201532705,-60.0268540871537,-3.10318074575757,5.48237049441645,5.48051994986074,2023.83083223646,2023.83268278102
733,735,0.00119872647237274,-60.0268540871537,-3.10318074575757,-60.0281556372065,-3.1016012622299,5.48356922088883,5.48237049441645,2023.83268278102,2023.83388150749
735,736,0.00131493973377617,-60.0281556372065,-3.1016012622299,-60.0296626177724,-3.10240465347282,5.4848841606226,5.48356922088883,2023.83388150749,2023.83519644722
918,919,0.00843836378442175,-67.8109806995601,-9.97694402557318,-67.8087772440328,-9.97713244565998,5.48901909731387,5.48058073352945,2023.83089302013,2023.83933138391
591,592,0.0185171283534439,-60.0253202398533,-3.10452379244099,-60.0253204237438,-3.10448664849072,5.48903212878843,5.47051500043499,2023.82082728703,2023.83934441539
591,633,0.0202521230747187,-60.0253202398533,-3.10452379244099,-60.0262839528384,-3.10368645187782,5.49076712350971,5.47051500043499,2023.82082728703,2023.84107941011
736,737,0.00783740465902938,-60.0296626177724,-3.10240465347282,-60.0240887581082,-3.09719301022092,5.49272156528163,5.4848841606226,2023.83519644722,2023.84303385188
548,549,0.0333104126243122,-60.0268969823122,-3.10202719469441,-60.0269329765866,-3.10202876154483,5.49306383465593,5.45975342203162,2023.81006570863,2023.84337612126
633,634,0.0023137779884127,-60.0262839528384,-3.10368645187782,-60.0260205745149,-3.10112330845099,5.49308090149812,5.49076712350971,2023.84107941011,2023.8433931881
634,635,0.000693230869818096,-60.0260205745149,-3.10112330845099,-60.0237919792539,-3.10350718747758,5.49377413236794,5.49308090149812,2023.8433931881,2023.84408641897
549,550,0.00169262908933399,-60.0269329765866,-3.10202876154483,-60.0277542875839,-3.1001868580793,5.49475646374527,5.49306383465593,2023.84337612126,2023.84506875035
635,636,0.00179214138246186,-60.0237919792539,-3.10350718747758,-60.0249554914536,-3.10377852691057,5.4955662737504,5.49377413236794,2023.84408641897,2023.84587856035
636,637,0.00160973299449318,-60.0249554914536,-3.10377852691057,-60.0251311504793,-3.10371468973018,5.49717600674489,5.4955662737504,2023.84587856035,2023.84748829334
544,671,0.0429179069049026,-60.0241967270062,-3.10268946952852,-60.0233058545416,-3.1034274426563,5.49828806387503,5.45537015697013,2023.80568244357,2023.84860035047
671,672,0.000291500612774054,-60.0233058545416,-3.1034274426563,-60.0217111007999,-3.10267199124712,5.49857956448781,5.49828806387503,2023.84860035047,2023.84889185109
672,673,0.000399916901367314,-60.0217111007999,-3.10267199124712,-60.0205027016021,-3.10139361833872,5.49897948138917,5.49857956448781,2023.84889185109,2023.84929176799
