state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	Location.precision.col11	Location.precision.col12	Location.precision.col21	Location.precision.col22	correlation	Location.varCovar.Location.precision.col11	Location.varCovar.Location.precision.col12	Location.varCovar.Location.precision.col21	Location.varCovar.Location.precision.col22	Location.diffusionRate	treeLikelihood	branchRates	Location.traitLikelihood	coalescent	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3
2200000	-17669.849420595772	-8860.797361173212	-8809.05205942256	6.921107053150635	2017.43408420368	50.882100925283574	1.3967364045481374	21.138971614277096	0.37510456810263887	0.1586067598514801	0.17853196269195878	0.28775670935393605	0.7526700509872812	0.7269276348907577	0.00745236796617686	0.018820308155154147	0.0034296152900733855	1.9309720022855428	0.08964915268472373	112.27977989658238	-0.04110676299024323	-0.04110676299024323	102.52237795671822	3.8313618211337534E-4	0.008906324430938736	3.5710268801155974E-6	3.5710268801155974E-6	0.009753969491573096	609.625354507861	-12087.840990181066	-7208.963004147416	3278.788930758506	-690.5868405416173	5713.031092566531	5216.553982293804	-2.091598463181268
2400000	-17644.973982545373	-8770.777373403645	-8874.196609141725	6.746283949745897	2017.6089073070846	47.78463020256146	1.123795998281772	22.914884252660176	0.3566561280468724	0.16605108653767303	0.18810244215107394	0.28919034326439425	0.8248483692454155	0.7630802087574293	0.008286258994228668	0.017271203234472635	0.0035997780119337132	1.5421774756799083	0.056415003128020794	106.02306012253182	-4.138882925626442	-4.138882925626442	82.72666278123859	0.04419368561272839	0.009450367709472232	4.7280966303522474E-4	4.728096630352248E-4	0.01211165626843876	653.6488592397236	-12132.52958318728	-7208.963004147416	3258.3329740455556	-608.9100850023452	5066.272720899124	3953.0629888934905	-197.77499005275521
2600000	-17597.047806741284	-8759.212689364094	-8837.835117377188	5.311335906116	2019.0438553507145	42.343561560239905	1.0757833532417806	25.345973995363945	0.35770594091449337	0.16895405026064686	0.18412329676059228	0.28921671206428123	0.9344626168700951	0.7884299186063902	0.007996994517472792	0.016412428535490388	0.004148274597355173	1.6037281437480009	0.11258313488123688	118.43755086150986	9.409026963920944	9.409026963920944	111.73878900157925	-0.08178958863768253	0.00850013007497591	-7.157581873484714E-4	-7.157581873484714E-4	0.0090097145054094	737.3304993372292	-12122.42233715497	-7208.963004147416	3284.587219777783	-590.4043604579626	5015.067725948387	4731.4182907550285	398.41171246874364
2800000	-17537.032268716495	-8723.40378653613	-8813.628482180367	5.845249304893282	2018.5099419519372	46.00628543610832	1.142571204633411	18.448695618335826	0.3635729120882766	0.17164558970965246	0.18494178614151582	0.2798397120605689	0.7194270027203851	0.731099804081799	0.00923922196959944	0.022841500063030838	0.0040817147450652414	1.7838540585642548	0.057983572196876186	152.38135880329793	1.3843272643311662	1.3843272643311662	97.78260480779119	-0.011340757144383333	0.006563326624531553	-9.29182855059894E-5	-9.29182855059894E-5	0.010228083320974203	674.7391059663405	-12110.87355481013	-7208.963004147416	3297.2450726297625	-583.1580793941406	7010.500288246562	4498.614427473419	63.6877552598066
3000000	-17562.173514574348	-8773.803511005353	-8788.370003568994	6.550477645168455	2017.804713611662	47.27712746153688	1.257906378494085	24.18049372135637	0.3570583958086747	0.15429075023058178	0.1873841813871448	0.3012666725736128	1.0423264139278559	0.783976617456672	0.011446879776526064	0.030029676083178865	0.004139358469917388	2.3220598852106855	0.010736971934541716	119.16326923996884	0.3150263807069062	0.3150263807069062	93.68947997884341	-0.0029814690452429015	0.008391922239250468	-2.821743584020164E-5	-2.821743584020164E-5	0.010673651827958737	651.3964419243509	-12105.727363408854	-7208.963004147416	3317.357359839859	-597.5951103477277	5633.697068591444	4429.369486764887	14.893542354427046
3200000	-17470.194473581076	-8635.122938779112	-8835.071534801964	7.301093915016705	2017.0540973418138	48.05430169628268	1.163148057657252	20.61971969591887	0.36557801308187804	0.16188451948925484	0.17799242977326235	0.2945450376556192	0.8826224249739776	0.7559992785772	0.008636455709236083	0.024014976767758482	0.0034079353365739835	2.0680957150604105	0.03147694872267307	109.16454771518816	0.18480074870483107	0.18480074870483107	101.8292834515902	-0.0017527766241523706	0.009160511293871293	-1.662458271574962E-5	-1.6624582715749624E-5	0.00982038798997084	640.996296350946	-12109.948213446738	-7208.963004147416	3274.8766786447736	-571.8956635963301	5245.826110443898	4893.335108499001	8.880470931960872
3400000	-17558.230231761234	-8749.048846860182	-8809.181384901052	7.743600894371798	2016.6115903624586	49.84395384010713	1.203007976222138	24.201148742393748	0.3617034340910154	0.16160816598191027	0.18405569163054467	0.29263270829654386	0.976367788787023	0.7545875121815335	0.008480886226464859	0.018046417036775207	0.0034657183620894105	1.5619826626463669	0.04211951898615383	120.57966976540447	2.22898204035349	2.22898204035349	95.00855535542036	-0.020825151375499215	0.008296870252192425	-1.9465167862090817E-4	-1.9465167862090817E-4	0.010529934608027852	617.7473269195496	-12119.674701035887	-7208.963004147416	3310.493316134835	-614.123048362573	6010.167493842182	4735.602047550836	111.10127792980718
3600000	-17640.47674912437	-8798.982414491833	-8841.494334632534	6.486087171768039	2017.8691040850624	44.386543921887515	1.1639670587854083	18.25216471098666	0.3612289438586628	0.16737788092909806	0.18460788184399596	0.2867852933682577	1.3260732097418622	0.778839925402355	0.008463673978076056	0.01846833911905635	0.0038537187964437585	1.5802381491006097	0.02518898303320558	109.07043210445148	-4.1928450653184735	-4.1928450653184735	102.25410321224038	0.039702232255169126	0.009182862270389803	3.765356845972918E-4	3.765356845972919E-4	0.009794998189052481	693.0936063739308	-12102.457765298637	-7208.963004147416	3260.963430666102	-601.3085667747888	4841.2595251834855	4538.706243423327	-186.10590164942775
3800000	-17538.562980800936	-8738.226711769637	-8800.336269031299	6.6420991622111245	2017.7130920946195	44.123816872712936	1.1430658577275585	22.260640777935574	0.3600805649802428	0.1600866913719935	0.1876728695420592	0.29215987410571875	0.967133324769761	0.7639652441896974	0.009484607844895247	0.023777151227620044	0.004088106962455227	1.736231875653073	0.04715905566724495	119.86415316350292	-8.947894231266934	-8.947894231266934	96.77515749696592	0.08307956955708667	0.008400761695494663	7.767399098856711E-4	7.767399098856711E-4	0.010405048285149323	698.4786152192058	-12097.142773045862	-7208.963004147416	3296.8065040145625	-576.060692260765	5288.863943789218	4270.089327224076	-394.8152464568267
4000000	-17535.115083159835	-8711.810917735336	-8823.304165424497	6.713228897297074	2017.6419623595334	46.354424507806236	1.1743229837941078	18.9654276774786	0.34839458878073376	0.16199815988034594	0.18911918469062663	0.30048806664830824	0.814360679241799	0.7559580456802252	0.008003196581016116	0.015478449260693795	0.0037524659779554137	1.7221740035316795	0.03294045135386126	139.95134946333857	2.656056382438331	2.656056382438331	101.41491175948161	-0.02229450509817274	0.007148893497423609	-1.8722950966260267E-4	-1.8722950966260267E-4	0.009865386408923048	672.252884833048	-12118.417923878058	-7208.963004147416	3295.1137584535613	-598.9107549392198	6487.364263463936	4701.0298711207215	123.11996506821455
4200000	-17534.607235644886	-8719.248143672941	-8815.359091971945	7.125640951997426	2017.229550304833	47.89423739894818	1.1165500430541175	23.948585900948874	0.3477097942627107	0.16517446837071767	0.19257125494536875	0.294544482421217	1.1955199265672032	0.764844401171807	0.008217051429316988	0.019618164566601592	0.003472878892355832	2.0210689873737757	0.010087856673132013	104.34493787119953	-3.928017428629925	-3.928017428629925	97.56240141775595	0.03893108189179559	0.009598145824688473	3.864366142492913E-4	3.864366142492913E-4	0.010265408755852537	651.7482180020766	-12078.081466439666	-7208.963004147416	3262.7223744677217	-610.1789813456744	4997.521225781728	4672.676814713482	-188.12939923400762
4400000	-17605.586834353642	-8736.800432610533	-8868.786401743111	6.708098841870862	2017.6470924149596	45.980211121642384	1.1040155947489996	22.226199386843152	0.36222341582465106	0.16464291071930356	0.18295561477962802	0.2901780586764317	0.9802506781179924	0.7486417394779218	0.00729250654989983	0.013278739397316294	0.003747419962940971	1.7232350795379263	0.10382928764793559	109.65468178455352	-8.047844862618721	-8.047844862618721	92.0938443753554	0.0800849124607997	0.009178404209679976	8.020772036059979E-4	8.020772036059978E-4	0.010928580511856604	672.2621147807839	-12117.811482034727	-7208.963004147416	3249.0250802916166	-578.1074352249868	5041.945418930284	4234.494407382519	-370.0416058574338
4600000	-17455.848539372048	-8640.602667691292	-8815.245871680756	7.187059399758239	2017.1681318570722	45.91362675061829	0.9631450903632418	22.270599958608305	0.3519536536151223	0.16030661774470623	0.193860513229823	0.29387921541036316	0.5456634479091328	0.6977586363436598	0.011569968893455356	0.029915131967656005	0.004089013018372936	1.8974678933059954	0.10115408523588906	99.6305178121035	-3.484725474184636	-3.484725474184636	80.14471842442802	0.038997334415526	0.010052372811226033	4.370813236347131E-4	4.370813236347131E-4	0.012496433054002684	674.9644049849287	-12087.65712889008	-7208.963004147416	3272.4112572093245	-525.8613950804257	4574.3984077957475	3679.734687772589	-159.99638475008473
4800000	-17453.682555047326	-8602.44796113699	-8851.234593910336	7.359163917732193	2016.9960273390982	44.85050253036546	1.0162987610299818	19.587269900297642	0.37384227841330986	0.15693069595992656	0.17470716422559363	0.29451986140118486	0.6425388781646149	0.716066618615951	0.009347894395719621	0.025292860297873813	0.0038852846658878836	2.064200607179977	0.07549963814528558	112.58084780816182	-0.6307878612798231	-0.6307878612798231	105.37937787004392	0.005791262554735191	0.008882803419200771	5.3171357472585336E-5	5.3171357472585336E-5	0.009489840992230224	698.0318769497725	-12116.51149133231	-7208.963004147416	3265.2768974219744	-542.2364589364506	5049.30759949065	4726.318053808743	-28.291152568454525
5000000	-17521.230050822043	-8676.496810250088	-8844.733240571957	5.206995185827914	2019.1481960710025	39.05108615804513	0.9317085843082179	26.71115256557179	0.36394339150535543	0.15777348476476843	0.1858436535054177	0.29243947022447325	0.9733881313655675	0.7816713381978452	0.010042216819835206	0.024578923613391025	0.004593143576929442	1.8508022344359039	0.015529342153457358	136.89625868598597	4.801489721984124	4.801489721984124	107.60979217510776	-0.03955982098013781	0.007316251313579833	-3.264471083490524E-4	-3.264471083490524E-4	0.009307400490149739	798.7056027254786	-12120.148067775004	-7208.963004147416	3275.414827203047	-524.2624629524729	5345.947592660472	4202.279265679464	187.5033888201702
5200000	-17576.47705215188	-8751.410064162921	-8825.066987988957	6.075130045846089	2018.2800612109845	44.22799586729743	1.099878891800713	25.017601241724215	0.3646421953258514	0.1518307674531476	0.1791075680378889	0.30441946918312696	0.8226506327940882	0.7431229260509923	0.00970400815471266	0.02184095616378192	0.004340149776684242	1.9612404361941915	4.4981412740587604E-4	102.4921491156677	-5.180316486802795	-5.180316486802795	99.43057189958483	0.051315790663703974	0.009782605513246286	5.096721426417667E-4	5.096721426417667E-4	0.01008382275037058	706.0274324573484	-12102.999960867823	-7208.963004147416	3277.932972878865	-575.8341326954268	4533.022347518183	4397.614923057858	-229.11501616960675
5400000	-17585.166629564592	-8732.365096570116	-8852.801532994474	5.172652419030776	2019.1825388377997	38.845763882307395	1.0852773594829168	20.244501290368195	0.3440639067709141	0.1533109383026566	0.19035757252801813	0.3122675823984265	1.1072614451758704	0.7629809183906182	0.008541875034628457	0.019739068714995815	0.004182516448430586	2.1466043738019636	0.02011971404697038	119.1233978454059	-7.6288395515500005	-7.6288395515500005	87.97340119254531	0.07452195734407627	0.00844153671032354	7.320295482338877E-4	7.320295482338876E-4	0.01143055198888549	811.3045973988485	-12089.560551694969	-7208.963004147416	3236.7590187004957	-559.6463250343589	4627.439385560803	3417.393970649115	-296.34809991551913
5600000	-17541.561696349134	-8743.688806864811	-8797.87288948432	6.604672035502268	2017.7505192213282	44.72140948547425	1.2190563502260234	18.777087673764996	0.36818143260300995	0.15816347991486152	0.1775611494667546	0.29609393801538897	0.767734647759186	0.7402217663412824	0.010617464514619049	0.027764142756388333	0.004175988827392051	2.3194833086215474	-0.025363138268112165	131.04625514046904	0.6450818224334494	0.6450818224334494	113.00023541991713	-0.005301061255621364	0.007631107817374894	-4.356352816191283E-5	-4.356352816191282E-5	0.008849787775432156	702.6646162649027	-12089.922869321923	-7208.963004147416	3292.049979837602	-604.3204505830744	5860.57323767485	5053.529800169105	28.848968332682276
5800000	-17648.788704475824	-8791.406986121	-8857.381718354827	5.545972210434503	2018.809219046396	41.16095812106618	1.1853470324349722	19.237258280402116	0.3650968343202328	0.16151094420562298	0.18768411942914875	0.28570810204501	0.5867266116692252	0.6999110356302367	0.00931612169782817	0.021291240026169504	0.00452980763171825	1.954885941378503	0.044165874054359185	96.60022356826404	-9.894756489418002	-9.894756489418002	113.95839496952202	0.09430677269534744	0.010444836864825037	9.069021845804381E-4	9.06902184580438E-4	0.00885387668496027	760.0465051199682	-12116.90687142409	-7208.963004147416	3259.5251530692617	-590.3634738823002	3976.1577567789464	4690.636722884415	-407.2776574790822
6000000	-17614.792886336145	-8769.987683744259	-8844.805202591884	5.998672997496987	2018.3565182593336	38.368741820990046	1.0898085917174931	24.557100664419718	0.3670836554392373	0.1501056122996485	0.18220675575758769	0.30060397650354126	1.0178494409665086	0.7862108393242769	0.008285793967356094	0.01957388483264818	0.004292539182393279	1.9722900448503182	0.004984599037736375	103.86080156880966	-9.70899224556411	-9.70899224556411	107.90403477748062	0.09171269956116786	0.009709944009357591	8.736816124265012E-4	8.736816124265013E-4	0.009346106195934477	809.6636246193922	-12100.604084126366	-7208.963004147416	3255.798881534481	-520.3794535458416	3985.008280714736	4140.142051820285	-372.5218168120437
6200000	-17502.633616934178	-8687.349793459243	-8815.283823474934	4.959527117363882	2019.3956641394666	39.57092555749481	1.1056974045882586	21.162758714072012	0.3666315993761604	0.15906809152781723	0.1894790426712374	0.2848212664247997	0.8023264965048064	0.7622966206551648	0.007003431736197055	0.01446714102664274	0.004215709709331476	1.7272238203112609	0.048051153662049505	118.59007641259375	-10.543444586563048	-10.543444586563048	128.71643390856593	0.08533778098663888	0.008494268590969084	6.95784116081742E-4	6.957841160817418E-4	0.007826008930512185	789.8857816953941	-12110.872065356805	-7208.963004147416	3295.588241881871	-569.2000961858274	4692.719085580368	5093.428424222063	-417.213860854458
6400000	-17523.54586513134	-8682.966512728699	-8840.579352402638	4.704049085589347	2019.6511421712412	38.17791687038211	0.9200091165082792	21.406144909086393	0.3558447927717286	0.16315373097458558	0.187675373500519	0.29332610275318177	0.9814556948855949	0.7548203500735614	0.008240172903869145	0.015403423403720008	0.0051003032315235786	1.7468760745559306	0.056927090725451476	114.66142909969207	-2.378756424287075	-2.378756424287075	92.06292537422433	0.023152554415086575	0.008726006087015119	2.2546582083374537E-4	2.2546582083374535E-4	0.010867961497016413	817.7936517009305	-12096.877161429527	-7208.963004147416	3256.2978090268907	-517.4037871130843	4377.534508407256	3514.770711781329	-90.81596502131934
6600000	-17584.283500466256	-8770.34807378707	-8813.935426679185	6.037880691073883	2018.3173105657565	39.86798667689138	1.0301140997076872	18.687833216809526	0.3647551612499179	0.16101276882123172	0.19049663948787357	0.28373543044099186	0.5909667865996262	0.7148953168048626	0.009190520616648662	0.019417657018135043	0.0045992684857657055	1.8899322672655345	0.04177673219942584	139.64784165016582	2.445167443845001	2.445167443845001	111.2603308258999	-0.01961649073039825	0.0071636263261974555	-1.5743496125405587E-4	-1.5743496125405587E-4	0.008991389360572576	789.5732905533223	-12127.133642836608	-7208.963004147416	3313.1982161574224	-584.9896389337314	5567.478290365448	4435.725387033504	97.48390307398104
6800000	-17526.762397506234	-8649.991481336894	-8876.77091616934	6.935469334904926	2017.4197219219257	41.874327108580545	1.0104598522268504	26.801400327888455	0.3673010558154685	0.1674027853962858	0.17882491568937564	0.28647124309888505	0.9896435145543362	0.7595030553377055	0.00811394654917742	0.018353970958167366	0.004131286524078924	1.8298028788072402	0.04308977229971086	114.81217008538397	-13.530635563997599	-13.530635563997599	101.95103119742075	0.12506287913503017	0.008848271417935642	0.0011743160860785125	0.0011743160860785125	0.009964482272184898	751.4674990174872	-12140.358558113929	-7208.963004147416	3263.587641944589	-541.0239887324121	4807.682366201354	4269.130829417896	-566.5862595938287
7000000	-17627.993233042573	-8758.0399012774	-8869.953331765173	7.13105523789185	2017.2241360189387	47.03205295829033	1.1508484234437433	17.57126682465535	0.36703965038162295	0.15976120347174752	0.17857112443463782	0.2946280217120066	1.0054012999919104	0.7518802613888078	0.008789874504419365	0.017039913535589524	0.004238117619825873	1.6377772303373979	0.02448589630853619	100.33543511814884	-9.245791436328817	-9.245791436328817	105.80076113503347	0.08973720265759841	0.010047478618334544	8.780361385825018E-4	8.780361385825018E-4	0.009528458285136838	675.4014186498242	-12151.459505637551	-7208.963004147416	3281.5061738723784	-623.8917175197411	4718.981498069879	4976.02700073032	-434.84855247472416
7200000	-17555.918208883682	-8714.392757219492	-8841.525451664193	6.584524635930834	2017.7706666208996	44.2726124481132	1.1340359952755186	22.019793563631325	0.3666577341845468	0.16547140283717338	0.1774358022274969	0.2904350607507979	1.1463644188102013	0.7800450832072333	0.009686906632328999	0.021349799199851856	0.004032336952640762	1.742772314482558	0.0829250197961565	99.65935421993628	-9.70147704153795	-9.70147704153795	92.83906339302769	0.10085871965053092	0.010137302534957588	0.0010593257214333493	0.0010593257214333493	0.010882025165302013	713.9793211113354	-12129.602660134793	-7208.963004147416	3288.077208470601	-572.6716795815039	4412.179966208473	4110.227873645328	-429.5097332342775
7400000	-17540.545346301325	-8661.6614409934	-8878.883905307926	6.66404772693161	2017.691143529899	46.26005328433353	1.0852509478262053	21.414747871345845	0.3627131581856407	0.1667409603780435	0.18364046659949815	0.2869054148368325	1.4479282716781854	0.776339628752695	0.009238738402572479	0.021504637371672436	0.003883463460785854	1.8214116925572619	0.005363827022708669	113.89118919184894	-7.451542309855366	-7.451542309855366	90.18400740303146	0.07352522176219715	0.008828034447603144	7.294250288212879E-4	7.29425028821288E-4	0.011148709958860538	676.6712667964937	-12137.668367299268	-7208.963004147416	3258.7844619913417	-563.030197878858	5268.612480631043	4171.916987858965	-344.708744304375
7600000	-17464.135139601236	-8661.4499522169	-8802.685187384335	5.305165793930744	2019.0500254628998	40.39102294588431	1.089521390366346	28.662539678542448	0.3626534775228052	0.16751140360872877	0.18328664680375456	0.28654847206472633	0.845300931156376	0.7439434546616362	0.011184517324222518	0.029958447562889394	0.0046913663046026215	1.6621458173370074	0.03312497696864273	124.5448655424152	8.12816591902536	8.12816591902536	106.97054229048551	-0.07042024754943767	0.008069250556733215	-6.131427023077648E-4	-6.131427023077647E-4	0.009394957752829726	780.4976457028762	-12102.501239058989	-7208.963004147416	3299.8160516746534	-540.7859265879898	5030.494521915768	4320.649628188688	328.3049361433081
7800000	-17505.392404297836	-8660.911905838704	-8844.480498459132	5.412751443162903	2018.9424398136675	40.485371273187866	0.9966485697117939	17.54410436823392	0.3662860540610966	0.1637200299713421	0.17983990192872837	0.290154014038848	1.0677414524814863	0.7566120011814381	0.013382763185203985	0.03715739495489171	0.004828400008605138	1.979706927951024	-0.0022531666300068753	112.4895030323566	-1.3696693319967765	-1.3696693319967765	84.75705542539342	0.014027226266640465	0.008891467868894094	1.4368562941853103E-4	1.4368562941853103E-4	0.011800749763899913	784.8674730598976	-12107.590936662555	-7208.963004147416	3263.110438203423	-511.97832034109484	4554.179294601349	3431.420856919214	-55.451571427388714
8000000	-17534.89024033169	-8694.632282199445	-8840.257958132246	5.495388367429205	2018.8598028894012	39.65570951943636	0.9261305286409468	22.601917615304654	0.3621863398419247	0.16071115965417238	0.1871467259307781	0.2899557745731397	0.8698302196795503	0.7492237903450322	0.011154555222603411	0.028038367884720933	0.004219161980815631	1.8502283206022037	0.1057512857498923	118.10719071454193	3.1515979435804344	3.1515979435804344	89.85056841921826	-0.030593715532312046	0.00847481720837821	-2.9726263234670843E-4	-2.9726263234670843E-4	0.011140016918209228	799.8058010683084	-12115.023410283857	-7208.963004147416	3274.765452151611	-497.76601049113725	4683.624447132545	3563.088041388761	124.97885257267868
8200000	-17580.86222748842	-8711.976778546175	-8868.885448942241	5.171595612825082	2019.1835956440054	38.99554010592177	1.0081489698976118	21.38800815284617	0.351143601621107	0.1604391907135245	0.18040353003312284	0.30801367763226084	0.6147857549447623	0.6742388108294374	0.009249847118302115	0.024158927621872675	0.00465019639872246	1.7734073035674163	0.0441659700038202	122.23934727285794	12.986386715037805	12.986386715037805	106.93886277612157	-0.11358344573932821	0.008287591827338936	-0.001006424321451098	-0.001006424321451098	0.009473355047347599	812.7421569911035	-12078.79881681242	-7208.963004147416	3209.913367870179	-552.276986321265	4766.789369100431	4170.138712267913	506.41116397726637
