node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
521,522,5.738476017614,-9.93169415998787,-67.0736687831396,-8.94596334363117,-69.5381639090459,5.738476017614,0,2016.99927138655,2022.73774740416,284400000
521,534,0.5059046760476,-9.93169415998787,-67.0736687831396,-9.95272918319826,-67.0885070190404,0.5059046760476,0,2016.99927138655,2017.5051760626,284400000
522,524,0.1425483647621,-8.94596334363117,-69.5381639090459,-8.94636664283587,-69.538339698476,5.8810243823761,5.738476017614,2022.73774740416,2022.88029576893,284400000
522,523,0.08137424743278,-8.94596334363117,-69.5381639090459,-8.9442277955817,-69.5404780225551,5.81985026504678,5.738476017614,2022.73774740416,2022.8191216516,284400000
523,1,0.0118240778735,-8.9442277955817,-69.5404780225551,-8.94574211143018,-69.5405778174448,5.83167434292028,5.81985026504678,2022.8191216516,2022.83094572947,284400000
523,2,0.2036048997912,-8.9442277955817,-69.5404780225551,-8.95281274832587,-69.5438243549345,6.02345516483798,5.81985026504678,2022.8191216516,2023.02272655139,284400000
524,526,0.1235899905061,-8.94636664283587,-69.538339698476,-8.94641612408805,-69.5404476293265,6.0046143728822,5.8810243823761,2022.88029576893,2023.00388575943,284400000
524,525,0.1517487211454,-8.94636664283587,-69.538339698476,-7.2593205993909,-64.7958623107089,6.0327731035215,5.8810243823761,2022.88029576893,2023.03204449007,284400000
525,3,0.09479165035775,-7.2593205993909,-64.7958623107089,-7.25975343238149,-64.7987099721333,6.12756475387925,6.0327731035215,2023.03204449007,2023.12683614043,284400000
525,4,0.0920519243304,-7.2593205993909,-64.7958623107089,-7.25416226213201,-64.7986195606647,6.1248250278519,6.0327731035215,2023.03204449007,2023.1240964144,284400000
526,529,0.0516582866162,-8.94641612408805,-69.5404476293265,-8.94677958755833,-69.5438811155472,6.0562726594984,6.0046143728822,2023.00388575943,2023.05554404605,284400000
526,527,0.06207964630272,-8.94641612408805,-69.5404476293265,-8.94819200029016,-69.5417346893179,6.06669401918492,6.0046143728822,2023.00388575943,2023.06596540574,284400000
527,5,0.1567611456532,-8.94819200029016,-69.5417346893179,-8.94930331767395,-69.5427222396382,6.22345516483812,6.06669401918492,2023.06596540574,2023.22272655139,284400000
527,528,0.006849036382432,-8.94819200029016,-69.5417346893179,-8.9484341085905,-69.5414995493389,6.07354305556735,6.06669401918492,2023.06596540574,2023.07281444212,284400000
528,6,0.1252545750243,-8.9484341085905,-69.5414995493389,-8.9438248011104,-69.5462186315209,6.19879763059165,6.07354305556735,2023.07281444212,2023.19806901714,284400000
528,7,0.1115559448873,-8.9484341085905,-69.5414995493389,-8.94759801926786,-69.5373069828557,6.18509900045465,6.07354305556735,2023.07281444212,2023.18437038701,284400000
529,8,0.03019620396976,-8.94677958755833,-69.5438811155472,-8.94667544432188,-69.5438434672602,6.08646886346816,6.0562726594984,2023.05554404605,2023.08574025002,284400000
529,530,0.02746556612651,-8.94677958755833,-69.5438811155472,-8.94654055269262,-69.541478278875,6.08373822562491,6.0562726594984,2023.05554404605,2023.08300961218,284400000
530,531,0.009243942656031,-8.94654055269262,-69.541478278875,-8.94418609607678,-69.5404501348443,6.09298216828094,6.08373822562491,2023.08300961218,2023.09225355483,284400000
530,9,0.03834707619958,-8.94654055269262,-69.541478278875,-8.94526120759962,-69.5440604461279,6.12208530182449,6.08373822562491,2023.08300961218,2023.12135668838,284400000
531,532,0.1772336983937,-8.94418609607678,-69.5404501348443,-8.94861493834592,-69.5402722320817,6.27021586667464,6.09298216828094,2023.09225355483,2023.26948725323,284400000
531,533,0.01958395453768,-8.94418609607678,-69.5404501348443,-8.9443534725154,-69.5374309008236,6.11256612281862,6.09298216828094,2023.09225355483,2023.11183750937,284400000
532,10,0.08748587350594,-8.94861493834592,-69.5402722320817,-10.8280293149093,-63.3047452285637,6.35770174018058,6.27021586667464,2023.26948725323,2023.35697312673,284400000
532,11,0.08748587350594,-8.94861493834592,-69.5402722320817,-8.94420679038753,-69.5378723098616,6.35770174018058,6.27021586667464,2023.26948725323,2023.35697312673,284400000
533,12,0.06979315160864,-8.9443534725154,-69.5374309008236,-10.8266466889973,-63.305219814011,6.18235927442726,6.11256612281862,2023.11183750937,2023.18163066098,284400000
533,13,0.06979315160864,-8.9443534725154,-69.5374309008236,-8.94771781409245,-69.5391143470644,6.18235927442726,6.11256612281862,2023.11183750937,2023.18163066098,284400000
534,658,5.277194218154,-9.95272918319826,-67.0885070190404,-10.8289697065331,-63.3020306119055,5.7830988942016,0.5059046760476,2017.5051760626,2022.78237028075,284400000
534,535,5.499610717263,-9.95272918319826,-67.0885070190404,-9.95284705900501,-67.0736139995875,6.0055153933106,0.5059046760476,2017.5051760626,2023.00478677986,284400000
535,539,0.06283185641551,-9.95284705900501,-67.0736139995875,-9.98111603763819,-67.8096933701828,6.06834724972611,6.0055153933106,2023.00478677986,2023.06761863628,284400000
535,536,0.1085927932607,-9.95284705900501,-67.0736139995875,-9.95286169157246,-67.0765551181908,6.1141081865713,6.0055153933106,2023.00478677986,2023.11337957312,284400000
536,537,0.005001019595917,-9.95286169157246,-67.0765551181908,-9.95331196200864,-67.0758950079966,6.11910920616722,6.1141081865713,2023.11337957312,2023.11838059272,284400000
536,17,0.04907300566398,-9.95286169157246,-67.0765551181908,-9.9502265641431,-67.0779072893545,6.16318119223528,6.1141081865713,2023.11337957312,2023.16245257879,284400000
537,16,0.04681171209565,-9.95331196200864,-67.0758950079966,-9.9512781124644,-67.075199988617,6.16592091826287,6.11910920616722,2023.11838059272,2023.16519230481,284400000
537,538,0.09006451405113,-9.95331196200864,-67.0758950079966,-9.95938099046857,-67.0783590951162,6.20917372021835,6.11910920616722,2023.11838059272,2023.20844510677,284400000
538,14,0.03619925283902,-9.95938099046857,-67.0783590951162,-9.02845912589425,-70.8159215878664,6.24537297305737,6.20917372021835,2023.20844510677,2023.24464435961,284400000
538,15,0.03619925283902,-9.95938099046857,-67.0783590951162,-9.95753253442336,-67.0773029206274,6.24537297305737,6.20917372021835,2023.20844510677,2023.24464435961,284400000
539,540,0.0387398800993,-9.98111603763819,-67.8096933701828,-9.98266798938874,-67.8145049011458,6.10708712982541,6.06834724972611,2023.06761863628,2023.10635851638,284400000
539,543,0.05924148416797,-9.98111603763819,-67.8096933701828,-9.97763843980348,-67.8100633295457,6.12758873389408,6.06834724972611,2023.06761863628,2023.12686012044,284400000
540,542,0.07111599738812,-9.98266798938874,-67.8145049011458,-9.97180822682972,-67.8072670354734,6.17820312721353,6.10708712982541,2023.10635851638,2023.17747451376,284400000
540,541,0.09788964580291,-9.98266798938874,-67.8145049011458,-9.58605824603292,-67.562681925133,6.20497677562832,6.10708712982541,2023.10635851638,2023.20424816218,284400000
541,19,0.03765647140148,-9.58605824603292,-67.562681925133,-9.58333,-67.55694,6.2426332470298,6.20497677562832,2023.20424816218,2023.24190463358,284400000
541,18,0.03765647140148,-9.58605824603292,-67.562681925133,-9.02254187391138,-70.81041870281,6.2426332470298,6.20497677562832,2023.20424816218,2023.24190463358,284400000
542,21,0.01785477735052,-9.97180822682972,-67.8072670354734,-9.97211857082337,-67.8060434718188,6.19605790456405,6.17820312721353,2023.17747451376,2023.19532929111,284400000
542,20,0.01785477735052,-9.97180822682972,-67.8072670354734,-9.02585052130503,-70.8138117613125,6.19605790456405,6.17820312721353,2023.17747451376,2023.19532929111,284400000
543,545,0.3585519461583,-9.97763843980348,-67.8100633295457,-9.97017031292831,-67.8041099263156,6.48614068005238,6.12758873389408,2023.12686012044,2023.4854120666,284400000
543,544,0.03220232074492,-9.97763843980348,-67.8100633295457,-9.9788696297095,-67.8117329225559,6.159791054639,6.12758873389408,2023.12686012044,2023.15906244119,284400000
544,23,0.01708876773332,-9.9788696297095,-67.8117329225559,-9.02153903844857,-70.813608091404,6.17687982237232,6.159791054639,2023.15906244119,2023.17615120892,284400000
544,22,0.01708876773332,-9.9788696297095,-67.8117329225559,-9.97009258030691,-67.8141537400354,6.17687982237232,6.159791054639,2023.15906244119,2023.17615120892,284400000
545,561,0.3763025018508,-9.97017031292831,-67.8041099263156,-10.6514449111762,-68.5077572829294,6.86244318190318,6.48614068005238,2023.4854120666,2023.86171456845,284400000
545,546,0.2522602571467,-9.97017031292831,-67.8041099263156,-9.97698504818383,-67.8104873071762,6.73840093719908,6.48614068005238,2023.4854120666,2023.73767232375,284400000
546,547,0.1061530783279,-9.97698504818383,-67.8104873071762,-9.97707678149023,-67.8092122527234,6.84455401552698,6.73840093719908,2023.73767232375,2023.84382540208,284400000
546,557,0.07940622984501,-9.97698504818383,-67.8104873071762,-9.06547955141202,-68.6731789537331,6.81780716704409,6.73840093719908,2023.73767232375,2023.81707855359,284400000
547,24,0.1049285465715,-9.97707678149023,-67.8092122527234,-9.9788979167169,-67.8102814086072,6.94948256209848,6.84455401552698,2023.84382540208,2023.94875394865,284400000
547,548,0.004501877039782,-9.97707678149023,-67.8092122527234,-9.97793406213617,-67.8089859303611,6.84905589256676,6.84455401552698,2023.84382540208,2023.84832727912,284400000
548,25,0.06207050514804,-9.97793406213617,-67.8089859303611,-9.97721012961862,-67.8098320125789,6.9111263977148,6.84905589256676,2023.84832727912,2023.91039778427,284400000
548,549,0.04368378002194,-9.97793406213617,-67.8089859303611,-9.97448384586901,-67.8129820107013,6.8927396725887,6.84905589256676,2023.84832727912,2023.89201105914,284400000
549,550,0.0362861752477,-9.97448384586901,-67.8129820107013,-9.97285288981441,-67.8087096846979,6.9290258478364,6.8927396725887,2023.89201105914,2023.92829723439,284400000
549,555,0.05257302100172,-9.97448384586901,-67.8129820107013,-9.97806708700333,-67.81349563487,6.94531269359042,6.8927396725887,2023.89201105914,2023.94458408014,284400000
550,553,0.007912233593436,-9.97285288981441,-67.8087096846979,-9.9726299347174,-67.8114318991743,6.93693808142984,6.9290258478364,2023.92829723439,2023.93620946798,284400000
550,551,0.002870254719914,-9.97285288981441,-67.8087096846979,-9.97269774993565,-67.8076175543008,6.93189610255632,6.9290258478364,2023.92829723439,2023.93116748911,284400000
551,26,0.01758645954218,-9.97269774993565,-67.8076175543008,-9.97421394134512,-67.8092850728518,6.9494825620985,6.93189610255632,2023.93116748911,2023.94875394865,284400000
551,552,0.07286937615025,-9.97269774993565,-67.8076175543008,-8.75251806995858,-67.4000844465772,7.00476547870657,6.93189610255632,2023.93116748911,2024.00403686526,284400000
552,28,0.007700839661134,-8.75251806995858,-67.4000844465772,-8.75703848255674,-67.394183652962,7.0124663183677,7.00476547870657,2024.00403686526,2024.01173770492,284400000
552,27,0.007700839661134,-8.75251806995858,-67.4000844465772,-8.75208257696482,-67.3994568456514,7.0124663183677,7.00476547870657,2024.00403686526,2024.01173770492,284400000
553,554,0.009830072011814,-9.9726299347174,-67.8114318991743,-9.97484220478123,-67.8120642924174,6.94676815344165,6.93693808142984,2023.93620946798,2023.94603953999,284400000
553,29,0.03446228888774,-9.9726299347174,-67.8114318991743,-9.96985013190703,-67.8124501509488,6.97140037031758,6.93693808142984,2023.93620946798,2023.97067175687,284400000
554,31,0.008193860711557,-9.97484220478123,-67.8120642924174,-9.97658166295663,-67.8140509636086,6.95496201415321,6.94676815344165,2023.94603953999,2023.9542334007,284400000
554,30,0.002714408656842,-9.97484220478123,-67.8120642924174,-9.97532609273013,-67.8117771452776,6.94948256209849,6.94676815344165,2023.94603953999,2023.94875394865,284400000
555,34,0.006909594535431,-9.97806708700333,-67.81349563487,-10.33528,-67.18722,6.95222228812585,6.94531269359042,2023.94458408014,2023.95149367468,284400000
555,556,0.002245996964831,-9.97806708700333,-67.81349563487,-9.97921215556445,-67.8136447349728,6.94755869055525,6.94531269359042,2023.94458408014,2023.94683007711,284400000
556,33,0.001923871543243,-9.97921215556445,-67.8136447349728,-9.97947694787711,-67.8120466550488,6.9494825620985,6.94755869055525,2023.94683007711,2023.94875394865,284400000
556,32,0.004663597570601,-9.97921215556445,-67.8136447349728,-9.97817101853702,-67.8148409106112,6.95222228812585,6.94755869055525,2023.94683007711,2023.95149367468,284400000
557,559,0.00864430817196,-9.06547955141202,-68.6731789537331,-9.06471307601853,-68.6759845073586,6.82645147521605,6.81780716704409,2023.81707855359,2023.82572286177,284400000
557,558,0.08508038589726,-9.06547955141202,-68.6731789537331,-8.95116807468205,-69.540596867736,6.90288755294135,6.81780716704409,2023.81707855359,2023.90215893949,284400000
558,35,0.04385528312958,-8.95116807468205,-69.540596867736,-8.95105256156922,-69.5442490437919,6.94674283607093,6.90288755294135,2023.90215893949,2023.94601422262,284400000
558,36,0.02193747491049,-8.95116807468205,-69.540596867736,-8.94705441712801,-69.540083328935,6.92482502785184,6.90288755294135,2023.90215893949,2023.9240964144,284400000
559,39,0.07097629236176,-9.06471307601853,-68.6759845073586,-9.06580377046901,-68.6756867774345,6.89742776757781,6.82645147521605,2023.82572286177,2023.89669915413,284400000
559,560,0.05620850037643,-9.06471307601853,-68.6759845073586,-9.06121231647261,-68.6734850202008,6.88265997559248,6.82645147521605,2023.82572286177,2023.88193136214,284400000
560,38,0.07230203856075,-9.06121231647261,-68.6734850202008,-9.06332928504108,-68.6754670756271,6.95496201415323,6.88265997559248,2023.88193136214,2023.9542334007,284400000
