node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
521,522,0.4922782782404,-10.832538765931,-63.3057989340447,-10.8264833478133,-63.3067449253501,0.4922782782404,0,2017.924940364,2018.41721864224,338400000
521,669,4.818254757106,-10.832538765931,-63.3057989340447,-10.8316215564042,-63.3040938781005,4.818254757106,0,2017.924940364,2022.7431951211,338400000
522,523,4.283688608811,-10.8264833478133,-63.3067449253501,-3.41280533757005,-65.8599079692079,4.7759668870514,0.4922782782404,2018.41721864224,2022.70090725105,338400000
522,535,4.390223843036,-10.8264833478133,-63.3067449253501,-8.94488031794893,-69.5405735488661,4.8825021212764,0.4922782782404,2018.41721864224,2022.80744248527,338400000
523,527,0.06009265982095,-3.41280533757005,-65.8599079692079,-3.41635731527659,-65.8579533701496,4.83605954687235,4.7759668870514,2022.70090725105,2022.76099991087,338400000
523,524,0.1578944001144,-3.41280533757005,-65.8599079692079,-3.41460742658739,-65.861445688638,4.9338612871658,4.7759668870514,2022.70090725105,2022.85880165116,338400000
524,525,0.262471816672,-3.41460742658739,-65.861445688638,-3.41869529260592,-65.8597138879147,5.1963331038378,4.9338612871658,2022.85880165116,2023.12127346784,338400000
524,526,0.184496751422,-3.41460742658739,-65.861445688638,-3.41746611466248,-65.8591600382883,5.1183580385878,4.9338612871658,2022.85880165116,2023.04329840259,338400000
525,1,0.005562672594422,-3.41869529260592,-65.8597138879147,-3.41984819514002,-65.8607280784296,5.20189577643222,5.1963331038378,2023.12127346784,2023.12683614043,338400000
525,2,0.005562672594422,-3.41869529260592,-65.8597138879147,-7.2585810942007,-64.796765912109,5.20189577643222,5.1963331038378,2023.12127346784,2023.12683614043,338400000
526,3,0.001345957022537,-3.41746611466248,-65.8591600382883,-7.25432414124109,-64.790833753679,5.11970399561034,5.1183580385878,2023.04329840259,2023.04464435961,338400000
526,4,0.001345957022537,-3.41746611466248,-65.8591600382883,-3.41709309343784,-65.8593420613188,5.11970399561034,5.1183580385878,2023.04329840259,2023.04464435961,338400000
527,5,0.3658362295599,-3.41635731527659,-65.8579533701496,-3.41630699973824,-65.8539810997426,5.20189577643225,4.83605954687235,2022.76099991087,2023.12683614043,338400000
527,528,0.09997714683419,-3.41635731527659,-65.8579533701496,-3.41596181953904,-65.8581135233739,4.93603669370654,4.83605954687235,2022.76099991087,2022.8609770577,338400000
528,529,0.1310926906417,-3.41596181953904,-65.8581135233739,-3.41402536328941,-65.8572819320792,5.06712938434824,4.93603669370654,2022.8609770577,2022.99206974835,338400000
528,534,0.1071369728433,-3.41596181953904,-65.8581135233739,-3.40819472291454,-65.8599176509775,5.04317366654984,4.93603669370654,2022.8609770577,2022.96811403055,338400000
529,11,0.01695817290601,-3.41402536328941,-65.8572819320792,-5.81465791287295,-61.3068247832545,5.08408755725425,5.06712938434824,2022.99206974835,2023.00902792125,338400000
529,530,0.006433757226258,-3.41402536328941,-65.8572819320792,-3.41570601359303,-65.8571873261137,5.0735631415745,5.06712938434824,2022.99206974835,2022.99850350557,338400000
530,10,0.01052441567975,-3.41570601359303,-65.8571873261137,-3.41500271155808,-65.8560280747074,5.08408755725425,5.0735631415745,2022.99850350557,2023.00902792125,338400000
530,531,0.05972453140698,-3.41570601359303,-65.8571873261137,-3.41121888537569,-65.8538992013726,5.13328767298148,5.0735631415745,2022.99850350557,2023.05822803698,338400000
531,532,0.0636519577293,-3.41121888537569,-65.8538992013726,-3.4216141138167,-65.859487599643,5.19693963071078,5.13328767298148,2023.05822803698,2023.12187999471,338400000
531,533,0.04806780495705,-3.41121888537569,-65.8538992013726,-3.41094243422623,-65.8554134012705,5.18135547793853,5.13328767298148,2023.05822803698,2023.10629584194,338400000
532,6,0.002216419694063,-3.4216141138167,-65.859487599643,-3.42096828671564,-65.8598612164831,5.19915605040484,5.19693963071078,2023.12187999471,2023.1240964144,338400000
532,7,0.002216419694063,-3.4216141138167,-65.859487599643,-5.81081264946915,-61.3064031134858,5.19915605040484,5.19693963071078,2023.12187999471,2023.1240964144,338400000
533,8,0.0123211204116,-3.41094243422623,-65.8554134012705,-3.4129226833242,-65.8573021332819,5.19367659835013,5.18135547793853,2023.10629584194,2023.11861696235,338400000
533,9,0.0123211204116,-3.41094243422623,-65.8554134012705,-5.81234742157927,-61.3071513597542,5.19367659835013,5.18135547793853,2023.10629584194,2023.11861696235,338400000
534,12,0.01077690440301,-3.40819472291454,-65.8599176509775,-3.1006672405666,-60.0254987005873,5.05395057095285,5.04317366654984,2022.96811403055,2022.97889093495,338400000
534,13,0.01077690440301,-3.40819472291454,-65.8599176509775,-3.41347150153622,-65.8522935593657,5.05395057095285,5.04317366654984,2022.96811403055,2022.97889093495,338400000
535,536,0.2723164276965,-8.94488031794893,-69.5405735488661,-8.94649270119694,-69.5433102964833,5.1548185489729,4.8825021212764,2022.80744248527,2023.07975891297,338400000
535,667,0.01906394395788,-8.94488031794893,-69.5405735488661,-8.94510195838843,-69.5411449185896,4.90156606523428,4.8825021212764,2022.80744248527,2022.82650642923,338400000
536,665,0.004552458358677,-8.94649270119694,-69.5433102964833,-8.9465006602862,-69.5437583540072,5.15937100733158,5.1548185489729,2023.07975891297,2023.08431137133,338400000
536,537,0.006414145838648,-8.94649270119694,-69.5433102964833,-8.94889704163234,-69.5443147001127,5.16123269481155,5.1548185489729,2023.07975891297,2023.08617305881,338400000
537,663,0.01687611663701,-8.94889704163234,-69.5443147001127,-8.94978802780013,-69.5399430081536,5.17810881144856,5.16123269481155,2023.08617305881,2023.10304917545,338400000
