state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	Location.precision.col11	Location.precision.col12	Location.precision.col21	Location.precision.col22	correlation	Location.varCovar.Location.precision.col11	Location.varCovar.Location.precision.col12	Location.varCovar.Location.precision.col21	Location.varCovar.Location.precision.col22	Location.diffusionRate	treeLikelihood	branchRates	Location.traitLikelihood	coalescent	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3
2200000	-25036.090964477917	-8667.4077983113	-16368.683166166618	5.0122225656886545	2019.3429686911418	43.43900791412581	1.4057992361605427	20.79795207884257	0.35608798074355164	0.1703634655466576	0.18867036333700027	0.28487819037278317	0.9663210158733485	0.7849675769598091	0.011319306924897977	0.038809450599522996	0.004671008629930824	2.430448114443171	0.14388635530253244	129.15313229734454	-5.52616900006952	-5.52616900006952	109.76575074752154	0.04641285291241155	0.007759461853396441	3.906509750030531E-4	3.9065097500305305E-4	0.009129977214960533	920.6064504880022	-19269.068680766628	-7208.963004147416	2900.38551460001	-679.9941162276133	5610.283935998487	4768.115315421549	-240.05129892881658
2400000	-25024.92978760955	-8659.295936048164	-16365.63385156139	5.800718488000047	2018.5544727688305	45.73951128709416	1.329316857177301	20.93272076935823	0.3649101166939846	0.17497617539348229	0.19228942339311914	0.2678242845194066	0.8413966040225237	0.7798201179247068	0.01281857777489694	0.044405033844176364	0.004816418948192745	2.3203645724787996	0.09772293468246734	106.4621633148108	-0.7817276767303541	-0.7817276767303541	91.87636419085281	0.007904164034228786	0.009393595326025315	7.992516372442581E-5	7.992516372442583E-5	0.010884872170552397	872.3320693556497	-19229.22214280442	-7208.963004147416	2863.5882912430316	-669.0352229307433	4869.52732058625	4202.379996924686	-35.75584189324193
2600000	-25071.425780485755	-8657.925359831157	-16413.5004206546	6.134139828057267	2018.2210514287733	45.73484003110433	1.5938215895608412	22.342300794445908	0.3633239725081413	0.16847877662716473	0.1902840558056951	0.27791319505899137	0.6799295434369584	0.7524307179824746	0.010012927242076593	0.031117761591045	0.0046123651843625185	1.991614442635807	0.13630641539556917	104.84867854341971	2.2256534298172825	2.2256534298172825	89.93258755030038	-0.02292015305465673	0.009542567664522035	-2.3615965058192105E-4	-2.3615965058192105E-4	0.011125284357871901	867.1980607659902	-19249.21710529665	-7208.963004147416	2835.7166846420505	-704.871470969713	4795.237540655981	4113.052505196273	101.78990357737212
2800000	-24981.669436550364	-8666.00317752277	-16315.666259027594	7.03382589897764	2017.3213653578528	49.27563933067331	1.480186435542958	21.738031796289597	0.3701649223769667	0.16227333981602848	0.1901556204033692	0.27740611740362797	0.8382382897852751	0.7704902137963623	0.010538900225192745	0.0310824937234964	0.0047171118738008055	2.0894055029751213	0.10083023215189642	126.87422880184023	6.336935492623162	6.336935492623162	103.02045751803884	-0.05542820842492239	0.00790611114482056	-4.863161893205957E-4	-4.863161893205956E-4	0.00973672393315768	804.2724110214837	-19227.57229268791	-7208.963004147416	2911.906033660316	-717.9176171686877	6251.808738796803	5076.398908339833	312.25654779624153
3000000	-25055.091023426674	-8722.539951767903	-16332.55107165877	7.130655304411629	2017.2245359524188	51.16703700339938	1.5177880082061055	25.84900510910617	0.36593491045120313	0.16622935532197275	0.18547037253612061	0.2823653616906961	0.6185131450963196	0.75525700165497	0.009048636900547136	0.02383649646851519	0.00431884349617706	1.848000342723787	0.10553042213832951	109.145875091273	8.208169102520877	8.208169102520877	92.91987247974195	-0.08150576517147995	0.009223322604012223	-8.147513508193931E-4	-8.147513508193932E-4	0.010833932397867929	785.0622848960877	-19214.052768851587	-7208.963004147416	2881.501697192817	-720.0905166543218	5584.671029563572	4754.434553522108	419.9876921988452
3200000	-25059.546287596386	-8693.588835077342	-16365.957452519044	6.337880312291379	2018.017310944539	50.52907149346613	1.4196238150540128	22.579903644613122	0.3638289188555996	0.17316436287071213	0.18769899100653606	0.27530772726714453	0.6775192102811185	0.7479836874391272	0.009775465554302124	0.036589346445245606	0.004003666103206154	2.233183997983918	0.12931339939292386	105.00242441443007	-0.7034421857511087	-0.7034421857511087	90.67567969711048	0.007209137956662325	0.009524084609934395	7.388577530016841E-5	7.388577530016841E-5	0.011028888647008855	791.0566179041826	-19208.30674509493	-7208.963004147416	2842.349292575888	-737.5233606863773	5305.67501022401	4581.757902133931	-35.54428049533785
3400000	-25016.241688105303	-8598.511500917157	-16417.730187188146	5.261941762871032	2019.0932494939595	45.80579498608549	1.4695957412880685	24.88015706151278	0.36946515755207465	0.16794147463608824	0.18777013120301164	0.2748232366088178	0.7988856357362621	0.779999033033832	0.01153441883051739	0.04661329407467587	0.004822394014811247	2.2387459252864716	0.18968975212239775	97.58466820484873	1.5114850211666602	1.5114850211666602	94.95123881901016	-0.015702280642064463	0.010250038667193895	-1.6316564275031708E-4	-1.6316564275031708E-4	0.010534318823702668	853.2984800859749	-19253.848570248825	-7208.963004147416	2836.1183830606774	-709.5869229815653	4469.943305576476	4349.316979018421	69.23477300409913
3600000	-25088.337392621277	-8685.38648401354	-16402.950908607738	4.702105205725949	2019.6530860511045	44.36055914331488	1.363684494604752	26.439958988490464	0.37473369392214007	0.16508302070316336	0.18713195546572967	0.2730513299089593	0.6928871276436082	0.7702016213053464	0.010465842093132543	0.030294994756283517	0.005052083406701934	1.953083528215332	0.12630452530843858	111.31513458756011	4.2986554276558735	4.2986554276558735	98.30565087348636	-0.04109285208672945	0.008998699794714595	-3.934901948228547E-4	-3.934901948228547E-4	0.010189561534471942	890.9489268263916	-19256.875272786634	-7208.963004147416	2853.924364178895	-722.7918033454	4938.001611417516	4360.893639695356	190.6907583352599
3800000	-25210.655708367238	-8732.814244455285	-16477.841463911955	6.379700095299117	2017.9754911615314	48.91451189813978	1.5292149961099581	26.951844348362396	0.3643276215122635	0.17208638616226052	0.18635082131597458	0.27723517100949385	0.9435430854969818	0.7740604050390241	0.009552265318427233	0.027260853557756964	0.004393545195728945	1.8714141322734656	0.09174371473010257	102.32701881052414	0.17932168429118692	0.17932168429118692	81.25944659467261	-0.0019665306444121536	0.009772627785721072	-2.1566035063315898E-5	-2.1566035063315898E-5	0.01230630910207665	807.1603602772084	-19321.345944290228	-7208.963004147416	2843.504480378273	-739.9642125134387	5005.276179108556	3974.7661672913673	8.771432659855728
4000000	-25170.454101397037	-8731.408848353867	-16439.045253043172	5.659545617486783	2018.6956456393436	44.8769925061823	1.403583432431432	27.870236660113044	0.36968901610827926	0.15731061010764658	0.18331212407081693	0.2896882497132497	0.7717834942583531	0.775745682165045	0.008714333785524817	0.019722246679515467	0.004328214888762833	1.7916042486814654	0.10601253539484878	92.78915997263239	10.50826266438717	10.50826266438717	95.9218486130941	-0.11138418421168964	0.01091250626733815	-0.0011954678088669248	-0.0011954678088669248	0.010556117343261567	883.0992159132454	-19299.059511461433	-7208.963004147416	2860.0142584182613	-690.9723235873043	4164.0984367467745	4304.684081388977	471.57922484269824
4200000	-25105.58581383517	-8700.133750156934	-16405.452063678236	5.671445767394716	2018.6837454894358	46.71530445761584	1.4832130749036492	21.419608013455658	0.360802963491245	0.16887223899114284	0.18955772578768393	0.28076707172992027	0.5206647620264385	0.7316097590405712	0.00989100266379296	0.027393642458456935	0.00491416998002142	1.8492575719139703	0.03534446717218638	108.00970503316356	0.5554197073574095	0.5554197073574095	95.23410637674354	-0.005476380807678349	0.009258704959329081	-5.3998167197324176E-5	-5.3998167197324176E-5	0.01050075471585916	835.2519042953852	-19230.31165060735	-7208.963004147416	2824.8595869291134	-736.1503594020935	5045.706255001517	4448.890274138548	25.946600730961276
4400000	-25134.885422329477	-8773.253198641205	-16361.632223688273	4.8151694799250455	2019.5400217769054	45.52162411260705	1.4632003738775652	22.616801126112158	0.36788673066857336	0.17379269620909446	0.18174111162566084	0.2765794614966634	0.7141828723915754	0.7536567178613419	0.009312580947150217	0.022848590054569805	0.0049902352540553176	1.7926936381645873	0.18314884463222247	115.77307591932365	-6.517562408515572	-6.517562408515572	105.12886405593564	0.05907727115113866	0.008667838697602126	5.373707798127641E-4	5.373707798127641E-4	0.009545450306207166	867.272607100458	-19231.26466267784	-7208.963004147416	2869.6324389895663	-726.5580871640111	5270.17844435977	4785.636632939668	-296.69002609090376
4600000	-24996.227686145867	-8590.488604658827	-16405.73908148704	7.160686870810395	2017.19450438602	47.67494037619931	1.3548600551625696	21.587386246363494	0.3610718321080215	0.16978264061315684	0.1873139148743244	0.28183161240448923	0.7774047060681153	0.7716720493124527	0.00978655178898884	0.02389260773394515	0.004444185478407191	1.8403543474297075	0.10942706924375012	105.50845632228722	0.5282839003217863	0.5282839003217863	92.45051134714565	-0.005348956700051644	0.00947818446989418	-5.416056857623506E-5	-5.416056857623506E-5	0.010816907311646647	827.8680885480035	-19276.96943512628	-7208.963004147416	2871.230353639239	-654.1273621805972	5030.1093643498725	4407.572616224306	25.18590344954718
4800000	-25013.515760473834	-8641.184280981952	-16372.33147949188	5.631903425277613	2018.7232878315529	43.19554034252323	1.338295677064122	24.440995335920395	0.36657285209668233	0.16729600801164649	0.1826751956679289	0.2834559442237342	0.8567433167278105	0.771260435606296	0.010245985199060703	0.028129650856463774	0.004922788918578025	1.9253375242471615	0.17556249745515792	109.13522117217411	3.104628354089505	3.104628354089505	94.78746569731146	-0.03052472057919062	0.009171490347475025	-3.0039909573019425E-4	-3.0039909573019425E-4	0.010559757244132514	899.5319066469016	-19249.095906614435	-7208.963004147416	2876.7644271225554	-651.843604594062	4714.1548489328425	4094.3957984937542	134.1060993176147
5000000	-25037.309214687124	-8631.445557058109	-16405.863657629016	6.417556237339697	2017.9376350194907	45.52833872927866	1.3593893079996693	25.21313583365751	0.3595023328305241	0.16977648555655972	0.18347856281498187	0.28724261879792556	0.6097904969131934	0.7607372582026479	0.010099948898904575	0.027828605776492838	0.004761462310105426	1.9342334581952119	0.11688119969377166	105.77108959026438	4.35689896223221	4.35689896223221	83.42350689740067	-0.04638203275944702	0.009474762289811322	-4.948315351768322E-4	-4.94831535176832E-4	0.012012872249959526	852.6260782500373	-19263.565937418232	-7208.963004147416	2857.7022797892173	-660.1354480518265	4815.581994630436	3798.133680009172	198.3623717617507
5200000	-25082.24213265313	-8698.889643022092	-16383.352489631037	5.133058204640063	2019.2221330521904	40.259339380896556	1.2220461674037517	22.43788780704564	0.36981045708043464	0.15946038405493396	0.19104020023413576	0.2796889586304869	0.7358683800236985	0.7657924814168148	0.009346931418179247	0.02491059129851234	0.005539002870081123	1.9165150171650343	0.13791096755844195	111.33052562845175	4.447798956930428	4.447798956930428	83.69922958187706	-0.04607626725553046	0.009001372566604706	-4.78335293080827E-4	-4.78335293080827E-4	0.01197296013623778	982.5729305166143	-19223.45428918147	-7208.963004147416	2840.1017995504344	-669.1127507045775	4482.093414729441	3369.675689656365	179.0654477050598
5400000	-25097.70443676899	-8767.748263886879	-16329.956172882108	5.840026660457888	2018.5151645963726	44.733600319137864	1.3095833206576266	20.920934737504368	0.363208413873348	0.16758594136409402	0.18770205014291524	0.28150359461963376	0.6569321994643662	0.760668913018776	0.009131754146661326	0.03052758475757754	0.004467258219249296	2.2736714275798175	0.17944799886802473	113.09679688679297	1.0016077215528096	1.0016077215528096	81.87382876580415	-0.010408783160147686	0.008842941462854914	-1.0818058204863513E-4	-1.0818058204863513E-4	0.012215238612659244	877.0603882336882	-19215.35614564121	-7208.963004147416	2885.3999727591013	-687.195999495328	5059.226909308512	3662.511132607015	44.80551949250572
5600000	-25080.528187015167	-8709.005821129436	-16371.522365885729	5.68996919590498	2018.6652220609255	43.712026175664164	1.2910428588159155	24.463281553009047	0.36021640184981796	0.16294631817488786	0.18594473543801363	0.2908925445372715	0.6840775157989522	0.765943058881502	0.009712537888846958	0.02264729832579225	0.00499316374126961	2.139328518430037	0.06929327367355304	103.06649973639449	-8.436896019083116	-8.436896019083116	91.39291803356394	0.08692959597471225	0.00977635115760336	9.024994489447306E-4	9.024994489447305E-4	0.011025080670232909	897.5173557407488	-19248.67803285215	-7208.963004147416	2877.1556669664196	-682.2836913850184	4505.24553431136	3994.9696253534767	-368.79381962751796
5800000	-25103.16243991998	-8693.44681425388	-16409.715625666096	5.877944023344639	2018.4772472334857	44.74384517067897	1.3731516013175618	21.808933979753956	0.37308924423005374	0.1720848204283112	0.1826665452164801	0.272159390125146	0.6472213818060985	0.7669896233370678	0.01060553399940726	0.03268071915527936	0.005286467214201272	2.4413848888535434	0.14608442746184747	99.66800464217343	-0.5056061753692006	-0.5056061753692006	83.14386055235576	0.005554172897025714	0.010033619649340287	6.101544987579319E-5	6.1015449875793185E-5	0.012027717298002175	879.471323728345	-19238.73249760905	-7208.963004147416	2829.016871942955	-688.6583145056579	4459.529768179921	3720.1760234471294	-22.622764428058673
6000000	-25088.0750582001	-8676.3087624919	-16411.766295708196	6.898579071885298	2017.4566121849452	52.14346777888795	1.4877968180609737	23.85287503474016	0.35859164499801927	0.17431097826056965	0.18972647168902515	0.27737090505237677	0.6226472103562886	0.7549862915820281	0.010204934394167507	0.02737908576869715	0.004377654195985715	2.173533553754851	0.07037313209063525	91.02021546174592	2.6001159789107477	2.6001159789107477	67.17769653765086	-0.03325149962406902	0.010998731226802165	-4.2570642169197803E-4	-4.25706421691978E-4	0.014902369948160984	755.5871537094002	-19258.28392212902	-7208.963004147416	2846.517626420824	-703.4877769654404	4746.1096721569875	3502.8780548709105	135.57906376770427
6200000	-25179.71600859357	-8745.599908485276	-16434.116100108295	6.760667069784808	2017.5945241870456	49.14999375202257	1.4516763518924867	21.961514879287815	0.36161578284833756	0.17483540199536315	0.1917767500201911	0.2717720651360997	0.8995156915948295	0.774534690483892	0.008119800726808206	0.02007075710735801	0.004102437236504967	1.7010572470567662	0.032959297355499365	106.53857941122614	-2.127283638492962	-2.127283638492962	78.00677355990611	0.023334891792357093	0.009391384974014611	2.561077543178672E-4	2.5610775431786717E-4	0.012826383763546799	798.3063784557958	-19271.461546057064	-7208.963004147416	2837.34544594877	-708.1908494588379	5236.370512411125	3834.0324330848243	-104.55597754070891
6400000	-25156.985210479033	-8753.581757735563	-16403.40345274347	5.014382774344099	2019.3408084824864	46.04633063977933	1.4841251939174014	24.415934941796205	0.3666373779922551	0.165320604287435	0.18499955081482042	0.28304246690548135	0.7059541222062371	0.7699102084448252	0.008125087408911668	0.022360561771988204	0.004608405608541945	1.85878150081283	0.13882942403699625	109.80826560628456	-1.1543558451828775	-1.1543558451828775	89.01663577126087	0.011675798784230165	0.009108024221510445	1.1811164179675994E-4	1.1811164179675992E-4	0.01123538689368204	850.7480088360335	-19265.598727524306	-7208.963004147416	2862.1952747808364	-751.611339564184	5056.267705087687	4098.889443164286	-53.15385092325269
6600000	-24971.521029145963	-8582.713142552922	-16388.80788659304	6.014203910600332	2018.3409873462301	46.24020599969476	1.3567153418869795	23.72497235573877	0.3621973034045865	0.17717006300921187	0.1868228576806692	0.2738097759055242	0.7912342799074554	0.7926553093899183	0.00893157251924056	0.024357000432843976	0.004603594602934399	2.113625094142446	0.025171925673529213	115.51161148284505	-1.6655496985158877	-1.6655496985158877	82.04238370456	0.017109039926316957	0.008659673188832649	1.758007924397336E-4	1.758007924397336E-4	0.012192390808133596	850.6599248277132	-19254.778354277456	-7208.963004147416	2865.970467684417	-678.5289187996747	5341.280710323462	3793.6567232048546	-77.01536116210414
6800000	-25023.498300793446	-8582.9747382477	-16440.523562545746	5.175470718387281	2019.1797205384432	43.66086834361373	1.271688414959963	21.824395655306393	0.36711681198147034	0.17960316634326684	0.18406404054766906	0.269215981127585	0.5892055525590222	0.7608436146693109	0.010731359928874645	0.031025625260502766	0.00527327492869173	2.3013581718908673	0.059211107305085844	106.44755722723266	-1.1639766816649775	-1.1639766816649775	67.2265368102028	0.013759607977995508	0.009396076234309839	1.626859593669158E-4	1.626859593669158E-4	0.014877895100961694	894.8578791543789	-19275.85551391032	-7208.963004147416	2835.3319513645724	-641.2636354509735	4647.592781597494	2935.1689728673664	-50.82023265321097
7000000	-24957.374445668363	-8560.670707854224	-16396.70373781414	6.014845152924471	2018.340346103906	44.861909938516746	1.3318417487624488	26.46810437365171	0.36613661879677	0.16922563530545578	0.18595031147803254	0.27868743441973337	0.6960038739622739	0.7707973707166742	0.012715805569325613	0.042700981398614814	0.00519289378435252	2.6429629434812405	0.07017055719994517	104.64838763998695	2.773602682284718	2.773602682284718	90.16620772063291	-0.028553284715885367	0.009563606070562199	-2.9418608279291986E-4	-2.9418608279291986E-4	0.01109967892194391	875.6544663308085	-19216.865935367186	-7208.963004147416	2820.162197553047	-665.4183066555281	4694.726541516084	4045.028290260627	124.42911373788549
7200000	-25054.89022221438	-8650.682637244478	-16404.207584969903	7.0290748198542365	2017.3261164369762	50.392373228034856	1.3403818314669662	24.317758177087466	0.35957347245353977	0.1731028561305225	0.18769869213777585	0.2796249792781536	0.849006560250756	0.7652956201899792	0.013293019299277025	0.0552375696749583	0.004503474207159083	3.014624841871155	0.08163506174574223	96.51702656242945	-2.474462258791665	-2.474462258791665	79.04076357465935	0.028330438961336628	0.01036918867191496	3.246194098151362E-4	3.2461940981513626E-4	0.012661862224201976	778.734175654198	-19251.35062104347	-7208.963004147416	2847.1430360735676	-677.9156172205496	4863.722025394099	3983.0516582830965	-124.69402568371575
7400000	-24930.70111136541	-8604.47691420787	-16326.224197157542	7.804172251552068	2016.5510190052785	50.29489377702121	1.354645542158992	25.40745632000876	0.3732412708081323	0.15881483732011234	0.186440779049494	0.2815031128222533	0.8847540846324458	0.7877160020831423	0.01131148470197635	0.04106533271926105	0.004438496797570556	2.642563496387155	0.10921310190417062	117.03700220832225	8.351665968223122	8.351665968223122	88.22559742755672	-0.0821890986152372	0.008602416073041262	-8.143272208579471E-4	-8.143272208579468E-4	0.011411665302285262	783.87173414076	-19199.773946652705	-7208.963004147416	2873.5497494951633	-666.3235691917554	5886.363594048564	4437.297051033201	420.0461527329449
7600000	-24913.577779801104	-8546.554183265762	-16367.023596535342	7.145139254298985	2017.2100520025315	47.872449783533845	1.326350896251206	22.472722267644404	0.356502734685668	0.17127501886571178	0.18478301306911857	0.28743923337949356	0.8836396018837536	0.7893528930425001	0.00999832957068289	0.029074485958162845	0.004495065098841393	2.372798920943082	0.07411957690404007	121.70831308766911	9.84921386956305	9.84921386956305	80.88719307170648	-0.09926623817525732	0.008298133659194186	-0.0010104206861915662	-0.0010104206861915662	0.01248593023300004	821.8269660658812	-19233.371407563263	-7208.963004147416	2866.347811027921	-657.1858486152826	5826.475106528054	3872.268088456275	471.50599637794215
7800000	-24900.953077783743	-8517.271990955445	-16383.6810868283	6.910666532368852	2017.4445247244616	47.16739904175465	1.184821837566302	24.363546416504363	0.36158781128830053	0.17443913416649867	0.188086284600725	0.2758867699444674	0.9133223994226933	0.7875007666585733	0.0122105149749779	0.03759776172751607	0.004782279091614176	2.6437769512221543	0.055315985611437316	119.02125161422877	5.37251448902058	5.37251448902058	85.19973209745302	-0.0533514496381016	0.008425844028415721	-5.313158622742225E-4	-5.313158622742225E-4	0.011770629759976607	831.5670698308321	-19263.31354266347	-7208.963004147416	2879.632455835169	-622.7111883464092	5613.922869337413	4018.6497620911587	253.4075347612423
8000000	-25006.59417839087	-8632.523349131603	-16374.070829259268	4.752782682588226	2019.6024085742422	41.33535799230146	1.302210251650317	26.53284480506238	0.3574111228480031	0.16109778846761386	0.19195744496002598	0.28953364372434837	0.6732676006665497	0.757325451982517	0.010833690177701152	0.029313778757194195	0.005210400329683673	2.3484302831109836	0.10884151543280594	123.07721269690221	1.4332004019204394	1.4332004019204394	92.14657264788066	-0.013457937339946385	0.008126452711839774	-1.2639466621620552E-4	-1.2639466621620552E-4	0.010854241456254809	947.0543426037158	-19250.59102894604	-7208.963004147416	2876.520199686772	-634.6554861909664	5087.4406475210835	3808.911568163761	59.2418516880917
8200000	-24931.884347823023	-8524.128811979743	-16407.75553584328	6.267865300591387	2018.087325956239	46.353231613299755	1.239704607135435	21.43216530453532	0.3659811119170212	0.17013145902670507	0.1876913130742838	0.27619611598198124	0.6708900938295637	0.7660610625400399	0.012018205331576768	0.04201128201514922	0.004906543679805158	2.9364321338052903	0.09049123080647628	99.29266313169136	5.163654521907753	5.163654521907753	82.9600035154178	-0.05689370510136082	0.010103942965603416	-6.288966799976076E-4	-6.288966799976076E-4	0.012093145644563923	843.6760893673062	-19240.052391115943	-7208.963004147416	2832.2968552726647	-660.1659079932516	4602.535811644639	3845.464257590323	239.35207402505267
