mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
1888.69100102181	486.135788306064	15.0340381465273	641208.981914033	166221.326694866	22.1550329845882	0.788928578338394	0.528489590748295	0.537201218550719
4285.28173128884	472.650070932642	25.7106624806626	3179747.36249746	158831.749453451	30.1242146283979	0.832548076428118	0.739486760124171	0.6910206236963
2176.7261006511	584.916865588901	13.4933495450445	798421.512867503	237459.67190449	24.7840547224027	0.681430728615339	0.183240034992596	0.335304778422932
1185.78442682279	572.459622465784	11.1010983869923	410604.348012872	189266.976351583	24.3082869639998	0.787964312716469	0.333406451515397	0.388971179744657
1528.37195880685	572.653429717113	13.3202739659524	390635.068519349	192221.354254728	25.2399587746215	0.8283267916152	0.709173222438115	0.687912583600642
1046.89803525428	469.678413307024	13.8960761594907	366476.270709144	193265.939140216	23.9428007569948	0.808267310570156	0.7157507188815	0.685499873977752
2609.80030925585	491.029082611155	15.7470515364739	1280770.2077215	176620.648566834	23.5459788541628	0.756495775486135	0.310555428174092	0.382963528462438
1202.3434036025	555.115243887417	14.4718689818477	548008.645730939	187978.56881711	25.7290497385721	0.824931329993867	0.737905025456399	0.69269159158772
1682.16988790351	537.584097199845	14.0941561082259	426561.63857164	182353.346842694	16.8179396285554	0.811716638204585	0.701795662268032	0.682774655632446
1288.79749714309	537.65731876769	8.78596019947832	317874.224392183	180222.899725527	17.8908291446425	0.785279203009913	0.412286920894467	0.453081930925398
1022.43314894857	527.587648802679	12.1500508978752	390628.014332101	175179.974768593	25.7768527991899	0.838532994333428	0.799782766065435	0.684000144319462
1863.67302814608	552.736710334403	13.6579935198479	432709.900177094	186067.028092787	17.9749590285733	0.795811009170877	0.748975732533674	0.685844396489304
8774.60461338442	504.968980472149	24.4652435833542	6268476.28043564	167646.499599639	29.7938040205979	0.830173980612203	0.753704855360554	0.685447779037287
1580.96325588979	525.912671172865	11.9793713859584	282078.757908705	179894.296259699	14.5271420304323	0.825306974360157	0.733458618097933	0.687859977047617
1260.13775401907	595.4205278496	13.7192593762713	567644.530086567	202131.158835941	24.1496569575703	0.784396133645866	0.350678043259519	0.406248191927188
927.586972717161	538.660505595594	13.4155047977396	407620.957668632	187961.233878812	25.2951066841042	0.683496875754258	0.126113417019233	0.268951037945995
868.732342127402	527.040737132926	12.3339735731433	329588.618514715	184330.213871406	25.4326331868774	0.814304914432129	0.728209756308139	0.696363676499104
1246.10505866829	561.287452505366	12.1738429073873	493198.039365412	194261.344160998	22.9399979663262	0.847412530589059	0.813947459408513	0.699875980726465
1228.13081033202	601.227958511766	13.3183369920542	516838.737709609	239126.751984789	22.4497852624395	0.823553849744761	0.730586697080885	0.686521220157013
1743.08627357915	554.015584113449	11.0523370228334	535157.916275199	188805.064083346	22.7172913178871	0.832432278732207	0.754667820916026	0.686765554192889
2650.53898160647	569.368620458671	14.8346703286742	636851.024855071	190117.985370748	16.7482601612454	0.828927144212197	0.712312448608947	0.69024896302739
1452.31799715055	488.202501125396	14.7364908148667	542948.339589278	162910.1108706	20.6031393439571	0.853138488371177	0.807557101117268	0.667327264098151
2009.59202726626	466.693348392222	16.1129213968558	795284.742174194	159946.453883841	24.6774109023498	0.797466669541687	0.475334530961915	0.522255834066483
1598.39178365759	596.20544364479	14.9725829675153	760798.113775453	210136.962029607	25.3819576417186	0.68762590932799	0.197487404169215	0.312473058833164
1779.55468524551	585.415546242798	15.7811843210028	903776.530462724	236327.264409287	26.0836875230136	0.81467103418539	0.705999762895447	0.685475796319048
1072.57701433961	525.372359717766	11.2329173064854	446905.968443257	205396.329707233	19.3719016412505	0.829929348749106	0.754764886941333	0.683582168802748
1761.4793384555	529.093978865462	14.5911300364864	725026.876492733	174329.810926006	22.1630712572713	0.827995229494828	0.739157406489969	0.690280697325888
2288.98943833506	539.929504265885	17.6350376814692	1227709.47511157	183223.612251485	26.9627226246408	0.844706743008725	0.814720221201769	0.663937503969147
1061.50849255271	595.879988472435	11.5330651925988	390080.521569759	245668.276437061	16.5641192356753	0.675393859010168	0.17999864262504	0.32582707053659
967.390135152626	492.101391438132	12.5922319814229	298329.170410419	165689.069247683	19.2180374621556	0.833590914359352	0.768458104827775	0.69812753128718
9503.56090772099	512.188326812826	27.6120137190461	7665932.8708467	169182.26032002	29.8644566943099	0.788696530974384	0.73028150293909	0.676928309263309
5754.40412967929	558.200463592285	27.7736546774837	4573387.63046266	241909.689107385	30.5921084852516	0.838337728271488	0.726911649324193	0.70421335035798
4989.92374004166	711.870873538848	18.9658039323297	2428102.19888395	303787.427877883	28.8500105121131	0.7621003739237	0.577040025488082	0.569078027056675
888.67789436994	491.001561845615	11.3200892826593	296852.134622929	167160.950958775	20.0338956839812	0.804761356725156	0.705637432743796	0.686348136885365
1051.5134409103	569.623126698423	11.3613937141649	396913.65143972	233340.464708597	21.1178894551417	0.785960153613182	0.531200092056867	0.569892765455681
2554.48414834665	596.459991107639	16.6272754696232	1269665.75290449	216044.709746471	26.4370696721755	0.786177543255699	0.439058381213189	0.477555607176587
6013.66470100052	657.809260766957	22.7241336597297	4062046.46914806	226143.313891118	29.1007920235847	0.708367442927239	0.175731533898029	0.274682172728739
1300.50649236887	505.815432935213	12.2987067187342	361644.931474699	171928.803868746	24.2041006991051	0.800354155350352	0.675242474363403	0.656590362189236
1703.12901498769	521.450111281774	11.4707848613575	326784.564485659	172417.188316329	15.5891238845114	0.820726894423447	0.748377105468988	0.681860350291807
1670.00145515289	558.440907701729	15.3763801679403	799453.946195701	186341.204603292	26.61156102001	0.77809246607096	0.510641689097738	0.530760205739185
1751.08902778238	519.140106922543	11.6865491550965	592193.155537591	175606.82242666	23.8005459559105	0.796904337017932	0.732399307021058	0.687067669630004
1490.61324311832	592.943102537215	13.1164501985243	447633.284589135	198901.949511156	20.7924153517773	0.836138852858844	0.730927512772193	0.682610139965292
1488.5938392977	592.391366418561	14.1788924552491	615530.729683105	238489.870840206	26.9572274095152	0.764742593006726	0.340196372524126	0.438757395367011
952.931221109669	539.067960922573	9.90395682901467	257177.01992318	180707.934529846	22.6322004561161	0.831718151497085	0.727569696403096	0.688052698196486
2727.00595184728	560.821527882537	14.3366964865321	952168.234884783	217511.963406792	17.9219907169225	0.724277805936958	0.273075737450642	0.340045903660399
1712.31115809136	492.929842660123	11.6131311576843	602255.743593104	165321.498900996	25.0649807691718	0.814903797949971	0.735257811634752	0.687659850345074
1325.52691221069	542.662137503602	11.2049104143546	453306.396742296	190148.280233552	19.7491224545185	0.852457492750915	0.808903998834577	0.687080329176877
1411.52552803666	581.761627228412	15.9867773191655	733729.285417051	197971.615728447	26.1023104605855	0.647567317537549	0.189469934095222	0.32928969463266
3385.11492603567	572.815634761157	18.1906122385899	1857159.94826142	232795.872351229	27.2528015539649	0.8234806579202	0.602915823223832	0.586850298032187
2085.34944273808	480.875533523115	13.1252785579224	1013482.37275494	192641.622171477	22.0771059300574	0.796270792034177	0.752212665034524	0.680665771070093
1691.23572548225	518.934311821159	14.2652183299951	719142.262201905	179710.802586326	19.3836986905584	0.678531013363867	0.190718080465148	0.333467979072476
2948.41967445719	530.197950279049	18.7954415270498	414802.589766556	179574.282100354	20.8066985507096	0.829518726742469	0.721385470944685	0.690868630178324
1582.48773941992	554.436791697559	13.0321691564796	595564.674765505	187661.322390985	20.4429315933566	0.747824947788209	0.267755464811688	0.384148453662842
3789.4482886899	596.111365837394	17.9345547211164	1678706.86892378	237172.945233786	22.9619306660226	0.785879887811667	0.725357706061742	0.685344550249871
5337.19028802186	615.021878695094	26.7606759152504	4118506.02515717	238864.497415755	30.3354690170294	0.803534447647248	0.413329607419875	0.43123527261323
1166.07046499992	524.841655796155	13.0695120322401	533080.178579784	211252.363798454	21.7660956894642	0.825846876396708	0.751446776750662	0.684196987688862
4073.36027272965	531.69365910251	21.5842096126033	2734755.14034055	190001.680998938	26.9763060531457	0.827466756934347	0.746746501189127	0.700368448132369
1711.623574476	472.543517224411	15.0697499439994	829222.639010131	159842.865587166	24.8801154322716	0.818387874638826	0.694531572545464	0.675881818077194
4039.34239048303	540.791204246969	22.9046470715283	1516111.7196371	187464.240429162	24.6979085455267	0.6829163513252	0.183945785660157	0.33597732089779
1456.81632070365	538.911157923685	16.559846651679	306125.748074495	184126.084541071	17.3991502181723	0.797124315297	0.726830378559118	0.697427066377356
1251.57767961679	500.836705063691	17.1998406864984	664121.818741889	178087.707834707	27.9461798063452	0.810378942625718	0.64630029974599	0.625075302339912
846.5746906332	594.654292628484	9.4270534176794	212680.010308554	192976.235703427	19.9114000887391	0.776523516329055	0.35042346351284	0.402729054235896
4456.78410020211	483.965583524878	20.7600116380958	1618279.42025212	167444.070307929	23.4973776472907	0.820583492673258	0.723649799516343	0.690914806528974
1473.28033705788	562.85061967754	11.9243014731537	319368.066921331	189000.181888589	18.8575567294526	0.81734042152381	0.745657659116402	0.687699638460993
2023.3615632713	568.596375470833	15.566536574516	1001400.81644816	195503.236640375	23.5337709954501	0.816884236537091	0.736396723689823	0.710291586271493
944.889128498892	563.231912291671	10.7582924592071	318586.768923124	189002.779773966	21.1423032878925	0.820027668227571	0.752935198338264	0.686726540062131
1288.85806367255	494.822565239415	17.9237964708044	455775.051345205	168596.867527369	21.6246193450388	0.852325440472266	0.812704963911129	0.677021934275604
