time	diffusion_coefficient	number_of_branches
2015.75171398298	4060.40611918561	0
2015.7948432362	5730.44866541589	0
2015.83797248942	NA	0
2015.88110174263	NA	0
2015.92423099585	NA	0
2015.96736024907	NA	0
2016.01048950229	NA	0
2016.05361875551	NA	0
2016.09674800872	NA	0
2016.13987726194	NA	0
2016.18300651516	NA	0
2016.22613576838	NA	0
2016.2692650216	NA	0
2016.31239427482	NA	0
2016.35552352803	37.8270500881454	0
2016.39865278125	79.8584668295066	0
2016.44178203447	121.888319129367	0
2016.48491128769	3.28104873333927	0
2016.52804054091	27.0963726326363	0
2016.57116979412	26.2241837670633	0
2016.61429904734	53.4712424192825	0
2016.65742830056	4062.00392673066	0
2016.70055755378	93.5744650512541	0
2016.743686807	569.929986248052	0
2016.78681606021	266.503305717632	0
2016.82994531343	279.656692540937	0
2016.87307456665	35.955381190283	0
2016.91620381987	81.1173562605786	0
2016.95933307309	80.0579181775817	0
2017.00246232631	43.2589086022188	0
2017.04559157952	81.9201121368833	0
2017.08872083274	84.1867977891652	0
2017.13185008596	139.364328670226	0
2017.17497933918	90.5887825552487	0
2017.2181085924	243.462650962844	0
2017.26123784561	139.490290684112	0
2017.30436709883	210.172508101216	0
2017.34749635205	40.6860722975596	0
2017.39062560527	96.8388446131816	0
2017.43375485849	2.47542924490946	0
2017.4768841117	34.39115795964	0
2017.52001336492	102.429908125427	0
2017.56314261814	106.198773551544	0
2017.60627187136	80.7882850564351	0
2017.64940112458	73.3729942239217	0
2017.6925303778	112.954822836974	0
2017.73565963101	203.374795883148	0
2017.77878888423	86.4722702745471	0
2017.82191813745	178.568891389773	0
2017.86504739067	200.275289320554	0
2017.90817664389	71.5044642899034	0
2017.9513058971	94.9507454821626	0
2017.99443515032	144.409220626887	0
2018.03756440354	125.874201983098	0
2018.08069365676	77.8183006296916	0
2018.12382290998	106.400505517823	0
2018.1669521632	49.13828132696	0
2018.21008141641	51.8463791393813	0
2018.25321066963	85.5326936100627	0
2018.29633992285	51.7118615275782	0
2018.33946917607	59.799991904265	0
2018.38259842929	62.1512742734979	0
2018.4257276825	43.6065552575353	0
2018.46885693572	85.2533655451844	0
2018.51198618894	294.358192553906	0
2018.55511544216	463.403891743755	0
2018.59824469538	593.460030117457	0
2018.6413739486	69.8670417101229	0
2018.68450320181	89.8098202483375	0
2018.72763245503	34.9550474506316	0
2018.77076170825	311.822510284834	0
2018.81389096147	57.7068313852389	0
2018.85702021469	76.6400253685247	0
2018.9001494679	107.985546109208	0
2018.94327872112	247.113264986218	0
2018.98640797434	38.1255951063819	0
2019.02953722756	44.3178712218029	0
2019.07266648078	165.195994808746	0
2019.11579573399	233.947854308411	0
2019.15892498721	548.897800136098	0
2019.20205424043	1099.22776187047	0
2019.24518349365	1065.69665375273	0
2019.28831274687	565.361712899122	0
2019.33144200009	3.29688877273948	0
2019.3745712533	115.677566878789	0
2019.41770050652	23.0865468927675	0
2019.46082975974	79.8628070901627	0
2019.50395901296	120.956745532172	0
2019.54708826618	396.730501847102	0
2019.59021751939	393.638261927171	0
2019.63334677261	1071.86081548185	0
2019.67647602583	90.161866574271	0
2019.71960527905	348.94698667468	0
2019.76273453227	378.041399974306	0
2019.80586378549	601.411948450121	0
2019.8489930387	333.782761878094	0
2019.89212229192	23.2480179495546	0
2019.93525154514	71.3018373329725	0
2019.97838079836	133.628304186498	0
2020.02151005158	113.119453312599	0
2020.06463930479	597.871867983338	0
2020.10776855801	30.1656798713882	0
2020.15089781123	791.162598994393	0
2020.19402706445	645.446108968229	0
2020.23715631767	1899.15119561342	0
2020.28028557088	820.169355327596	0
2020.3234148241	849.702865338518	0
2020.36654407732	0.0423115401614297	0
2020.40967333054	NA	0
2020.45280258376	NA	0
2020.49593183698	NA	0
2020.53906109019	NA	0
2020.58219034341	NA	0
2020.62531959663	3.80628481938258	0
2020.66844884985	18.1585185053498	0
2020.71157810307	0.545348560087579	0
2020.75470735628	80.569170339564	0
2020.7978366095	454.972012543584	0
2020.84096586272	884.61576590288	0
2020.88409511594	2966.8881336626	0
2020.92722436916	3416.83569138724	0
2020.97035362238	849.337975828845	0
2021.01348287559	1766.01140447154	0
2021.05661212881	2193.21010630268	0
2021.09974138203	2560.08381506759	0
2021.14287063525	239.505389245166	0
2021.18599988847	687.16128722318	0
2021.22912914168	895.139754998919	0
2021.2722583949	1181.44134243339	0
2021.31538764812	1467.32872614695	0
2021.35851690134	1212.38787401207	0
2021.40164615456	253.408557985977	0
2021.44477540777	343.857651366421	0
2021.48790466099	1216.46006796708	0
2021.53103391421	2191.14965976097	0
2021.57416316743	3831.59848833888	0
2021.61729242065	937.44062817622	0
2021.66042167387	1517.74669213458	0
2021.70355092708	1652.31808545742	0
2021.7466801803	919.808866184243	0
2021.78980943352	321.097544402028	0
2021.83293868674	1000.054715642	0
2021.87606793996	0.64651165132411	0
2021.91919719317	0.299320471352267	0
2021.96232644639	9.20801940675871	0
2022.00545569961	26.3491371612122	0
2022.04858495283	804.765061234147	0
2022.09171420605	3579.31746772717	0
2022.13484345927	1894.8942589508	0
2022.17797271248	1785.26637739753	0
2022.2211019657	2224.4206445495	0
2022.26423121892	1654.05501474866	0
2022.30736047214	2844.98210406186	0
2022.35048972536	9258.06628552442	0
2022.39361897857	19930.0388690276	0
2022.43674823179	4739.80270305632	0
2022.47987748501	2963.5186962162	0
2022.52300673823	7048.92575412522	0
2022.56613599145	10019.929561901	0
2022.60926524466	3394.3273517337	3
2022.65239449788	18157.7072309507	3
2022.6955237511	20754.4252358295	5.5
