time	diffusion_coefficient	number_of_branches
2016.75794025546	210.438734834903	0
2016.79602576797	280.970053280512	0
2016.83411128047	0.514270829972162	0
2016.87219679297	0.107505401097133	0
2016.91028230548	0.0418377770517079	0
2016.94836781798	0.0274430021304305	0
2016.98645333049	0.036992861211356	0
2017.02453884299	0.0487986865224477	0
2017.06262435549	NA	0
2017.100709868	NA	0
2017.1387953805	0.0828934345339922	0
2017.17688089301	0.325535591530713	0
2017.21496640551	0.56817836656215	0
2017.25305191801	0.810821597534411	0
2017.29113743052	0.764912692340105	0
2017.32922294302	20.9740131590456	0
2017.36730845553	64.9175806725294	0
2017.40539396803	0.188172841247581	0
2017.44347948053	0.451020202281178	0
2017.48156499304	14.6106847781548	0
2017.51965050554	64.5899146328373	0
2017.55773601805	217.390195241797	0
2017.59582153055	181.412746625648	0
2017.63390704305	0.316946383902163	0
2017.67199255556	0.0135982913372553	0
2017.71007806806	2.22625709696047	0
2017.74816358056	54.1645170815489	0
2017.78624909307	79.262012344693	0
2017.82433460557	0.155764379052162	0
2017.86242011808	0.185552498595994	0
2017.90050563058	1.13849420424253	0
2017.93859114308	45.1571825373927	0
2017.97667665559	55.0254629091219	0
2018.01476216809	160.139620088879	0
2018.0528476806	41.1261166876595	0
2018.0909331931	0.444612120753604	0
2018.1290187056	0.00530217219426777	0
2018.16710421811	0.0226249282978684	0
2018.20518973061	0.0260649436724195	0
2018.24327524312	0.0906791617649321	0
2018.28136075562	0.701186053422973	0
2018.31944626812	0.75051422573321	0
2018.35753178063	1.92220188788405	0
2018.39561729313	1.66335687199559	0
2018.43370280564	36.3527933751423	0
2018.47178831814	43.250926212645	0
2018.50987383064	0.322235021194506	0
2018.54795934315	0.0841432160986258	0
2018.58604485565	0.0244211599316629	0
2018.62413036816	0.0336809330638709	0
2018.66221588066	0.0593839594978345	0
2018.70030139316	22.3213848087047	0
2018.73838690567	120.436820939305	0
2018.77647241817	228.209272714553	0
2018.81455793068	211.555507325148	0
2018.85264344318	241.984498226969	0
2018.89072895568	126.706395982118	0
2018.92881446819	1.16449291511301	0
2018.96689998069	16.0187005854191	0
2019.0049854932	69.9761705380224	0
2019.0430710057	190.536430769046	0
2019.0811565182	425.794366271931	0
2019.11924203071	8.31922908421399	0
2019.15732754321	0.0653676958989539	0
2019.19541305571	1.32088229111613	0
2019.23349856822	0.143292249148984	0
2019.27158408072	0.104386120163251	0
2019.30966959323	0.353943565914463	0
2019.34775510573	180.356641249976	0
2019.38584061823	31.4242730621345	0
2019.42392613074	304.408801255633	0
2019.46201164324	1.02447964444957	0
2019.50009715575	50.1824563595291	0
2019.53818266825	547.301251570611	0
2019.57626818075	159.95507271798	0
2019.61435369326	187.098465371124	0
2019.65243920576	461.357740082548	0
2019.69052471827	692.605454791135	0
2019.72861023077	6.78267717005874	0
2019.76669574327	107.208024170748	0
2019.80478125578	0.160922616096039	0
2019.84286676828	0.419786372415535	0
2019.88095228079	19.4012679169041	0
2019.91903779329	20.8252707612149	0
2019.95712330579	184.971522631484	0
2019.9952088183	624.171430485281	0
2020.0332943308	678.583810626685	0
2020.07137984331	446.415618363974	0
2020.10946535581	437.732959123616	0
2020.14755086831	902.542742827969	0
2020.18563638082	392.050106179429	0
2020.22372189332	0.505295966187325	0
2020.26180740583	37.6063282254459	0
2020.29989291833	93.2570875793825	0
2020.33797843083	454.206942321486	0
2020.37606394334	1060.39833668764	0
2020.41414945584	1242.80341896763	0
2020.45223496835	444.258237639244	0
2020.49032048085	0.434344217613138	0
2020.52840599335	1240.42609244881	0
2020.56649150586	71.6505579940427	0
2020.60457701836	381.831513143329	0
2020.64266253086	344.172656599399	0
2020.68074804337	1103.79939620716	0
2020.71883355587	1.19318359646906	0
2020.75691906838	1.68148200872136	0
2020.79500458088	173.276368170665	0
2020.83309009338	839.427456037624	0
2020.87117560589	1196.49923998952	0
