time	diffusion_coefficient	number_of_branches
2016.75794025546	210.438734834903	0.02
2016.79602576797	280.970053280512	0.04
2016.83411128047	0.514270829972162	0.03
2016.87219679297	0.107505401097133	0.05
2016.91028230548	0.0418377770517079	0.05
2016.94836781798	0.0274430021304305	0.05
2016.98645333049	0.036992861211356	0.02
2017.02453884299	0.0487986865224477	0.02
2017.06262435549	NA	0
2017.100709868	NA	0
2017.1387953805	0.0828934345339922	0.04
2017.17688089301	0.325535591530713	0.04
2017.21496640551	0.56817836656215	0.04
2017.25305191801	0.810821597534411	0.04
2017.29113743052	0.856114616141215	0.07
2017.32922294302	20.9740131590456	0.05
2017.36730845553	64.9175806725294	0.05
2017.40539396803	42.7167298311501	0.14
2017.44347948053	69.4890227720279	0.17
2017.48156499304	54.561826928225	0.2
2017.51965050554	110.978854568437	0.22
2017.55773601805	172.133021861814	0.17
2017.59582153055	213.742015885975	0.14
2017.63390704305	180.777669132552	0.08
2017.67199255556	0.0135982913372553	0.02
2017.71007806806	6.20120084977859	0.07
2017.74816358056	60.2415978654382	0.07
2017.78624909307	98.8156012997288	0.09
2017.82433460557	106.888990020703	0.13
2017.86242011808	129.734752800151	0.15
2017.90050563058	16.7758162550378	0.16
2017.93859114308	63.6270801421661	0.14
2017.97667665559	96.5222106904912	0.16
2018.01476216809	188.463529194412	0.14
2018.0528476806	203.955980578404	0.13
2018.0909331931	49.77908161887	0.07
2018.1290187056	74.1786522564306	0.09
2018.16710421811	84.9584743811386	0.16
2018.20518973061	66.1328176403856	0.13
2018.24327524312	92.7574771974025	0.17
2018.28136075562	157.853932866275	0.17
2018.31944626812	77.7604703228714	0.1
2018.35753178063	104.465256205783	0.14
2018.39561729313	131.902342358945	0.18
2018.43370280564	113.602076370422	0.14
2018.47178831814	173.079294121533	0.21
2018.50987383064	142.923780239789	0.2
2018.54795934315	142.215227658559	0.26
2018.58604485565	42.9152998737489	0.29
2018.62413036816	29.6578194330582	0.2
2018.66221588066	66.1070451404914	0.28
2018.70030139316	127.625402512045	0.3
2018.73838690567	212.876773259873	0.24
2018.77647241817	272.811665983207	0.26
2018.81455793068	335.806690880914	0.25
2018.85264344318	284.005724250303	0.23
2018.89072895568	239.893294029004	0.18
2018.92881446819	165.989673862419	0.14
2018.96689998069	106.284482236329	0.25
2019.0049854932	175.087789981726	0.31
2019.0430710057	172.459171588061	0.35
2019.0811565182	321.518446811016	0.35
2019.11924203071	285.951596126967	0.36
2019.15732754321	4697.34591930423	0.26
2019.19541305571	15267.8181377071	0.16
2019.23349856822	18112.7963624964	0.2
2019.27158408072	31402.8919423048	0.15
2019.30966959323	79.1863160005759	0.21
2019.34775510573	42968.5106049254	0.24
2019.38584061823	14719.2799185093	0.33
2019.42392613074	6066.85632255098	0.35
2019.46201164324	1911.08137684377	0.31
2019.50009715575	561.993029138403	0.29
2019.53818266825	1072.69672822008	0.27
2019.57626818075	1340.71648416625	0.14
2019.61435369326	2111.71993270683	0.16
2019.65243920576	2672.89825564827	0.21
2019.69052471827	2124.6102445382	0.12
2019.72861023077	2951.20164521106	0.19
2019.76669574327	4938.43423927475	0.19
2019.80478125578	106.105024187645	0.14
2019.84286676828	227.303088094949	0.17
2019.88095228079	338.8805108429	0.26
2019.91903779329	385.466270291112	0.27
2019.95712330579	514.495943458617	0.26
2019.9952088183	611.394187794089	0.24
2020.0332943308	1004.16864865885	0.18
2020.07137984331	1069.77447494754	0.22
2020.10946535581	1248.86122225716	0.24
2020.14755086831	3701.83035904513	0.22
2020.18563638082	3509.77543832753	0.21
2020.22372189332	1344.87461909502	0.15
2020.26180740583	140.850905477464	0.16
2020.29989291833	2087.24192773214	0.29
2020.33797843083	1198.21723268932	0.3
2020.37606394334	1109.98426769742	0.3
2020.41414945584	1212.44016089668	0.29
2020.45223496835	1130.49467090686	0.1
2020.49032048085	543.686394325784	0.07
2020.52840599335	1240.42609244881	0.05
2020.56649150586	71.6505579940427	0.06
2020.60457701836	306.918714657924	0.09
2020.64266253086	497.867614251258	0.13
2020.68074804337	950.538860359188	0.13
2020.71883355587	704.492712574156	0.07
2020.75691906838	1094.01080866593	0.07
2020.79500458088	173.276368170665	0.03
2020.83309009338	839.427456037624	0.03
2020.87117560589	1196.49923998952	0.06
2020.90926111839	1254.77052870376	0.11
2020.9473466309	1628.70834420729	0.08
2020.9854321434	3019.52073359262	0.14
2021.0235176559	3437.65871870404	0.19
2021.06160316841	5443.85545568841	0.18
2021.09968868091	8112.36601458699	0.15
2021.13777419342	2407.88960785189	0.09
2021.17585970592	1892.25778536652	0.09
2021.21394521842	1601.9411947848	0.06
2021.25203073093	4343.73159038123	0.12
2021.29011624343	3677.72814170601	0.15
2021.32820175594	2295.06648270174	0.09
2021.36628726844	2484.1195624012	0.12
2021.40437278094	2281.23152204252	0.09
2021.44245829345	25917.8232887354	0.12
2021.48054380595	14441.6628309059	0.12
2021.51862931846	9127.05806078088	0.09
2021.55671483096	2480.36091636842	0.15
2021.59480034346	2143.52125146855	0.18
2021.63288585597	2322.45719559463	0.15
2021.67097136847	1989.56863367936	0.21
2021.70905688098	57.0953647828302	0.15
2021.74714239348	436.279514452453	0.18
2021.78522790598	1540.75349019096	0.15
2021.82331341849	3294.25616171341	0.15
2021.86139893099	7317.85987023601	0.12
2021.8994844435	1709.33620310094	0.09
2021.937569956	1483.48444059251	0.18
2021.9756554685	1752.32733854754	0.24
2022.01374098101	3710.97074344805	0.33
2022.05182649351	13279.1221425768	0.44
2022.08991200602	36594.9829309451	0.43
2022.12799751852	77294.218080346	0.48
2022.16608303102	83485.0616454079	0.47
2022.20416854353	79252.302539988	0.46
2022.24225405603	96417.7824376016	0.46
2022.28033956853	37273.3038475847	0.53
2022.31842508104	12519.9340781418	0.61
2022.35651059354	5953.92930005578	0.87
2022.39459610605	8231.91028852501	1.27
2022.43268161855	23820.3277966912	1.51
2022.47076713105	38991.6510920026	1.89
2022.50885264356	43424.9607683723	2.23
2022.54693815606	37349.1714525521	2.72
2022.58502366857	48959.6896935171	3.41
2022.62310918107	60253.2602759109	4.35
2022.66119469357	82989.7946687789	5.43
2022.69928020608	144576.598008565	7.42
2022.73736571858	233251.817293227	11.23
2022.77545123109	187511.665527217	14.05
2022.81353674359	136767.126931337	15.51
2022.85162225609	101554.936548457	18.73
2022.8897077686	102331.991175409	23.74
2022.9277932811	122413.62097251	31.11
2022.96587879361	128182.274629733	42.22
2023.00396430611	170538.685211996	52.04
2023.04204981861	307247.306310053	66.39
2023.08013533112	347464.18601561	76.46
2023.11822084362	429061.901369452	82.15
2023.15630635613	415590.680291122	80.44
2023.19439186863	390985.215660748	72.84
2023.23247738113	328938.848441739	55.57
2023.27056289364	236190.892472321	36.23
2023.30864840614	312295.560278368	19.46
2023.34673391865	322995.477759253	9.21
2023.38481943115	398983.768238007	6.77
2023.42290494365	409505.775728715	6.76
2023.46099045616	29521.9035662216	2.5
2023.49907596866	19390.4868773889	2.97
2023.53716148117	19484.7913299334	3.7
2023.57524699367	21709.6775096844	4.17
2023.61333250617	20874.1591363197	5.23
2023.65141801868	20393.7195230573	7.02
2023.68950353118	17258.5519285016	9.58
2023.72758904368	15163.0084543227	14.28
2023.76567455619	11815.7704600281	25.08
2023.80376006869	8317.58317249631	49.26
2023.8418455812	6352.31860239524	127.09
2023.8799310937	25947.6140502548	291.68
2023.9180166062	40056.0707692101	517.25
2023.95610211871	125133.165181022	579.27
2023.99418763121	365837.092920122	618.19
2024.03227314372	496861.640166518	544.14
2024.07035865622	684288.676337168	374.68
2024.10844416872	701575.712014957	244.71
2024.14652968123	391065.022070347	247.05
2024.18461519373	226039.920873422	216.23
2024.22270070624	118449.908451509	211
2024.26078621874	59211.0972802383	185.92
2024.29887173124	17308.3569183166	146.18
2024.33695724375	1425.5122292772	100.79
