time	distance_tree	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023.32769116239	2003.39542725778	2682.8422322455	1853.57366311186	2058.62776621853	2087.35339356788	2115.30982794984	2289.25402979609	2530.46946978638	1986.01904376752	2356.22134406833	2427.64629149829	2090.06792804177	2281.96225221675	2690.65168320462	2089.65762114055	1747.5469052008	1920.19639715171	1995.43543266876	2399.06782875767	2411.38445067123	2778.79113510343	2391.44350752769	2787.39166101625	1999.09459429721	1873.81468877827	2308.03429844376	2406.75634527515	1837.01583745162	2075.22684360515	2714.7488769624	2406.08061525969	2031.18914730799	2087.35339356788	2296.85877564811	2526.8540372254	1946.855822754	2422.57969918128	2224.61528284907	1959.84924996524	2164.70280943154	2356.22134406833	2675.77752374437	2286.94219119893	2106.63521834028	2331.26949200684	2712.36296106623	2397.67772834414	2096.88030425987	2170.23094458113	2067.16570269439	2418.06957728501	2788.42492097165	2407.33350737404	1890.19486692228	2271.74519077655	2028.57142661867	1854.30728964772	1897.86387880603	2062.68610780286	2407.08530156176	2056.68169292333	2276.70169514376	2413.22331508211	2427.64629149829	2407.57364489881	1920.19639715171	2502.73464982532	2241.56561310611	2366.44621914215	1933.27099074621	2233.46150783476	2400.38802928768	1919.12303752583	2394.13198692038	2646.7966964909	2390.31200753804	2540.1314170761	2382.36622772808	2274.7426733115	2109.57411586238	2094.77609193546	2532.27589572326	2414.96642114671	2121.83431816186	2025.29077913105	2214.08010591703	2616.02820048208	2416.2685935682	2429.37660408096	1884.51057390807	1855.39413320855	2762.16852070137	2425.88081852125	2091.51062460934	1716.29697776545	2018.01797430546	2395.14424644054	2273.15048020139	2275.11726194012	2059.67916471114
2023.3657766749	2140.28563622091	2682.8422322455	1853.57366311186	2118.06467158784	2087.35339356788	2138.29183379003	2289.25402979609	2530.46946978638	2024.4442030116	2356.22134406833	2427.64629149829	2090.06792804177	2330.00551663862	2763.01785800714	2093.88474479077	1792.42658659327	1920.19639715171	2111.63857929319	2399.06782875767	2411.38445067123	2778.79113510343	2391.49178702363	2787.39166101625	1999.09459429721	1873.81468877827	2322.36477018687	2406.75634527515	1837.01583745162	2075.22684360515	2714.7488769624	2406.08061525969	2112.29947108116	2087.35339356788	2296.85877564811	2526.8540372254	2094.74088176921	2422.57969918128	2224.61528284907	1959.84924996524	2256.32629791072	2356.22134406833	2675.77752374437	2286.94219119893	2106.63521834028	2375.28734841251	2712.36296106623	2397.67772834414	2174.13853141258	2170.23094458113	2067.16570269439	2418.06957728501	2788.42492097165	2407.33350737404	1890.19486692228	2271.74519077655	2099.23666707515	1908.79326742875	2005.42249722976	2062.68610780286	2407.08530156176	2056.68169292333	2276.70169514376	2413.22331508211	2427.64629149829	2407.57364489881	1920.19639715171	2502.73464982532	2278.67345139686	2366.44621914215	1933.27099074621	2233.46150783476	2400.38802928768	1919.12303752583	2394.28179388617	2646.7966964909	2390.31200753804	2540.1314170761	2382.36622772808	2274.7426733115	2109.57411586238	2094.77609193546	2532.27589572326	2414.96642114671	2171.30058072664	2025.29077913105	2244.73936493999	2616.02820048208	2416.2685935682	2429.37660408096	1885.63635751324	1936.47829768671	2762.16852070137	2425.88081852125	2091.51062460934	1777.36394132659	2018.01797430546	2395.63421989331	2273.15048020139	2415.6438776238	2063.92470447291
2023.4038621874	2277.2163983528	2682.8422322455	1865.82818414177	2177.51174248893	2087.35339356788	2289.31958104982	2289.25402979609	2530.46946978638	2139.34668252434	2356.22134406833	2427.64629149829	2090.06792804177	2388.41239151327	2835.41934484047	2162.46428270401	1853.43374757882	1920.19639715171	2227.86946901165	2399.06782875767	2411.38445067123	2778.79113510343	2391.54006654078	2787.39166101625	1999.09459429721	1873.81468877827	2423.57569322377	2406.75634527515	1913.47917730525	2075.22684360515	2714.7488769624	2406.08061525969	2193.42883478476	2087.35339356788	2296.85877564811	2526.8540372254	2242.67208447753	2422.57969918128	2224.61528284907	1959.84924996524	2347.96905869434	2356.22134406833	2675.77752374437	2286.94219119893	2173.55024196784	2391.49989076732	2712.36296106623	2397.67772834414	2251.41291552039	2170.23094458113	2067.16570269439	2418.06957728501	2788.42492097165	2407.33350737404	1890.19486692228	2271.74519077655	2169.93785591229	1963.29016907925	2113.01154644954	2062.68610780286	2407.08530156176	2056.68169292333	2276.70169514376	2413.22331508211	2427.64629149829	2407.57364489881	1920.19639715171	2502.73464982532	2315.78833920011	2366.44621914215	1933.27099074621	2233.46150783476	2400.38802928768	2010.28389432412	2394.43160080681	2646.7966964909	2390.31200753804	2540.1314170761	2382.36622772808	2274.7426733115	2109.57411586238	2094.77609193546	2532.27589572326	2414.96642114671	2220.77139798524	2025.29077913105	2275.4035479537	2616.02820048208	2416.2685935682	2429.37660408096	1960.97059148804	2017.57970044208	2762.16852070137	2425.88081852125	2091.51062460934	1843.95118570257	2018.01797430546	2396.12419332637	2392.16758256739	2556.20909886569	2185.06753806996
2023.4419476999	2395.5007066645	2682.8422322455	1927.91532816692	2236.96833115902	2087.35339356788	2398.94704126188	2347.96976638188	2530.46946978638	2254.27469611885	2356.22134406833	2427.64629149829	2090.06792804177	2388.52592990254	2907.85382994974	2231.05803533523	1914.45149073528	1988.57523531284	2344.12322958397	2399.06782875767	2411.38445067123	2778.79113510343	2391.58834606851	2787.39166101625	2001.07905571132	1873.81468877827	2524.8083969378	2406.75634527515	2000.39603168072	2075.22684360515	2714.7488769624	2406.08061525969	2274.57558235398	2087.35339356788	2296.85877564811	2526.8540372254	2390.63941514788	2422.57969918128	2224.61528284907	1959.84924996524	2439.62883826739	2356.22134406833	2675.77752374437	2286.94219119893	2255.00064414148	2391.74662479133	2712.36296106623	2397.67772834414	2328.70202894181	2170.23094458113	2067.16570269439	2418.06957728501	2788.42492097165	2407.33350737404	1928.4063536167	2271.74519077655	2240.67283217973	1996.59767798393	2220.62680834053	2062.68610780286	2407.08530156176	2056.68169292333	2276.70169514376	2413.22331508211	2427.64629149829	2407.57364489881	1988.57523531284	2502.73464982532	2352.90996905029	2366.44621914215	1933.27099074621	2233.46150783476	2400.38802928768	2102.07770486986	2394.58140771226	2646.7966964909	2390.31200753804	2540.1314170761	2382.36622772808	2274.7426733115	2109.57411586238	2094.77609193546	2532.27589572326	2414.96642114671	2270.24639454111	2069.22415532888	2306.0724813751	2616.02820048208	2416.2685935682	2429.37660408096	2036.32057399683	2098.69669060328	2762.16852070137	2425.88081852125	2091.51062460934	1910.55130584204	2018.01797430546	2396.61416675157	2392.32370533002	2666.13862565017	2306.23980547649
2023.48003321241	2407.71588186728	2682.8422322455	1990.01258445621	2296.43378968847	2087.35339356788	2399.12806900067	2395.11552557675	2530.46946978638	2369.22367817112	2361.2654751098	2427.64629149829	2107.89498840366	2388.63946827723	2980.31900219982	2299.66490882248	1975.47911066849	2059.06308579273	2389.00439358274	2399.06782875767	2411.38445067123	2778.79113510343	2391.63662557548	2787.39166101625	2073.03136221998	1873.81468877827	2626.05937571553	2406.75634527515	2087.33104603802	2075.22684360515	2714.7488769624	2406.08061525969	2355.73805710538	2087.35339356788	2296.85877564811	2526.8540372254	2392.37578943418	2422.57969918128	2224.61528284907	1959.84924996524	2531.30338084096	2361.2654751098	2675.77752374437	2286.94219119893	2336.46751401573	2391.99335857805	2712.36296106623	2397.67772834414	2406.00444329962	2170.23094458113	2067.16570269439	2418.06957728501	2788.42492097165	2407.33350737404	2001.1479841354	2271.74519077655	2311.43943779279	1996.80908145008	2328.26406064403	2062.68610780286	2407.08530156176	2056.68169292333	2276.70169514376	2413.22331508211	2427.64629149829	2407.57364489881	2059.06308579273	2502.73464982532	2390.0380336449	2366.44621914215	1933.27099074621	2233.46150783476	2400.38802928768	2193.89080809146	2394.73121463932	2646.7966964909	2399.26729773902	2540.1314170761	2455.53155655856	2274.7426733115	2146.74177588739	2094.77609193546	2532.27589572326	2414.96642114671	2319.72519470267	2134.30001170377	2336.74599170322	2616.02820048208	2416.2685935682	2429.37660408096	2111.68485499464	2179.82761624884	2762.16852070137	2425.88081852125	2091.51062460934	1977.16338656973	2075.05358009125	2397.10414016134	2392.51977897806	2667.80240376763	2391.99898791215
2023.51811872491	2419.93102577981	2682.8422322455	2052.11921247011	2355.90746993205	2087.35339356788	2399.30386870912	2395.72725941515	2530.46946978638	2386.11933851877	2394.27714865081	2427.64629149829	2177.38100565519	2388.75300662772	3052.81255256113	2368.28380905961	2036.51590178939	2129.56203131668	2389.11551992525	2399.06782875767	2411.38445067123	2778.79113510343	2391.68490506949	2787.39166101625	2144.99619605299	1918.37412617167	2651.9144683176	2406.75634527515	2174.2821856622	2075.22684360515	2714.7488769624	2406.08061525969	2436.91460132165	2087.35339356788	2296.85877564811	2526.8540372254	2392.62336975473	2422.57969918128	2224.61528284907	1974.28611418985	2622.99042763274	2394.27714865081	2675.77752374437	2286.94219119893	2417.94917768978	2392.25780890011	2712.36296106623	2397.67772834414	2483.31872915487	2170.23094458113	2068.40111345895	2418.06957728501	2788.42492097165	2407.33350737404	2073.90237136239	2271.74519077655	2382.23551707573	1997.02048481549	2394.47352408424	2062.68610780286	2407.08530156176	2056.68169292333	2276.70169514376	2413.22331508211	2427.64629149829	2407.57364489881	2129.56203131668	2502.73464982532	2427.17222582507	2366.44621914215	1984.23801854479	2233.46150783476	2400.38802928768	2285.72058133651	2394.88102154356	2646.7966964909	2399.49782212216	2540.1314170761	2530.49403047627	2274.7426733115	2210.74889015396	2094.77609193546	2532.27589572326	2414.96642114671	2369.20742244602	2199.38433810017	2367.42390551109	2616.02820048208	2416.2685935682	2429.37660408096	2187.06198375265	2260.97082399191	2762.16852070137	2425.88081852125	2091.51062460934	2043.7865124699	2147.61303612589	2397.59411356188	2392.7158525079	2668.14547011575	2392.19939914547
2023.55620423742	2432.14613834288	2682.8422322455	2114.23447134223	2415.38872342344	2112.89236058403	2399.47966839206	2397.74327545158	2530.46946978638	2395.10408269618	2427.29358095767	2427.64629149829	2246.87591984744	2388.866544961	3125.33217359825	2436.91364150069	2097.56115821591	2200.07098325353	2389.22664635151	2399.06782875767	2411.38445067123	2778.79113510343	2391.73318455488	2787.39166101625	2216.97228931886	1965.41886514966	2665.14755853928	2406.75634527515	2261.24741393648	2082.77571154316	2714.7488769624	2406.08061525969	2518.10355583923	2112.89236058403	2296.85877564811	2526.8540372254	2392.87095023911	2422.57969918128	2224.61528284907	2038.53830892585	2653.14659648305	2427.29358095767	2675.77752374437	2286.94219119893	2499.44395995291	2392.52622543608	2712.36296106623	2397.67772834414	2560.64345568387	2170.23094458113	2132.23776395442	2418.06957728501	2788.42492097165	2407.33350737404	2146.6683214599	2271.74519077655	2453.05891630801	1997.2318880434	2394.6588815882	2079.1441411303	2407.08530156176	2071.02083638821	2276.70169514376	2413.22331508211	2427.64629149829	2407.57364489881	2200.07098325353	2502.73464982532	2464.31223855832	2366.44621914215	2047.85459395417	2233.46150783476	2400.38802928768	2377.56439897658	2395.03082845864	2646.7966964909	2399.72834622064	2540.1314170761	2605.46653961265	2274.7426733115	2274.76325001493	2097.44555634523	2532.27589572326	2414.96642114671	2387.87955443443	2264.47628379049	2398.10604943934	2616.02820048208	2416.2685935682	2429.37660408096	2262.45050854352	2342.12465856773	2762.16852070137	2425.88081852125	2125.61046444969	2110.41976773434	2220.18383026254	2398.92943957594	2392.91192591643	2668.48853651714	2392.39981041467
2023.59428974992	2444.36121949629	2682.8422322455	2176.35761977239	2474.87690128951	2179.56115197163	2399.65546811434	2399.80315707768	2530.46946978638	2404.08905211644	2460.314556377	2427.64629149829	2316.37870199275	2388.98008326523	3197.87555895687	2505.55331096387	2158.61417367458	2270.58885203099	2389.33777282577	2399.06782875767	2411.38445067123	2778.79113510343	2391.78146406234	2787.39166101625	2288.95837319567	2007.08518733142	2670.0303097835	2406.75634527515	2348.22469175805	2149.62923455661	2714.7488769624	2406.08061525969	2599.30325963394	2179.56115197163	2296.85877564811	2526.8540372254	2393.08370620916	2422.57969918128	2224.61528284907	2102.79989770181	2656.21954095393	2460.314556377	2675.77752374437	2286.94219119893	2580.95018386369	2392.79464192631	2712.36296106623	2397.67772834414	2637.97719035368	2170.23094458113	2196.08261998691	2418.06957728501	2788.42492097165	2407.33350737404	2219.44463971071	2340.01217660483	2523.90748326927	1997.44329111112	2394.84423904974	2152.25205626321	2407.08530156176	2143.85318148693	2276.70169514376	2413.22331508211	2427.64629149829	2407.57364489881	2270.58885203099	2502.73464982532	2501.45776492115	2366.44621914215	2111.48030383495	2233.46150783476	2400.38802928768	2391.47588815133	2395.1806353723	2646.7966964909	2399.95389876571	2540.1314170761	2674.19313991222	2274.7426733115	2338.78403603496	2157.87293301116	2532.27589572326	2414.96642114671	2388.29991347508	2329.57499723008	2428.79225018978	2616.02820048208	2416.2685935682	2429.37660408096	2337.84897632546	2398.69359209324	2762.16852070137	2425.88081852125	2189.72408400889	2177.0622360099	2292.76466177854	2400.85010120909	2393.10799921157	2668.83160300135	2392.60022167347
2023.63237526243	2456.57626917963	2682.8422322455	2238.48791591575	2534.37135416088	2246.23812619805	2399.83126781598	2401.86302573951	2530.46946978638	2404.53872876286	2493.33985932007	2427.64629149829	2385.88832190323	2389.09362155344	3270.44040284506	2574.20172143066	2219.67424139844	2341.1145469266	2389.44889932566	2399.06782875767	2411.38445067123	2778.79113510343	2391.82974354327	2787.39166101625	2360.95317767534	2007.80314585742	2670.20152892315	2406.75634527515	2391.33651307487	2216.49151875466	2714.7488769624	2406.08061525969	2659.48481149939	2246.23812619805	2372.06312479826	2526.8540372254	2393.2814204103	2422.57969918128	2258.25060647606	2167.07005934323	2659.29250953483	2493.33985932007	2675.77752374437	2286.94219119893	2662.46617032236	2393.05363561927	2712.36296106623	2398.54575696561	2664.0163877965	2195.62165326438	2259.93487772922	2418.06957728501	2788.42492097165	2407.33350737404	2292.23013027521	2393.83444732138	2594.77906677904	1997.65469404851	2395.02959649215	2225.37033308408	2407.08530156176	2216.69584532067	2276.70169514376	2413.22331508211	2427.64629149829	2407.57364489881	2341.1145469266	2502.73464982532	2538.6084980799	2366.44621914215	2175.11434904545	2287.64954974861	2400.38802928768	2391.60738694759	2395.33044228864	2646.7966964909	2400.0893178553	2540.1314170761	2691.01474086851	2274.7426733115	2394.05584829718	2218.30802724396	2532.27589572326	2414.96642114671	2388.55577691321	2394.67962591712	2459.48233451755	2616.02820048208	2416.2685935682	2429.37660408096	2391.11432540193	2399.23682485633	2762.16852070137	2425.88081852125	2253.84597250507	2243.71300024173	2365.35422870212	2402.77075075092	2393.30407239626	2669.17466956366	2392.80063292403
2023.67046077493	2468.79128733189	2682.8422322455	2300.62461727509	2593.8714320855	2312.92236662981	2400.00706753334	2403.92288138437	2530.46946978638	2405.13771271413	2526.36927425322	2427.64629149829	2395.06722474583	2389.20715982671	3343.02439951664	2642.85777584806	2280.74065402791	2392.65596514322	2389.56002586645	2399.12611836374	2411.38445067123	2778.79113510343	2391.87802301993	2787.39166101625	2396.36247400992	2007.9973438847	2670.37274803445	2406.75634527515	2391.41279163877	2283.36163676902	2714.7488769624	2406.08061525969	2659.78768452503	2312.92236662981	2399.08844449378	2526.8540372254	2393.47913464667	2422.57969918128	2312.8738094136	2231.34797207112	2662.36550215487	2526.36927425322	2675.77752374437	2286.94219119893	2672.57883958271	2393.11675906066	2712.36296106623	2398.9896653381	2664.30904424855	2246.70632145558	2323.79373260516	2418.06957728501	2788.42492097165	2407.33350737404	2365.02359595112	2393.87929179513	2665.6715162387	1997.86609684338	2395.34868065466	2298.49776213142	2407.08530156176	2289.54763634667	2276.70169514376	2413.22331508211	2427.64629149829	2407.57364489881	2392.65596514322	2502.73464982532	2575.76413127334	2366.44621914215	2238.75592985017	2354.46326057024	2400.38802928768	2391.73888572667	2395.48024920371	2646.7966964909	2400.38356969522	2540.1314170761	2707.83626356819	2274.7426733115	2412.31188282853	2278.75009223728	2532.27589572326	2414.96642114671	2388.81164043997	2398.11776370813	2490.17612922457	2616.02820048208	2416.2685935682	2429.37660408096	2391.39138787613	2399.59496532279	2762.16852070137	2425.88081852125	2317.9752330824	2310.37114251951	2392.57199640627	2404.69138816955	2393.50014545926	2669.51773620765	2393.0010441669
2023.70854628743	2481.00627389272	2682.8422322455	2362.76698059239	2653.37648444185	2379.61295560706	2400.41325222248	2405.98272395867	2530.46946978638	2405.65712510415	2559.40258568856	2427.64629149829	2396.12821018689	2389.28265374563	3370.39089038215	2666.30436393971	2341.81270351115	2393.18807845902	2389.67115244807	2400.6827983177	2411.38445067123	2778.79113510343	2391.9263025005	2787.39166101625	2396.57620663545	2008.1915496348	2670.54396716984	2406.75634527515	2391.4671253465	2350.23866027593	2714.7488769624	2406.08061525969	2660.09055742594	2379.61295560706	2399.20732437454	2526.8540372254	2393.79166470126	2422.57969918128	2367.50130104173	2295.63281337407	2665.43851874218	2559.40258568856	2675.77752374437	2286.94219119893	2672.86674748277	2393.17988338302	2712.36296106623	2399.48603766141	2664.60170055312	2297.79562571259	2387.65837916528	2418.06957728501	2788.42492097165	2407.33350737404	2394.35223894258	2393.92413652111	2736.58268117199	1997.9879924792	2395.70954887311	2371.63313254124	2407.08530156176	2362.4073616602	2300.09788735484	2431.27774155978	2427.64629149829	2407.57364489881	2393.18807845902	2502.73464982532	2603.37914060028	2366.44621914215	2302.40424579761	2408.96336709662	2400.38802928768	2391.87038450203	2395.63005612083	2646.7966964909	2400.8204464878	2540.1314170761	2724.65770780131	2274.7426733115	2430.56787856659	2339.19838059379	2532.27589572326	2414.96642114671	2389.06750405532	2398.32445474407	2520.87346115327	2616.02820048208	2416.2685935682	2429.37660408096	2391.63878154436	2399.89246675726	2762.16852070137	2425.88081852125	2382.11096805365	2377.03574392294	2392.89248720864	2406.61201342142	2393.69621840861	2669.86080292683	2393.20145541305
2023.74663179994	2493.22122880107	2682.8422322455	2390.71587421047	2666.43713163719	2391.58124136847	2400.8229646716	2408.0425534069	2530.46946978638	2405.80679382695	2592.43957817253	2427.64629149829	2397.18919572103	2389.35435996507	3370.55685860865	2666.48013797247	2383.0891670525	2393.87677088371	2389.83334187962	2405.69142421617	2411.38445067123	2778.79113510343	2392.0734800988	2787.39166101625	2396.72974376836	2008.38575537275	2670.71518630246	2406.75634527515	2391.50890213983	2397.38788707061	2714.7488769624	2406.08061525969	2660.5122151828	2391.58124136847	2400.90066351299	2526.8540372254	2393.97801326629	2422.57969918128	2391.54725739725	2359.9237598758	2668.51155922581	2592.43957817253	2675.77752374437	2307.80095016964	2672.98301182585	2393.24300771865	2712.36296106623	2399.74551634582	2665.11433391796	2348.88915441118	2399.93284278816	2418.06957728501	2788.42492097165	2407.33350737404	2395.35022629613	2393.96898126607	2780.88887973636	1998.0780013266	2396.07041709237	2411.78110282324	2407.08530156176	2392.1083795164	2356.12614322542	2449.85291744411	2427.64629149829	2407.57364489881	2393.87677088371	2502.73464982532	2603.50317346678	2366.44621914215	2366.05849559378	2409.41119597668	2400.38802928768	2392.00188324054	2395.77986304213	2646.7966964909	2401.06223252841	2540.1314170761	2741.47907335683	2297.47889892386	2448.82383537209	2395.8693640767	2532.27589572326	2414.96642114671	2389.32488240437	2398.5311459191	2551.57415717834	2616.02820048208	2416.2685935682	2429.37660408096	2391.88617516038	2400.18996793069	2762.16852070137	2425.88081852125	2394.384263996	2396.41142751551	2393.03812554573	2408.53262646464	2412.05627424733	2670.62578256613	2393.40186664585
2023.78471731244	2505.43615199593	2682.8422322455	2390.95396159404	2666.86826918994	2391.86400417231	2401.23267707863	2410.10236967695	2530.46946978638	2405.84949370918	2595.41675428271	2427.64629149829	2397.74111336649	2389.42606627002	3370.86324449532	2666.65591215564	2383.55834789989	2394.42235789973	2390.06309690424	2418.07165422376	2411.38445067123	2778.79113510343	2392.26925018167	2787.39166101625	2397.07350163079	2008.57996110196	2670.89528622147	2406.75634527515	2391.56770809493	2397.78444841385	2714.7488769624	2416.60308552655	2661.21734099462	2391.86400417231	2413.86704421161	2526.8540372254	2394.16436175466	2422.57969918128	2391.90422343049	2389.44110488147	2669.18956130331	2595.41675428271	2675.77752374437	2354.7692052348	2673.09927604062	2393.30613205772	2712.36296106623	2399.96488781237	2678.11656568486	2399.9864955711	2400.11345296224	2418.06957728501	2788.42492097165	2407.33350737404	2396.12747303399	2394.70641825372	2781.43662659266	1998.42405293303	2396.38808554106	2436.69415056106	2407.08530156176	2393.1395137451	2398.10203289994	2468.42801605046	2427.64629149829	2407.57364489881	2394.42235789973	2502.73464982532	2603.6272061549	2389.93526506621	2390.80228330258	2409.8590253786	2400.38802928768	2392.13338196116	2396.23358475105	2646.7966964909	2401.30401848713	2540.1314170761	2758.30036002353	2351.48525927878	2467.07975310548	2396.1980958665	2532.27589572326	2414.96642114671	2389.61152508431	2398.73783723846	2582.27804420126	2616.02820048208	2416.2685935682	2429.37660408096	2392.08030388064	2400.65036881179	2762.16852070137	2425.88081852125	2394.64958202667	2397.01927255946	2393.23280703578	2410.45322725634	2436.77218698945	2671.752241722	2394.10311071341
