time	diffusion_coefficient	number_of_branches
2016.75794025546	284.852742263219	0.04
2016.79602576797	329.409908990917	0.04
2016.83411128047	188.616236164062	0.06
2016.87219679297	0.168057544224715	0.05
2016.91028230548	0.0919605608774553	0.05
2016.94836781798	0.0547062826621821	0.05
2016.98645333049	0.0472336027978515	0.05
2017.02453884299	0.0617145686245992	0.02
2017.06262435549	0.0735203766563191	0.02
2017.100709868	0.105708851312476	0.04
2017.1387953805	0.348351159624197	0.04
2017.17688089301	0.590993916088317	0.04
2017.21496640551	0.83363719653518	0.04
2017.25305191801	1.09241912571448	0.07
2017.29113743052	9.39699316963632	0.09
2017.32922294302	26.9877095138651	0.09
2017.36730845553	30.6959368930841	0.17
2017.40539396803	57.6030202032492	0.17
2017.44347948053	87.6888878342585	0.25
2017.48156499304	139.198671222683	0.27
2017.51965050554	148.955953691073	0.24
2017.55773601805	211.138689323512	0.24
2017.59582153055	313.758445248394	0.17
2017.63390704305	346.537134864767	0.14
2017.67199255556	182.894382709086	0.14
2017.71007806806	36.4985948023561	0.11
2017.74816358056	93.8691678848072	0.09
2017.78624909307	99.5386759914906	0.13
2017.82433460557	119.984145381299	0.15
2017.86242011808	134.863405390439	0.23
2017.90050563058	189.802938764243	0.23
2017.93859114308	86.4581548863718	0.18
2017.97667665559	125.954944482722	0.19
2018.01476216809	171.02167759988	0.19
2018.0528476806	251.611863873126	0.19
2018.0909331931	214.089556439651	0.21
2018.1290187056	71.6608428765909	0.17
2018.16710421811	132.922695547057	0.16
2018.20518973061	144.143714768308	0.22
2018.24327524312	109.340914853281	0.23
2018.28136075562	171.365111047672	0.23
2018.31944626812	230.840800651117	0.23
2018.35753178063	136.157346940631	0.18
2018.39561729313	156.206980153239	0.22
2018.43370280564	186.11091643219	0.29
2018.47178831814	239.223106598985	0.23
2018.50987383064	218.214816981595	0.33
2018.54795934315	130.180680919456	0.37
2018.58604485565	185.788969628953	0.35
2018.62413036816	98.8098213531519	0.37
2018.66221588066	102.933528887396	0.34
2018.70030139316	163.797182933066	0.38
2018.73838690567	264.641383760454	0.41
2018.77647241817	364.328017548574	0.35
2018.81455793068	426.998792034481	0.33
2018.85264344318	504.016926362671	0.3
2018.89072895568	376.447406889914	0.3
2018.92881446819	239.744543263699	0.39
2018.96689998069	177.800009751213	0.42
2019.0049854932	227.298516398699	0.39
2019.0430710057	328.448666153745	0.43
2019.0811565182	306.861693332722	0.48
2019.11924203071	3669.59121353224	0.45
2019.15732754321	7872.64266281166	0.38
2019.19541305571	12267.774238243	0.33
2019.23349856822	17394.4102380977	0.31
2019.27158408072	17718.6702478378	0.37
2019.30966959323	23007.194916091	0.32
2019.34775510573	26696.649173315	0.35
2019.38584061823	13143.8442059884	0.44
2019.42392613074	6513.44453174301	0.48
2019.46201164324	3971.73381796081	0.41
2019.50009715575	1870.56826071927	0.38
2019.53818266825	1216.91407839776	0.34
2019.57626818075	1790.1622401355	0.35
2019.61435369326	1758.54636554845	0.26
2019.65243920576	2826.27833527654	0.27
2019.69052471827	4406.75454993387	0.28
2019.72861023077	4078.68027902403	0.19
2019.76669574327	4363.72194370763	0.26
2019.80478125578	5018.62585255214	0.31
2019.84286676828	280.744890594464	0.27
2019.88095228079	408.683918686771	0.33
2019.91903779329	615.155980812639	0.36
2019.95712330579	863.158029254353	0.36
2019.9952088183	1154.1063626796	0.33
2020.0332943308	1124.75858530128	0.34
2020.07137984331	1258.0921432971	0.31
2020.10946535581	5546.83568249354	0.3
2020.14755086831	4288.16934611698	0.31
2020.18563638082	2686.30530735504	0.27
2020.22372189332	7343.50605090768	0.32
2020.26180740583	3347.26416892916	0.38
2020.29989291833	2180.14627321231	0.38
2020.33797843083	1478.06383150111	0.36
2020.37606394334	1436.91587794715	0.35
2020.41414945584	1755.33881607877	0.32
2020.45223496835	2165.25166442122	0.32
2020.49032048085	2282.2249433524	0.13
2020.52840599335	596.781110378382	0.13
2020.56649150586	893.68331560163	0.14
2020.60457701836	404.555034978431	0.13
2020.64266253086	775.229390394263	0.13
2020.68074804337	1228.67776671729	0.13
2020.71883355587	1742.98767646977	0.13
2020.75691906838	1825.86671424065	0.13
2020.79500458088	1137.43996776209	0.13
2020.83309009338	653.492857613866	0.08
2020.87117560589	1027.24521916467	0.11
2020.90926111839	1881.80097872787	0.11
2020.9473466309	5040.30919729965	0.2
2020.9854321434	4595.78107779965	0.22
2021.0235176559	5958.62323075079	0.22
2021.06160316841	7464.47210994785	0.19
2021.09968868091	10231.9328578247	0.19
2021.13777419342	9887.36408149347	0.21
2021.17585970592	2997.17036653881	0.15
2021.21394521842	6339.81511489677	0.18
2021.25203073093	4207.06438821637	0.15
2021.29011624343	4768.45100847664	0.15
2021.32820175594	4940.08419584485	0.18
2021.36628726844	2905.83298658175	0.15
2021.40437278094	23365.7907331329	0.21
2021.44245829345	21001.0252634375	0.15
2021.48054380595	15145.7017123235	0.15
2021.51862931846	8231.2728841368	0.21
2021.55671483096	6239.77542679707	0.21
2021.59480034346	2792.60986190801	0.21
2021.63288585597	1748.75577551591	0.27
2021.67097136847	2481.11376681579	0.21
2021.70905688098	2682.66899039495	0.27
2021.74714239348	904.39853126296	0.24
2021.78522790598	1981.55879440458	0.21
2021.82331341849	4281.17356035347	0.18
2021.86139893099	5062.18333903345	0.21
2021.8994844435	6193.69574441146	0.24
2021.937569956	2710.37557641786	0.32
2021.9756554685	4613.45078236715	0.38
2022.01374098101	10989.0349755563	0.49
2022.05182649351	24272.5558115384	0.61
2022.08991200602	46549.7685550176	0.66
2022.12799751852	60528.1867475207	0.62
2022.16608303102	61164.0260074492	0.65
2022.20416854353	70467.9770234618	0.69
2022.24225405603	45451.1757188535	0.82
2022.28033956853	38868.7568607275	0.83
2022.31842508104	21527.067038009	1.04
2022.35651059354	10788.4867583715	1.43
2022.39459610605	21872.5911511766	1.89
2022.43268161855	29064.5437636024	2.32
2022.47076713105	33152.1887493423	2.7
2022.50885264356	35951.6960082615	3.48
2022.54693815606	43624.1796030203	4.13
2022.58502366857	57573.08593039	5.27
2022.62310918107	75726.831242231	6.46
2022.66119469357	114037.977071182	8.96
2022.69928020608	169228.665772198	13.1
2022.73736571858	147792.068884479	16.08
2022.77545123109	128420.143688501	17.91
2022.81353674359	112138.71615452	21.86
2022.85162225609	121751.713592552	28.79
2022.8897077686	115101.890916623	39.82
2022.9277932811	111266.309172292	50.02
2022.96587879361	146246.667916592	57.35
2023.00396430611	260173.296006712	72.57
2023.04204981861	291243.343383681	88.33
2023.08013533112	328201.488059495	101.44
2023.11822084362	347303.308267418	102.3
2023.15630635613	381338.85864908	93.96
2023.19439186863	385920.639804634	86.11
2023.23247738113	391894.992356548	78.04
2023.27056289364	344327.956071304	59.41
2023.30864840614	244574.646858533	40.04
2023.34673391865	283455.348551141	22.82
2023.38481943115	270197.919894894	10.75
2023.42290494365	293153.088000878	8.33
2023.46099045616	282937.046822421	8.14
2023.49907596866	36586.3406633584	4.48
2023.53716148117	35517.8668003644	5.44
2023.57524699367	27973.0205510603	6.68
2023.61333250617	29527.2251316204	8.51
2023.65141801868	23395.263679336	11.5
2023.68950353118	19611.0138725324	16.95
2023.72758904368	14090.1155528897	28.43
2023.76567455619	9483.74334332134	55.68
2023.80376006869	7771.14967115879	140.84
2023.8418455812	24909.8159116198	315.55
2023.8799310937	40489.7859658481	539.17
2023.9180166062	127148.732849367	598.44
2023.95610211871	327869.490656818	664.94
2023.99418763121	381354.856631596	689.39
2024.03227314372	422763.221221571	696.97
2024.07035865622	468607.013139324	638.78
2024.10844416872	547039.695178613	483.52
2024.14652968123	491568.612297293	369.44
2024.18461519373	291755.843536696	338.09
2024.22270070624	192194.760485256	241.46
2024.26078621874	118974.815776708	214.05
2024.29887173124	61901.6176437529	187.84
2024.33695724375	20442.4350492261	150.57
