time	diffusion_coefficient	number_of_branches
2023.46099045616	673042.259397123	8.14
2023.49907596866	23628.0287649907	4.48
2023.53716148117	21731.6515951619	5.44
2023.57524699367	18060.8953882	6.68
2023.61333250617	20081.9061427914	8.51
2023.65141801868	21203.156224775	11.5
2023.68950353118	22851.8367857245	16.95
2023.72758904368	18063.7122726181	28.43
2023.76567455619	11064.3182606704	55.68
2023.80376006869	9944.58463419138	140.84
2023.8418455812	119323.54321085	315.55
2023.8799310937	106799.131672237	539.17
2023.9180166062	162841.947649576	598.44
2023.95610211871	294838.449689614	664.94
2023.99418763121	328094.352868719	689.39
2024.03227314372	346168.248179236	696.97
2024.07035865622	335690.497777997	638.78
2024.10844416872	424825.04121242	483.52
2024.14652968123	486551.072399132	369.44
2024.18461519373	355089.377253298	338.09
2024.22270070624	182859.552582017	241.46
2024.26078621874	82595.0525281793	214.05
2024.29887173124	38902.7393706661	187.84
2024.33695724375	17521.6279962728	150.57
