time	distance
2016.73889749921	0
2016.77698301171	0.0487955419541811
2016.81506852422	0.0975905185893388
2016.85315403672	0.14638492387919
2016.89123954923	0.1951787517704
2016.92932506173	0.243971996208794
2016.96741057423	0.293013227078848
2017.00549608674	0.342363388878395
2017.04358159924	0.391712950519356
2017.08166711175	0.44106190467882
2017.11975262425	0.490410245355054
2017.15783813675	0.539757966208049
2017.19592364926	0.5891050610785
2017.23400916176	0.641918574649579
2017.27209467427	0.696604812398174
2017.31018018677	0.751290411954946
2017.34826569927	0.805975367011604
2017.38635121178	0.873608835602603
2017.42443672428	0.981545376514189
2017.46252223678	1.09010915759943
2017.50060774929	1.23585335470881
2017.53869326179	1.44279835186248
2017.5767787743	1.80592950102893
2017.6148642868	2.20706696924103
2017.6529497993	2.60920297536799
2017.69103531181	3.01154382822861
2017.72912082431	3.41398553132438
2017.76720633682	3.8164832627654
2017.80529184932	4.26960575534125
2017.84337736182	4.78683124259402
2017.88146287433	5.30627913450879
2017.91954838683	5.82753371016304
2017.95763389934	6.35493944968347
2017.99571941184	6.98861243271925
2018.03380492434	7.69407690117585
2018.07189043685	8.40140799639453
2018.10997594935	9.11309981601063
2018.14806146186	9.87676783401815
2018.18614697436	10.6442251506232
2018.22423248686	11.4248996518624
2018.26231799937	12.3082077143515
2018.30040351187	13.2051352058667
2018.33848902438	14.1418008781768
2018.37657453688	15.1228685774498
2018.41466004938	16.1195510109876
2018.45274556189	17.1819149550804
2018.49083107439	18.2713272082455
2018.5289165869	19.4769184861267
2018.5670020994	20.7460829644884
2018.6050876119	22.0152723021825
2018.64317312441	23.3023027170741
2018.68125863691	24.6475014217354
2018.71934414942	26.0665074928648
2018.75742966192	27.5802825002601
2018.79551517442	29.241810490946
2018.83360068693	31.0455595063427
2018.87168619943	32.9696967231204
2018.90977171194	34.9712724681787
2018.94785722444	37.0189629114134
2018.98594273694	39.1038275462761
2019.02402824945	41.2021334167071
2019.06211376195	43.5449966559811
2019.10019927446	46.0636086686224
2019.13828478696	48.7668972487923
2019.17637029946	51.5233464543892
2019.21445581197	54.5728704304388
2019.25254132447	58.7482736802559
2019.29062683697	62.9231186708298
2019.32871234948	67.0989992349416
2019.36679786198	71.4064512353726
2019.40488337449	75.9191608232741
2019.44296888699	79.7828889797231
2019.48105439949	83.1588344914174
2019.519139912	86.9087244510947
2019.5572254245	90.682262149648
2019.59531093701	94.6300146418947
2019.63339644951	98.879331078456
2019.67148196201	103.172860172903
2019.70956747452	107.565769414054
2019.74765298702	112.56283406194
2019.78573849953	117.665601697225
2019.82382401203	122.833260316134
2019.86190952453	128.042086703812
2019.89999503704	133.318192502249
2019.93808054954	138.792976757004
2019.97616606205	144.445711955242
2020.01425157455	150.271971829903
2020.05233708705	156.292740635388
2020.09042259956	162.56100375945
2020.12850811206	168.920924805968
2020.16659362457	175.57093029299
2020.20467913707	182.178464462669
2020.24276464957	188.371631654238
2020.28085016208	194.566649804996
2020.31893567458	200.761960049552
2020.35702118709	207.080162951771
2020.39510669959	213.633721772906
2020.43319221209	220.419770299592
2020.4712777246	227.274070238082
2020.5093632371	234.198711653141
2020.5474487496	241.124092681996
2020.58553426211	248.049449965843
2020.62361977461	254.974638418949
2020.66170528712	261.988869149487
2020.69979079962	269.109810379101
2020.73787631212	276.353130498175
2020.77596182463	283.598772761896
2020.81404733713	290.844334250214
2020.85213284964	298.089642060349
2020.89021836214	305.406101700481
2020.92830387464	312.845198868627
2020.96638938715	320.474566561159
2021.00447489965	328.206694723273
2021.04256041216	336.037941970854
2021.08064592466	344.147438358044
2021.11873143716	352.444819879141
2021.15681694967	360.929991136159
2021.19490246217	369.416681126062
2021.23298797468	377.912083243114
2021.27107348718	386.669445504376
2021.30915899968	395.616779339256
2021.34724451219	404.586437105611
2021.38533002469	413.687446903291
2021.4234155372	422.868661832601
2021.4615010497	432.25201920374
2021.4995865622	441.870529018614
2021.53767207471	451.278762201518
2021.57575758721	460.285860240358
2021.61384309972	469.306786934642
2021.65192861222	478.453145118628
2021.69001412472	487.514524051713
2021.72809963723	496.502971981342
2021.76618514973	505.490886129467
2021.80427066224	514.469604114419
2021.84235617474	523.373882329875
2021.88044168724	532.277572229256
2021.91852719975	541.168933905976
2021.95661271225	549.975448374843
2021.99469822475	558.766378747621
2022.03278373726	567.485433077666
2022.07086924976	576.613962943426
2022.10895476227	587.506308053778
2022.14704027477	600.660608108525
2022.18512578727	616.249792555706
2022.22321129978	632.977293752142
2022.26129681228	644.580660140189
2022.29938232479	655.451057205826
2022.33746783729	664.453018801677
2022.37555334979	672.400516576828
2022.4136388623	680.248942338081
2022.4517243748	689.750749481352
2022.48980988731	699.461791301948
2022.52789539981	712.918814964388
2022.56598091231	722.573580833223
2022.60406642482	730.124213683129
2022.64215193732	737.412327031976
2022.68023744983	746.17281054073
2022.71832296233	754.372198466411
2022.75640847483	770.776233327186
2022.79449398734	804.559884457916
2022.83257949984	872.52359947048
2022.87066501235	872.549030350345
2022.90875052485	872.563912090485
2022.94683603735	872.585038224998
2022.98492154986	872.619536522699
2023.02300706236	879.728115952358
2023.06109257487	884.104015984286
2023.09917808737	908.621606444427
2023.13726359987	1015.88845568464
2023.17534911238	1022.70515683085
2023.21343462488	1134.51982371792
2023.25152013739	1136.24555904391
2023.28960564989	1138.01785385365
2023.32769116239	1138.01785385365
2023.3657766749	1138.01785385365
2023.4038621874	1138.01785385365
2023.4419476999	1138.01785385365
2023.48003321241	1138.01785385365
2023.51811872491	1138.01785385365
2023.55620423742	1138.01785385365
2023.59428974992	1138.01785385365
2023.63237526243	1138.01785385365
2023.67046077493	1138.01785385365
2023.70854628743	1138.01785385365
2023.74663179994	1138.01785385365
2023.78471731244	1138.01785385365
2023.82280282494	1138.01785385365
2023.86088833745	1138.01785385365
2023.89897384995	1138.01785385365
2023.93705936246	1138.01785385365
2023.97514487496	1153.07759671787
2024.01323038746	1275.28967939184
2024.05131589997	2291.48630133711
2024.08940141247	3104.58962553668
2024.12748692498	3137.8605339846
2024.16557243748	3148.34726239013
2024.20365794998	3158.16053252772
2024.24174346249	3184.33839220826
2024.27982897499	3184.33839220826
2024.3179144875	3184.33839220826
2024.356	3184.33839220826
