time	95%HPD_lower_value	95%HPD_higher_value
2015.75171398298	5673.80921422774	5673.80921422774
2015.7948432362	7344.17098512218	7344.17098512218
2015.83797248942	9014.85462294677	9014.85462294677
2015.88110174263	NA	NA
2015.92423099585	NA	NA
2015.96736024907	NA	NA
2016.01048950229	NA	NA
2016.05361875551	NA	NA
2016.09674800872	NA	NA
2016.13987726194	NA	NA
2016.18300651516	NA	NA
2016.22613576838	NA	NA
2016.2692650216	NA	NA
2016.31239427482	36.4016656353519	36.4016656353519
2016.35552352803	78.4331353760912	78.4331353760912
2016.39865278125	120.463040785495	120.463040785495
2016.44178203447	2.47342929999253	162.491380554708
2016.48491128769	26.2887556342809	204.518153555564
2016.52804054091	0.496380890576631	50.1040032117344
2016.57116979412	31.1753216351898	73.9191712863263
2016.61429904734	61.8545507201554	14462.3279249384
2016.65742830056	36.6841820471261	8232.30748441585
2016.70055755378	122.056585583137	4334.3535852974
2016.743686807	153.893947070504	2020.57111392237
2016.78681606021	277.832350971841	832.019118507678
2016.82994531343	340.339188927213	471.450589488514
2016.87307456665	412.852436371548	412.852436371548
2016.91620381987	20.6610685356523	109.040440065798
2016.95933307309	23.9522536258688	162.83935715188
2017.00246232631	61.9918723031651	222.810156610623
2017.04559157952	24.9783959700522	138.509289459874
2017.08872083274	57.2364547442099	177.792737500473
2017.13185008596	48.5702528232359	244.683463858076
2017.17497933918	121.75355035229	8150.84140982866
2017.2181085924	31.7012717387327	43094.4008955077
2017.26123784561	76.112139069701	62605.4162730134
2017.30436709883	0.100673690048995	38073.8682028036
2017.34749635205	0.0554539510373064	27355.5235065364
2017.39062560527	0.0155369717916509	21346.7734394799
2017.43375485849	0.168921519458786	18044.5780487943
2017.4768841117	0.225655352199956	2339.71359712751
2017.52001336492	0.282389291271967	370.691782686184
2017.56314261814	1.83298148402437	323.571153090358
2017.60627187136	2.0478000391588	422.730428037577
2017.64940112458	12.4355948070034	638.011316154376
2017.6925303778	12.9121417009987	989.222462103544
2017.73565963101	26.3212273827871	1340.45526854806
2017.77878888423	0.000877063603293667	1691.70956248849
2017.82191813745	0.0104046945855457	746.433540230628
2017.86504739067	0.0016175874791089	891.129969371832
2017.90817664389	0.0294597567557508	830.95763284036
2017.9513058971	0.0122529031715161	1025.01985163383
2017.99443515032	0.0485148672447809	735.709972981899
2018.03756440354	0.119462076111237	935.485362137318
2018.08069365676	0.148923018397425	1135.28746627505
2018.12382290998	0.975213167919488	267.053326555523
2018.1669521632	0.033436142565555	323.980430172236
2018.21008141641	11.7995046598431	156.325939179064
2018.25321066963	0.0196808561254502	73118.3411099507
2018.29633992285	0.0641540221664468	164209.694339951
2018.33946917607	0.156871116874583	255169.2951798
2018.38259842929	0.249588417008596	345967.009133752
2018.4257276825	0.304141858395217	306117.252745557
2018.46885693572	0.435023688721495	1651213.77580883
2018.51198618894	0.527741649900146	622227.525975157
2018.55511544216	0.161813941980919	383341.436157456
2018.59824469538	0.639746960185076	276996.984955547
2018.6413739486	0.00189382439355408	216842.181867646
2018.68450320181	0.0231556723326757	246274.244554249
2018.72763245503	0.044418064542187	1562.50718426897
2018.77076170825	0.065680438540621	2310.90083134144
2018.81389096147	0.0869428333032359	3059.47958289185
2018.85702021469	0.0214900773023208	3808.24266976116
2018.9001494679	0.209265694296955	1533.6405635655
2018.94327872112	0.000539347451718601	134541.85103885
2018.98640797434	0.00564409450086858	466630.412121933
2019.02953722756	0.010748933228055	634094.930693028
2019.07266648078	0.0158537750735879	397069.743093011
2019.11579573399	0.020958636890238	289149.856145487
2019.15892498721	0.0260634813032248	227473.940496583
2019.20205424043	394.06240235958	166777.926198201
2019.24518349365	1.20459640483575	21587.2593656605
2019.28831274687	0.221455537314332	5699.13871761368
2019.33144200009	5.25194924732884	7270.26394011531
2019.3745712533	0.216693408203458	8841.86353878879
2019.41770050652	0.0052035700770719	4184.77265235898
2019.46082975974	0.0143634424391649	5801.16886091671
2019.50395901296	0.023523407748604	7417.35476278055
2019.54708826618	0.00782577432403897	9033.32508981727
2019.59021751939	0.0241924767473074	17103.462649083
2019.63334677261	0.0405592091696604	29294.9309186908
2019.67647602583	0.0569259306622206	41498.633723556
2019.71960527905	0.0732926134691714	53714.3553811282
2019.76273453227	0.0896593026742985	65941.8812772478
