state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	Location.precision.col11	Location.precision.col12	Location.precision.col21	Location.precision.col22	correlation	Location.varCovar.Location.precision.col11	Location.varCovar.Location.precision.col12	Location.varCovar.Location.precision.col21	Location.varCovar.Location.precision.col22	Location.diffusionRate	treeLikelihood	branchRates	Location.traitLikelihood	coalescent	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3
74000000	-6682.889295154695	-7859.540573656252	1176.6512785015561	7.198585974531795	2017.1566052822986	28.05935451950571	0.3798810663731574	16.10710295330114	0.26697878018128385	0.22860859785274762	0.24209908386141857	0.2623135381045645	0.9126330720435485	0.31031223839202504	0.02444677868986023	0.058742557965045614	0.00894427482536114	1.6833806020274646	0.020991339819918877	118.45651334221988	-2.6730581785573504	-2.6730581785573504	106.2693434999206	0.02382456279554036	0.008446710982161189	2.1246531811681913E-4	2.124653181168191E-4	0.009415395815981487	592.6603860681898	-2538.9888029906606	-6718.259484339178	3715.6400814922167	11.831480293670635	3323.8133030139056	2981.849183819402	-75.00428708340489
74200000	-6698.281997181308	-7883.398152507145	1185.116155325837	8.039179369010244	2016.3160118878202	30.74259537968834	0.3948419610457809	28.753662927649838	0.2927075155767529	0.21115286204594394	0.21552730529095523	0.2806123170863623	0.3434156363180328	0.002644507321831533	0.022969744041408023	0.04622926407766015	0.008829421942648815	1.8735893917650488	-0.042007292024698537	121.58164181501515	-16.676468087046096	-16.676468087046096	131.89026227530763	0.13169330862975734	0.008370089472581103	0.0010583308241805805	0.0010583308241805802	0.00771587835719626	526.9216842188806	-2536.6436408603677	-6718.259484339178	3721.7597961862048	-21.146678797080757	3737.7352199172074	4054.648967650756	-512.6779107623433
74400000	-6763.333039254659	-7956.513085257866	1193.1800460032073	7.193711994971832	2017.1614792618586	29.354214408047167	0.39993100327649195	13.635027879504099	0.2620031491848002	0.21920981283963414	0.24947199275871135	0.2693150452168687	0.7366231999302475	0.3062778826803424	0.01763494248067791	0.03018140954973669	0.008659716200621089	1.4419264482977523	-0.03294318606424765	114.56538315064057	-12.199160423298377	-12.199160423298377	151.8155133566344	0.09250073003502972	0.008803970282104749	7.074444729574392E-4	7.074444729574392E-4	0.0066437889403751504	572.152150137854	-2538.8955467833607	-6718.259484339178	3732.075592786568	-42.5151264069771	3362.9768207439774	4456.425129538395	-358.09677066366396
74600000	-6719.364310109135	-7887.420608872647	1168.0562987635121	7.666850153412546	2016.688341103418	29.599063960207978	0.39432683065566726	19.159110865200592	0.28836917071394863	0.22598887199539583	0.24191779034216468	0.24372416694850463	0.98462902379132	0.3324052441351268	0.020671731831227478	0.038482422693043354	0.00835847049914886	1.648139184801196	0.026310373142542084	116.69668517482243	-8.212852854812771	-8.212852854812771	120.3892152218672	0.06929006842761784	0.008610563993072336	5.874055657039226E-4	5.874055657039226E-4	0.008346464204666653	577.6213062998405	-2550.193642565778	-6718.259484339178	3718.2499413292903	-16.973368336059387	3454.1126484338233	3563.408081471291	-243.0927569453799
74800000	-6629.636177064294	-7838.871491131748	1209.2353140674545	7.796850497843319	2016.5583407589872	29.112651713204365	0.37031786867956157	21.723921812336258	0.26595002142325264	0.23020562359524258	0.2484671541363094	0.25537720084520965	0.37823845611757057	0.14304465146864645	0.028033417050304085	0.06819596537594812	0.009512322828223434	2.1707944515638324	-0.02635404851935114	106.197508638956	1.6010627807650204	1.6010627807650204	137.26104821258483	-0.013261038685510262	0.009418072974553757	-1.0985582801854495E-4	-1.0985582801854495E-4	0.007286669445569549	561.1873965893251	-2517.8065336808118	-6718.259484339178	3727.0418477482663	-1.3128132794644922	3091.6910818159377	3996.0330904023344	46.611183107386516
75000000	-6714.635323860729	-7922.203184091714	1207.5678602309854	7.323712460464188	2017.0314787963664	28.62681718399315	0.34751418857043453	20.234263802234487	0.2563751726344107	0.23192217341593754	0.25293820988395865	0.2587644440657077	0.5613793214853643	0.3554143126702268	0.018643353476218406	0.0317513971782772	0.008407823106347847	1.4380316247582372	-0.006954943404624835	128.7415798553087	-9.881779718838988	-9.881779718838988	139.04937960364632	0.07385692527025453	0.007810101173839008	5.550380706603242E-4	5.55038070660324E-4	0.007231134484856541	578.056196612655	-2561.681393706263	-6718.259484339178	3769.2492539372483	-9.635388563671965	3685.461670496377	3980.541169461249	-282.88390146369494
75200000	-6738.000229054125	-7902.642748887122	1164.642519832997	7.78452202265641	2016.5706692341741	28.870442479259605	0.42459801472142333	16.818344325377492	0.27630456503702966	0.20459016278573397	0.2551769763797966	0.2639282957974547	1.5969953605615128	0.270448337392758	0.0224021448966091	0.04172099911377881	0.00825682358916181	1.8065866728315607	-0.0015622493621131454	115.46736786316684	-7.857466537734968	-7.857466537734968	116.54003263718725	0.06773534380658351	0.00870037347232218	5.866043785777552E-4	5.866043785777551E-4	0.008620292971798933	584.2537758148096	-2535.1728382706638	-6718.259484339178	3699.815358103661	-39.112575672850944	3333.594002125067	3364.5623087829517	-226.8485357103845
75400000	-6623.40809779799	-7831.404328719206	1207.996230921216	8.243156918074492	2016.112034338756	30.411971422791595	0.383368596467584	20.322223806977952	0.26617831989838303	0.2102022055878246	0.25984987535012555	0.2637695991636816	0.548141491648587	0.1046377365644207	0.023147474956150896	0.05445372999307323	0.008150649477370627	1.9985453214246407	0.02523801135212197	100.74915226006361	-1.2162612576126557	-1.2162612576126557	113.63483021019387	0.011367119852882409	0.009926924501854516	1.0625029013127665E-4	1.0625029013127664E-4	0.008801255972852045	539.8117205233733	-2521.0088699647063	-6718.259484339178	3729.0051008859223	3.183136414333253	3063.980339403534	3455.859208986191	-36.988902609164654
75600000	-6735.894252418637	-7918.896855542873	1183.002603124236	7.884892439425367	2016.4702988174051	29.90006284590084	0.4001539410604881	15.366418713692966	0.3017848421816187	0.218611933170027	0.25482331666551944	0.22477990798284936	0.8129743608922227	0.25123502589037366	0.018959252228066218	0.029437329037896896	0.008337596494938452	1.5018242232747399	0.04754273664240194	124.9835894811721	6.195918102123916	6.195918102123916	109.89488328308073	-0.05286770231322482	0.008023475977906524	-4.523668306322423E-4	-4.523668306322423E-4	0.009125109357926812	573.4642458350996	-2533.0829708452006	-6718.259484339178	3716.0855739694366	-36.60536801842876	3737.017180193317	3285.8639166070516	185.25834064155976
75800000	-6742.237674509643	-7928.8548818358395	1186.6172073261973	7.5565978277177335	2016.7985934291128	30.049497304929478	0.36140559743192746	15.274263390967926	0.2659830978591028	0.22600391257065394	0.24985975144438144	0.2581532381258765	0.7468689677712608	0.3773162661105012	0.021622058174036878	0.042298759276819316	0.008848159309642143	2.0623692043134807	0.06468629173675376	118.50796273691678	-13.432742826608207	-13.432742826608207	145.07385109823167	0.10244632034414156	0.00852775242920738	7.896054623445673E-4	7.896054623445673E-4	0.006966152476547016	553.3027593491901	-2531.274982341718	-6718.259484339178	3717.8921896679153	-47.37248644324941	3561.104706875664	4359.396297592053	-403.6471693659741
76000000	-6752.6286006218525	-7895.655817932336	1143.0272173104831	7.602512272824669	2016.7526789840058	28.629194072914267	0.36447504903150674	15.609267628859708	0.24134746835973153	0.2151023673612703	0.25300319701760743	0.2905469672614055	1.138517105044215	0.3378130744150369	0.017336981599940265	0.023784369013042084	0.008219215773463804	1.3947300544909145	0.03607576376225193	94.9611543822796	-6.621361380965696	-6.621361380965696	118.10484683933684	0.06252309070834067	0.010571948969287946	5.926995927780025E-4	5.926995927780025E-4	0.008500281784030561	604.0345335971847	-2560.3699809443206	-6718.259484339178	3703.3971982548037	8.064215521949874	2718.6613181982557	3381.2465811151897	-189.56424000256652
76200000	-6755.198811931819	-7919.299546004696	1164.100734072876	8.135637294272218	2016.2195539625582	29.41513209631402	0.35602463001580636	22.06681808596987	0.2583793489304803	0.2231528872349832	0.2721296275493011	0.24633813628525017	0.8532213695766061	0.31331560935972347	0.016899606874384913	0.031165242968072163	0.007393593357565194	1.6571899885442458	-0.04223397871884024	108.3337062001485	-9.16900365226707	-9.16900365226707	127.8120489640932	0.07792098730095494	0.009287125919111721	6.662415019676442E-4	6.662415019676442E-4	0.00787178344232228	605.8201599871132	-2556.1064031881906	-6718.259484339178	3720.2071372610667	12.382059124995836	3186.6502783606416	3759.608303779357	-269.7074536230216
76400000	-6797.289427687496	-8004.559531310873	1207.270103623377	7.188121931310667	2017.1670693255198	30.052336723979938	0.4153693292243138	19.103258999819047	0.2732838215052738	0.22526426875651603	0.2420184773377489	0.2594334324004757	1.2220501091011498	0.31466994475259036	0.023899557142453842	0.03988508459193073	0.009662689631604073	1.4466745720381153	0.02319904563740439	139.8769349778907	-2.3966793790069834	-2.3966793790069834	132.07727456940373	0.017632863121751535	0.0071513649817960675	1.2976894806090834E-4	1.2976894806090837E-4	0.007573680012879213	601.9741946100036	-2521.717234096214	-6718.259484339178	3728.987337719591	-73.01261204616257	4203.628749873818	3969.2307289452733	-72.025815717337
76600000	-6762.734220411325	-7951.993423507708	1189.2592030963833	6.636424996818147	2017.7187662600124	28.34211053321945	0.37581845723168483	22.20098258940092	0.30796685862816064	0.21966806193574637	0.23187058572049898	0.2404944937156084	0.9387282873842115	0.28334250100671393	0.021983845368850275	0.0584813941733308	0.008198411419419875	2.0177938961306614	-0.019302599134110147	114.78507991034277	-18.634648797164825	-18.634648797164825	127.8950585901473	0.1537983262128025	0.008922997564829888	0.001300104379883927	0.001300104379883927	0.008008339022706359	652.9226708434497	-2514.3387570634577	-6718.259484339178	3703.597960159841	-50.85039100195865	3253.2514223833623	3624.8158872145327	-528.1452759569704
76800000	-6786.129778483536	-7965.766250155704	1179.6364716721682	5.183674938682277	2019.1715163181482	26.16604027494773	0.3990355898489922	21.863256290232677	0.28575599658573464	0.22021561039117374	0.23630133169135997	0.25772706133174594	0.8755669359428312	0.3468472525467893	0.017374429879170584	0.03226214539990465	0.008512481154305713	1.817632618674762	0.01263209538628552	121.9512877001421	-4.915551510288342	-4.915551510288342	134.55515576769304	0.038373276638708216	0.008212087782958392	3.000029264864019E-4	3.0000292648640187E-4	0.007442856233375468	696.7422769199129	-2526.9931207671834	-6718.259484339178	3706.6295924393517	-60.26294882164366	3190.982305543656	3520.775625019321	-128.6205187917849
77000000	-6734.511429203398	-7945.390045775763	1210.8786165723654	7.911700401851803	2016.4434908549788	30.79922846912709	0.4388238568316734	15.048533013680611	0.2801879224696766	0.2171062335851499	0.247914534834843	0.25479130911034514	0.5619113682573361	0.34198364513450485	0.023304462741462903	0.05210681158599145	0.00843439043647761	1.5998235655336426	0.07610725147463457	130.18708302368566	-6.746878766700883	-6.746878766700883	117.6648962276148	0.0545124247616666	0.007704147277212664	4.417540774405034E-4	4.417540774405033E-4	0.008524041522672903	589.9376153330562	-2524.595746226476	-6718.259484339178	3735.4743627988414	-71.2925698835088	4009.6617137757116	3623.9880217104387	-207.7986605891229
77200000	-6708.079612695441	-7904.6473163507735	1196.567703655332	8.106153198407496	2016.249038058423	31.632134274212127	0.4017885969062315	11.986707718680444	0.2600111305720598	0.2133033537635769	0.2645339894381149	0.2621515262262632	0.7481256765961626	0.31336044328296997	0.021871656590149564	0.0672100370181707	0.0070579472519258874	2.1637658066259657	-0.00301843462365317	136.69641491049165	-8.043209505868843	-8.043209505868843	105.23965403005727	0.06705962383981971	0.007348527085424666	5.616299621313965E-4	5.616299621313965E-4	0.009545045702671144	558.9276984541826	-2514.030948334996	-6718.259484339178	3710.598651990328	-48.8378528898432	4323.999351252085	3328.954867250401	-254.42388308526262
77400000	-6724.367054940812	-7955.64868007215	1231.281625131338	7.094028783179616	2017.261162473651	29.08789703142323	0.378609485190378	17.22263195100616	0.2544511989233232	0.2154482948761675	0.2491092374356452	0.28099126876487895	1.674448669488938	0.41070897890893016	0.020769563934408476	0.053593561986447436	0.00869737554726348	1.8420222486518807	0.04737844935619345	115.16059092193045	2.0387386337662696	2.0387386337662696	135.29519219792923	-0.016333092757767762	0.00868584324808053	-1.3088539148378334E-4	-1.3088539148378337E-4	0.007393217932244627	613.2224526941206	-2508.6801686958306	-6718.259484339178	3739.9617938271685	-46.0818549717324	3349.7794108149656	3935.4526194999808	59.30261945297772
77600000	-6663.311913256575	-7879.789172273878	1216.477259017302	7.585191181791877	2016.7700000750385	28.737345476075717	0.35265103916476315	23.64930798471518	0.301223511223048	0.19150602275118764	0.23071045500350695	0.2765600110222721	0.503814040294814	0.14876024509028232	0.021492830284995688	0.04801930949082225	0.00860226807562915	1.7362907909887504	0.010918497215490236	115.27699190317969	-15.606179507279093	-15.606179507279093	133.55688430303977	0.12577436717211274	0.008814191312703907	0.001029942054693667	0.001029942054693667	0.007607795478982428	607.9518565278436	-2508.032270948823	-6718.259484339178	3724.5095299661252	8.351352319734424	3312.754741764458	3838.0703249247276	-448.4801720623324
77800000	-6765.32042635554	-7959.855479536332	1194.5350531807912	8.248263668634573	2016.106927588196	31.571462980145533	0.44558206058461514	18.09747855340512	0.27618337963270395	0.21768005990336495	0.24409347943893764	0.26204308102500784	1.0933431003147511	0.4305599595064122	0.017438919019872257	0.027684701827902995	0.00816880533274853	1.3867671045262817	0.02017097897476817	135.6003645362158	8.909142962910511	8.909142962910511	118.96353666821318	-0.07014529823814303	0.0074110766293559935	-5.550132675036687E-4	-5.550132675036688E-4	0.008447501820236498	563.5375404650218	-2525.4538283101524	-6718.259484339178	3719.9888814909436	-83.11838892332707	4281.101889049377	3755.852893907678	281.2746772383533
78000000	-6793.727462602714	-7972.580867466034	1178.8534048633205	6.824468320268264	2017.5307229365621	28.166532862167777	0.4115472828455833	24.70039529483329	0.2663061658458757	0.21045492524343615	0.25474278981859516	0.2684961190921073	0.7277006238701682	0.0998080851407837	0.01919371891988096	0.03133843994509237	0.008718083042454357	1.2367998546945804	0.0686380277247993	148.49560909630924	-13.465944584763196	-13.465944584763196	103.07428199576796	0.10884409125351366	0.006814942726720747	8.903253006421571E-4	8.90325300642157E-4	0.009818055984153353	604.6102439997599	-2524.3059004820375	-6718.259484339178	3703.159305345358	-63.56505461758728	4182.6064534988145	2903.2451510781466	-379.2889706668628
78200000	-6690.662538472567	-7926.836670527079	1236.174132054512	7.9420014341740055	2016.4131898226565	29.911475312077314	0.3819581606331975	19.638034245121567	0.27719270180675964	0.21328588620866507	0.24456883598488577	0.26495257599970395	0.37797129914655503	0.15056334151885353	0.024287532670370843	0.039956690608291316	0.009304097684843516	1.2144652441699453	0.026855053925908524	134.64811525998553	-11.375479834107237	-11.375479834107237	124.8689328019453	0.08772883971542751	0.007484367980826364	6.818211313775387E-4	6.818211313775388E-4	0.008070510573905969	584.7374674126462	-2529.4899648768856	-6718.259484339178	3765.6640969313976	-16.90241934780474	4027.523775416798	3735.014000750828	-340.25738422093195
78400000	-6682.610878035478	-7895.09515990558	1212.4842818701018	7.33773969031782	2017.0174515665126	30.84827061273646	0.42259018945646043	12.598158447687437	0.2733890383897638	0.22171343996438564	0.2424419583628865	0.2624555632829787	1.158118135721422	0.43574148360566123	0.017879998679798743	0.04308923273571712	0.007232211146792284	2.279038180148052	0.02510532357291248	117.11791116003344	-11.697856078629316	-11.697856078629316	110.07037281411928	0.10302897901299779	0.008630010960802445	9.171643885220929E-4	9.171643885220928E-4	0.00918256957959285	572.6337675477374	-2499.232258307765	-6718.259484339178	3711.7165401778666	-65.66118022107517	3612.885017063139	3395.480647014742	-360.8586299024013
78600000	-6752.854142850951	-7953.260136752166	1200.405993901215	7.906711273563778	2016.4484799832667	30.692132012035326	0.40070403392202003	23.125299174998002	0.2713052091266768	0.2202171749113879	0.26391746276080175	0.2445601532011486	0.5804302257377759	0.09939296530470222	0.01751873791954674	0.03488769970026759	0.007827280622976576	1.9163068404401964	0.001956988974597011	128.73641231043504	-7.803231702924873	-7.803231702924873	112.79318855615752	0.06475635046482854	0.007800520656347791	5.396537757652609E-4	5.396537757652609E-4	0.008903117788461824	541.9189677892299	-2520.2331785311803	-6718.259484339178	3720.6391724323953	-53.67335484833372	3951.1949613876823	3461.863433223979	-239.49781754666944
78800000	-6873.4129274932875	-8041.69670181212	1168.2837743188325	6.428638649872337	2017.9265526069582	29.215819159602997	0.495505095100979	22.24171391111625	0.27143374762440386	0.21832269747640293	0.22786850730620553	0.28237504759300247	1.076099333942889	0.1736421604749882	0.014427418945717883	0.023399477403291805	0.007908262802061078	1.4503266837039677	0.0021520974239748266	128.27789992503486	-2.770532615289269	-2.770532615289269	119.15035517799886	0.022409887473029418	0.007799492008957716	1.8135696667646558E-4	1.8135696667646558E-4	0.008396974175163266	568.4754025543834	-2531.0537926394927	-6718.259484339178	3699.337566958325	-121.75240783828389	3747.7439263834694	3481.0752296828814	-80.94337986407322
79000000	-6810.8027857720745	-7958.3170456245225	1147.514259852448	5.9900531167582205	2018.3651381400723	27.32816920972218	0.4480379131689289	14.158121549242516	0.2976157170895273	0.18902344580730804	0.2624127792798194	0.25094805782335994	0.5933559151425253	0.34091247698616545	0.01862371300748839	0.04125885666165204	0.008697196287054376	1.7537876868515894	0.03469270867895108	114.09042984100425	-11.896394564057	-11.896394564057	125.56007154274062	0.09939509987546223	0.00885243366532846	8.387383221507679E-4	8.387383221507681E-4	0.00804378294474374	605.108968692985	-2525.4777062865073	-6718.259484339178	3672.9919661389554	-82.9920101115899	3117.882571904901	3431.3268811048383	-325.1066836321688
79200000	-6722.969332682657	-7900.282726452426	1177.3133937697685	7.964629979125753	2016.3905612777048	31.060968225213394	0.40815060933590386	28.266939811664326	0.26880273003479105	0.20631192740296903	0.24482996009093896	0.28005538247131545	0.5486723652207918	0.04145279169984964	0.017513758661360703	0.030910826338762937	0.007713430634883792	1.5171170749409213	0.021188844601765393	134.70151905862278	-2.183088457521122	-2.183088457521122	114.81339244608367	0.017554514063798835	0.007426109690129996	1.412017710078694E-4	1.412017710078694E-4	0.008712470162626832	524.2337387304489	-2536.5132224080016	-6718.259484339178	3713.82661617777	-73.92644418282416	4183.959603367858	3566.2151345967604	-67.8088412118937
79400000	-6752.127841014912	-7956.80299721267	1204.6751561977576	6.891206721233045	2017.4639845355975	29.513617558503995	0.41422195092230774	22.05964992248806	0.2994669135959342	0.19740019773007683	0.24440029051581263	0.2587325981581912	1.9540479009014355	0.44489397315265355	0.01647212383947484	0.03124921990018114	0.008103076491297654	1.7890783773822816	0.03798657628094937	133.15487504421336	-2.665729756615288	-2.665729756615288	130.2521559077635	0.020241613311762927	0.007513130033871868	1.5376309249571913E-4	1.5376309249571913E-4	0.0076805630116369315	508.1586842051876	-2534.5108239592173	-6718.259484339178	3739.185980156975	-66.25164863589487	3929.8820581053005	3844.2123156323687	-78.67532855106755
79600000	-6799.3373732024775	-8011.280797369695	1211.9434241672175	7.840701208046657	2016.5144900487837	30.772317780559323	0.4261718324717298	21.32579355324325	0.2750935607641578	0.23267713612950847	0.23625768887366952	0.25597161423267933	1.2260306188015104	0.45352639649853077	0.021236502075016612	0.046961539492431585	0.007767087615829484	1.849568468966997	0.01588704040321882	138.54918303217931	-7.1554146973008725	-7.1554146973008725	117.21789177168706	0.05614820424057265	0.007240480018259342	4.4198574428447535E-4	4.419857442844754E-4	0.008558101294336328	489.6148956277662	-2528.016964019319	-6718.259484339178	3739.9603881865364	-76.79208417757029	4263.4794885031	3607.0662151655642	-220.18869491702714
79800000	-6791.337044514311	-7894.34365088853	1103.0066063742188	6.92742668699453	2017.427764569836	29.065731493249597	0.45279285104686307	25.077677570227237	0.2754257395749433	0.23013952086640155	0.23061324023419083	0.26382149932448	1.4209932896427044	0.43560808161456493	0.022856528400207004	0.04283705224780649	0.010686179060641203	1.5841798297765637	-0.04757925094043237	121.83225670866203	4.267087151255298	4.267087151255298	108.79401013269973	-0.03706362354458267	0.008219297819180248	-3.2237491819435345E-4	-3.223749181943534E-4	0.009204326604469331	528.0065714928564	-2554.41256595998	-6718.259484339178	3657.4191723341987	-69.56405187369833	3541.1436607106275	3162.177486590926	124.02600939668183
80000000	-6676.891464600996	-7897.949306615396	1221.0578420144006	6.685660061615958	2017.6695311952146	27.615613381033253	0.38142388728334026	24.432881418911034	0.2848531237278738	0.2238896347385961	0.24421213668484185	0.2470451048487038	0.42542113111599333	0.20192968353302082	0.021928802059952186	0.05746120425511635	0.008764855794001153	2.210705964713971	0.008337136354944652	119.86204383272647	-7.044550950154302	-7.044550950154302	138.39677080039988	0.054695235510561525	0.00836795797111915	4.259384517093686E-4	4.2593845170936864E-4	0.007247282861615717	544.2236045719902	-2512.4799162271465	-6718.259484339178	3733.537758241547	5.006784160585221	3310.0638615450353	3821.911715607315	-194.53959548245166
80200000	-6904.931769088371	-8069.765986540702	1164.8342174523318	8.570251660204896	2015.7849395966257	33.36916863444114	0.46812077095352717	21.84360866386903	0.2699560114544211	0.22940284656238227	0.24513865860017878	0.2555024833830331	0.9311722517274517	0.28121600748260767	0.0184014246251765	0.04299988854126551	0.007483109663212203	1.8769802903948671	-0.038849552123924116	115.07718777488452	-13.088673048059928	-13.088673048059928	109.3883150022423	0.11665827031525693	0.00880971229804948	0.0010541111627350571	0.0010541111627350571	0.009267872133733554	468.43407067758204	-2555.497649642518	-6718.259484339178	3720.3318670948497	-122.42013091336044	3840.03008483737	3650.1971299471907	-436.75813814177644
80400000	-6813.297266366718	-8015.465683345342	1202.168416978624	7.753266611936571	2016.6019246448939	30.431982607121036	0.40932927523404816	22.204252579864264	0.23938695199584256	0.23939993108303398	0.2423579923746228	0.2788551245465161	0.7373887552881728	0.32850022446118704	0.026235194551588254	0.06382706553392517	0.009092744918620888	2.039567782971769	-0.011273738342631803	121.70296930622747	-6.565035915289203	-6.565035915289203	123.89212956063581	0.05346439542381832	0.008240280754081486	4.366519430609562E-4	4.366519430609561E-4	0.008094675902700089	524.1832229503362	-2551.925801499608	-6718.259484339178	3754.094218478232	-60.14841982025075	3703.6626451620996	3770.283131948455	-199.78705878920593
80600000	-6738.036548250922	-7941.2099357364805	1203.1733874855577	7.85107452813473	2016.5041167286959	30.420282253688153	0.4206026862695286	13.640159541444081	0.27594225880332757	0.21582243978108098	0.2374000802422102	0.270835221173397	0.8689152808079263	0.3211502871250545	0.022003592698897456	0.07238513759327872	0.007375826786741919	1.999103049926837	-0.012437871611589666	132.32613777813012	-4.092063865081191	-4.092063865081191	109.46341462056711	0.03400048319153449	0.00756583232629807	2.8283302854221804E-4	2.8283302854221804E-4	0.009146045501012915	520.846122556147	-2508.0742792273672	-6718.259484339178	3711.247666712925	-58.036589315680466	4025.398460751145	3329.907969210146	-124.48173777588791
80800000	-6693.084867649158	-7903.858594629853	1210.7737269806948	8.038486271102506	2016.316704985728	31.36355540159093	0.42276659818829937	20.388053049125915	0.27187859684092897	0.2155627047099614	0.2648030246063777	0.2477556738427477	0.5287769449090446	0.04276118748861301	0.020217068919326415	0.04830399788673717	0.0076927360995896876	1.5796393561567084	0.026017816060308563	135.78789018593636	3.761189510749562	3.761189510749562	97.9073291015094	-0.03262023567494692	0.0073722716501198205	-2.8321179890504803E-4	-2.8321179890504803E-4	0.01022461977498607	518.8981395257377	-2503.8977082402052	-6718.259484339178	3714.6714352209	-64.15725897304158	4258.791016711761	3070.721940496986	117.96427559627658
81000000	-6610.663336640235	-7803.856123209761	1193.1927865695257	7.046186614110583	2017.3090046427199	28.151111821804527	0.3357722559840681	16.47114856455228	0.2733945017175564	0.2299580624230831	0.2482545654734094	0.24839287038596664	1.7870248635492179	0.3897101602817006	0.023465762931377775	0.04547259577647563	0.00898581923661876	1.559748082600093	-0.0064028001459545255	128.53975341873618	-6.065219731725703	-6.065219731725703	127.31552260436209	0.04741187485637333	0.007797221665638897	3.7145402015144286E-4	3.7145402015144286E-4	0.007872197590289058	581.1750933941066	-2544.2348460810695	-6718.259484339178	3737.427632650595	11.663634060813434	3618.536972038023	3584.073513486879	-170.74267889162553
81200000	-6608.163851722582	-7824.197802282419	1216.0339505598372	7.1429964147381355	2017.2121948420925	28.06420382976318	0.32333583784893294	22.34894278886558	0.2641787733597001	0.22376929945923427	0.24860479854766024	0.2634471286334209	0.7295501818065006	0.20735608245223028	0.025682315732269503	0.03710725388907273	0.010648044422836083	1.2082148095196268	0.025960891996485914	133.03706712214267	-12.363952288906349	-12.363952288906349	125.18297709865453	0.09580724493227417	0.007586337290138955	7.492800896475662E-4	7.492800896475663E-4	0.008062310760384349	582.3570737226026	-2545.242235288551	-6718.259484339178	3761.276185848388	53.743001601862076	3733.5793686296975	3513.160585313217	-346.9844771773348
81400000	-6765.809992816348	-7929.219553594969	1163.4095607786207	6.9421295378154655	2017.413061719015	29.178732372239015	0.42096467108316693	16.67407260737302	0.2858709982087462	0.19734715534611533	0.24548478927380807	0.271297057171346	1.8397147053582632	0.5063133330375917	0.01836872397527617	0.034771794870273626	0.00760883928996535	1.739731159438589	0.01703077255219701	125.40078918684216	-6.524416878129502	-6.524416878129502	107.88933942859498	0.056092177631064694	0.007999600876110784	4.837617066785339E-4	4.8376170667853387E-4	0.009298010983818942	593.9655126019209	-2522.477417209515	-6718.259484339178	3685.8869779881356	-50.41055546025465	3659.0360669504316	3148.0741610046275	-190.37421397185992
81600000	-6701.76903193957	-7914.796199903452	1213.0271679638827	7.387618649283637	2016.9675726075468	28.712030157944618	0.38131584417525755	27.60244130086926	0.27660985529919685	0.19889476337932938	0.24264928548139442	0.28184609584009457	0.7883565106871876	0.19757737326578184	0.02476372699015592	0.04340108368602128	0.009485807022129514	1.4305817317971665	0.004531280303613978	130.42303867074708	-9.213230861415687	-9.213230861415687	117.96879592585185	0.07427646443302599	0.0077098924352948205	6.021339657285364E-4	6.021339657285364E-4	0.008523843880442621	564.3431593180595	-2536.7714873634404	-6718.259484339178	3749.798655327323	13.987181953406772	3744.710219605267	3387.1236263194724	-264.53056234507324
81800000	-6681.545948272647	-7863.661088576228	1182.1151403035806	6.641664382190497	2017.71352687464	28.2932609814694	0.3946401122175202	13.463702914819768	0.273336121902154	0.21102070399797362	0.2547185005131636	0.26092467358672405	1.4828548628245053	0.351204847582756	0.02269477229382512	0.05730308479007484	0.008588431145877887	1.582463759700701	-0.029369106044768327	142.63510626109573	-4.261815346881586	-4.261815346881586	110.38779268833568	0.03396416087668498	0.007018993589409046	2.709869802675004E-4	2.709869802675004E-4	0.009069434872186713	548.2808098279597	-2500.1012922592545	-6718.259484339178	3682.216432562835	-20.598369129894053	4035.6122865648013	3123.230627699421	-120.58065386415225
82000000	-6723.490823847924	-7945.914172143087	1222.4233482951627	8.218422028069687	2016.1367692287608	31.02472278070833	0.3937168268960066	22.249050383655923	0.291192905067564	0.19650096436281717	0.24175694085028437	0.27054918971934994	0.6678475103300235	0.2829670222183064	0.020745026368245524	0.042136141652530136	0.007440739818519341	1.6541753638854733	-0.01759786208433974	131.86867116514216	-11.365635528148388	-11.365635528148388	113.78245898309767	0.09278659817276963	0.0076491566080013245	7.640679141693133E-4	7.640679141693132E-4	0.008865023013617947	492.26172226754727	-2518.434323322	-6718.259484339178	3740.857671617163	-58.57439238831657	4091.188966358922	3530.0692472579217	-352.6156914873733
82200000	-6599.719760221901	-7809.334721959121	1209.6149617372203	8.062961159497604	2016.2922300973328	29.91822484612283	0.3934895392638607	18.777276536381724	0.2820321631293523	0.21181579848258736	0.2481541672818093	0.2579978711062667	0.6424031027451104	0.039951972980398105	0.02050827714770164	0.03761219172752237	0.008117298147144507	1.6843310341306745	-0.0017970838313939451	139.70165143016612	2.3848617256978817	2.3848617256978817	128.28124005185467	-0.017814796223248403	0.007160383985999472	-1.3311787212695635E-4	-1.3311787212695635E-4	0.007797846881694371	535.079954873491	-2508.79704398874	-6718.259484339178	3718.41200572596	-29.624474658162452	4179.625418862387	3837.9469834108454	71.35082933634173
