time	distance
2015.73014935637	0
2015.77327860959	0.239805689652999
2015.81640786281	0.479636661620622
2015.85953711602	0.719492287176696
2015.90266636924	0.959371937779411
2015.94579562246	1.19927498507653
2015.98892487568	1.43920080087871
2016.0320541289	1.67914875714698
2016.07518338212	1.91911822598467
2016.11831263533	2.15910857961332
2016.16144188855	2.39911919036777
2016.20457114177	2.63914943067364
2016.24770039499	2.87919867303678
2016.29082964821	3.11926629003235
2016.33395890142	3.35935165428059
2016.37708815464	3.59945413844415
2016.42021740786	3.85738509482714
2016.46334666108	4.13559852945111
2016.5064759143	4.41382649349843
2016.54960516751	4.69206835907645
2016.59273442073	4.99028379628875
2016.63586367395	5.2968401981844
2016.67899292717	5.6235113359114
2016.72212218039	5.93313592628673
2016.76525143361	6.08741818100844
2016.80838068682	6.2938580545039
2016.85150994004	6.5002972167177
2016.89463919326	6.70673565524066
2016.93776844648	6.91317335780261
2016.9808976997	7.11961031212634
2017.02402695291	7.33074772311368
2017.06715620613	7.58237045199197
2017.11028545935	7.86180187595917
2017.15341471257	8.17100551018891
2017.19654396579	8.53940503497881
2017.23967321901	8.91374471050258
2017.28280247222	9.33998531787958
2017.32593172544	10.6953964297496
2017.36906097866	12.2581033590854
2017.41219023188	12.9571648909826
2017.4553194851	13.4893480406372
2017.49844873831	14.0485565737362
2017.54157799153	14.6328911947418
2017.58470724475	15.2822312276324
2017.62783649797	15.9675395170469
2017.67096575119	16.7487593584851
2017.7140950044	17.7198076282628
2017.75722425762	18.8389671964969
2017.80035351084	20.0405312136235
2017.84348276406	21.2900124021278
2017.88661201728	22.6678141988264
2017.9297412705	24.0709950311836
2017.97287052371	25.5393166848851
2018.01599977693	27.1041680841309
2018.05912903015	28.7077387355436
2018.10225828337	30.3445137772596
2018.14538753659	31.9822962708968
2018.1885167898	33.6200857532038
2018.23164604302	35.2782255497697
2018.27477529624	36.9598109203972
2018.31790454946	38.6494355043341
2018.36103380268	41.168173444517
2018.4041630559	44.9055966331393
2018.44729230911	48.6736322348047
2018.49042156233	52.5139290792608
2018.53355081555	56.156872322931
2018.57668006877	63.4484832674072
2018.61980932199	68.9921984800283
2018.6629385752	71.9830510770556
2018.70606782842	75.0149515442819
2018.74919708164	78.1196855727604
2018.79232633486	81.3695562086817
2018.83545558808	84.7312664088857
2018.8785848413	88.1332990459735
2018.92171409451	91.5583042883062
2018.96484334773	95.1932138490723
2019.00797260095	98.9208951731955
2019.05110185417	102.678418493456
2019.09423110739	109.902850138672
2019.1373603606	117.301043224932
2019.18048961382	122.045389710843
2019.22361886704	126.153467611749
2019.26674812026	130.264126731879
2019.30987737348	134.555023657441
2019.35300662669	138.847334843954
2019.39613587991	143.145347179409
2019.43926513313	147.543372320538
2019.48239438635	152.196773731397
2019.52552363957	156.936808742972
