time	diffusion_coefficient	number_of_branches
2015.75171398298	2447.31941617547	0.02
2015.7948432362	NA	0
2015.83797248942	NA	0
2015.88110174263	NA	0
2015.92423099585	NA	0
2015.96736024907	NA	0
2016.01048950229	NA	0
2016.05361875551	NA	0
2016.09674800872	NA	0
2016.13987726194	NA	0
2016.18300651516	NA	0
2016.22613576838	NA	0
2016.2692650216	NA	0
2016.31239427482	NA	0
2016.35552352803	NA	0
2016.39865278125	39.252432752813	0.02
2016.44178203447	NA	0
2016.48491128769	NA	0
2016.52804054091	4.08866828323094	0.02
2016.57116979412	27.903989481927	0.02
2016.61429904734	2.57712085633569	0.02
2016.65742830056	33.2560826121662	0.02
2016.70055755378	2263.97390904243	0.03
2016.743686807	127.831391527454	0.05
2016.78681606021	127.846901205097	0.02
2016.82994531343	NA	0
2016.87307456665	10.0022183604587	0.03
2016.91620381987	54.0909292569898	0.03
2016.95933307309	NA	0
2017.00246232631	23.3253226487356	0.02
2017.04559157952	44.5699644638446	0.04
2017.08872083274	64.5718870454857	0.02
2017.13185008596	48.640421127048	0.04
2017.17497933918	109.94169429482	0.04
2017.2181085924	55.1464137077457	0.02
2017.26123784561	5337.60091947919	0.04
2017.30436709883	15166.0722332008	0.07
2017.34749635205	29824.6285795593	0.08
2017.39062560527	2492.88013618464	0.09
2017.43375485849	34.8341425553948	0.08
2017.4768841117	30.3078936460127	0.06
2017.52001336492	24.6325976416844	0.06
2017.56314261814	131.956097975386	0.02
2017.60627187136	103.04967671844	0.02
2017.64940112458	84.0038108405573	0.11
2017.6925303778	123.746418074529	0.14
2017.73565963101	210.283107354512	0.13
2017.77878888423	127.063576475821	0.11
2017.82191813745	88.0611629802725	0.11
2017.86504739067	150.682757362886	0.08
2017.90817664389	35.5109942340379	0.07
2017.9513058971	77.8110475473397	0.16
2017.99443515032	136.006847821777	0.14
2018.03756440354	21.6257243593878	0.04
2018.08069365676	50.2062006403914	0.04
2018.12382290998	NA	0
2018.1669521632	NA	0
2018.21008141641	50.987178783474	0.02
2018.25321066963	0.0363620342001107	0.02
2018.29633992285	14.0066209094926	0.04
2018.33946917607	9982.30525512452	0.17
2018.38259842929	21403.8730442282	0.16
2018.4257276825	13.274691758097	0.06
2018.46885693572	43.1877440825878	0.15
2018.51198618894	9314.14406837171	0.26
2018.55511544216	212993.406860741	0.19
2018.59824469538	150761.297988087	0.12
2018.6413739486	60.7237348719196	0.11
2018.68450320181	17.5566225998877	0.1
2018.72763245503	106.30607362374	0.06
2018.77076170825	230.224158973777	0.09
2018.81389096147	180.587279889763	0.07
2018.85702021469	158.048978821473	0.05
2018.9001494679	59.9295187090359	0.09
2018.94327872112	199.541175007777	0.14
2018.98640797434	128.831737528006	0.07
2019.02953722756	31428.8303828593	0.1
2019.07266648078	61181.1128195267	0.21
2019.11579573399	204191.984880527	0.12
2019.15892498721	43820.7133025417	0.06
2019.20205424043	926.871693225616	0.1
2019.24518349365	442.814001014523	0.09
2019.28831274687	2664.80039748417	0.02
2019.33144200009	1.34184781843992	0.02
2019.3745712533	3.67389254107619	0.05
2019.41770050652	484.350174357577	0.07
2019.46082975974	681.685011411885	0.09
2019.50395901296	100.218464419016	0.11
2019.54708826618	179.552651238528	0.08
2019.59021751939	1781.54315727358	0.02
2019.63334677261	1632.95703686628	0.08
2019.67647602583	4025.79083372261	0.11
2019.71960527905	88.606758310293	0.13
2019.76273453227	209.751175387536	0.15
2019.80586378549	194.331562602986	0.05
2019.8489930387	NA	0
2019.89212229192	158.788126720731	0.05
2019.93525154514	144.204302360394	0.1
2019.97838079836	289.570044839833	0.13
2020.02151005158	1575.17780602577	0.06
2020.06463930479	88.9611387000286	0.09
2020.10776855801	7829.21778345493	0.0900000000000001
2020.15089781123	624.275913843903	0.0900000000000001
2020.19402706445	303.791843389255	0.03
2020.23715631767	1730.62524236532	0.03
2020.28028557088	806.479610812892	0.03
2020.3234148241	0.0134673653995125	0.02
2020.36654407732	0.0281382373224468	0.02
2020.40967333054	NA	0
2020.45280258376	NA	0
2020.49593183698	NA	0
2020.53906109019	NA	0
2020.58219034341	NA	0
2020.62531959663	NA	0
2020.66844884985	446.051598643982	0.09
2020.71157810307	57.4007055862169	0.12
2020.75470735628	164.000142448457	0.06
2020.7978366095	310.63423650096	0.03
2020.84096586272	591.442897050543	0.09
2020.88409511594	1344.58852953848	0.06
2020.92722436916	954.76645504427	0.03
2020.97035362238	138.400245675696	0.03
2021.01348287559	786.662783632993	0.09
2021.05661212881	1039.43357878274	0.09
2021.09974138203	NA	0
2021.14287063525	NA	0
2021.18599988847	116.30957134593	0.03
2021.22912914168	1032.09795188254	0.03
2021.2722583949	851.040214981753	0.12
2021.31538764812	860.246249675129	0.12
2021.35851690134	573.403017302827	0.06
2021.40164615456	185.529308168994	0.12
2021.44477540777	339.451562828495	0.15
2021.48790466099	2768.03024897155	0.18
2021.53103391421	48093.7946242455	0.09
2021.57416316743	229.653681924954	0.03
2021.61729242065	1138.30739412034	0.06
2021.66042167387	23372.3099418221	0.12
2021.70355092708	1390.04273059999	0.18
2021.7466801803	830.091948557777	0.15
2021.78980943352	1344.40625436524	0.06
2021.83293868674	0.168861167656949	0.03
2021.87606793996	NA	0
2021.91919719317	2690.54903405487	0.06
2021.96232644639	3615.01619467022	0.15
2022.00545569961	483.60332325902	0.09
2022.04858495283	NA	0
2022.09171420605	1194.45420936722	0.08
2022.13484345927	21256.1175179985	0.17
2022.17797271248	46252.3115198782	0.36
2022.2211019657	9608.55871940775	0.48
2022.26423121892	6741.01829037612	0.33
2022.30736047214	86646.3380517007	0.44
2022.35048972536	87177.5489396661	0.57
2022.39361897857	37640.4907048605	0.44
2022.43674823179	63377.9993293564	0.36
2022.47987748501	61611.5047265681	0.66
2022.52300673823	51144.8077964873	0.78
2022.56613599145	22886.9721595118	1.01
2022.60926524466	68794.1120970033	1.28
2022.65239449788	75604.5569709055	1.66
2022.6955237511	95378.2367248858	2.81
2022.73865300432	135744.807490403	4.24
2022.78178225754	91154.6418339804	7.73
2022.82491151076	71171.693509673	10.19
2022.86804076397	100253.831471899	10.13
2022.91117001719	65247.2436341211	11.59
2022.95429927041	253829.849071951	18.73
2022.99742852363	304606.980034625	28.39
2023.04055777685	314895.949083834	33.16
2023.08368703006	324658.448927878	45.17
2023.12681628328	289660.825169481	55.6
2023.1699455365	282280.499513137	48.83
2023.21307478972	221245.330014068	40.38
2023.25620404294	198546.76285701	20.97
2023.29933329616	226152.78679373	9.36
2023.34246254937	501267.685880748	6.51
2023.38559180259	579145.388264592	5.76
2023.42872105581	54028.0324617166	1.45
2023.47185030903	29670.7789957207	1.79
2023.51497956225	22098.1356233794	1.95
2023.55810881546	16554.117605336	2.25
2023.60123806868	11846.7573940764	2.95
2023.6443673219	10514.7249631677	3.8
2023.68749657512	6559.37589447911	5.18
2023.73062582834	6871.45084894532	6.28
2023.77375508156	12035.4466511442	10.32
2023.81688433477	17059.9288120381	18.97
2023.86001358799	15570.7527259766	52.84
2023.90314284121	50770.0775107432	178.03
2023.94627209443	37074.985055785	405.61
2023.98940134765	93303.1857520795	433.22
2024.03253060086	532526.793531421	277.49
2024.07565985408	1031911.13579096	168.52
2024.1187891073	986035.345001828	129.61
2024.16191836052	228923.310167519	82.51
2024.20504761374	105233.396951956	134.09
2024.24817686695	40876.8544800179	163.4
2024.29130612017	7397.13565503862	113.87
2024.33443537339	661.158444715176	18.43
