time	distance
2015.73014935637	0
2015.77327860959	0
2015.81640786281	0
2015.85953711602	0
2015.90266636924	0
2015.94579562246	0
2015.98892487568	0
2016.0320541289	0
2016.07518338212	0
2016.11831263533	0
2016.16144188855	0
2016.20457114177	0
2016.24770039499	0
2016.29082964821	0
2016.33395890142	0
2016.37708815464	0
2016.42021740786	0
2016.46334666108	0
2016.5064759143	0
2016.54960516751	0
2016.59273442073	0
2016.63586367395	0
2016.67899292717	0
2016.72212218039	0
2016.76525143361	0
2016.80838068682	0
2016.85150994004	0
2016.89463919326	0
2016.93776844648	0
2016.9808976997	0
2017.02402695291	0
2017.06715620613	0
2017.11028545935	0
2017.15341471257	0
2017.19654396579	0
2017.23967321901	0
2017.28280247222	0
2017.32593172544	0
2017.36906097866	0
2017.41219023188	0
2017.4553194851	0
2017.49844873831	0
2017.54157799153	0
2017.58470724475	0
2017.62783649797	0
2017.67096575119	0
2017.7140950044	0
2017.75722425762	0
2017.80035351084	0
2017.84348276406	0
2017.88661201728	0
2017.9297412705	0
2017.97287052371	0
2018.01599977693	0
2018.05912903015	0
2018.10225828337	0
2018.14538753659	0
2018.1885167898	0
2018.23164604302	0
2018.27477529624	0
2018.31790454946	0
2018.36103380268	0
2018.4041630559	0
2018.44729230911	0
2018.49042156233	0.569621384109253
2018.53355081555	1.84431494345182
2018.57668006877	5.7816653969738
2018.61980932199	6.80393646551325
2018.6629385752	8.76791561201372
2018.70606782842	12.6472958889804
2018.74919708164	16.526507403354
2018.79232633486	21.2731193881295
2018.83545558808	30.4666654977767
2018.8785848413	38.0729464628797
2018.92171409451	41.8628136984068
2018.96484334773	46.0288038196379
2019.00797260095	52.2346212152888
2019.05110185417	57.3755607807713
2019.09423110739	68.2935174272444
2019.1373603606	77.4068360600478
2019.18048961382	84.356678767128
2019.22361886704	90.4652029831619
2019.26674812026	96.573448874155
2019.30987737348	102.632867000851
2019.35300662669	106.841784566586
2019.39613587991	111.050588498415
2019.43926513313	115.259278514079
2019.48239438635	124.768792957185
2019.52552363957	138.285927248578
2019.56865289279	143.349295013344
2019.611782146	148.412491915518
2019.65491139922	155.239637205843
2019.69804065244	162.377357706302
2019.74116990566	170.743345142806
2019.78429915888	178.167397643525
2019.82742841209	182.796584847247
2019.87055766531	189.152632102028
2019.91368691853	194.719803529241
2019.95681617175	201.826657377953
2019.99994542497	210.431854212065
2020.04307467818	218.493966708514
2020.0862039314	227.437829031939
2020.12933318462	233.386707164725
2020.17246243784	238.182778286108
2020.21559169106	243.995526896314
2020.25872094428	255.405884084231
2020.30185019749	259.452805620771
2020.34497945071	263.250535796526
2020.38810870393	272.028166250191
2020.43123795715	279.949207166366
2020.47436721037	285.521361260551
2020.51749646358	289.351265378892
2020.5606257168	293.18118089936
2020.60375497002	297.011107704676
2020.64688422324	301.340982004237
2020.69001347646	304.779185314901
2020.73314272968	308.500954657551
2020.77627198289	314.056277172937
2020.81940123611	320.33453125927
2020.86253048933	326.410562732847
2020.90565974255	331.894861707517
2020.94878899577	337.38316238909
2020.99191824898	344.278955576549
2021.0350475022	353.066050994169
2021.07817675542	361.408601448834
2021.12130600864	369.972997060395
2021.16443526186	378.537105634151
2021.20756451508	387.58409481624
2021.25069376829	395.665674375259
2021.29382302151	402.83535481767
2021.33695227473	410.005369849709
2021.38008152795	417.177785961293
2021.42321078117	421.341819975025
2021.46634003438	427.884745773549
2021.5094692876	430.454639148831
2021.55259854082	434.82714300405
2021.59572779404	439.579574674027
2021.63885704726	444.331894293542
2021.68198630047	451.334408262206
2021.72511555369	461.294732654446
2021.76824480691	467.098845308112
2021.81137406013	474.980251848444
2021.85450331335	479.435216689385
2021.89763256657	483.86157531013
2021.94076181978	491.976373553765
2021.983891073	505.874045122365
2022.02702032622	519.253031619875
2022.07014957944	534.208141816144
2022.11327883266	545.289092393838
2022.15640808587	556.247418210408
2022.19953733909	568.070626112926
2022.24266659231	596.742082988549
2022.28579584553	605.576856322636
2022.32892509875	629.510788507938
2022.37205435197	638.277148871476
2022.41518360518	657.924776591908
2022.4583128584	674.401378008943
2022.50144211162	690.979510672988
2022.54457136484	702.620179610224
2022.58770061806	713.462929464257
2022.63082987127	724.337781439407
2022.67395912449	733.267399882783
2022.71708837771	820.624321743917
2022.76021763093	875.598301270617
2022.80334688415	926.156298607449
2022.84647613736	1001.28641379909
2022.88960539058	1048.13118463939
2022.9327346438	1145.73889772276
2022.97586389702	1452.70517896517
2023.01899315024	1529.52994460015
2023.06212240346	1556.54709082554
2023.10525165667	1556.54709082554
2023.14838090989	1568.29351124754
2023.19151016311	1599.69176152956
2023.23463941633	1612.46256411986
2023.27776866955	1623.0446433174
2023.32089792276	1651.75359457418
2023.36402717598	1672.37825030141
2023.4071564292	1689.78121857156
2023.45028568242	1804.5079541518
2023.49341493564	1808.38807908464
2023.53654418886	1834.9934253404
2023.57967344207	1875.30853237029
2023.62280269529	1896.36249789316
2023.66593194851	1906.08379738288
2023.70906120173	1906.12103897417
2023.75219045495	1914.43140872311
2023.79531970816	1914.51985851753
2023.83844896138	1927.01048146698
2023.8815782146	1954.91337737013
2023.92470746782	1970.5068394861
2023.96783672104	2066.31688883707
2024.01096597425	2183.94608471238
2024.05409522747	3771.02531348308
2024.09722448069	4494.08800948444
2024.14035373391	4996.19771175898
2024.18348298713	5252.29558649656
2024.22661224035	5417.84558722584
2024.26974149356	5690.06356224566
2024.31287074678	5690.06356224566
2024.356	5690.06356224566
