time	distance
2016.73889749921	0
2016.77698301171	0.0487955419541811
2016.81506852422	0.0975905185893388
2016.85315403672	0.14638492387919
2016.89123954923	0.1951787517704
2016.92932506173	0.243971996208794
2016.96741057423	0.293013227078848
2017.00549608674	0.342363388878395
2017.04358159924	0.391712950519356
2017.08166711175	0.44106190467882
2017.11975262425	0.490410245355054
2017.15783813675	0.539757966208049
2017.19592364926	0.5891050610785
2017.23400916176	0.641918574649579
2017.27209467427	0.696604812398174
2017.31018018677	0.751290411954946
2017.34826569927	0.805975367011604
2017.38635121178	0.882382913229331
2017.42443672428	0.990844335552351
2017.46252223678	1.09948685798299
2017.50060774929	1.26756251246816
2017.53869326179	1.48591137706676
2017.5767787743	1.85674709684952
2017.6148642868	2.25897233428405
2017.6529497993	2.66165227049839
2017.69103531181	3.06432626135504
2017.72912082431	3.46699424132159
2017.76720633682	3.86965614271039
2017.80529184932	4.32558626911048
2017.84337736182	4.84355309508714
2017.88146287433	5.36323295169281
2017.91954838683	5.88462133909267
2017.95763389934	6.41212093724556
2017.99571941184	7.05677861329291
2018.03380492434	7.76271547769617
2018.07189043685	8.47017269524098
2018.10997594935	9.19168934931464
2018.14806146186	9.9594733701205
2018.18614697436	10.7274209832984
2018.22423248686	11.5134456840451
2018.26231799937	12.398317110512
2018.30040351187	13.2955301808786
2018.33848902438	14.2323382017205
2018.37657453688	15.2134981943733
2018.41466004938	16.212588227401
2018.45274556189	17.2751503920372
2018.49083107439	18.3651036958139
2018.5289165869	19.5711233226921
2018.5670020994	20.8403824183398
2018.6050876119	22.1096185411347
2018.64317312441	23.4039601667543
2018.68125863691	24.7690567825269
2018.71934414942	26.1888797716502
2018.75742966192	27.7243644104658
2018.79551517442	29.3973098369098
2018.83360068693	31.2119696375833
2018.87168619943	33.1487019951188
2018.90977171194	35.1526072111033
2018.94785722444	37.2075950153875
2018.98594273694	39.2934183539459
2019.02402824945	41.4000637535541
2019.06211376195	43.7439985285522
2019.10019927446	46.2751745562206
2019.13828478696	48.9795986473956
2019.17637029946	51.7368645664469
2019.21445581197	54.7867311482477
2019.25254132447	58.9623731370192
2019.29062683697	63.1374039046642
2019.32871234948	67.3704261763115
2019.36679786198	71.6876473140428
2019.40488337449	76.2023343269122
2019.44296888699	80.067436938213
2019.48105439949	83.4445315944821
2019.519139912	87.1966219031902
2019.5572254245	90.9710622913039
2019.59531093701	94.9329043341694
2019.63339644951	99.226277497258
2019.67148196201	103.522177674776
2019.70956747452	107.921167504945
2019.74765298702	112.945904898014
2019.78573849953	118.049675467003
2019.82382401203	123.218199185268
2019.86190952453	128.427818923622
2019.89999503704	133.75518440465
2019.93808054954	139.237473621837
2019.97616606205	144.897222446303
2020.01425157455	150.727480799723
2020.05233708705	156.756259825619
2020.09042259956	163.035172961676
2020.12850811206	169.396039551397
2020.16659362457	176.0496751105
2020.20467913707	182.662505843488
2020.24276464957	188.857020816484
2020.28085016208	195.053173827265
2020.31893567458	201.249561295248
2020.35702118709	207.574700760838
2020.39510669959	214.209758710917
2020.43319221209	221.000311458293
2020.4712777246	227.861160059512
2020.5093632371	234.788403660861
2020.5474487496	241.715378094232
2020.58553426211	248.642078527655
2020.62361977461	255.568500127111
2020.66170528712	262.604227705639
2020.69979079962	269.744490925396
2020.73787631212	276.991007069986
2020.77596182463	284.238155429589
2020.81404733713	291.48498771981
2020.85213284964	298.735081386021
2020.89021836214	306.143721892885
2020.92830387464	313.615558176996
2020.96638938715	321.247296075161
2021.00447489965	328.995662210566
2021.04256041216	336.828957106124
2021.08064592466	344.958967030309
2021.11873143716	353.291159317194
2021.15681694967	361.780676245924
2021.19490246217	370.269692168015
2021.23298797468	378.767040429523
2021.27107348718	387.690096155412
2021.30915899968	396.690023552801
2021.34724451219	405.689866483215
2021.38533002469	414.802311517563
2021.4234155372	423.986135258763
2021.4615010497	433.409489834443
2021.4995865622	443.080403908368
2021.53767207471	452.492356366251
2021.57575758721	461.503346122709
2021.61384309972	470.534918549704
2021.65192861222	479.687379563573
2021.69001412472	488.753561238882
2021.72809963723	497.747146885568
2021.76618514973	506.740167932867
2021.80427066224	515.724175727759
2021.84235617474	524.63514411349
2021.88044168724	533.545516598237
2021.91852719975	542.443701045249
2021.95661271225	551.258081560211
2021.99469822475	560.057335697401
2022.03278373726	568.807115894914
2022.07086924976	578.010128054893
2022.10895476227	588.916229183047
2022.14704027477	602.140026070294
2022.18512578727	617.805737049995
2022.22321129978	634.79110827024
2022.26129681228	647.32137982085
2022.29938232479	659.11976610747
2022.33746783729	669.0529382763
2022.37555334979	677.966969232594
2022.4136388623	686.914840092182
2022.4517243748	699.220630716733
2022.48980988731	712.631474639286
2022.52789539981	732.115974018274
2022.56598091231	750.539568385128
2022.60406642482	773.131975815948
2022.64215193732	802.455375932342
2022.68023744983	850.50496429361
2022.71832296233	923.566839421008
2022.75640847483	1045.13151942978
2022.79449398734	1261.9347418953
2022.83257949984	1511.04676365014
2022.87066501235	1535.4287838715
2022.90875052485	1568.37284319802
2022.94683603735	1609.62194027943
2022.98492154986	1647.25102079655
2023.02300706236	1713.85805013913
2023.06109257487	1742.20005232698
2023.09917808737	1819.63053667218
2023.13726359987	1929.34299495325
2023.17534911238	2181.89337128664
2023.21343462488	2197.43690008806
2023.25152013739	2205.70229095981
2023.28960564989	2237.27200738601
2023.32769116239	2249.42221083597
2023.3657766749	2265.80580504018
2023.4038621874	2291.36182558118
2023.4419476999	2317.42221942584
2023.48003321241	2340.61253195154
2023.51811872491	2362.40264789034
2023.55620423742	2384.96669442175
2023.59428974992	2409.9884129675
2023.63237526243	2433.5286027706
2023.67046077493	2451.3158539643
2023.70854628743	2465.85713376896
2023.74663179994	2474.6184982176
2023.78471731244	2479.56640369157
2023.82280282494	2485.43420865296
2023.86088833745	2493.60159463805
2023.89897384995	2508.69238723045
2023.93705936246	2754.39706517438
2023.97514487496	2824.07030976725
2024.01323038746	2976.31238721246
2024.05131589997	3829.20374565947
2024.08940141247	4956.04193015337
2024.12748692498	5058.71750684456
2024.16557243748	5074.64714234223
2024.20365794998	5097.68139291478
2024.24174346249	5160.16601112924
2024.27982897499	5160.16955827709
2024.3179144875	5160.16955827709
2024.356	5160.16955827709
