time	diffusion_coefficient	number_of_branches
2016.75794025546	124.792581785425	0.02
2016.79602576797	NA	0
2016.83411128047	0.53284950963006	0.03
2016.87219679297	0.10525621088648	0.03
2016.91028230548	0.00765438433383149	0.05
2016.94836781798	0.0122711655424871	0.02
2016.98645333049	0.0240769942565217	0.02
2017.02453884299	NA	0
2017.06262435549	NA	0
2017.100709868	NA	0
2017.1387953805	NA	0
2017.17688089301	0.0600779336314323	0.04
2017.21496640551	0.302720144342421	0.04
2017.25305191801	NA	0
2017.29113743052	NA	0
2017.32922294302	NA	0
2017.36730845553	30.0421645084801	0.05
2017.40539396803	91.474537716812	0.05
2017.44347948053	3.07361365179341	0.09
2017.48156499304	30.180995647384	0.12
2017.51965050554	65.5914764048559	0.11
2017.55773601805	97.8658739069787	0.12
2017.59582153055	0.100127060041512	0.06
2017.63390704305	0.00625621544259689	0.02
2017.67199255556	NA	0
2017.71007806806	NA	0
2017.74816358056	3.4609616243361	0.05
2017.78624909307	64.4637385221422	0.07
2017.82433460557	112.229984878221	0.09
2017.86242011808	0.178588856571706	0.02
2017.90050563058	0.113136723147699	0.06
2017.93859114308	17.0876945150864	0.14
2017.97667665559	77.1634380137145	0.12
2018.01476216809	161.866367439126	0.08
2018.0528476806	0.204004054043904	0.02
2018.0909331931	57.6979139958435	0.03
2018.1290187056	105.465631896318	0.05
2018.16710421811	0.00373335009054379	0.06
2018.20518973061	25.9917615541286	0.11
2018.24327524312	150.527345419549	0.07
2018.28136075562	4.60595786777063	0.06
2018.31944626812	38.5755857825362	0.1
2018.35753178063	74.3926812834899	0.1
2018.39561729313	49.7390972670778	0.05
2018.43370280564	123.316188669292	0.07
2018.47178831814	43.4372535840232	0.09
2018.50987383064	103.33949520566	0.16
2018.54795934315	48.2308011594968	0.12
2018.58604485565	0.627326288615552	0.11
2018.62413036816	9.99646387291029	0.15
2018.66221588066	52.6616543907902	0.16
2018.70030139316	99.2631553494659	0.13
2018.73838690567	122.667509184169	0.12
2018.77647241817	173.196077680573	0.14
2018.81455793068	148.537156796042	0.16
2018.85264344318	114.12579952745	0.13
2018.89072895568	105.456639088378	0.07
