node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
490,967,6.682450118848,-7.30743431089269,-64.8222235240709,-7.25962501875037,-64.7949204513499,6.682450118848,0,2016.28436607912,2022.96681619797,265000000
490,491,5.639751681759,-7.30743431089269,-64.8222235240709,-8.92400620258576,-69.5408222380266,5.639751681759,0,2016.28436607912,2021.92411776088,265000000
491,817,0.8912924952942,-8.92400620258576,-69.5408222380266,-8.94622053419612,-69.5375430470107,6.5310441770532,5.639751681759,2021.92411776088,2022.81541025617,265000000
491,492,0.994126567135,-8.92400620258576,-69.5408222380266,-5.81489456710849,-61.3053807999968,6.633878248894,5.639751681759,2021.92411776088,2022.91824432802,265000000
492,815,0.04851498609281,-5.81489456710849,-61.3053807999968,-5.81605393275622,-61.3063913881637,6.68239323498681,6.633878248894,2022.91824432802,2022.96675931411,265000000
492,493,0.04337903523163,-5.81489456710849,-61.3053807999968,-3.10616921660108,-60.0282792137482,6.67725728412563,6.633878248894,2022.91824432802,2022.96162336325,265000000
493,1,0.01726757170376,-3.10616921660108,-60.0282792137482,-3.10683331403552,-60.0285551908087,6.69452485582939,6.67725728412563,2022.96162336325,2022.97889093495,265000000
493,494,0.909989349539,-3.10616921660108,-60.0282792137482,-3.09866499240428,-60.024587026412,7.58724663366463,6.67725728412563,2022.96162336325,2023.87161271279,265000000
494,495,0.01543108360119,-3.09866499240428,-60.024587026412,-3.09869964345161,-60.0251354814584,7.60267771726582,7.58724663366463,2023.87161271279,2023.88704379639,265000000
494,668,0.01259372750148,-3.09866499240428,-60.024587026412,-3.10120476727267,-60.0240354243478,7.59984036116611,7.58724663366463,2023.87161271279,2023.88420644029,265000000
495,655,0.0243017580373,-3.09869964345161,-60.0251354814584,-3.09982041403821,-60.0245457616245,7.62697947530312,7.60267771726582,2023.88704379639,2023.91134555442,265000000
495,496,0.008125426633154,-3.09869964345161,-60.0251354814584,-3.10153935202902,-60.0244802441274,7.61080314389897,7.60267771726582,2023.88704379639,2023.89516922302,265000000
496,638,0.03539879509606,-3.10153935202902,-60.0244802441274,-3.10374705319531,-60.0278027719978,7.64620193899503,7.61080314389897,2023.89516922302,2023.93056801812,265000000
496,497,0.0151733802676,-3.10153935202902,-60.0244802441274,-3.10166101392001,-60.0248837778269,7.62597652416657,7.61080314389897,2023.89516922302,2023.91034260329,265000000
497,617,0.002079506294287,-3.10166101392001,-60.0248837778269,-3.10172385925248,-60.0237585100904,7.62805603046086,7.62597652416657,2023.91034260329,2023.91242210958,265000000
497,498,0.007212562595945,-3.10166101392001,-60.0248837778269,-3.10178328425948,-60.0298002025724,7.63318908676252,7.62597652416657,2023.91034260329,2023.91755516588,265000000
498,499,0.0453663722242,-3.10178328425948,-60.0298002025724,-3.10223902639562,-60.0270765748859,7.67855545898672,7.63318908676252,2023.91755516588,2023.96292153811,265000000
498,615,0.01227081685555,-3.10178328425948,-60.0298002025724,-3.10443847029882,-60.0291530863732,7.64545990361807,7.63318908676252,2023.91755516588,2023.92982598274,265000000
499,502,0.001255012306799,-3.10223902639562,-60.0270765748859,-3.10095451870386,-60.0241218878475,7.67981047129352,7.67855545898672,2023.96292153811,2023.96417655041,265000000
499,500,0.008868986761397,-3.10223902639562,-60.0270765748859,-3.1021103442604,-60.0239288555932,7.68742444574812,7.67855545898672,2023.96292153811,2023.97179052487,265000000
500,2,0.001620958026309,-3.1021103442604,-60.0239288555932,-3.1010793106198,-60.0226652258204,7.68904540377442,7.68742444574812,2023.97179052487,2023.9734114829,265000000
500,501,0.001123077372388,-3.1021103442604,-60.0239288555932,-3.10333109674429,-60.0291463698555,7.6885475231205,7.68742444574812,2023.97179052487,2023.97291360224,265000000
501,4,0.003237606681278,-3.10333109674429,-60.0291463698555,-3.10283269166175,-60.0286372848428,7.69178512980178,7.6885475231205,2023.97291360224,2023.97615120892,265000000
501,3,0.0004978806539207,-3.10333109674429,-60.0291463698555,-3.10340645628028,-60.0290870215254,7.68904540377442,7.6885475231205,2023.97291360224,2023.9734114829,265000000
502,503,0.002241345225912,-3.10095451870386,-60.0241218878475,-3.09819923521334,-60.0231078109271,7.68205181651943,7.67981047129352,2023.96417655041,2023.96641789564,265000000
