node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
490,653,4.946483023327,-8.57109092299844,-69.9700988548878,-3.10401178914702,-60.0274053420556,4.946483023327,0,2017.87723808819,2022.82372111152,210000000
490,491,4.314074166469,-8.57109092299844,-69.9700988548878,-8.95049741316628,-69.7622915190858,4.314074166469,0,2017.87723808819,2022.19131225466,210000000
491,503,0.6369983602891,-8.95049741316628,-69.7622915190858,-8.9523188605547,-69.5395609225784,4.9510725267581,4.314074166469,2022.19131225466,2022.82831061495,210000000
491,492,0.7218200066524,-8.95049741316628,-69.7622915190858,-7.26460481386793,-64.7944851774789,5.0358941731214,4.314074166469,2022.19131225466,2022.91313226131,210000000
492,12,0.2137038791154,-7.26460481386793,-64.7944851774789,-7.26380388708839,-64.7932816010436,5.2495980522368,5.0358941731214,2022.91313226131,2023.12683614043,210000000
492,493,0.124799620771,-7.26460481386793,-64.7944851774789,-7.25480795990687,-64.7972755553261,5.1606937938924,5.0358941731214,2022.91313226131,2023.03793188209,210000000
493,11,0.006712477522549,-7.25480795990687,-64.7972755553261,-7.25507119738482,-64.7954379057186,5.16740627141495,5.1606937938924,2023.03793188209,2023.04464435961,210000000
493,494,0.04229996567697,-7.25480795990687,-64.7972755553261,-7.25950206724724,-64.79553909725,5.20299375956937,5.1606937938924,2023.03793188209,2023.08023184776,210000000
494,1,0.04660429266743,-7.25950206724724,-64.79553909725,-7.2612801231064,-64.7914848891929,5.2495980522368,5.20299375956937,2023.08023184776,2023.12683614043,210000000
494,495,0.02865861725381,-7.25950206724724,-64.79553909725,-7.26026087806071,-64.7955249537309,5.23165237682318,5.20299375956937,2023.08023184776,2023.10889046502,210000000
495,496,0.02867572984404,-7.26026087806071,-64.7955249537309,-10.3126812405941,-63.2849412415033,5.26032810666722,5.23165237682318,2023.10889046502,2023.13756619486,210000000
495,2,0.01520594938627,-7.26026087806071,-64.7955249537309,-7.25960664968279,-64.7985171652665,5.24685832620945,5.23165237682318,2023.10889046502,2023.1240964144,210000000
496,499,0.04709083369268,-10.3126812405941,-63.2849412415033,-10.3128883191294,-63.2909018923333,5.3074189403599,5.26032810666722,2023.13756619486,2023.18465702855,210000000
496,497,0.01581067550088,-10.3126812405941,-63.2849412415033,-13.1288408270183,-60.5440072035895,5.2761387821681,5.26032810666722,2023.13756619486,2023.15337687036,210000000
497,498,0.04495844351053,-13.1288408270183,-60.5440072035895,-12.9974816383525,-60.945997407227,5.32109722567863,5.2761387821681,2023.15337687036,2023.19833531387,210000000
497,3,0.01181543445239,-13.1288408270183,-60.5440072035895,-13.12667,-60.54444,5.28795421662049,5.2761387821681,2023.15337687036,2023.16519230481,210000000
498,4,0.04356931970878,-12.9974816383525,-60.945997407227,-12.9998876354566,-60.9449867838824,5.36466654538741,5.32109722567863,2023.19833531387,2023.24190463358,210000000
498,5,0.01891178546234,-12.9974816383525,-60.945997407227,-12.9980309585595,-60.9464163299302,5.34000901114097,5.32109722567863,2023.19833531387,2023.21724709933,210000000
499,500,0.005910347298496,-10.3128883191294,-63.2909018923333,-10.3137035444855,-63.2910611219605,5.3133292876584,5.3074189403599,2023.18465702855,2023.19056737585,210000000
499,502,0.002773463081792,-10.3128883191294,-63.2909018923333,-10.3137197175218,-63.29101621247,5.31019240344169,5.3074189403599,2023.18465702855,2023.18743049163,210000000
500,501,0.04140931078897,-10.3137035444855,-63.2910611219605,-12.0534546085925,-63.5670037464467,5.35473859844737,5.3133292876584,2023.19056737585,2023.23197668664,210000000
500,6,0.007501641290836,-10.3137035444855,-63.2910611219605,-10.3161041589686,-63.292358949985,5.32083092894923,5.3133292876584,2023.19056737585,2023.19806901714,210000000
501,7,0.06198274146074,-12.0534546085925,-63.5670037464467,-12.43417,-64.22806,5.41672133990811,5.35473859844737,2023.23197668664,2023.2939594281,210000000
501,8,0.02636630310441,-12.0534546085925,-63.5670037464467,-12.05278,-63.5675,5.38110490155178,5.35473859844737,2023.23197668664,2023.25834298974,210000000
502,9,0.1668029090692,-10.3137197175218,-63.29101621247,-10.34833,-62.90417,5.47699531251089,5.31019240344169,2023.18743049163,2023.3542334007,210000000
502,10,0.01611797756226,-10.3137197175218,-63.29101621247,-10.3108050535174,-63.2882103724801,5.32631038100395,5.31019240344169,2023.18743049163,2023.2035484692,210000000
503,13,0.002635114519744,-8.9523188605547,-69.5395609225784,-8.95194177713809,-69.5393602476532,4.95370764127784,4.9510725267581,2022.82831061495,2022.83094572947,210000000
503,504,0.1280471143472,-8.9523188605547,-69.5395609225784,-8.95282275811388,-69.54126417391,5.0791196411053,4.9510725267581,2022.82831061495,2022.9563577293,210000000
504,163,0.06636882209026,-8.95282275811388,-69.54126417391,-8.95182563317561,-69.5443683998083,5.14548846319556,5.0791196411053,2022.9563577293,2023.02272655139,210000000
504,505,0.04716296200635,-8.95282275811388,-69.54126417391,-8.95224150549818,-69.5405534805029,5.12628260311165,5.0791196411053,2022.9563577293,2023.0035206913,210000000
