node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
490,491,5.687749433222,-3.10324894505937,-60.1295416721491,-3.11614175311383,-60.0167436459116,5.687749433222,0,2016.77749615024,2022.46524558347,20000000
490,968,6.141186608143,-3.10324894505937,-60.1295416721491,-5.80553908171776,-61.3012538409441,6.141186608143,0,2016.77749615024,2022.91868275839,20000000
491,642,0.4743644026608,-3.11614175311383,-60.0167436459116,-3.11016380356166,-60.0209371097078,6.1621138358828,5.687749433222,2022.46524558347,2022.93960998613,20000000
491,492,0.3179969924897,-3.11614175311383,-60.0167436459116,-8.95376606936074,-69.5412628981598,6.0057464257117,5.687749433222,2022.46524558347,2022.78324257596,20000000
492,1,0.04770315351475,-8.95376606936074,-69.5412628981598,-8.95194177713809,-69.5393602476532,6.05344957922645,6.0057464257117,2022.78324257596,2022.83094572947,20000000
492,493,0.05333624362394,-8.95376606936074,-69.5412628981598,-8.95029815428864,-69.5373678235688,6.05908266933564,6.0057464257117,2022.78324257596,2022.83657881958,20000000
493,628,0.2746628128082,-8.95029815428864,-69.5373678235688,-9.95165733415201,-67.8142082091267,6.33374548214384,6.05908266933564,2022.83657881958,2023.11124163239,20000000
493,494,0.01226127150751,-8.95029815428864,-69.5373678235688,-8.94981152195204,-69.5370300126138,6.07134394084315,6.05908266933564,2022.83657881958,2022.84884009109,20000000
494,506,0.1943241832175,-8.94981152195204,-69.5370300126138,-8.94933473949811,-69.5364992670182,6.26566812406065,6.07134394084315,2022.84884009109,2023.0431642743,20000000
494,495,0.1569931624754,-8.94981152195204,-69.5370300126138,-8.95369254155268,-69.543730447613,6.22833710331855,6.07134394084315,2022.84884009109,2023.00583325356,20000000
495,496,0.04531214121489,-8.95369254155268,-69.543730447613,-8.94942555504763,-69.5391387376182,6.27364924453344,6.22833710331855,2023.00583325356,2023.05114539478,20000000
495,505,0.01166012264679,-8.95369254155268,-69.543730447613,-8.9534524666723,-69.5450166788918,6.23999722596534,6.22833710331855,2023.00583325356,2023.01749337621,20000000
496,2,0.1140469100356,-8.94942555504763,-69.5391387376182,-8.94707461044092,-69.5371960885212,6.38769615456904,6.27364924453344,2023.05114539478,2023.16519230481,20000000
496,497,0.03894059366791,-8.94942555504763,-69.5391387376182,-8.94726156775668,-69.5382671975444,6.31258983820135,6.27364924453344,2023.05114539478,2023.09008598845,20000000
497,3,0.00935289170997,-8.94726156775668,-69.5382671975444,-8.94971269816187,-69.5374375783461,6.32194272991132,6.31258983820135,2023.09008598845,2023.09943888016,20000000
497,498,0.07476509706386,-8.94726156775668,-69.5382671975444,-8.94905973366719,-69.5409845631651,6.38735493526521,6.31258983820135,2023.09008598845,2023.16485108551,20000000
498,499,0.01611406510382,-8.94905973366719,-69.5409845631651,-8.95163780597426,-69.538470751085,6.40346900036903,6.38735493526521,2023.16485108551,2023.18096515061,20000000
498,4,0.01677957546819,-8.94905973366719,-69.5409845631651,-8.94650276992287,-69.5403531225384,6.4041345107334,6.38735493526521,2023.16485108551,2023.18163066098,20000000
499,11,0.003405236391729,-8.95163780597426,-69.538470751085,-8.95121538933183,-69.5403563096277,6.40687423676076,6.40346900036903,2023.18096515061,2023.18437038701,20000000
499,500,0.004382580494371,-8.95163780597426,-69.538470751085,-8.95222584829139,-69.5399475284268,6.4078515808634,6.40346900036903,2023.18096515061,2023.18534773111,20000000
500,10,0.03737882028082,-8.95222584829139,-69.5399475284268,-8.95332977338319,-69.537500632381,6.44523040114422,6.4078515808634,2023.18534773111,2023.22272655139,20000000
500,501,0.001129919980982,-8.95222584829139,-69.5399475284268,-8.95161584939423,-69.5395630393848,6.40898150084438,6.4078515808634,2023.18534773111,2023.18647765109,20000000
501,502,0.6917950027468,-8.95161584939423,-69.5395630393848,-8.16522912723578,-70.7743475766749,7.10077650359118,6.40898150084438,2023.18647765109,2023.87827265384,20000000
501,9,0.01159136605339,-8.95161584939423,-69.5395630393848,-8.9512669987891,-69.5410309573696,6.42057286689777,6.40898150084438,2023.18647765109,2023.19806901714,20000000
502,8,0.01294704823804,-8.16522912723578,-70.7743475766749,-8.15341826030862,-70.770800150255,7.11372355182922,7.10077650359118,2023.87827265384,2023.89121970207,20000000
502,503,0.1258899997665,-8.16522912723578,-70.7743475766749,-8.1593134237831,-70.7677491338531,7.22666650335768,7.10077650359118,2023.87827265384,2024.0041626536,20000000
503,7,0.02670073437622,-8.1593134237831,-70.7677491338531,-8.15924611300108,-70.7660692802499,7.2533672377339,7.22666650335768,2024.0041626536,2024.03086338798,20000000
503,504,0.005719178756561,-8.1593134237831,-70.7677491338531,-8.15955309718579,-70.7676105177534,7.23238568211424,7.22666650335768,2024.0041626536,2024.00988183236,20000000
504,5,0.02098155561966,-8.15955309718579,-70.7676105177534,-8.16056857408421,-70.7675017645161,7.2533672377339,7.23238568211424,2024.00988183236,2024.03086338798,20000000
