mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
3296.60432562447	776.862510318274	10.6335178592688	1001977.50386664	214192.480161781	20.8328257710442	0.730101682915833	0.543631018897918	0.57711264913404
1641.72268322563	761.719765462232	9.02654345106659	302162.328416986	210796.379391347	11.9827730417698	0.727431229991071	0.567179167603832	0.592118737432068
1761.65300835147	780.833246123346	7.38278277699412	377403.815639213	212832.755156305	14.8890151825598	0.708371748925209	0.542811861660854	0.569109728124143
2294.31457637998	761.74454894437	8.7045321892371	622138.34330859	207840.507662759	19.060006675394	0.637093288716189	0.0959394457714732	0.25656158301146
3359.4609612587	779.795603798611	12.3727608716833	583409.650373448	209123.464299773	13.8705018907472	0.739799725893296	0.585092823384213	0.583704002525276
2755.67576760237	781.402733784314	13.2663618851912	425005.602956935	214542.307172858	14.9620355611704	0.64211142524837	0.175692111551225	0.297348226324516
2539.91388953505	724.232107976107	15.4910673552181	601187.97804843	199615.344860399	17.6592190804822	0.656941326657257	0.386426978466088	0.48157864392199
1794.88402677235	821.945398344899	7.32164219523173	398595.919510503	226101.605703222	14.7014140514563	0.705202423453851	0.450130379067992	0.498053998304992
2115.95114854877	825.829635713725	7.22936179862616	352009.406335636	226466.440378573	10.6705104164811	0.735461434411572	0.583498258566237	0.585573013495291
1990.39470086031	790.370800671816	10.0367959708981	317927.834028547	212286.632664189	11.2972231776757	0.704932497472181	0.471447161275715	0.538644104211802
4621.62511201908	686.901046911331	19.3368541997037	751485.656820222	190223.569362058	19.3446724135491	0.733119421564281	0.560067389740148	0.586882680980486
2484.02797990653	835.486309211522	9.21150370041894	473213.544329504	230746.528499105	11.1257583751457	0.750851357288856	0.566442535644913	0.587807173424587
1785.78053866367	907.692282618017	7.2111985417595	277563.617953008	249767.623332094	9.60852434679667	0.685233886548258	0.567608212762008	0.585234930176367
1742.37622447238	799.123648462128	7.491770424346	384145.99218697	217804.399982373	15.8052579839349	0.728459810306291	0.594530168429446	0.601252715808138
1394.15307290787	722.325627615603	6.53968379366331	261599.395681051	198863.00108921	13.7507930112224	0.726951577599924	0.564433079076373	0.593680508508355
2836.41226970334	965.203722589033	9.28852241902339	438444.732640624	269449.708805643	10.5769335847124	0.71108809787367	0.524197897406814	0.566958336510663
1745.08675295618	640.174610493632	9.46442670608623	291785.608507965	175224.262874942	10.1212388544375	0.734506357031505	0.560951349495259	0.57997484806646
4190.69063846858	814.197682857556	17.7630832812931	559806.466134224	223203.899337546	12.2587347762252	0.721689450187273	0.590179634205326	0.579882502187293
4701.58657878171	893.477354397367	18.1233161765954	1035392.7829084	242839.484280803	19.7937897834035	0.688805843969056	0.494493942563499	0.535812708667995
2010.32001051592	851.154581279706	7.53621994212372	348969.445924691	232548.224427351	9.41840648151952	0.734537402946849	0.576217853327697	0.57494217322581
1840.27852215546	727.530654367054	9.2828278841065	409507.163035112	199873.823722437	12.8878575440285	0.680312316039507	0.278308759454016	0.345329553794155
1901.59132399128	739.720554064815	9.26131272619071	358226.732453838	201654.038015522	12.589575237906	0.641869898238918	0.2557284027887	0.32769422133202
2457.80595745102	662.855014503245	15.8060807614696	386998.84957434	182362.506117615	13.9993810963567	0.713490502808198	0.561911153937438	0.573028281457907
1878.71383434206	726.091541968236	9.53010665005907	477344.778501005	198510.738515924	18.6992697970817	0.742348539544035	0.543798861670642	0.578861444816747
1754.50196119411	767.437076121017	8.59510699780462	356329.049970513	210636.827859174	17.0083972733921	0.729092726678492	0.592474151252483	0.571451354322121
1868.5170240397	793.27572601798	7.99451528065594	340457.027612413	221776.247561782	11.7333962296842	0.703030329961052	0.319834769313463	0.38671868852071
2300.41945209766	863.317866442177	13.1517266546466	510375.251080543	235900.340510582	16.042090334039	0.714326410606667	0.560202724496477	0.578703269288997
1543.8807318786	726.003123949401	9.30646183716174	269661.795284639	200374.571441305	11.4076591630863	0.74947017028683	0.56744446691366	0.583457840672327
2206.09048749509	712.574889442656	11.440681554708	350472.411244744	196634.287302843	10.2725217868074	0.691985153496588	0.569701135721751	0.58087743064095
1366.12924639519	736.234038913373	6.9595098103393	278640.005179489	200741.065203368	11.2892182471436	0.715946833505652	0.570464211405305	0.591840940940824
2135.95279318572	778.732543525086	7.85658179532725	412868.085713115	214743.6406371	10.639052669919	0.706454214693175	0.601517629201126	0.597801181431661
2067.67343406703	790.896277721252	9.02970808005781	465308.945109619	218962.974919115	14.8696826138276	0.743017272829824	0.597882802937595	0.592684935968806
4245.61563619741	649.546058606163	20.2736934663076	2559850.62356016	180042.103565186	28.7142348112837	0.610443649242315	0.118244879590443	0.286386231905492
1501.16134031357	760.000779401535	6.46099431901047	237406.200453344	209566.385543063	9.94515759231917	0.748151739322485	0.611632953597998	0.602392773221642
1815.80798756583	626.342561605665	7.69710370232671	328485.111567472	171389.81852722	12.5636871064758	0.661826019008212	0.258642101895965	0.315147581175413
2052.41977533658	863.355166960776	7.19999029814122	404843.664142734	240420.775477343	13.5067447033545	0.71822736181509	0.427078018901482	0.46565672240148
2612.55308245683	698.516031763642	9.10666833630714	532896.221788117	192153.948758874	15.4866239643332	0.631214103607187	0.107849722107769	0.278880264280756
1700.12967386489	960.451329099652	6.23028005681504	284138.665901274	262903.512208286	9.61920950070612	0.722200036728742	0.613422213275429	0.590141816063622
1781.42242803986	687.380088669549	8.66367080488226	264835.624445819	190321.354413701	10.7637680301525	0.700270948552062	0.597744971044669	0.588625326268238
2468.47706098213	797.408219046195	9.39296906246097	400558.189895887	218682.52681514	10.6245262358705	0.697461653497542	0.49624017996805	0.539473349718475
3195.10164489364	746.504218687956	17.4726251296365	579719.408960788	204133.295649799	16.8109956533264	0.693795195543278	0.357320609684631	0.42518529822617
2332.65747361235	715.271626953973	10.1593285010384	497476.144578981	197903.234285242	15.5168182472219	0.647090504300529	0.26933341026531	0.3426390276843
5811.57282578198	791.744576344502	23.6609160772831	811223.433042826	219799.346206805	19.8039849107385	0.666529762146277	0.232011346363982	0.295690000393788
1813.22932037331	759.547340300468	9.21385812399573	305248.344057697	209561.945633375	12.8154791959909	0.727580741372388	0.558577514008182	0.588396178577632
2169.72480664113	809.533294306016	8.77481305355817	512865.198437567	224269.63468296	13.8188694589539	0.710897943179769	0.593274492549874	0.574413385732184
1617.88140114923	707.408642636421	10.2025263339734	369317.210186068	191221.468506882	16.1910511246963	0.671934819980122	0.577794362246321	0.579915861940811
2198.9142795791	703.810067595987	8.93882987616379	446712.824271747	193236.247881567	15.0604248391335	0.647103521996211	0.546847509549655	0.575795660656136
1585.47665545216	851.986581851364	6.89105746282176	351857.766799616	229828.607171449	14.3810476968921	0.616237756590673	0.194060768187949	0.333274995331862
3569.43487870185	885.155212543797	15.5442474644657	621387.776335011	241252.469750413	14.413929217197	0.729987238545636	0.563196067605644	0.580575916779555
3032.98768078559	855.101536384671	10.7608304155044	780369.424862169	236515.350682502	18.7594883110366	0.694732202712737	0.285113829109947	0.343500698706916
2755.93580485357	780.856211197671	15.1073800094917	352144.025733828	212027.757639824	11.8576790934879	0.720644842395407	0.61671170862085	0.606589079942943
1852.0156062559	743.427528633226	9.42477230540931	360886.61739857	199210.061590265	16.1998369375941	0.708076708698357	0.549421110829984	0.565793211233745
1845.23765661205	790.684100072329	12.0118027737142	317853.767133511	216524.29011661	13.6112469236083	0.721053325878261	0.553064684136413	0.568257446620622
2715.27113824042	779.891181973521	9.71266100439192	389321.708745236	212917.497495941	11.2600485090472	0.724109373423539	0.536885301700323	0.567305871063611
1995.68191700128	771.886258371788	7.64247068554918	315427.70378576	212910.596116346	9.22968169450454	0.741416721518904	0.558718340754638	0.582800675929489
1930.75989393037	929.86561006201	7.75490509569377	369086.095766533	255281.150450926	11.9073692310721	0.669201224810593	0.40561118902066	0.475221453130642
2571.98948193857	768.178998855661	14.3127405088768	430313.685306466	211159.885574352	14.3453853032739	0.721665732175343	0.584037119526238	0.603445111699765
3277.25821464097	744.761460779994	10.7516072726516	558992.471846183	205524.994076176	11.2867589672006	0.72145859869015	0.554917333332056	0.586761650364441
2409.84129534822	798.050461801889	12.0565053958433	815898.99451596	214534.429834333	24.5991627687433	0.669721601572596	0.402394849026738	0.454316334698324
2549.95815450318	704.265740688573	11.5842835336688	464136.426440391	191145.556604856	14.2976315210705	0.71866990661859	0.413397583322427	0.470014123178434
2154.0312975961	706.157315453735	9.46634357132809	371033.152981048	194351.206575506	11.0028373787228	0.716201160024489	0.617671031179974	0.603124584067217
1569.45504047673	836.160040486597	7.6827291029985	377081.267312817	228091.690406628	18.790303585408	0.68919329764006	0.397444259023244	0.451340320643474
3473.49039919383	721.372357737969	11.7079907634061	762970.757684	198384.633134399	12.7938236648258	0.699541945827301	0.569111257863319	0.567468206994693
2209.19669279568	782.864982333329	8.62301790800922	499202.973650832	215502.033255461	14.5631432541725	0.707110329248608	0.570560507436291	0.600673086723781
2415.30163310064	774.114131541576	10.775063241348	833759.683948118	212061.123567767	23.1002228254139	0.692504328610608	0.559318023525124	0.588348843332204
3324.26522701623	792.144922796447	11.6308575139582	433594.312567552	216195.283293432	10.7668584794588	0.715302666689137	0.538763260649641	0.56636565708203
1983.21405113982	731.033994133981	7.84963258897507	360926.085763756	200539.001488822	13.3587479464751	0.643160568527484	0.18536370300483	0.339818666855043
1644.74856803522	710.248484062189	7.7205501714343	280250.66505928	195149.370135618	10.082585856243	0.68471886076522	0.625310380118813	0.59371237466459
1342.67941638769	615.382062082041	7.70569620152756	215268.14725436	169671.84495269	9.37045406794546	0.723439600590577	0.555324318674637	0.582846168791822
1871.12965384591	743.642833336924	8.34548640783317	327739.328737107	203829.484131507	11.2244206265833	0.729589367118423	0.546258165380262	0.574127050249799
