time	diffusion_coefficient	number_of_branches
2018.46885693572	6932.09907800616	1.02
2018.51198618894	6675.65784507968	0.97
2018.55511544216	7188.2054706158	0.99
2018.59824469538	14496.4228516393	1.13
2018.6413739486	22528.7151351464	1.13
2018.68450320181	16449.8180177599	1.17
2018.72763245503	12497.3715108293	1.22
2018.77076170825	10475.7671361729	1.23
2018.81389096147	9575.04841396453	1.2
2018.85702021469	9211.93125671698	1.16
2018.9001494679	8443.57308170092	1.1
2018.94327872112	7591.4854401229	1.12
2018.98640797434	7135.70084482494	1.12
2019.02953722756	6689.65966756363	1.02
2019.07266648078	6286.23696608742	0.97
2019.11579573399	5686.82458277892	0.96
2019.15892498721	5333.41308174926	0.96
2019.20205424043	5822.19880379972	0.91
2019.24518349365	5754.40126288816	0.96
2019.28831274687	5685.49983190097	1
2019.33144200009	6049.57349062823	0.95
2019.3745712533	6567.75856236838	0.94
2019.41770050652	6802.55314804145	0.93
2019.46082975974	7132.9619933009	0.94
2019.50395901296	7716.74985151842	0.96
2019.54708826618	8434.39462875833	0.96
2019.59021751939	9298.42578956112	0.86
2019.63334677261	8897.79189018411	0.88
2019.67647602583	8294.77750178446	0.85
2019.71960527905	8246.36826003773	0.81
2019.76273453227	8812.95098361306	0.8
2019.80586378549	8524.08910303592	0.8
2019.8489930387	8315.96015915321	0.8
2019.89212229192	8176.75613634261	0.8
2019.93525154514	8651.16817990112	0.76
2019.97838079836	8762.18496652394	0.72
2020.02151005158	8700.23816555217	0.68
2020.06463930479	8650.69566523658	0.66
2020.10776855801	7338.15828832234	0.64
2020.15089781123	6524.05299312819	0.62
2020.19402706445	8445.44055865779	0.63
2020.23715631767	7353.05298163808	0.64
2020.28028557088	6496.63311919041	0.57
2020.3234148241	5344.34135583991	0.59
2020.36654407732	4619.50686725826	0.62
2020.40967333054	3906.47010418838	0.63
2020.45280258376	6906.17780218545	0.56
2020.49593183698	6050.1545029194	0.5
2020.53906109019	6455.96495845149	0.52
2020.58219034341	6453.21369795344	0.52
2020.62531959663	6288.2667764538	0.49
2020.66844884985	6282.78495771252	0.46
2020.71157810307	6098.91913098108	0.43
2020.75470735628	5323.8102685188	0.43
2020.7978366095	5056.56420703641	0.51
2020.84096586272	5310.63705075462	0.51
2020.88409511594	7707.17823285065	0.54
2020.92722436916	7059.61960651078	0.59
2020.97035362238	5996.14236401002	0.71
2021.01348287559	5727.63148209185	0.74
2021.05661212881	5771.7129856157	0.8
2021.09974138203	7199.46883958051	0.8
2021.14287063525	9060.39955786906	0.83
2021.18599988847	9522.56019319396	0.91
2021.22912914168	9987.81727385722	0.88
2021.2722583949	10042.4383953883	0.91
2021.31538764812	9739.92075915582	0.91
2021.35851690134	9306.8592323762	0.91
2021.40164615456	9448.85632429065	0.89
2021.44477540777	10268.9332432265	0.92
2021.48790466099	11010.5977156043	0.92
2021.53103391421	9245.02607705426	0.96
2021.57416316743	9998.79232174109	0.9
2021.61729242065	10533.787279561	0.93
2021.66042167387	11079.1485534512	1.01
2021.70355092708	12614.7489757748	1.23
2021.7466801803	12098.7723104489	1.38
2021.78980943352	12729.7128457313	1.46
2021.83293868674	12303.171825584	1.63
2021.87606793996	15095.4584449324	1.87
2021.91919719317	16694.7471584928	1.97
2021.96232644639	18095.8639844251	2.1
2022.00545569961	21900.4218687315	2.36
2022.04858495283	22827.8617655331	2.6
2022.09171420605	24537.5518190053	2.92
2022.13484345927	23642.6580651139	3.73
2022.17797271248	29505.2304637696	4.24
2022.2211019657	33014.1172033804	5.42
2022.26423121892	37246.5545592819	7.46
2022.30736047214	41581.0828479709	10.76
2022.35048972536	40774.1408361185	15.43
2022.39361897857	43719.8152927485	18.57
2022.43674823179	43455.0571105102	22.82
2022.47987748501	65577.1529758871	30.93
2022.52300673823	87819.3593494696	42.64
2022.56613599145	109116.972163002	54.09
2022.60926524466	126232.717694249	70.34
2022.65239449788	135682.503060381	91.29
2022.6955237511	163308.648465091	112.82
2022.73865300432	160833.707367497	121.72
2022.78178225754	164732.842672207	125.84
2022.82491151076	169766.214017734	127.84
2022.86804076397	183371.827283671	129.42
2022.91117001719	186614.802436543	129.89
2022.95429927041	189352.059587312	130.49
2022.99742852363	191569.668242781	130.92
2023.04055777685	193305.452049063	131.54
2023.08368703006	194625.645181012	132.16
2023.12681628328	194904.413590459	133.08
2023.1699455365	194304.067503688	134.05
2023.21307478972	192523.723659131	135.65
2023.25620404294	189815.193094932	137.1
2023.29933329616	186311.585605821	140.38
2023.34246254937	181987.253718249	143.68
2023.38559180259	173460.756982643	163.44
2023.42872105581	154479.72146727	244.62
2023.47185030903	131516.96956658	450.45
2023.51497956225	112131.0533973	654.4
2023.55810881546	178878.58884798	717.65
2023.60123806868	286973.403305099	773.66
2023.6443673219	346686.442256802	780.2
2023.68749657512	348552.93382419	792.65
2023.73062582834	347947.825443179	828.44
2023.77375508156	322807.736694604	903.07
2023.81688433477	310004.422065194	914.57
2023.86001358799	304582.277004337	909.68
2023.90314284121	305003.590076269	909.36
2023.94627209443	305848.890367082	909.08
2023.98940134765	307090.12702794	908.79
2024.03253060086	308734.295337296	908.44
2024.07565985408	310765.536454759	908.08
2024.1187891073	313210.804165951	907.51
2024.16191836052	316134.879717935	906.93
2024.20504761374	319647.852315085	905.92
2024.24817686695	323943.344896375	904.83
2024.29130612017	329223.692233026	902.84
2024.33443537339	336467.33411641	899.43
